source,target,coef_abs
nr2f6b,hmgb2b,0.023821866
nr2f1b,epha4b,0.023737222
hoxa2b,rplp0,0.02372021
otpa,rpl3,0.023560585
tbx20,tenm4,0.023432637
nr2f1b,fgfr2,0.023399312
irx3a,actc1b,0.02338264
hmga1a,rplp1,0.023339868
irx1b,id1,0.023335056
myod1,pleca,0.023288377
foxo3b,efemp2b,0.023075074
pax7a,cntfr,0.0230517
irx7,id1,0.023006864
sox21a,serbp1a,0.02281055
sp8a,lrrn1,0.022778928
otpa,rps20,0.022702131
nkx2.2b,id1,0.02267442
irx3a,id1,0.022542939
sp5l,tenm4,0.022535393
nr2f6b,tpt1,0.022511877
egr2a,nucks1a,0.02248403
hoxc6b,postnb,0.022456596
sox21a,nucks1a,0.022393323
myog,id1,0.02235877
sp5l,cxcl12b,0.022159824
sp8a,tuba1a,0.022125602
sox1b,nme2b.1,0.022083333
myod1,histh1l,0.022063233
nr2f6b,stmn1a,0.021946147
hoxa2b,mdkb,0.021909384
otpa,marcksl1a,0.021901682
sox5,mdka,0.021838874
jun,banf1,0.02180441
lhx9,hspa8,0.021735296
hoxa2b,rplp1,0.021703713
hmx2,tenm4,0.021685088
hoxa2b,snu13b,0.021508355
foxb1a,marcksl1a,0.021472445
cdx4,rpl3,0.02142607
fli1a,rpl3,0.021414774
meis2a,tenm4,0.021337586
hoxa2b,hspa8,0.02127793
msx1b,rpl3,0.021261353
nr2f6b,serbp1a,0.02123993
sox21a,rps20,0.021199824
barx1,tenm4,0.02114114
foxi2,rrm2,0.021105647
tbx18,pleca,0.021085756
hoxa2b,rpsa,0.02096237
en1b,hmgb2b,0.020941198
foxb1a,apoeb,0.020937864
meis1a,cxcl12a,0.020891486
fli1a,rpsa,0.020816475
foxf2a,mibp2,0.020766865
atf3,mdka,0.020731853
twist1a,efemp2b,0.020703454
irx1b,nucks1a,0.02060481
sox21a,banf1,0.020583084
otpa,mdkb,0.020554796
lhx9,rplp1,0.020554094
en1b,marcksl1a,0.02055264
thrab,col18a1a,0.020531416
nr2f1b,pcdh19,0.020496165
thrab,mdka,0.02047734
sox1b,rps20,0.020443114
sox21a,hspa8,0.020400481
msx3,rpl3,0.020398073
hmga1a,eef2b,0.020381713
foxa1,marcksl1a,0.020372052
lhx1b,pcna,0.020337107
hoxc6b,hoxc3a,0.02031136
gli3,stmn1a,0.020264063
vax1,tpt1,0.020254225
barhl2,banf1,0.020242618
sox1b,hspa8,0.020241147
sp8a,sox11a,0.020237414
irx1b,hmgb2b,0.020234607
otpa,tpt1,0.020226834
lhx9,tpt1,0.020214641
fosab,mdka,0.020212712
irx3a,marcksl1a,0.020211441
hoxb6b,rpl3,0.020187575
rxraa,prickle1b,0.020139666
foxj1a,rpl3,0.020123003
pknox2,si:ch73-21g5.7,0.020107413
shox2,rpl3,0.020100527
lhx9,rps20,0.02009063
vax1,rps20,0.020043988
irx7,cirbpa,0.020030504
tfap2b,hmgb2b,0.020016512
mafbb,hmgb2b,0.020015404
en1b,stmn1a,0.019946057
hmga1a,rpl7a,0.019943966
foxn3,col18a1a,0.019928899
jun,rplp0,0.019911543
bhlhe40,apoeb,0.019897038
irx3a,serbp1a,0.019876016
ptf1a,kirrel3l,0.019864107
hmga1a,hsp90ab1,0.019854689
hmga1a,marcksl1a,0.019811634
hoxa2b,rps6,0.019762507
sp8a,h3f3b.1,0.019739198
hoxa2b,cirbpa,0.019685071
hmga1a,rpl12,0.019657876
lin28a,nucks1a,0.019439893
irx3a,hspa8,0.019410431
sox1b,stmn1a,0.019381061
irx1b,rps20,0.019380543
vax1,cirbpa,0.019375868
irx3a,fgfr2,0.019349072
sox21a,cirbpa,0.019339567
hoxa2b,rpl12,0.019336153
foxo1a,hmgb2b,0.019335618
etv4,hspa8,0.01925392
jun,tpt1,0.019190313
en2a,rpl3,0.019180797
lhx9,eef2b,0.019179363
dmrt2a,hmgn2,0.019177603
rarga,mdka,0.019168952
cebpd,apoeb,0.019168826
meox1,mllt3,0.01914088
tbx3a,stmn1a,0.019121245
emx3,tenm4,0.019112164
otpa,tuba1a,0.019070245
otpa,si:ch73-21g5.7,0.019067492
fosab,apoeb,0.019066714
otpa,rplp0,0.019059846
lef1,id1,0.019052533
lhx9,nme2b.1,0.019041065
lhx6,hmgb2b,0.019037949
pbx1b,hmgb2b,0.019028358
irx7,seta,0.0189912
hoxa2b,eef2b,0.018944606
sp5l,col5a2a,0.018931527
jun,rplp1,0.018930357
etv4,stmn1a,0.018923607
foxn3,cdon,0.018889638
msx1a,rps20,0.01883472
vax1,nme2b.1,0.018821048
nr2f6b,rpl7a,0.01880127
nr6a1b,fgfr2,0.018762305
pax7a,mdka,0.018724663
tbx16,efemp2b,0.01870858
irx7,serbp1a,0.018699596
sox13,actc1b,0.018670255
hmga1a,rps6,0.018658683
hoxa2b,rpl7a,0.018639017
pax6b,id1,0.01855488
tlx3b,tpt1,0.018453386
msx1a,mibp2,0.018414281
irx3a,si:ch211-121a2.2,0.018403616
nkx6.2,rpsa,0.018372301
irx3a,rps20,0.018371804
cdx4,rplp0,0.018343009
mafbb,tenm4,0.018321294
her9,tpt1,0.01830434
en2b,hmgb2b,0.01825048
fli1a,nme2b.1,0.018248485
esr1,apoc1,0.018236276
foxo1a,stmn1a,0.018200085
en1b,hspe1,0.018178098
rxraa,robo1,0.018173704
nr2f6b,rps6,0.018118627
mafba,hmgb2b,0.018060805
hoxc10a,mdkb,0.018046534
otpa,hmgb1b,0.018021252
etv4,rxraa,0.017989047
foxi2,hmgb1b,0.017975565
hoxb6b,hmgb2b,0.01796414
otpb,rpl3,0.017876852
otpa,hspa8,0.017859932
wt1b,epha4b,0.01783091
irx3a,rplp0,0.017826615
sox21a,rplp1,0.017819384
nr2f6b,ppiaa,0.017815724
hoxb8a,nme2b.1,0.01780542
tfap2c,pax3a,0.017772749
meis3,col1a2,0.017770289
jun,h3f3b.1,0.017716834
nr2f6b,hspa8,0.017705057
hoxd12a,rpl3,0.017698025
sox1b,si:ch73-21g5.7,0.017663764
nr2f1b,sox11a,0.017663447
lhx1b,rpsa,0.017660303
meis1a,stmn1a,0.017625792
sox21a,rpsa,0.017622186
lhx9,cirbpa,0.017613316
bhlhe22,rxraa,0.01760279
meis1a,tenm4,0.017568586
emx2,tenm4,0.017568137
atoh1a,mcm2,0.017565466
foxa1,tgfbi,0.01755052
foxf2b,rplp0,0.017541027
dbx1b,rpl3,0.017533565
hmga1a,prmt1,0.017518928
en1b,tpt1,0.017488152
vax1,rplp0,0.017475953
irx7,rpl3,0.017470581
sox21a,mki67,0.017458841
gsx2,mdkb,0.01741728
cdx4,hsp90ab1,0.017414743
cdx4,rpsa,0.017399054
sox5,actc1b,0.017386403
foxa,marcksl1a,0.017329331
en2a,marcksl1a,0.017312428
tbr1b,serbp1a,0.017301325
hmga1a,eef1a1l1,0.017291032
tfap2b,serbp1a,0.017274471
hmga1a,hmgn2,0.01724689
vax1,hspa8,0.017238952
sox1b,rplp1,0.017236996
irx1b,banf1,0.017232433
gli3,pleca,0.017229788
twist1a,efemp2a,0.017203677
lhx9,hmgb2b,0.017198935
sox11b,id1,0.017144345
lhx1b,rps2,0.01714198
sox5,id1,0.017130481
hoxa2b,mibp2,0.017129155
en2b,marcksl1a,0.01712262
fli1a,pax7a,0.017109158
mef2d,bcam,0.017108338
hoxa5a,tenm4,0.017100174
foxf2a,stmn1a,0.017078267
foxb1a,pax7a,0.017051723
hmga1a,ptmab,0.017043183
vax1,hmga1a,0.017038397
en1b,rpl3,0.017034618
dmrt2a,ptmab,0.016995357
hoxb8a,hmgb2b,0.016992448
phox2a,cirbpa,0.016990423
otpa,rpl12,0.016966932
meis3,cfl1,0.01695975
fosaa,apoeb,0.016953994
irx3a,mki67,0.016953617
hmga1a,si:ch73-21g5.7,0.016949913
rxraa,zgc:158328,0.016937083
sox11b,serbp1a,0.016924588
cdx4,hmgb2b,0.01691815
hoxa13a,tuba1a,0.016906155
vax1,eef2b,0.016893752
her9,apoeb,0.016879018
otpa,hmgb2a,0.016863918
lhx9,rpl12,0.016843587
neurod1,lrrn1,0.016843127
gata2a,boc,0.0168373
otpa,rplp1,0.016829439
pknox2,tenm4,0.016809292
FQ377628.1,actc1b,0.016783917
msx1a,rplp1,0.016771918
irx3a,rpsa,0.0167626
etv4,serbp1a,0.016761152
arxa,seta,0.016758356
sox21a,ppiaa,0.0167471
pitx2,fabp7a,0.016743654
lhx9,rps6,0.01674345
olig2,id1,0.016742468
hmga1a,rps2,0.016733857
mafba,marcksl1a,0.016732387
hoxa2b,eef1a1l1,0.016702158
msx1a,rpsa,0.016684437
irx3a,mcm2,0.016679611
otpa,rpsa,0.016661922
sox21a,rps6,0.016656203
otpa,rpl7a,0.016648402
rfx4,boc,0.016634915
barhl1a,mdkb,0.016608939
otpa,ptmaa,0.016599623
hmga1a,tubb2b,0.01659458
irx7,mdkb,0.016590245
nr2f6b,cirbpa,0.01657279
tcf21,id1,0.016539548
hoxa2b,ppiaa,0.01652549
otpa,hspe1,0.01650005
hoxb6b,hspa8,0.016493484
cdx4,hmgb2a,0.016480392
irx1b,hspa8,0.016458701
zbtb18,pleca,0.016424913
hoxb1b,tenm4,0.016421266
rxraa,bmpr1ba,0.016420579
lhx1b,rps6,0.016414287
lhx9,cfl1,0.016383264
rfx4,col18a1a,0.01637635
hoxb5b,mdkb,0.016363597
nkx2.1,rbm28,0.016355595
irx1b,rrm2,0.016351122
bcl11ab,tenm4,0.01634942
vax1,eif5a2,0.016348137
ascl1a,stmn1a,0.016341623
foxf2b,ppiaa,0.01633479
foxp2,kirrel3l,0.01632582
sox7,apoeb,0.016301965
jun,tuba8l,0.016292289
hoxd12a,mdkb,0.016264478
nkx2.4a,rpsa,0.016252363
cdx4,tuba8l4,0.016242035
pax7a,pax7b,0.016224809
etv4,cirbpa,0.016222266
etv2,apoeb,0.01621035
irx3a,rplp1,0.016186234
nr6a1b,pax3a,0.016185284
irx3a,cirbpa,0.016182678
irx3a,tpt1,0.016173296
pax7b,mdka,0.016135361
sox11b,nucks1a,0.016130263
msx1a,hmgb2b,0.016114512
nr2f6b,ptmab,0.016098754
tp53,rplp0,0.01609709
nkx2.2a,cfl1,0.016086407
sox21a,rpl7a,0.016078895
msx1a,rpl12,0.016066235
hoxb8a,rplp1,0.016046913
irx7,eef2b,0.016042696
fosaa,rps20,0.016041696
etv4,mibp2,0.016039643
sox13,banf1,0.016032733
rxraa,bcam,0.016014194
hoxa2b,rps2,0.016008707
tfap2c,histh1l,0.015999954
sp8a,cirbpa,0.01599135
hoxa2b,hsp90ab1,0.015989712
irx3a,boc,0.015982276
tfap2b,ppiaa,0.015981207
msx1a,ppiaa,0.015972568
hoxa2b,hspe1,0.015966376
foxg1d,rps20,0.015960375
msx1b,rplp1,0.015952634
mafbb,rpsa,0.015921794
gata6,hsp90ab1,0.015917076
tlx3b,rplp0,0.01589802
lhx1b,hmgb1b,0.015889274
irx1b,mdkb,0.015883813
irx7,rps20,0.015882846
arid3c,hsp90ab1,0.015869433
lhx1b,h3f3b.1,0.015849585
jun,rpl7a,0.015834736
mafbb,rpl7a,0.015827818
fli1a,mibp2,0.01579673
nr2f6b,hspe1,0.01579337
sp5l,mllt3,0.015787153
nr2f1b,sulf2a,0.015785849
nr2f1b,hmgb2b,0.015778402
gata6,cirbpa,0.015771445
rx3,hspe1,0.015767792
msx3,hmgb2b,0.015767196
msx1b,hspe1,0.01575567
msx1a,cirbpa,0.01573965
nr2f1b,pax6a,0.01572847
sox6,mdka,0.015713396
hoxd12a,hmgb2b,0.015710684
myog,rps20,0.015693417
hoxa2b,tuba1a,0.015688254
irx7,ncl,0.015682101
otpa,ptmab,0.015680421
sox1b,ppiaa,0.015676599
tlx3b,serbp1a,0.015660724
otx5,rpsa,0.015639266
zic2a,histh1l,0.015630687
sox21a,lrrn1,0.0156246275
lhx9,hspe1,0.0156159615
hmga1a,rpl18a,0.015615375
lhx9,ppiaa,0.01561084
meox1,fgfrl1a,0.015600922
bhlhe22,hmgb1b,0.015586661
meis3,nucks1a,0.015568852
ascl1a,nucks1a,0.01554669
nfixa,rps20,0.015538362
barhl2,snu13b,0.0155337695
dmrt2a,eef2b,0.015529548
ascl1a,hmgb2b,0.015526733
otpa,cirbpa,0.01550677
meis1a,si:ch73-21g5.7,0.015505059
sox5,col5a2a,0.015499342
cdx4,cfl1,0.015492186
tbx4,si:ch73-21g5.7,0.01549162
cdx4,fabp3,0.015480186
nr2f6b,pcna,0.015462223
tbx4,stmn1a,0.015430713
sox7,actc1b,0.01541875
tbx18,hmgb1b,0.015411388
tfap2b,tuba1a,0.015407051
jun,serbp1a,0.015405241
hmga1a,hmgb2a,0.015377257
fli1a,hspa8,0.015352411
pax6a,id1,0.015348712
klf2b,nucks1a,0.015331208
hoxa2b,rpl18a,0.015326859
cdx4,ptmab,0.015319993
otpa,hmgn2,0.015315066
sp8a,tpt1,0.015283094
bhlhe22,cirbpa,0.015277805
msx1b,tpt1,0.015263344
lhx1b,rpl12,0.015262954
sox11b,stmn1a,0.015257724
msx1b,marcksl1a,0.015255059
meis3,hmgb2b,0.015244534
bhlhe22,lrrn1,0.015242675
sp8a,nme2b.1,0.015240841
irx3a,gfap,0.015237038
hoxc6b,rpl3,0.015235439
sox21a,hsp90ab1,0.015225925
msx1b,tenm4,0.015215867
foxd1,pmp22a,0.015198636
lhx9,rpl7a,0.015190266
hoxb2a,rps20,0.0151851475
jun,rpl12,0.015173143
pax5,id1,0.015164884
sp8a,ptmab,0.015162685
nr2f6b,eef1a1l1,0.015152423
irx3a,hsp90ab1,0.015148665
nr2f6b,rpl18a,0.015128018
emx3,tpt1,0.015121728
irx3a,stmn1a,0.015114939
foxg1a,rpl3,0.015101466
etv4,rplp1,0.015096762
cdx4,eef1a1l1,0.015087948
sp8a,hmgb2a,0.015075387
otpa,cfl1,0.015074507
irx1b,bcam,0.015074071
otx5,rpl12,0.01505921
hoxa9a,h3f3b.1,0.015059042
hoxd12a,eef1a1l1,0.015055653
rxraa,mibp2,0.015048958
otpb,pcdh19,0.015046092
lhx9,hmgn2,0.015032712
foxf2b,tpt1,0.014987163
sox21a,stmn1a,0.014986442
msx3,si:ch73-21g5.7,0.014985912
jun,rpl18a,0.0149767
tp53,serbp1a,0.014961697
irx7,hspe1,0.014946572
hmga1a,rpl24,0.014946282
otpa,pcna,0.014944558
sp5l,emp2,0.014935902
lhx1b,hmga1a,0.014926607
lhx1b,rpl24,0.014918251
myog,fabp11a,0.014906638
ascl1a,id1,0.014904125
foxf2b,ptmab,0.014898753
sox5,fgfrl1a,0.014898699
ebf1b,ncl,0.014895745
lhx1b,hsp90ab1,0.014885937
foxf2b,pmp22a,0.014879148
myog,serbp1a,0.014870116
pbx3b,pcdh19,0.014862748
msx1a,rplp0,0.01485771
pax6a,actc1b,0.014842302
msx1b,cirbpa,0.014840118
nkx6.2,rplp1,0.014839297
nr2f6b,nme2b.1,0.01481568
hoxb8a,rplp0,0.014805851
pax6a,fgfr2,0.0147709055
otpa,rps6,0.014764834
meis3,banf1,0.014760378
foxg1d,rpl3,0.014750101
jun,hmgn2,0.014726759
hoxb1b,cirbpa,0.014715729
rxraa,tenm3,0.014712693
nr2f1b,tpt1,0.014701748
myog,si:ch211-121a2.2,0.014687761
nr2f6b,eef2b,0.014672309
meis3,stmn1a,0.014658048
cdx4,lrrn1,0.014652766
msx1a,fabp11a,0.014647391
otpa,nme2b.1,0.014641934
irx3a,ppiaa,0.014640429
tfap2b,hmga1a,0.014637487
hmga1a,mki67,0.014629205
msx1a,eef2b,0.014628393
nr5a2,fgfr2,0.014626259
hoxa2b,hmgn2,0.014625356
dmrt2a,mdka,0.014601528
barhl2,serbp1a,0.014585126
en1b,setb,0.014584689
otpb,rps20,0.014580664
foxn3,nucks1a,0.014572962
twist2,pmp22a,0.014563206
msx1b,mibp2,0.014555039
hoxa2b,rpl24,0.014553273
arxa,si:ch73-21g5.7,0.014551706
lhx9,rps2,0.014516588
irx7,stmn1a,0.014509554
foxa1,mcm2,0.014507226
en2b,snu13b,0.014504473
irx6a,rpl3,0.01449281
nkx6.2,hsp90ab1,0.014474492
cdx4,si:ch73-281n10.2,0.014459927
msx1a,tpt1,0.01444581
rxraa,hspa8,0.014429631
irx3a,pax3a,0.014424348
nkx2.1,rxraa,0.014420089
sox12,mibp2,0.01441763
nr2f1b,lmx1bb,0.014408258
foxj1a,serbp1a,0.014406934
pax2a,actc1b,0.014404699
meis3,hmgb1b,0.01439682
dlx6a,robo1,0.014385511
six1b,emp2,0.014382397
mafbb,rplp1,0.014378519
pax7b,cntfr,0.014358476
zic4,gfap,0.014355386
lhx1b,rps20,0.014338961
runx2b,snu13b,0.0143383425
jun,tuba8l4,0.014318769
etv4,tpt1,0.014303382
pbx3b,epha4b,0.0143032735
nkx2.1,hspe1,0.0143002635
thrab,mibp2,0.014278213
foxj1a,rps20,0.0142745515
shox2,rplp0,0.014266399
hoxa11b,col5a2a,0.014266141
tfap2b,cirbpa,0.0142655885
sox1b,mibp2,0.014248777
phox2bb,tenm4,0.014241733
hmga1a,hmgb1b,0.014235904
lhx9,rpsa,0.014233432
hoxa2b,fabp3,0.014230021
pknox2,epha4b,0.014221905
irx3a,rbm28,0.014220561
nr1d4a,serbp1a,0.014218424
cebpd,hspa8,0.014212572
nr2f6b,mki67,0.014203892
gata2a,stmn1a,0.014202144
nr2f6b,hsp90ab1,0.014195321
irx3a,banf1,0.014184576
otpb,cfl1,0.0141710695
nkx2.1,hsp90ab1,0.014170324
en1a,stmn1a,0.014160995
ebf1b,hmgb1b,0.014155141
msx1a,marcksl1a,0.014147066
tcf7l2,stmn1a,0.014143184
hmga1a,rsl1d1,0.014132782
nr5a2,cntfr,0.014116847
fli1a,pax3a,0.014116564
barhl2,eef2b,0.014111394
nkx2.2a,rxraa,0.014104617
foxo1a,tpt1,0.0141040655
pknox2,ccnd1,0.01408046
alx4a,rpl3,0.0140795335
nr5a2,hspe1,0.014074368
onecut1,hsp90ab1,0.014072003
eomesa,serbp1a,0.014069344
arxa,mdkb,0.0140496185
tfap2b,tuba8l,0.014047017
sox1b,nucks1a,0.014046486
phox2a,seta,0.014046393
fli1a,cirbpa,0.01404527
otx5,hmgb2a,0.014039954
hoxa11b,prmt1,0.014026097
jun,ptmaa,0.014020187
sox21a,rpl12,0.014019927
six6a,eef2b,0.014019468
nr2f6b,rps2,0.014017724
hoxa2b,ptmab,0.01401412
nr6a1b,nucks1a,0.014001996
lhx4,cirbpa,0.01400109
meis3,tenm4,0.013999553
sp8a,eef1a1l1,0.013997651
nr2f6b,hmgn2,0.013996054
hoxb8a,rpl7a,0.013988029
jun,nucks1a,0.013985438
hoxb8a,hspa8,0.013958938
fosab,stmn1a,0.013950561
rxrgb,hspe1,0.013950255
nkx2.1,ppiaa,0.013944951
onecut2,hsp90ab1,0.01394482
bhlhe22,si:ch73-21g5.7,0.013938709
sox12,mdka,0.0139317345
vax1,ppiaa,0.013931097
lhx1b,cirbpa,0.0139184
irx3a,tuba8l,0.0139173465
phox2a,marcksl1a,0.013913499
nr2f6b,h3f3b.1,0.013912586
bhlhe40,marcksl1a,0.013907503
rxraa,seta,0.013905668
irx7,rrm2,0.0139038265
barx1,cfl1,0.013901331
pbx1b,tuba1a,0.013900908
lmx1a,tuba1a,0.013897811
sox18,stmn1a,0.013893648
cdx4,hmga1a,0.01388645
nr5a1b,bcam,0.013869152
hmga1a,gstp1,0.013862769
sp8a,rplp1,0.013860509
foxo1a,hmgb2a,0.013853916
irx3a,h3f3b.1,0.013852962
onecut1,hmga1a,0.013849061
uncx,tpt1,0.013846447
sox18,hmgb1b,0.013845317
sox21a,nop56,0.013842522
lhx4,ncl,0.0138295
hoxb1b,mki67,0.013813536
her9,rplp0,0.013803241
raraa,hspe1,0.0138018085
pbx1b,ptmaa,0.013799632
irx3a,col5a2a,0.013794545
tlx3b,tenm4,0.013794425
arxa,ntn1a,0.01379288
hoxa2b,nme2b.1,0.013778114
sox21a,hmgb1b,0.013777448
cdx4,tubb2b,0.013770713
sox7,serbp1a,0.013760798
irx6a,rps6,0.013744925
otpa,rpl18a,0.013743342
irx7,rplp1,0.013743072
nkx2.4a,hmga1a,0.013742039
cdx4,setb,0.013741434
irx1b,rplp0,0.013737199
hmga1a,tuba1b,0.01373667
meis1a,nucks1a,0.013735916
foxd1,efemp2a,0.013735177
hoxb8a,hmgb1b,0.013728386
lhx6,tuba1a,0.01371847
irx7,marcksl1a,0.013717588
hoxb8a,eef1a1l1,0.013712952
jun,rps2,0.01370722
ascl1a,vim,0.013706733
rfx4,epha4b,0.0137041425
hoxa9a,tenm4,0.013693213
en1b,snu13b,0.013667474
hoxb5b,ppiaa,0.013656377
irx1b,pcdh19,0.013649735
irx3a,mdkb,0.0136401225
irx1b,zgc:153405,0.013639796
hoxb6b,snu13b,0.013635971
otx5,fabp7a,0.013629411
irx7,hmgb2b,0.013626291
irx3a,rpl12,0.0136249885
irx3a,hmga1a,0.013622702
vax1,rplp1,0.013615351
tlx3b,rplp1,0.013615297
nkx2.1,rpl7a,0.013612039
olig2,cirbpa,0.013605556
uncx,col1a2,0.0135912355
nkx2.2a,pax3a,0.013589187
tlx3b,ppiaa,0.0135841975
sox11b,si:ch73-21g5.7,0.0135765085
nr2f1b,gfap,0.013573448
foxb1a,rnf220a,0.013561304
pknox2,nucks1a,0.013559762
nr2f6b,hmga1a,0.013551725
sox21a,hmgn2,0.013551478
cdx4,rps2,0.013550153
irx3a,rps6,0.013545626
tcf7l2,tmem132e,0.013542552
shox2,rps20,0.0135419285
gata2a,fgfr2,0.01354175
tfap2a,seta,0.013509461
otpb,tpt1,0.01350641
msx1a,hsp90ab1,0.013492773
fli1a,tuba1a,0.013484151
rfx4,col5a2a,0.013483912
irx6a,hspa8,0.013480445
dlx4b,pcdh19,0.013475717
phox2a,hspe1,0.013466185
jun,hsp90ab1,0.013465056
nkx2.2a,pax7a,0.013446919
lhx1b,ptmab,0.013442909
otpa,rps2,0.013441041
irx1b,vim,0.0134406565
hoxb2a,tuba1a,0.013435675
en1b,tuba8l,0.013431206
rxraa,emp2,0.013415103
nkx3-1,h3f3b.1,0.01340449
sp8a,fgfr2,0.013404237
nkx2.2b,rpl12,0.013404225
noto,hmgb1b,0.01340115
rorb,pax6a,0.013392949
otpa,rpl24,0.013391917
vsx1,banf1,0.0133856945
sox21a,tuba1a,0.013379562
irx3a,eef2b,0.0133777885
irx7,hsp90ab1,0.013369597
sox1b,fabp3,0.0133658815
arid3c,eef1a1l1,0.013364448
tbr1b,banf1,0.013364146
otpa,eef2b,0.013361225
lhx9,rpl24,0.013353216
tbr1b,marcksl1a,0.013352607
hoxa2b,mki67,0.013350583
meox1,qkia,0.013345227
lhx1b,tubb2b,0.013338365
lhx9,hmgb2a,0.0133330645
hoxa2b,h3f3b.1,0.013321287
otpa,ppiaa,0.013319506
pax6a,fgfr3,0.013318454
irx1b,pleca,0.013317258
tfap2b,rps6,0.013315278
nr2f1b,stmn1a,0.013314264
etv4,rps6,0.013303294
sox5,nucks1a,0.013290001
sox1b,rpsa,0.013288662
neurod4,dlb,0.013282583
msx3,fabp11a,0.013280319
six6a,serbp1a,0.013277202
bhlhe22,nme2b.1,0.013273843
sox7,mdka,0.013270398
vax1,hspe1,0.013264494
lhx9,rpl18a,0.013263988
foxj1b,rps20,0.01326311
nr2f1b,rxraa,0.013261108
tbx16,si:ch73-21g5.7,0.013256183
irx1b,si:ch211-121a2.2,0.013255721
nkx2.2b,rxraa,0.01325419
nkx2.4a,tubb2b,0.013246874
mafbb,nme2b.1,0.013246454
irx1b,serbp1a,0.013243882
shox2,si:ch73-21g5.7,0.013233091
irx3a,tubb2b,0.013224937
scrt1a,id1,0.01321102
rxraa,h3f3b.1,0.013207369
nr2f1b,serbp1a,0.0132017
pbx1b,mdka,0.013198663
sox7,id1,0.013197501
myog,hmgb2b,0.013193961
dlx2a,rps20,0.013186052
msx1b,rsl1d1,0.013173013
alx4a,pcna,0.013169636
irx6a,serbp1a,0.013168577
foxj1a,tpt1,0.013167324
en1b,cirbpa,0.013164113
jun,eef2b,0.01316377
nr6a1b,hspe1,0.013154296
sox5,fabp7a,0.013144097
sp8a,fabp3,0.013138191
foxo1a,hmga1a,0.01313688
sox21a,tuba8l,0.013130152
irx3a,ptmab,0.013127319
en2a,hmgb2b,0.0131240105
sox11b,lrrn1,0.01312169
rxrgb,rxraa,0.013111057
sox1b,rps6,0.013104534
nkx2.4a,cfl1,0.01309259
dbx1a,hmgn2,0.01307617
msx1b,rps20,0.013074855
msx3,marcksl1a,0.0130745
en1b,tubb2b,0.013068971
foxf2b,rps6,0.013060857
tbx18,rplp1,0.013045906
nkx2.4b,fabp7a,0.013042754
en1b,eef2b,0.013029035
pbx3b,rps6,0.013028742
rxraa,pax3a,0.01302626
