source,target,coef_abs
emx1,serbp1a,0.014045993
lhx9,nop56,0.014045636
lbx1b,cirbpa,0.01403895
hoxc6b,hspa8,0.014023611
nr2f1b,hsp90ab1,0.014009506
meis2a,epha4b,0.014006813
ebf1b,tmsb,0.014000418
lhx8a,hmga1a,0.013997298
meis3,sox11a,0.013995082
nkx1.2lb,ccng1,0.013991112
sox11a,ccnd1,0.013982552
hoxb6b,hoxb3a,0.013982233
sox10,pcna,0.013977488
hoxb3a,hmga1a,0.013975837
foxd1,pabpc1a,0.013972633
rx1,hmgn2,0.013962153
foxi2,bcas2,0.013959982
en1b,marcksl1a,0.013957037
tcf7l2,znfl2a,0.013951326
tfap2a,nop56,0.0139502315
nkx6.3,robo1,0.013948933
bhlhe41,npm1a,0.013940075
gsx2,marcksl1a,0.013940054
lbx1b,tmsb4x,0.0139392
atoh1a,hmgn2,0.013937646
emx1,hmga1a,0.01392938
pax6b,hmga1a,0.013926691
tfap2a,cirbpa,0.013926534
foxg1a,tmsb4x,0.013915221
nr2f1b,hmga1a,0.013902379
tbx3a,ncl,0.01389605
alx1,mdkb,0.013895319
twist2,ncl,0.01388548
neurod4,elavl3,0.013881768
foxg1a,prmt1,0.013865994
etv1,pax3a,0.013861559
foxg1a,mycn,0.013847487
en2b,hmga1a,0.013833393
thrab,glrx5,0.013832781
barhl1a,robo1,0.013826312
dlx2a,pabpc1a,0.013823421
rx1,hmgb2a,0.013820573
ascl1a,dkc1,0.013819379
nkx1.2lb,stmn1a,0.013816763
foxi2,prmt1,0.013810304
sox11b,boc,0.013802515
sox21a,cdon,0.013802108
rx1,nap1l1,0.01379389
foxp1b,ccnd1,0.0137836
nkx2.5,pax7a,0.013781202
hmga1a,prdx2,0.013780395
foxd1,pax6a,0.0137787955
sox11b,bcas2,0.013770408
dlx3b,nop56,0.013760038
hoxb5b,mki67,0.013756637
hmx4,ncl,0.013747218
irx7,pax7a,0.013745808
hmga1a,tpm4a,0.013727894
dlx5a,pa2g4a,0.013726858
sox11a,top2a,0.013710339
mitfa,stmn1a,0.013709366
nkx2.2a,ube2c,0.013705215
nkx2.3,pax7a,0.013698995
foxg1d,npm1a,0.0136893075
rx3,nap1l1,0.01368614
etv1,cirbpa,0.013682267
barx1,fth1a,0.013676455
dbx1b,hmgn2,0.013667534
bsx,fabp7a,0.013664041
sox6,qkia,0.013649898
vsx1,mki67,0.013636173
nfixb,nap1l1,0.013635631
phox2bb,cntfr,0.013634794
nr4a2a,rxraa,0.013627119
etv4,cirbpa,0.013626517
nr2e1,ptmab,0.0136202965
hmx4,cirbpa,0.01361678
meox1,mllt3,0.0136139495
barhl2,hsp90ab1,0.013613081
en2a,hsp90ab1,0.013612544
rxraa,stmn1a,0.013605463
hoxb6b,fabp7a,0.013605099
etv4,hsp90ab1,0.013604773
sox5,cirbpa,0.013596039
lhx4,mdkb,0.013591154
lhx9,pcna,0.013584528
barhl1a,ptmaa,0.013584493
foxi3a,robo1,0.013584255
tfap2a,serbp1a,0.0135766845
six3b,ipo7,0.013564953
rx3,fthl27,0.01356488
hoxb8a,aspm,0.01355783
alx4b,fgfr3,0.013555967
tp73,serbp1a,0.013555004
pknox2,serbp1a,0.013543998
sox6,slc4a1a,0.013535486
foxf2b,eif5a2,0.013531223
lhx9,hmgn2,0.013510875
otpb,prmt1,0.013510603
hoxb5b,hmgb2a,0.013503114
sox11a,aspm,0.013496435
sox11b,hmgb2a,0.013494549
dlx2a,hsp90ab1,0.013492459
foxi3a,hmgb2a,0.0134559
sox10,mibp2,0.013451495
egr2b,ncl,0.013447624
nkx2.7,fabp7a,0.013442115
vax2,serbp1a,0.013436564
esrrb,tenm4,0.013426698
emx2,marcksl1a,0.013421689
irx6a,mki67,0.013419281
tbx16,pleca,0.01341849
pax2a,bcam,0.013415099
sox10,cirbpa,0.013409943
bsx,stmn1a,0.013408927
rfx4,cntfr,0.0134074
sox21a,eif5a2,0.013407173
barx1,c1qbp,0.013403575
nr2e1,nop58,0.013403063
myog,serbp1a,0.013394141
en2b,nop56,0.0133926915
pax6a,agrn,0.013388197
jun,hbae1.1,0.013379705
irx6a,ube2c,0.013371376
six1b,tmsb4x,0.013369229
sox11b,stmn1a,0.013368232
lhx9,eif5a2,0.013362009
nkx2.4b,fth1a,0.013360377
nr2e1,fthl27,0.013358511
foxo1a,marcksl1a,0.013347209
pbx1a,rxraa,0.013339211
pax6b,pleca,0.013335661
irx7,eif5a2,0.0133350985
tfap2a,ptmab,0.01332954
pknox2,fabp7a,0.013326764
tbr1b,agrn,0.013318413
vsx1,mdkb,0.013316273
raraa,meis3,0.013311798
hoxa4a,ptmab,0.01329762
nr2e1,npm1a,0.013295867
sox11b,si:ch73-21g5.7,0.0132802995
irx6a,myca,0.013248723
emx2,cirbpa,0.013235631
dlx5a,pcna,0.013216605
meox1,hbae3,0.013213964
egr3,agrn,0.01321256
twist2,stmn1a,0.013211013
egr2b,ptmab,0.013209124
hoxb3a,greb1l,0.013207161
emx1,hspa8,0.013201815
lbx1a,mibp2,0.013195788
en2b,fabp7a,0.013180864
tbx3a,serbp1a,0.013174814
nfixb,bcas2,0.013171586
irx6a,hspd1,0.013160608
en2b,hspa8,0.013160297
gata5,prdx2,0.013159284
hmx4,mibp2,0.013156646
hmx4,npm1a,0.013151992
gata2a,hbae1.3,0.013145998
FQ377628.1,actc1b,0.013139946
lin28a,hmga1a,0.013137773
FQ377628.1,hspa8,0.013137552
six6a,tenm4,0.013128536
vax2,ptprfb,0.0131206615
lhx8a,hspa8,0.013115714
en2a,top2a,0.013109743
otpa,si:ch73-21g5.7,0.013107981
dbx1b,actb1,0.013100697
hoxb5b,prdx2,0.0130985165
osr2,cirbpa,0.013084454
thrab,ccnd1,0.013079286
pknox2,stmn1a,0.013071828
msx1b,si:ch73-21g5.7,0.013062207
hoxb3a,dacha,0.013059994
alx4b,ptprfb,0.013054187
lhx6,eif5a2,0.013046316
en2b,cirbpa,0.013035302
foxi2,hmgn2,0.013031556
en2a,nusap1,0.013027208
barhl1b,metap2b,0.013023187
neurod4,dlb,0.013022205
vsx1,cirbpa,0.013016101
hmga1a,ccng1,0.013011316
nkx6.2,pleca,0.013009326
twist1a,hmgn2,0.013002909
nkx2.5,nop58,0.012998444
irx6a,top2a,0.012996797
FQ377628.1,prmt1,0.012988673
tp53,bcam,0.012984918
foxf2b,ptmaa,0.012984403
lbx1b,hspa8,0.012974854
irx7,hspa8,0.0129729975
nr2f1b,ptmaa,0.01297224
nr2f1b,pabpc1a,0.012962182
noto,mdkb,0.012961283
foxj1b,serbp1a,0.012952727
elf3,hspa8,0.012948647
atf3,hsp90ab1,0.012943747
sox21a,stmn1a,0.012939173
lhx8a,cirbpa,0.012934171
foxg1d,mab21l2,0.012924105
vsx1,nusap1,0.012912141
mafa,pcna,0.0129115945
nkx2.1,fabp7a,0.012905982
hoxc13b,marcksl1a,0.012898968
sox1b,bcas2,0.01289322
wt1b,slc1a3a,0.01288677
hoxb9a,ptmaa,0.012881794
lhx9,fabp7a,0.012873044
hoxa11b,hoxc3a,0.012868997
thrab,pax6a,0.012868477
hmx4,c1qbp,0.012862105
dbx1a,actb1,0.012858789
sox11b,ptmab,0.012857876
mafbb,apoeb,0.012853477
pax6a,serbp1a,0.012853215
jun,actb1,0.012850097
tbx3a,mibp2,0.012845287
en1a,stmn1a,0.012835772
egr3,pax3a,0.012832652
shox2,prmt1,0.012828612
dlx2a,prdx2,0.012828508
foxf2b,tmsb4x,0.012828175
nkx2.4b,hmga1a,0.012826137
lbx1b,fabp7a,0.012811969
lmx1bb,pcdh19,0.012809631
rxraa,sox6,0.012807363
zic2a,hmgb2a,0.01280691
nkx2.5,tpm4a,0.012804864
barx1,eif5a2,0.012801425
tbx15,rrm2,0.012800341
nkx2.2a,bcas2,0.012793037
en1a,si:ch73-21g5.7,0.012790577
hoxa4a,nop58,0.012761881
meox1,col1a2,0.012748355
dlx2a,ipo7,0.012747353
gsx1,mibp2,0.012746946
hoxa4a,tmsb4x,0.012741753
raraa,tmem88b,0.012734272
isl2b,ncl,0.012722959
lbx1b,ptmab,0.012722676
dmrt1,fthl27,0.012683945
sox18,si:ch73-21g5.7,0.012681997
tfeb,tmsb4x,0.012681824
barhl1a,mibp2,0.012679859
barhl1b,pcna,0.012669539
en1b,pcna,0.012669511
hoxa9a,hmga1a,0.01265591
meis3,ebf3a,0.01264328
meis2a,sox6,0.0126345735
lhx6,fabp7a,0.012611492
tcf7l2,ccnd1,0.012609313
nkx2.2a,kpna2,0.01260856
pax6b,nap1l1,0.012606839
gata3,hbae1.3,0.012604663
foxi3a,kirrel3l,0.01260465
gsx1,mdkb,0.012589087
irx7,efna2a,0.012580108
bsx,tenm4,0.012578158
foxg1d,mibp2,0.01257655
mafbb,tmsb,0.012569641
vsx1,tmsb4x,0.012567746
fli1b,cirbpa,0.012558635
nkx6.2,hsp90ab1,0.012553376
egr2a,mibp2,0.012553132
zic2a,kirrel3l,0.01255267
en1b,ncl,0.012552585
lhx9,ptmab,0.012545586
lbx1b,si:ch73-21g5.7,0.01253219
elf3,serbp1a,0.012520482
dlx5a,fthl27,0.012520097
egr3,slc1a3a,0.012512129
lbx1b,hmga1a,0.012505947
irx7,sox11a,0.012500267
lmx1a,hbbe1.3,0.012487538
gsx1,tmsb4x,0.012483591
bhlhe41,eif5a2,0.012482328
lmx1al,eif5a2,0.012480072
foxd1,ccng1,0.012479664
meox1,hbbe1.3,0.01247041
rxraa,pcna,0.0124677215
nkx2.4b,hsp90ab1,0.012462343
thrab,epha4b,0.0124613
FQ377628.1,hsp90ab1,0.012456368
hmga1a,calm1a,0.012450113
isl2b,hsp90ab1,0.01244874
alx4a,ebf3a,0.012447684
hmx4,pa2g4a,0.012443924
sox1b,hbbe1.1,0.012433771
pax6b,ipo7,0.012433411
meis2a,dhrs3b,0.012432695
rx1,ipo7,0.012422575
foxi3a,slc1a3a,0.012416774
hoxa2b,ube2c,0.012411732
sox21a,fabp7a,0.012411216
dlx5a,fth1a,0.012411059
nkx2.4a,bcas2,0.012408364
noto,nop56,0.0124006625
her6,prdx2,0.0123964725
foxa1,marcksl1a,0.012396167
hoxc10a,mdkb,0.01238702
bcl11ab,hmgb2a,0.012386329
barhl2,hmgn2,0.012383406
foxd1,myca,0.012380461
foxa,cntfr,0.012380171
ascl1a,epha4b,0.012374277
foxd1,apela,0.012372711
hoxc10a,prmt1,0.0123618925
hoxc10a,hspa8,0.012359952
pax5,sema3fa,0.012356719
nkx2.5,postnb,0.012351477
sox11b,hapln1a,0.012345833
mafa,fthl27,0.012334763
tfap2b,hbbe1.3,0.012333051
her6,her9,0.0123321535
vsx1,hmgb2a,0.012330932
dlx2a,cirbpa,0.012328038
hmx4,fth1a,0.012325858
gsx1,robo1,0.012324819
twist1b,krt18a.1,0.01232116
tbx1,pleca,0.012318522
zgc:101100,hmga1a,0.012301282
hoxb5b,ptmab,0.012296648
en2b,mdkb,0.01229586
pax6b,myca,0.012288781
cebpa,stmn1a,0.012287442
rfx4,col1a1a,0.012278013
jun,eif5a2,0.012275327
en2a,cirbpa,0.012273228
dlx2b,ncl,0.012270029
hmx4,nap1l1,0.012269694
foxd1,hmgb2a,0.0122629935
otx5,dkc1,0.012262924
nr2f1b,fabp11a,0.012262243
her9,npm1a,0.012261506
nfia,bcam,0.012253011
hoxa2b,fthl27,0.012250848
gsx1,ek1,0.012249296
fosab,tmsb4x,0.012248831
barx1,hmgn2,0.012235285
spi1b,pax5,0.012232097
hmga1a,pleca,0.012225551
barhl2,mdkb,0.012223301
lhx1a,hspa8,0.012219398
lmx1al,cirbpa,0.01221722
irx6a,nusap1,0.012213189
barx1,ptmab,0.0122051295
lhx1a,cirbpa,0.012204783
egr2a,cntfr,0.0121952295
lhx9,mdkb,0.012182815
foxi3a,prmt1,0.012178143
dlx5a,fabp7a,0.012175662
hoxb6b,col28a2a,0.012172408
foxi3a,mibp2,0.012170731
msx1b,fthl27,0.012169617
fli1b,stmn1a,0.012164348
hmx4,hmgn2,0.012151478
arxb,fabp11a,0.01215139
irx7,prdx2,0.012149475
tbx18,serbp1a,0.012144506
sox11b,hspa8,0.012142184
sox11b,actb1,0.012131186
sox21a,tmsb,0.012130686
en1b,tmsb4x,0.01212852
hmx4,metap2b,0.012128039
en2b,eif5a2,0.012124608
pknox2,cep131,0.012115513
pax6a,boc,0.012110712
sox11a,ube2c,0.012092948
foxi2,pcna,0.012091
tbx16,efemp2b,0.012068727
zgc:101100,ncl,0.012068355
nkx6.2,hmgn2,0.012067082
noto,cntfr,0.012063374
tbx5b,pax3a,0.0120610995
hlx1,actb1,0.012054825
barhl2,ptprfb,0.01205286
dmrt3a,ccng1,0.01205041
sox21a,bcas2,0.012048942
nr2f1b,ptmab,0.012048092
vsx1,hmga1a,0.012041488
etv2,pcna,0.012040868
dlx4b,ncl,0.012038861
irx6a,fth1a,0.012029111
barhl1a,mdkb,0.012023306
tfap2b,hmga1a,0.012018511
sox5,actc1b,0.012011897
sox1a,mibp2,0.012011438
six3b,prdx2,0.01200999
hoxc3a,hoxa4a,0.0120055685
emx1,ccng1,0.012003116
gsx1,ptmab,0.011995757
cebpb,fthl27,0.011991439
phox2bb,ccnd1,0.011990664
alx4a,si:ch73-21g5.7,0.011982488
tp53,metap2b,0.011981881
FQ377628.1,nap1l1,0.011975202
vax2,marcksl1a,0.011970678
hoxa2b,her15.2,0.011937423
ascl1a,ptmab,0.011933317
vax1,pabpc1a,0.011932155
pknox2,ebf3a,0.011928239
rxraa,prdx2,0.011927986
hoxa2b,pcdh19,0.011923632
en2b,her9,0.011920894
hoxc13b,fthl27,0.0119183855
nr4a2a,serbp1a,0.011906961
tfap2a,fthl27,0.01190672
dbx1a,hmgn2,0.011893164
tbx1,marcksl1a,0.011884012
twist1a,nap1l1,0.01188157
hoxb5b,mdkb,0.01186836
barhl1b,pa2g4a,0.011867317
FQ377628.1,nop56,0.011861935
egr3,ptmab,0.011861556
tbr1a,pleca,0.0118557075
dlx3b,npm1a,0.011851519
foxd1,metap2b,0.011850592
hoxb5b,hmgn2,0.011847723
tfap2e,serbp1a,0.011846178
tlx3b,efna2a,0.011844191
rxraa,prickle1b,0.011832047
hoxa4a,ncam1b,0.011831975
barhl2,prdx2,0.0118288575
vsx1,hmgn2,0.011826487
nkx2.1,hsp90ab1,0.011824228
en2a,mki67,0.0118228635
mnx2b,marcksl1a,0.011819592
foxg1a,ccnd1,0.011812694
etv4,pcna,0.011812466
dlx2b,pcna,0.011807464
foxa1,pcdh19,0.011807004
hoxb3a,mllt3,0.011806099
arid3c,ptprfb,0.011789213
irx6a,hspa8,0.011786167
foxg1a,pax6a,0.011785419
dlx3b,cntfr,0.011781382
foxi3a,hmgn2,0.011778383
nkx6.2,fabp7a,0.0117765665
otpa,mdkb,0.011772591
dlx2a,npm1a,0.011771784
emx1,npm1a,0.011768893
ascl1a,hmgb2a,0.01176424
hoxb3a,fgfr3,0.011763082
irx6a,cirbpa,0.011757358
hoxb9a,pcna,0.011753216
pax6b,pa2g4a,0.011745697
hoxc6b,pabpc1a,0.011742619
rx3,hspe1,0.011737494
hoxb8a,hoxc3a,0.011736453
irx6a,pa2g4a,0.011732496
sox11a,qkia,0.011729395
hoxa2b,mllt3,0.011721995
FQ377628.1,boc,0.011719308
lef1,hsp90ab1,0.01168581
foxg1a,hbbe1.3,0.011671243
nr5a2,pcna,0.011671183
hoxa4a,actb1,0.01167111
foxf2a,hsp90ab1,0.011667466
pbx3b,pcdh19,0.01166619
foxi2,hmga1a,0.011663237
foxf2a,ncl,0.011642319
nr5a1b,hbae1.1,0.011639657
gata2a,ptmaa,0.011636745
mafa,hbae1.1,0.011631519
en2a,pcdh19,0.0116312
six6a,npm1a,0.011628858
foxi2,metap2b,0.011627073
elf3,sox11a,0.011617565
fosl2,cntfr,0.01159721
en1b,fth1a,0.011585021
phox2bb,hspe1,0.011580093
irx6a,ube2v2,0.011575392
lmx1a,ccng1,0.011574771
phox2a,tpm4a,0.0115411375
phox2bb,zgc:174855,0.011531754
pax6b,hmgn2,0.011522777
lbx1b,actb1,0.011518195
lmx1bb,fgfr3,0.011515441
hoxb3a,raraa,0.0115067065
meox1,mibp2,0.011494575
foxi3a,hbbe1.3,0.011489821
barhl2,hspa8,0.011488864
tfap2e,cntfr,0.01148525
bcl11aa,pax5,0.0114788
nfixb,fabp7a,0.011476979
tfap2a,vim,0.0114740115
foxi2,nop58,0.011468737
hmx4,hsp90ab1,0.011467657
jun,sox6,0.011466425
etv2,pax3a,0.01146238
mafa,hmga1a,0.011460297
hoxb8a,her15.2,0.011459173
twist1b,npm1a,0.0114581175
her6,sox11a,0.011456901
rxraa,hoxc3a,0.01145418
otpa,ptmaa,0.011447027
foxi3a,nop58,0.011445727
fosab,pcna,0.0114423465
rx1,hapln1a,0.011438812
jun,tpm4a,0.011436911
emx2,mibp2,0.011432105
ebf2,tuba8l3,0.011431759
bcl11aa,pmp22a,0.011423204
foxg1d,prmt1,0.011411489
hmga1a,npm1a,0.0114072915
foxj1b,nop56,0.0114062885
hoxb6a,hoxb3a,0.0114044305
irx4b,cntfr,0.011402643
bsx,cntfr,0.011398195
nfixa,slc1a3a,0.011393952
lmx1a,nop56,0.01139332
msx1b,hmga1a,0.011384698
barhl1a,col28a2a,0.0113788
arxb,si:ch73-21g5.7,0.011377649
pax2a,rxraa,0.011371222
klf3,hbbe1.1,0.011370067
fosaa,znfl2a,0.011368043
foxi3a,ptmab,0.0113638295
nr5a1b,hoxc3a,0.0113598015
shox2,hspe1,0.011354066
gsx2,tmsb4x,0.0113455225
en2a,npm1a,0.011343836
meis2a,ank2b,0.011340492
spi1b,boc,0.011339714
nkx1.2lb,cntfr,0.011332889
lin28a,hsp90ab1,0.011332788
klf7a,twist1a,0.011332556
foxi3a,tmsb4x,0.011329869
etv4,hspa8,0.011329384
pax6b,ccnd1,0.011329087
zic3,hmgb2a,0.011327865
hoxb6a,prmt1,0.011326879
tbx20,pleca,0.011326843
foxd1,kirrel3l,0.011324576
dmrt3a,npm1a,0.011319955
sox11b,fth1a,0.011317713
phox2a,hspa8,0.01130308
barhl2,hmga1a,0.011295644
thrab,ap2m1a,0.011290509
vsx1,si:ch73-21g5.7,0.011290182
FQ377628.1,cirbpa,0.011290045
atf3,slc4a1a,0.011276087
pax6a,pleca,0.011269432
lhx5,ptmaa,0.011267093
meis2a,tmsb4x,0.011263408
nkx2.3,ube2c,0.011262728
eomesa,ncl,0.011260906
dlx4b,pcna,0.011257929
alx4a,npm1a,0.011253697
rx1,mybbp1a,0.011253046
hoxb3a,ncam1b,0.011251647
gsx1,ccng1,0.011250718
nr5a2,bcas2,0.011247276
barhl1b,actb1,0.011236304
hmx4,glrx5,0.011234214
lmx1ba,pcna,0.011230672
en1b,mki67,0.011230013
alx1,sox11a,0.011226532
tfeb,hmgb2a,0.011225359
meis2a,ptmaa,0.011222353
phox2bb,fth1a,0.011218655
hoxb5b,tmsb4x,0.011214563
tbx5b,nap1l1,0.011212709
emx2,tmsb4x,0.011206023
tfeb,cirbpa,0.01120435
shox2,hmgb2a,0.011201361
gata3,mki67,0.01119982
foxa1,hmga1a,0.011198866
gata5,epha4b,0.011192007
pax6a,pcdh19,0.011189289
gata5,pcdh19,0.011187223
meis3,serbp1a,0.0111820595
myod1,epha4b,0.011171672
egr2b,robo1,0.01117131
sox11b,kpna2,0.0111710215
hoxb6a,nop58,0.011169542
thrab,pax3a,0.011167151
nr5a2,prdx2,0.011165886
hoxb6a,ccnd1,0.011164726
sox10,ap2m1a,0.011154224
mitfa,prmt1,0.01115309
pax6b,ptmaa,0.011148701
tbx5b,ptmaa,0.01114466
erfl1,cntfr,0.011144169
sox11b,tmsb4x,0.011143103
hoxc10a,col5a2a,0.011140313
FQ377628.1,bcas2,0.011139423
pax2a,serbp1a,0.011135196
rx3,prmt1,0.011132477
en2a,efna2a,0.011130417
pax6b,prmt1,0.011126909
barhl1b,marcksl1a,0.011123404
foxd1,fth1a,0.011120585
sox11a,eif5a2,0.011115343
foxj1b,mibp2,0.011113529
tlx3b,hbae3,0.01111124
nr5a1a,bcam,0.011111138
phox2bb,mibp2,0.011110486
ascl1a,pa2g4a,0.011109869
thrab,phlda2,0.011106362
etv4,marcksl1a,0.011106082
jun,stmn1a,0.011104621
fosb,znfl2a,0.011098431
atf3,tmsb4x,0.0110916775
alx4a,hsp90ab1,0.011091627
nkx2.2a,pax7a,0.011090493
her9,en2b,0.011086883
dlx2a,tmsb4x,0.0110796215
nkx2.1,pcna,0.011077489
en1b,pa2g4a,0.011077333
jun,ptmaa,0.011076748
en1b,ptmaa,0.011075862
tfap2a,ccng1,0.011074694
alx1,ptprfb,0.011073823
sox10,hsp90ab1,0.011070762
irx7,mibp2,0.011069685
bhlhe41,mdkb,0.0110684
hoxb3a,hoxa4a,0.011066658
olig2,cdh11,0.011059788
foxg1d,epha3,0.011056388
en1a,marcksl1a,0.011055018
pknox2,qkia,0.01105047
foxa,cxcl12a,0.01104752
irx7,hbae1.3,0.011045589
foxj1b,nop58,0.011034084
rx3,eif5a2,0.01102867
nkx1.2lb,hspe1,0.011019796
alx4a,prmt1,0.0110196415
lhx8a,fgfr3,0.011012825
tfap2b,kirrel3l,0.011004015
hoxb5b,aspm,0.011003564
gsx2,her15.2,0.011003283
egr4,cxcl12b,0.011002546
pax6a,sfrp5,0.01099704
hoxa4a,greb1l,0.010990794
en1b,nop56,0.010989801
foxd1,epha3,0.010980332
shox2,ncl,0.010971396
nkx2.4a,slc1a3a,0.010969581
lbx1b,her9,0.01096948
en1b,nap1l1,0.010967674
phox2bb,ntn1a,0.010964324
sox1a,qkia,0.010959646
foxg1a,ccng1,0.010956158
alx1,npm1a,0.010953928
twist1b,ncl,0.010951936
dlx2b,pa2g4a,0.01095173
emx1,hsp90ab1,0.010942643
meis2a,sox11a,0.010937795
hmx4,hmga1a,0.010937528
en1b,hsp90ab1,0.010930787
vax2,eif5a2,0.01092936
hoxa4a,eif5a2,0.010928478
uncx,efna2a,0.010925314
foxa,hsp90ab1,0.010924941
vax2,elavl3,0.010918582
gata3,hbbe1.1,0.0109138135
gsx2,hmgn2,0.010912933
en1a,ptmab,0.010908246
hoxc10a,pcna,0.010907496
shox2,pcna,0.01090632
irx7,nop56,0.010898008
dbx1b,pabpc1a,0.010895671
lmx1ba,ncl,0.010894537
pbx1a,pax3a,0.010884249
FQ377628.1,fthl27,0.010881407
irx6a,ipo7,0.010879973
atoh1a,nusap1,0.010871215
pbx3b,pax3a,0.010868959
sox5,tgfbi,0.010868833
otpa,hspe1,0.01086546
foxf2b,pax7a,0.0108625665
tfap2a,npm1a,0.010860662
meox1,cntfr,0.010858777
fezf2,tuba8l3,0.010858705
gsx2,hspe1,0.010857445
pknox2,pax6a,0.01085363
foxf2a,pax7a,0.010852884
phox2bb,sox21a,0.010849619
sox11b,ptmaa,0.010827732
sox11a,efna2a,0.010826644
hoxa4a,fgfr3,0.010826219
thrab,mycn,0.010823843
nkx2.2a,rxraa,0.010821392
en2a,fth1a,0.010818183
sox21a,aspm,0.010815046
hoxa11b,prmt1,0.010814901
hoxb5b,hoxb3a,0.010812653
hoxa4a,ccnd1,0.010809935
hmx4,ipo7,0.010808904
foxp1b,hbae1.1,0.010804041
elf3,npm1a,0.010803434
rfx4,dacha,0.0107991835
en2b,tmsb4x,0.010790627
mafa,hmgb2a,0.010789765
hoxc3a,col11a1a,0.010787983
en2a,hmgb2a,0.010782777
tfap2b,serbp1a,0.010782158
sox1b,prdx2,0.010780399
pax7b,mab21l2,0.010754705
klf3,tmsb,0.010752364
sox11a,si:ch73-21g5.7,0.010749082
jun,sox11a,0.010745381
shox2,hsp90ab1,0.010743259
jun,hmgn2,0.010737046
gata6,cntfr,0.0107325325
etv4,nap1l1,0.010723941
irx7,npm1a,0.010714126
hoxa2b,sox21a,0.010698858
gsx2,ptmab,0.010693983
shox2,ptmab,0.010691394
sox7,hspa8,0.010689197
en1a,nop56,0.010685494
foxp1b,kirrel3l,0.010681444
foxf2b,ccnd1,0.0106762415
dlx2b,fabp7a,0.010674241
phox2bb,ncl,0.010671669
egr2b,hmgb2a,0.010669197
tfap2a,pabpc1a,0.010664016
hoxa9a,hbbe1.1,0.01065409
jun,hbae1.3,0.010651534
en2a,pa2g4a,0.010647432
foxd3,boc,0.010646877
uncx,tpm4a,0.010643486
nr2f1b,si:ch73-21g5.7,0.0106358165
barhl1b,hspe1,0.0106346095
phox2bb,pa2g4a,0.010634277
irx6a,nop2,0.01063209
foxf2b,bcas2,0.010629409
mafbb,sox11a,0.010618552
foxp1b,hbae1.3,0.010611124
hoxb5b,fabp7a,0.010605385
en2a,nop56,0.010599079
hoxb6b,marcksl1a,0.0105955675
sox5,cdon,0.010590294
nr2f1b,her9,0.010588455
six6a,sox11a,0.010587079
hoxb6b,hmga1a,0.010585976
foxg1a,sox11a,0.010585081
foxa1,pax6a,0.010580292
otpb,ptprfb,0.0105771
hoxc6b,tmsb4x,0.010568515
hoxb9a,marcksl1a,0.0105674965
nkx2.5,fabp11a,0.0105580855
en1a,hmgn2,0.010557994
egr2b,fth1a,0.010542464
nfia,fth1a,0.010539642
lbx1b,pcna,0.010532972
meis2a,twist1a,0.010524085
pax2a,tenm3,0.010518494
meis3,robo1,0.010517703
foxf2b,nop58,0.010515694
barhl2,ptmab,0.010513086
barhl1b,nop56,0.010511612
isl2b,pcna,0.01050913
lhx9,fth1a,0.010502866
alx1,prdx2,0.0104992455
cebpb,eif5a2,0.010494088
uncx,col1a2,0.010485813
alx4b,prmt1,0.010475217
vsx1,eif5a2,0.010474069
cebpa,tenm4,0.010469695
sox11b,tmsb,0.010469065
sox11a,bcas2,0.010468698
phox2bb,nop58,0.010467976
irx4b,znfl2a,0.010465328
FQ377628.1,krt18a.1,0.010463587
sox21a,top2a,0.010452862
raraa,mki67,0.010447433
foxf2b,nop56,0.010442883
gata3,id3,0.010437667
en1a,tmsb4x,0.0104312925
nfixa,ntn1a,0.010425635
mafa,hmgn2,0.010425214
etv4,ptmab,0.010425003
hoxc10a,eif5a2,0.010423819
en2b,pcna,0.010421306
meox1,pcdh19,0.01041753
hoxb6b,rnf220a,0.010414968
tbx20,ncl,0.010413905
pknox2,sox11a,0.010410875
otpb,sox11a,0.010408131
rx1,fth1a,0.010406728
gata5,krt18a.1,0.010403523
tfap2b,pax3a,0.010403078
etv4,efemp2a,0.0104030715
nfia,pa2g4a,0.010402037
meis3,rxraa,0.0104016345
nkx2.3,hsp90ab1,0.010399606
nr4a2a,hspa8,0.01039767
sox21a,prmt1,0.01039189
nkx2.5,pa2g4a,0.010391143
lhx2b,actb1,0.01038803
alx1,marcksl1a,0.010387579
atoh7,dhrs3b,0.010380771
dlx3b,efna2a,0.010380672
lhx9,ncl,0.010378978
atf3,cahz,0.01037514
gata5,id3,0.010373408
hoxb5b,hoxc3a,0.010368112
sox11b,fthl27,0.01036701
klf3,slc1a3a,0.010366951
nr2f1b,fthl27,0.010364846
meis2a,cep131,0.010359908
tfap2d,qkia,0.010358602
sox7,tmem14ca,0.0103573445
emx1,mdkb,0.010355445
dlx2a,id3,0.010352401
hoxb5b,hapln1a,0.010351964
tlx3b,mibp2,0.010348924
rorb,nop58,0.010343259
gsx1,her15.2,0.010339414
hlx1,pabpc1a,0.010338714
egr2b,pabpc1a,0.010338477
meox1,hspa8,0.010337929
gata5,pax6a,0.010336674
sox10,nop58,0.010335439
irx4b,prdx2,0.010335348
sox18,mycn,0.010332447
pax6b,hoxc3a,0.010327633
six3b,hspd1,0.010326216
rx1,prdx2,0.010319997
otpa,cirbpa,0.010317505
foxj1a,znfl2a,0.010314163
mnx2b,mki67,0.010314114
meis2a,hoxb3a,0.01030669
