source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
nr5a2,ctnna2,0.13003184,0.13003184,1.6113692855711204e-07,6.792804918732249,TDR125,20,enteric_neurons,filtered
cdx4,actb2,0.11995216,0.11995216,4.8936604145398385e-12,11.310366170907484,TDR125,20,enteric_neurons,filtered
nr2e1,ctnna2,-0.11589367,0.11589367,6.638517099096626e-09,8.177928921777127,TDR125,20,enteric_neurons,filtered
mef2aa,ctnna2,0.11475816,0.11475816,4.689898456771831e-10,9.328836560300072,TDR125,20,enteric_neurons,filtered
zic2b,actb2,0.09260019,0.09260019,1.888277064175143e-08,7.723934281958379,TDR125,20,enteric_neurons,filtered
hoxb8a,actb2,0.09185374,0.09185374,1.0819260716349551e-10,9.965802413700706,TDR125,20,enteric_neurons,filtered
nr5a1b,ctnna2,0.08875162,0.08875162,9.39670260090397e-13,12.027024518045172,TDR125,20,enteric_neurons,filtered
thrab,ctnna2,0.08858073,0.08858073,6.475898901459027e-06,5.188699939857082,TDR125,20,enteric_neurons,filtered
hmga1a,he1.1,0.08183835,0.08183835,5.402924349607079e-11,10.267371113300747,TDR125,20,enteric_neurons,filtered
meis3,nfasca,0.08163447,0.08163447,1.5318954503178085e-10,9.814770873671725,TDR125,20,enteric_neurons,filtered
nr5a2,exoc6,0.077475846,0.077475846,3.226744903211662e-18,17.491235367260074,TDR125,20,enteric_neurons,filtered
sox21a,mdka,0.075914,0.075914,1.541952830885917e-11,10.811928911368906,TDR125,20,enteric_neurons,filtered
hoxb6b,hoxc3a,0.07522368,0.07522368,8.858574516440398e-13,12.052636157283505,TDR125,20,enteric_neurons,filtered
sox3,mdka,0.073702484,0.073702484,7.358814310440331e-12,11.13319215575972,TDR125,20,enteric_neurons,filtered
tfap2e,stm,0.07244731,0.07244731,1.0800132239646464e-11,10.966570926865167,TDR125,20,enteric_neurons,filtered
foxp1b,zbtb16a,0.071853,0.071853,3.4272128118633503e-12,11.465058927333079,TDR125,20,enteric_neurons,filtered
foxp4,cdon,0.070270754,0.070270754,5.971682102952834e-11,10.223903319602087,TDR125,20,enteric_neurons,filtered
raraa,ctnna2,-0.06960881,0.06960881,2.9090944395837435e-10,9.536242179775854,TDR125,20,enteric_neurons,filtered
neurod4,dlb,0.06837972,0.06837972,1.9553058042762934e-10,9.708785310532202,TDR125,20,enteric_neurons,filtered
meis2a,nfasca,0.06837384,0.06837384,8.881239474295323e-12,11.051526419437327,TDR125,20,enteric_neurons,filtered
hoxc6b,hoxc3a,0.06805906,0.06805906,3.708465458161677e-13,12.430805761791635,TDR125,20,enteric_neurons,filtered
nr2f1b,tenm4,0.06771916,0.06771916,2.3982925890185717e-12,11.620097834562971,TDR125,20,enteric_neurons,filtered
rfx4,tenm4,0.067217894,0.067217894,2.3374694094590884e-12,11.63125406404477,TDR125,20,enteric_neurons,filtered
foxo3b,ctnna2,0.06641403,0.06641403,1.3760409004587882e-05,4.861368657249075,TDR125,20,enteric_neurons,filtered
sox13,zbtb16a,0.06581439,0.06581439,3.035610488776257e-10,9.517753955249418,TDR125,20,enteric_neurons,filtered
klf6a,nfasca,-0.065382555,0.065382555,2.941173727405188e-12,11.531479322101193,TDR125,20,enteric_neurons,filtered
zic2b,egfl6,0.06371023,0.06371023,1.4984586760405608e-17,16.82435522937167,TDR125,20,enteric_neurons,filtered
foxd1,ctnna2,-0.06326079,0.06326079,1.7642416891781498e-06,5.753441919722125,TDR125,20,enteric_neurons,filtered
meis1b,tenm4,0.061407827,0.061407827,7.307981675539668e-10,9.136202550293499,TDR125,20,enteric_neurons,filtered
mafbb,ctnna2,-0.06023702,0.06023702,2.703288289865204e-06,5.568107636868295,TDR125,20,enteric_neurons,filtered
neurod1,dlb,0.06012467,0.06012467,7.909333801560962e-13,12.101860095325392,TDR125,20,enteric_neurons,filtered
klf7a,nfasca,0.060116492,0.060116492,1.6060512064045729e-16,15.79424061204338,TDR125,20,enteric_neurons,filtered
mef2d,ctnna2,0.05990313,0.05990313,1.9447760482531777e-07,6.711130402876944,TDR125,20,enteric_neurons,filtered
xbp1,ppfia2,0.05855536,0.05855536,1.8856626921620298e-20,19.724535991362274,TDR125,20,enteric_neurons,filtered
sox11a,zbtb16a,0.058405764,0.058405764,7.224424300637011e-13,12.141196755217535,TDR125,20,enteric_neurons,filtered
nr2f1b,ctnna2,0.057024814,0.057024814,0.0001074402530692158,3.9688329773829514,TDR125,20,enteric_neurons,filtered
sox21a,he1.1,0.056045543,0.056045543,2.2228575575110723e-05,4.65308836634688,TDR125,20,enteric_neurons,filtered
creb5b,zbtb16a,0.055973284,0.055973284,3.4908563032178515e-12,11.457068028013087,TDR125,20,enteric_neurons,filtered
