source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
sox11a,foxp1b,0.17606226,0.17606226,1.5962872696785194e-16,15.79688894982139,TDR125,20,pharyngeal_arches,filtered
foxn3,foxp1b,0.13860837,0.13860837,8.129257157752282e-09,8.089949137927288,TDR125,20,pharyngeal_arches,filtered
cdx4,actb2,0.1353621,0.1353621,6.307984833535629e-14,13.20010935952825,TDR125,20,pharyngeal_arches,filtered
zic2b,actb2,0.12481427,0.12481427,4.555921783968108e-12,11.341423740493427,TDR125,20,pharyngeal_arches,filtered
hoxc6b,hoxc3a,0.099074066,0.099074066,7.2202229053097464e-12,11.141449394528468,TDR125,20,pharyngeal_arches,filtered
fli1a,cdh11,0.0971567,0.0971567,6.191192994852183e-12,11.208225657739165,TDR125,20,pharyngeal_arches,filtered
gata5,meis3,0.09164953,0.09164953,1.6200320819793033e-14,13.790476384908839,TDR125,20,pharyngeal_arches,filtered
sox7,he1.1,0.0895955,0.0895955,4.613336357095555e-15,14.335984879945133,TDR125,20,pharyngeal_arches,filtered
nr2f1b,ntn1a,0.088274226,0.088274226,9.369414523316957e-14,13.028287546490766,TDR125,20,pharyngeal_arches,filtered
zic2b,egfl6,0.087759055,0.087759055,2.432323723310865e-19,18.61397862434529,TDR125,20,pharyngeal_arches,filtered
elk3,cdh11,0.08647577,0.08647577,3.8294832769133716e-12,11.416859822669668,TDR125,20,pharyngeal_arches,filtered
rarga,cdh11,0.08606544,0.08606544,1.750281743024982e-09,8.756892037260888,TDR125,20,pharyngeal_arches,filtered
sox3,mdka,0.08573997,0.08573997,1.2388598770329955e-09,8.906977812326723,TDR125,20,pharyngeal_arches,filtered
raraa,meis3,0.08415832,0.08415832,1.0817957099569126e-14,13.965854745158452,TDR125,20,pharyngeal_arches,filtered
sox21a,foxp1b,-0.08330651,0.08330651,4.173153127525929e-09,8.379535679218456,TDR125,20,pharyngeal_arches,filtered
hoxb6b,hoxc3a,0.08173297,0.08173297,5.175773135917894e-11,10.286024767883841,TDR125,20,pharyngeal_arches,filtered
foxp1b,ebf3a,0.0816639,0.0816639,9.604986736909537e-18,17.017503230499422,TDR125,20,pharyngeal_arches,filtered
etv4,apoeb,0.080359116,0.080359116,1.1055947951676757e-07,6.9564040145025094,TDR125,20,pharyngeal_arches,filtered
raraa,cdh11,0.08000727,0.08000727,4.5435803871560524e-13,12.342601783801745,TDR125,20,pharyngeal_arches,filtered
rfx4,tenm4,0.07948694,0.07948694,2.916682576041463e-12,11.535110832782546,TDR125,20,pharyngeal_arches,filtered
meis2a,chl1a,0.07640073,0.07640073,3.451493985332808e-12,11.46199287908838,TDR125,20,pharyngeal_arches,filtered
gata1a,actb2,0.07570263,0.07570263,2.513593015430963e-10,9.599705039084817,TDR125,20,pharyngeal_arches,filtered
hmga1a,ncl,0.0747613,0.0747613,1.0196670115771822e-19,18.99154163083138,TDR125,20,pharyngeal_arches,filtered
klf17,cyt1,0.07402082,0.07402082,6.292933191221964e-13,12.201146878905249,TDR125,20,pharyngeal_arches,filtered
meox1,apoc1,0.07360837,0.07360837,2.8298373798404514e-11,10.54823852103655,TDR125,20,pharyngeal_arches,filtered
hmga1a,hsp90ab1,0.0730021,0.0730021,3.4132220114525807e-18,17.46683546231821,TDR125,20,pharyngeal_arches,filtered
sox6,foxp1b,0.071705595,0.071705595,8.51952687508865e-12,11.069584522750155,TDR125,20,pharyngeal_arches,filtered
