source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
sox7,he1.1,0.21924508,0.21924508,1.2009579608063918e-14,13.920472194686479,TDR125,20,floor_plate,filtered
pax2a,pax5,0.205869,0.205869,1.8361451075769985e-19,18.73609300018829,TDR125,20,floor_plate,filtered
hoxc6b,actb2,-0.2055331,0.2055331,1.6779692131967314e-12,11.77521601172033,TDR125,20,floor_plate,filtered
cdx4,actb2,0.20410372,0.20410372,2.6307237453658807e-16,15.579924755168712,TDR125,20,floor_plate,filtered
rfx4,tenm4,0.1774459,0.1774459,3.685231135796072e-14,13.433535268224789,TDR125,20,floor_plate,filtered
meis1a,chl1a,0.16006576,0.16006576,1.2052124440826512e-17,16.918936392789814,TDR125,20,floor_plate,filtered
sox7,ctslb,0.15192527,0.15192527,1.820249544185792e-14,13.73986906902935,TDR125,20,floor_plate,filtered
nr2f1b,ntn1a,0.15096985,0.15096985,6.978867532762538e-15,14.1562150450236,TDR125,20,floor_plate,filtered
hmga1a,he1.1,0.14275053,0.14275053,5.792085136203112e-11,10.237165063193595,TDR125,20,floor_plate,filtered
hmga1a,hsp90ab1,0.13292381,0.13292381,3.532076861526154e-21,20.451969854309226,TDR125,20,floor_plate,filtered
pax7b,he1.1,0.12998089,0.12998089,3.6705149907924126e-09,8.435272997881828,TDR125,20,floor_plate,filtered
meis3,tenm4,0.12917009,0.12917009,1.1398671900586833e-11,10.943145746895716,TDR125,20,floor_plate,filtered
sox21a,mdka,0.12914564,0.12914564,1.8990278395984474e-11,10.72146866849344,TDR125,20,floor_plate,filtered
meis1b,tenm4,0.12835725,0.12835725,2.524029787993905e-10,9.597905523958394,TDR125,20,floor_plate,filtered
rfx4,zbtb16a,0.12577125,0.12577125,1.9066743704784778e-12,11.71972347118038,TDR125,20,floor_plate,filtered
nr2f1b,cntfr,0.12335261,0.12335261,5.544115696038965e-16,15.256167715332213,TDR125,20,floor_plate,filtered
hmga1a,si:ch73-281n10.2,0.12281468,0.12281468,9.073800344640096e-26,25.042210780963217,TDR125,20,floor_plate,filtered
rfx4,cntfr,0.12148338,0.12148338,2.8894048077857784e-11,10.53919160890978,TDR125,20,floor_plate,filtered
nfatc3a,si:dkey-26g8.5,0.120880514,0.120880514,2.3096467137246133e-11,10.636454445222043,TDR125,20,floor_plate,filtered
hmga1a,cfl1,0.12061982,0.12061982,4.1763055976094273e-22,21.379207729713762,TDR125,20,floor_plate,filtered
hoxc6b,hoxc3a,0.11695278,0.11695278,1.7538143681314477e-11,10.756016376285011,TDR125,20,floor_plate,filtered
hmga1a,hmgn2,0.11520831,0.11520831,1.0042276977617064e-16,15.99816780445223,TDR125,20,floor_plate,filtered
hmga1a,hmgb2a,0.11450175,0.11450175,3.244695814843236e-22,21.48882601138356,TDR125,20,floor_plate,filtered
xbp1,mdka,0.11345138,0.11345138,1.9104166072724553e-13,12.718871915207636,TDR125,20,floor_plate,filtered
hmga1a,ptmab,0.11303475,0.11303475,4.448526921057576e-19,18.351783776876907,TDR125,20,floor_plate,filtered
vsx1,si:dkey-239j18.2,0.112961724,0.112961724,2.611201840517908e-16,15.583159556811616,TDR125,20,floor_plate,filtered
trps1,pax3a,0.112619646,0.112619646,9.488913583889166e-18,17.02278350849276,TDR125,20,floor_plate,filtered
