,AHR,AHRR,ALX1,ALX3,ALX4,ANDR,AP2A,AP2B,AP2C,AP2E,ARGFX,ARI1A,ARNT,ARNT2,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF6A,ATF6B,ATF7,ATOH1,ATOH8,BACH1,BACH2,BARH1,BARH2,BARX1,BARX2,BATF,BATF3,BCL6,BCL6B,BHA15,BHE22,BHE23,BHE40,BHE41,BMAL1,BSH,CDX1,CDX2,CDX4,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CENPB,CLOCK,COE1,COE2,COE3,COT1,COT2,CPEB1,CR3L1,CR3L2,CR3L4,CREB1,CREB3,CREB5,CREM,CRX,CTCF,CTCFL,CUX1,CUX2,DBP,DDIT3,DLX1,DLX2,DLX3,DLX4,DLX5,DLX6,DMBX1,DMRT1,DMRT3,DMRTA,DMRTB,DMRTD,DMTA2,DPF1,DPRX,DRGX,DUX4,DUXA,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,E4F1,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF2,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX1,EMX2,EOMES,EPAS1,ERF,ERG,ERR1,ERR2,ERR3,ESR1,ESR2,ESX1,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EVX1,EVX2,FER3L,FEV,FEZF1,FIGLA,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXB1,FOXC1,FOXC2,FOXD2,FOXD3,FOXE1,FOXF1,FOXG1,FOXH1,FOXI1,FOXJ2,FOXJ3,FOXK1,FOXK2,FOXL1,FOXL2,FOXM1,FOXO1,FOXO3,FOXO4,FOXO6,FOXP1,FOXP2,FOXP3,FOXR2,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GBX1,GBX2,GCM1,GCM2,GCR,GFI1,GFI1B,GLI1,GLI2,GLI3,GLI4,GLIS1,GLIS2,GLIS3,GMEB1,GMEB2,GRHL1,GRHL2,GSC,GSC2,GSX1,GSX2,HAND1,HAND2,HEN1,HEN2,HES1,HES2,HES5,HES7,HESX1,HEY1,HEY2,HIC1,HIC2,HIF1A,HIF3A,HINFP,HLF,HMBX1,HME1,HME2,HMGA1,HMX1,HMX2,HMX3,HNF1A,HNF1B,HNF4A,HNF4G,HNF6,HOMEZ,HSF1,HSF2,HSF4,HSF5,HSFY1,HTF4,HXA1,HXA10,HXA11,HXA13,HXA2,HXA4,HXA5,HXA6,HXA7,HXA9,HXB1,HXB13,HXB2,HXB3,HXB4,HXB5,HXB6,HXB7,HXB8,HXB9,HXC10,HXC11,HXC12,HXC13,HXC4,HXC8,HXC9,HXD1,HXD10,HXD11,HXD12,HXD13,HXD3,HXD4,HXD8,HXD9,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,IRX2,IRX3,IRX5,ISL1,ISL2,ISX,ITF2,JDP2,JUN,JUNB,JUND,KAISO,KLF1,KLF10,KLF11,KLF12,KLF13,KLF14,KLF15,KLF16,KLF17,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LBX2,LEF1,LHX1,LHX2,LHX3,LHX4,LHX5,LHX6,LHX8,LHX9,LMX1A,LMX1B,LRRF1,LYL1,MAD4,MAF,MAFA,MAFB,MAFF,MAFG,MAFK,MAX,MAZ,MBNL2,MCR,MEF2A,MEF2B,MEF2C,MEF2D,MEIS1,MEIS2,MEIS3,MEOX1,MEOX2,MESP1,MESP2,MGAP,MITF,MIXL1,MLX,MLXPL,MNT,MNX1,MSGN1,MSX1,MSX2,MTF1,MUSC,MXI1,MYB,MYBA,MYBB,MYC,MYCN,MYF5,MYF6,MYNN,MYOD1,MYOG,MYT1L,MZF1,NANOG,NDF1,NDF2,NF2L1,NF2L2,NFAC1,NFAC2,NFAC3,NFAC4,NFAT5,NFE2,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB1,NFKB2,NFYA,NFYB,NFYC,NGN1,NGN2,NKX21,NKX22,NKX23,NKX25,NKX28,NKX31,NKX32,NKX61,NKX62,NKX63,NOTO,NPAS2,NPAS3,NPAS4,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2F6,NR4A1,NR4A2,NR5A2,NR6A1,NRF1,NRL,OLIG1,OLIG2,OLIG3,ONEC2,ONEC3,OSR1,OSR2,OTX1,OTX2,OVOL1,OVOL2,OZF,P53,P5F1B,P63,P73,PATZ1,PAX1,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBX1,PBX2,PBX3,PDX1,PHX2A,PHX2B,PIT1,PITX1,PITX2,PITX3,PKNX1,PKNX2,PO2F1,PO2F2,PO2F3,PO3F1,PO3F2,PO3F3,PO3F4,PO4F1,PO4F2,PO4F3,PO5F1,PO6F1,PO6F2,PPARA,PPARD,PPARG,PRD13,PRD14,PRD15,PRD16,PRDM1,PRDM4,PRDM5,PRDM6,PRDM9,PRGR,PROP1,PROX1,PRRX1,PRRX2,PTF1A,RARA,RARB,RARG,RAX2,RBAK,REL,RELB,REST,RFX1,RFX2,RFX3,RFX4,RFX5,RFX6,RFX7,RHXF1,RHXF2,RORA,RORB,RORG,RUNX1,RUNX2,RUNX3,RX,RXRA,RXRB,RXRG,SALL1,SALL4,SATB1,SCRT1,SCRT2,SHOX,SHOX2,SIX1,SIX2,SIX3,SIX4,SIX6,SKOR1,SKOR2,SMAD2,SMAD3,SMAD4,SMAD5,SNAI1,SNAI2,SNAI3,SOLH2,SOX1,SOX10,SOX11,SOX12,SOX13,SOX14,SOX15,SOX17,SOX18,SOX2,SOX21,SOX3,SOX30,SOX4,SOX5,SOX6,SOX7,SOX8,SOX9,SP1,SP2,SP3,SP4,SP5,SP7,SP8,SP9,SPDEF,SPI1,SPIB,SRBP1,SRBP2,SRF,SRY,STA5A,STA5B,STAT1,STAT2,STAT3,STAT4,STAT6,STF1,SUH,TAF1,TAL1,TBP,TBR1,TBX1,TBX15,TBX18,TBX19,TBX2,TBX20,TBX21,TBX3,TBX4,TBX5,TBX6,TBXT,TCF21,TCF7,TEAD1,TEAD2,TEAD3,TEAD4,TEF,TF2L1,TF2LX,TF2LY,TF65,TF7L1,TF7L2,TFAP4,TFCP2,TFDP1,TFE2,TFE3,TFEB,TFEC,TGIF1,TGIF2,THA,THAP1,THB,TLX2,TLX3,TRPS1,TWST1,TWST2,TYY1,TYY2,TZAP,UBIP1,UNC4,USF1,USF2,VAX1,VAX2,VDR,VENTX,VEZF1,VSX1,VSX2,WT1,XBP1,YBOX1,Z280A,Z324A,Z354A,Z585A,Z585B,Z705G,Z780A,ZBED1,ZBED5,ZBT12,ZBT14,ZBT16,ZBT17,ZBT18,ZBT20,ZBT22,ZBT24,ZBT26,ZBT37,ZBT40,ZBT42,ZBT43,ZBT44,ZBT45,ZBT49,ZBT7A,ZBT7B,ZBT7C,ZBTB2,ZBTB6,ZEB1,ZEB2,ZF64B,ZF69B,ZFP1,ZFP14,ZFP28,ZFP3,ZFP37,ZFP41,ZFP42,ZFP57,ZFP69,ZFP82,ZFP90,ZFP91,ZFX,ZIC1,ZIC2,ZIC3,ZIC4,ZIC5,ZIK1,ZIM3,ZKSC1,ZKSC5,ZKSC8,ZN100,ZN101,ZN112,ZN121,ZN124,ZN132,ZN133,ZN134,ZN135,ZN136,ZN140,ZN141,ZN143,ZN148,ZN154,ZN157,ZN160,ZN165,ZN174,ZN177,ZN180,ZN184,ZN189,ZN197,ZN205,ZN211,ZN213,ZN214,ZN222,ZN223,ZN224,ZN239,ZN248,ZN250,ZN251,ZN254,ZN257,ZN260,ZN263,ZN264,ZN266,ZN267,ZN273,ZN274,ZN276,ZN281,ZN282,ZN283,ZN284,ZN285,ZN296,ZN302,ZN304,ZN316,ZN317,ZN320,ZN322,ZN329,ZN331,ZN333,ZN335,ZN337,ZN33B,ZN341,ZN343,ZN350,ZN362,ZN37A,ZN382,ZN383,ZN384,ZN394,ZN407,ZN410,ZN416,ZN417,ZN418,ZN423,ZN425,ZN429,ZN430,ZN431,ZN432,ZN433,ZN436,ZN440,ZN441,ZN443,ZN444,ZN449,ZN454,ZN460,ZN467,ZN468,ZN479,ZN480,ZN483,ZN484,ZN485,ZN490,ZN492,ZN502,ZN506,ZN510,ZN519,ZN524,ZN527,ZN528,ZN529,ZN530,ZN534,ZN540,ZN543,ZN547,ZN548,ZN549,ZN550,ZN554,ZN557,ZN558,ZN560,ZN561,ZN562,ZN563,ZN564,ZN565,ZN566,ZN567,ZN570,ZN573,ZN574,ZN577,ZN578,ZN580,ZN582,ZN584,ZN586,ZN587,ZN595,ZN605,ZN610,ZN611,ZN613,ZN614,ZN615,ZN616,ZN621,ZN623,ZN626,ZN627,ZN649,ZN652,ZN660,ZN662,ZN664,ZN667,ZN669,ZN671,ZN674,ZN675,ZN677,ZN680,ZN681,ZN682,ZN684,ZN692,ZN701,ZN704,ZN707,ZN708,ZN711,ZN713,ZN714,ZN716,ZN730,ZN736,ZN740,ZN749,ZN75A,ZN75D,ZN765,ZN766,ZN768,ZN770,ZN771,ZN776,ZN778,ZN782,ZN784,ZN787,ZN789,ZN790,ZN791,ZN793,ZN799,ZN805,ZN816,ZN821,ZN823,ZN860,ZN875,ZN879,ZN880,ZN891,ZNF10,ZNF12,ZNF16,ZNF18,ZNF2,ZNF23,ZNF24,ZNF26,ZNF28,ZNF3,ZNF30,ZNF32,ZNF34,ZNF35,ZNF41,ZNF44,ZNF7,ZNF74,ZNF76,ZNF77,ZNF79,ZNF8,ZNF81,ZNF85,ZNF90,ZSA5A,ZSA5C,ZSC16,ZSC21,ZSC22,ZSC23,ZSC29,ZSC31,ZSCA1,ZSCA4
fast_muscle,0.02,0.0,0.14,0.12,0.16,0.32,0.0,0.0,0.0,0.02,0.14,0.14,0.02,0.16,0.12,0.46,0.48,0.02,0.16,0.14,0.14,0.04,0.0,0.2,0.48,0.44,0.1,0.16,0.1,0.16,0.08,0.08,0.2,0.14,0.08,0.14,0.38,0.08,0.08,0.04,0.04,0.02,0.04,0.06,0.12,0.08,0.02,0.04,0.04,0.06,0.12,0.0,0.24,0.0,0.08,0.02,0.12,0.18,0.44,0.08,0.02,0.04,0.02,0.0,0.2,0.04,0.06,0.02,0.02,0.14,0.08,0.06,0.12,0.14,0.2,0.1,0.2,0.0,0.04,0.04,0.1,0.14,0.12,0.14,0.1,0.1,0.02,0.02,0.14,0.3,0.12,0.04,0.0,0.04,0.04,0.0,0.42,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.1,0.02,0.02,0.02,0.02,0.02,0.06,0.02,0.1,0.04,0.02,0.06,0.06,0.1,0.04,0.14,0.04,0.04,0.08,0.02,0.04,0.02,0.04,0.06,0.02,0.02,0.06,0.54,0.02,0.12,0.26,0.1,0.1,0.08,0.04,0.1,0.26,0.2,0.22,0.26,0.42,0.38,0.28,0.34,0.36,0.28,0.26,0.08,0.3,0.4,0.22,0.28,0.28,0.44,0.38,0.26,0.16,0.22,0.2,0.2,0.18,0.14,0.28,0.2,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.1,0.14,0.04,0.04,0.1,0.08,0.2,0.04,0.06,0.18,0.04,0.04,0.04,0.04,0.0,0.0,0.1,0.16,0.02,0.04,0.04,0.06,0.06,0.22,0.46,0.32,0.04,0.02,0.06,0.06,0.2,0.04,0.04,0.08,0.06,0.0,0.04,0.06,0.08,0.02,0.0,0.04,0.44,0.06,0.02,0.04,0.16,0.26,0.04,0.04,0.6,0.04,0.28,0.08,0.08,0.12,0.06,0.44,0.12,0.06,0.18,0.08,0.02,0.0,0.02,0.04,0.02,0.12,0.04,0.04,0.02,0.02,0.12,0.02,0.04,0.1,0.06,0.06,0.14,0.04,0.06,0.0,0.02,0.02,0.08,0.04,0.02,0.06,0.06,0.02,0.02,0.0,0.06,0.04,0.32,0.14,0.18,0.28,0.04,0.04,0.12,0.34,0.08,0.08,0.2,0.3,0.04,0.06,0.02,0.16,0.24,0.06,0.06,0.06,0.04,0.04,0.0,0.54,0.18,0.02,0.06,0.04,0.02,0.02,0.04,0.02,0.04,0.04,0.04,0.02,0.02,0.02,0.04,0.0,0.0,0.08,0.28,0.02,0.08,0.12,0.04,0.04,0.02,0.04,0.04,0.14,0.24,0.0,0.28,0.04,0.3,0.22,0.26,0.34,0.28,0.32,0.24,0.04,0.02,0.08,0.3,0.32,0.24,0.3,0.16,0.22,0.22,0.02,0.02,0.08,0.14,0.02,0.02,0.18,0.1,0.06,0.04,0.04,0.08,0.14,0.12,0.52,0.16,0.02,0.06,0.1,0.04,0.02,0.02,0.62,0.44,0.08,0.66,0.68,0.14,0.0,0.26,0.36,0.3,0.14,0.12,0.18,0.2,0.3,0.1,0.12,0.1,0.96,0.26,0.06,0.1,0.06,0.06,0.04,0.14,0.1,0.14,0.18,0.36,0.08,0.08,0.0,0.2,0.04,0.0,0.02,0.32,0.06,0.08,0.04,0.24,0.0,0.0,0.24,0.04,0.1,0.14,0.04,0.1,0.08,0.08,0.12,0.78,0.18,0.14,0.1,0.06,0.12,0.02,0.38,0.14,0.36,0.34,0.96,0.1,0.04,0.18,0.06,0.04,0.04,0.02,0.96,0.2,0.22,0.12,0.08,0.08,0.0,0.0,0.12,0.08,0.0,0.02,0.12,0.0,0.02,0.16,0.14,0.16,0.14,0.14,0.22,0.3,0.08,0.02,0.08,0.2,0.16,0.26,0.3,0.04,0.28,0.26,0.24,0.28,0.32,0.36,0.24,0.96,0.04,0.06,0.14,0.1,0.1,0.08,0.04,0.02,0.04,0.16,0.12,0.08,0.38,0.06,0.12,0.16,0.04,0.14,0.16,0.46,0.1,0.08,0.16,0.1,0.0,0.04,0.02,0.08,0.04,0.04,0.1,0.04,0.16,0.14,0.0,0.0,0.0,0.06,0.06,0.1,0.08,0.12,0.1,0.08,0.16,0.12,0.18,0.04,0.02,0.34,0.22,0.32,0.14,0.12,0.16,0.2,0.02,0.1,0.02,0.24,0.24,0.14,0.24,0.14,0.02,0.28,0.28,0.28,0.02,0.24,0.1,0.1,0.06,0.16,0.28,0.08,0.82,0.1,0.26,0.1,0.18,0.12,0.12,0.1,0.08,0.2,0.1,0.24,0.02,0.02,0.02,0.02,0.02,0.12,0.02,0.14,0.02,0.14,0.18,0.02,0.04,0.08,0.2,0.12,0.14,0.28,0.28,0.08,0.08,0.18,0.08,0.06,0.0,0.48,0.1,0.04,0.06,0.06,0.06,0.08,0.06,0.16,0.06,0.06,0.06,0.22,0.08,0.04,0.38,0.12,0.22,0.08,0.14,0.08,0.02,0.08,0.18,0.16,0.0,0.32,0.12,0.52,0.1,0.02,0.18,0.06,0.08,0.26,0.22,0.2,0.12,0.06,0.12,0.02,0.1,0.04,0.36,0.28,0.06,0.08,0.02,0.02,0.16,0.06,0.08,0.0,0.0,0.06,0.22,0.06,0.06,0.04,0.02,0.1,0.08,0.24,0.1,0.64,0.36,0.96,0.2,0.06,0.04,0.0,0.1,0.04,0.12,0.0,0.3,0.04,0.08,0.0,0.2,0.02,0.62,0.3,0.04,0.36,0.02,0.08,0.02,0.0,0.0,0.0,0.04,0.1,0.06,0.04,0.1,0.04,0.06,0.48,0.22,0.32,0.96,0.1,0.0,0.22,0.34,0.38,0.18,0.02,0.04,0.04,0.06,0.02,0.46,0.26,0.3,0.08,0.08,0.24,0.96,0.06,0.96,0.96,0.1,0.08,0.08,0.04,0.2,0.42,0.24,0.0,0.26,0.0,0.48,0.1,0.62,0.0,0.08,0.04,0.02,0.98,0.18,0.24,0.02,0.28,0.02,0.12,0.12,0.0,0.04,0.14,0.98,0.46,0.14,0.96,0.08,0.96,0.02,0.04,0.08,0.02,0.06,0.18,0.04,0.02,0.0,0.06,0.3,0.14,0.08,0.96,0.28,0.1,0.24,0.02,0.04,0.1,0.1,0.06,0.08,0.02,0.22,0.12,0.06,0.28,0.94,0.98,0.24,0.08,0.6,0.04,0.02,0.96,0.0,0.04,0.18,0.04,0.02,0.04,0.96,0.06,0.2,0.56,0.96,0.22,0.94,0.96,0.06,0.04,0.08,0.0,0.06,0.04,0.04,0.04,0.16,0.34,0.0,0.98,0.3,0.1,0.02,0.64,0.0,0.0,0.1,0.0,0.94,0.02,0.98,0.26,0.0,0.18,0.02,0.04,0.96,0.08,0.1,0.58,0.24,0.08,0.98,0.2,0.96,0.96,0.06,0.54,0.4,0.08,0.0,0.02,0.96,0.0,0.08,0.34,0.96,0.06,0.1,0.08,0.12,0.96,0.56,0.06,0.2,0.06,0.08,0.96,0.1,0.98,0.98,0.08,0.04,0.02,0.16,0.04,0.04,0.12,0.0,0.96,0.16,0.28,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.02,0.1,0.08,0.24,0.08,0.96,0.04,0.02,0.04,0.96,0.02,0.16,0.5,0.04,0.14,0.04,0.98,0.04,0.02,0.26,0.1,0.06,1.0,0.04,0.22,0.96,0.06,0.14,0.24,0.02,0.18,0.48,0.06,0.04,0.98,0.14,0.16,0.14,0.1,0.1,0.3,0.36,0.02,0.26,0.08,0.06,0.18,0.44,0.28,0.08,0.18,0.98,0.08,0.08,0.38,0.68,0.96,0.1,0.98,0.1,0.06,0.08,0.1,0.02,0.04,0.08,0.1,0.22,0.44
heart_myocardium,0.02,0.08,0.04,0.08,0.06,0.14,0.0,0.04,0.06,0.02,0.08,0.18,0.02,0.2,0.08,0.2,0.2,0.02,0.1,0.1,0.06,0.08,0.02,0.08,0.1,0.12,0.08,0.12,0.1,0.06,0.08,0.06,0.08,0.1,0.14,0.06,0.14,0.02,0.04,0.06,0.06,0.06,0.02,0.2,0.22,0.22,0.04,0.04,0.04,0.08,0.04,0.0,0.06,0.06,0.1,0.1,0.06,0.06,0.18,0.02,0.02,0.04,0.02,0.04,0.12,0.06,0.02,0.1,0.08,0.16,0.2,0.04,0.06,0.04,0.08,0.04,0.06,0.06,0.02,0.0,0.1,0.14,0.16,0.14,0.12,0.14,0.0,0.0,0.04,0.26,0.06,0.04,0.0,0.04,0.02,0.04,0.32,0.04,0.04,0.12,0.04,0.06,0.02,0.1,0.04,0.08,0.12,0.04,0.12,0.04,0.04,0.04,0.08,0.06,0.08,0.04,0.1,0.06,0.06,0.06,0.06,0.08,0.06,0.04,0.12,0.12,0.1,0.06,0.08,0.04,0.06,0.16,0.06,0.0,0.12,0.36,0.04,0.16,0.1,0.16,0.08,0.06,0.08,0.08,0.22,0.2,0.16,0.24,0.3,0.26,0.24,0.34,0.22,0.16,0.16,0.12,0.18,0.3,0.18,0.16,0.1,0.34,0.22,0.16,0.04,0.12,0.16,0.12,0.14,0.08,0.18,0.1,0.04,0.22,0.2,0.28,0.2,0.22,0.26,0.02,0.02,0.02,0.04,0.2,0.04,0.1,0.06,0.08,0.32,0.1,0.08,0.02,0.08,0.06,0.02,0.12,0.04,0.0,0.02,0.08,0.02,0.26,0.22,0.12,0.12,0.04,0.02,0.0,0.0,0.12,0.04,0.0,0.06,0.0,0.04,0.02,0.02,0.08,0.04,0.02,0.0,0.36,0.1,0.08,0.1,0.12,0.16,0.08,0.1,0.48,0.04,0.24,0.1,0.04,0.1,0.02,0.06,0.06,0.22,0.24,0.1,0.04,0.04,0.06,0.08,0.06,0.16,0.02,0.06,0.04,0.1,0.06,0.06,0.06,0.04,0.06,0.22,0.18,0.2,0.14,0.04,0.06,0.06,0.16,0.02,0.14,0.06,0.04,0.06,0.02,0.04,0.06,0.14,0.14,0.12,0.22,0.08,0.06,0.06,0.06,0.16,0.08,0.04,0.14,0.1,0.08,0.06,0.04,0.04,0.08,0.08,0.02,0.12,0.06,0.04,0.06,0.7,0.26,0.12,0.18,0.22,0.24,0.24,0.12,0.06,0.06,0.06,0.04,0.08,0.04,0.14,0.08,0.04,0.02,0.12,0.34,0.02,0.06,0.06,0.04,0.04,0.06,0.06,0.1,0.08,0.2,0.0,0.22,0.04,0.06,0.12,0.16,0.12,0.12,0.12,0.24,0.24,0.06,0.16,0.06,0.12,0.06,0.08,0.1,0.12,0.04,0.0,0.0,0.06,0.02,0.06,0.08,0.1,0.08,0.08,0.04,0.02,0.02,0.06,0.02,0.3,0.08,0.04,0.04,0.0,0.0,0.04,0.1,0.18,0.16,0.06,0.12,0.56,0.06,0.04,0.16,0.1,0.1,0.08,0.08,0.12,0.18,0.14,0.2,0.18,0.06,0.98,0.14,0.08,0.04,0.06,0.04,0.06,0.08,0.08,0.06,0.04,0.1,0.1,0.1,0.08,0.08,0.1,0.08,0.08,0.26,0.12,0.1,0.06,0.3,0.0,0.0,0.24,0.06,0.1,0.06,0.16,0.08,0.16,0.06,0.08,0.78,0.06,0.16,0.1,0.06,0.1,0.12,0.3,0.04,0.12,0.26,1.0,0.18,0.04,0.12,0.06,0.06,0.04,0.04,0.98,0.06,0.22,0.14,0.12,0.14,0.02,0.0,0.06,0.12,0.02,0.02,0.02,0.06,0.06,0.1,0.08,0.08,0.06,0.06,0.08,0.14,0.1,0.04,0.06,0.14,0.12,0.22,0.2,0.14,0.2,0.14,0.22,0.3,0.14,0.2,0.18,1.0,0.06,0.02,0.08,0.08,0.12,0.04,0.02,0.08,0.1,0.18,0.06,0.14,0.3,0.1,0.06,0.08,0.02,0.06,0.04,0.16,0.06,0.06,0.06,0.02,0.06,0.04,0.08,0.12,0.02,0.02,0.1,0.0,0.08,0.02,0.02,0.06,0.04,0.04,0.04,0.1,0.06,0.1,0.1,0.06,0.1,0.06,0.1,0.16,0.08,0.2,0.16,0.18,0.06,0.04,0.02,0.0,0.02,0.02,0.02,0.2,0.22,0.14,0.2,0.16,0.04,0.04,0.04,0.04,0.06,0.18,0.12,0.16,0.02,0.14,0.18,0.14,0.88,0.0,0.2,0.14,0.12,0.06,0.14,0.04,0.08,0.2,0.06,0.2,0.08,0.12,0.06,0.22,0.12,0.14,0.04,0.1,0.04,0.08,0.24,0.1,0.14,0.06,0.16,0.12,0.12,0.2,0.22,0.08,0.1,0.22,0.02,0.06,0.06,0.22,0.08,0.08,0.08,0.12,0.1,0.12,0.12,0.1,0.1,0.12,0.12,0.14,0.14,0.08,0.16,0.3,0.26,0.24,0.22,0.24,0.06,0.08,0.12,0.1,0.06,0.26,0.2,0.18,0.08,0.02,0.08,0.08,0.1,0.22,0.1,0.1,0.06,0.1,0.14,0.02,0.1,0.14,0.12,0.14,0.04,0.06,0.04,0.02,0.08,0.08,0.08,0.02,0.06,0.08,0.22,0.18,0.04,0.02,0.14,0.02,0.04,0.2,0.12,0.38,0.24,0.98,0.14,0.18,0.0,0.14,0.04,0.1,0.06,0.1,0.12,0.04,0.02,0.04,0.1,0.0,0.4,0.16,0.02,0.1,0.0,0.06,0.08,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.12,0.06,0.24,0.3,0.2,0.12,0.98,0.06,0.02,0.22,0.16,0.28,0.12,0.06,0.02,0.08,0.08,0.0,0.58,0.14,0.12,0.06,0.08,0.1,0.98,0.08,1.0,1.0,0.1,0.22,0.08,0.12,0.1,0.42,0.06,0.04,0.26,0.24,0.56,0.12,0.44,0.12,0.06,0.0,0.08,1.0,0.08,0.26,0.06,0.28,0.06,0.1,0.04,0.12,0.12,0.36,0.98,0.44,0.12,0.98,0.06,1.0,0.22,0.0,0.04,0.08,0.08,0.14,0.08,0.26,0.04,0.06,0.46,0.12,0.1,0.98,0.34,0.08,0.16,0.16,0.1,0.12,0.14,0.08,0.06,0.04,0.22,0.16,0.04,0.08,0.94,0.98,0.16,0.16,0.28,0.04,0.0,1.0,0.04,0.0,0.06,0.1,0.08,0.0,0.98,0.06,0.08,0.62,0.98,0.08,0.98,0.98,0.16,0.06,0.1,0.04,0.24,0.16,0.16,0.08,0.06,0.24,0.16,1.0,0.18,0.08,0.14,0.38,0.06,0.02,0.06,0.08,1.0,0.1,0.98,0.38,0.12,0.06,0.1,0.08,0.98,0.06,0.2,0.58,0.28,0.1,1.0,0.06,0.98,0.98,0.06,0.34,0.42,0.08,0.02,0.04,0.98,0.06,0.02,0.24,0.98,0.06,0.18,0.08,0.16,0.98,0.26,0.16,0.14,0.04,0.04,0.98,0.04,0.98,0.98,0.02,0.08,0.1,0.2,0.1,0.04,0.1,0.08,0.98,0.14,0.22,0.22,0.06,0.1,0.02,0.2,0.04,0.04,0.12,0.04,0.06,0.08,0.2,0.02,0.98,0.08,0.16,0.08,0.98,0.04,0.2,0.3,0.16,0.0,0.02,0.98,0.04,0.02,0.2,0.08,0.12,1.0,0.12,0.14,0.98,0.22,0.28,0.22,0.04,0.26,0.46,0.14,0.06,0.98,0.08,0.1,0.08,0.06,0.26,0.28,0.32,0.06,0.18,0.1,0.08,0.14,0.4,0.12,0.06,0.08,0.98,0.2,0.12,0.2,0.64,1.0,0.18,0.98,0.12,0.12,0.24,0.06,0.08,0.04,0.06,0.08,0.38,0.54
