"","degree_all","degree_in","degree_out","clustering_coefficient","clustering_coefficient_weighted","degree_centrality_all","degree_centrality_in","degree_centrality_out","betweenness_centrality","closeness_centrality","eigenvector_centrality","page_rank","assortative_coefficient","average_path_length","community_random_walk","module","connectivity","participation","role"
"cntfr",24,24,0,0.0144927536231884,0.0174443916874929,0.0571428571428571,0.0571428571428571,0,0,NA,0.0662551814473453,0.00776450785209955,-0.102579097071177,0.0516736331281503,1,0,2.11188780970097,0.725694444444445,"Connector"
"cfl1",39,39,0,0.0256410256410256,0.0374172583187894,0.0928571428571429,0.0928571428571429,0,0,NA,0.172361856987028,0.0108271608771394,-0.102579097071177,0.0516736331281503,1,4,2.05737189088098,0.73767258382643,"Connector"
"histh1l",10,10,0,0,0,0.0238095238095238,0.0238095238095238,0,0,NA,0.0760935499316469,0.00349726373052088,-0.102579097071177,0.0516736331281503,1,4,0.228596876764553,0.68,"Connector"
"nop56",20,20,0,0.0105263157894737,0.0123588935511094,0.0476190476190476,0.0476190476190476,0,0,NA,0.147219287092532,0.00756552837025001,-0.102579097071177,0.0516736331281503,2,1,3.40810906123497,0.625,"Connector Hub"
"banf1",22,22,0,0.00865800865800866,0.0118088106206398,0.0523809523809524,0.0523809523809524,0,0,NA,0.153380335078738,0.00414629264716496,-0.102579097071177,0.0516736331281503,1,0,1.16449888572296,0.702479338842975,"Connector"
"nme2b.1",26,26,0,0.0153846153846154,0.0172723085356493,0.0619047619047619,0.0619047619047619,0,0,NA,0.176548651916407,0.00431659922431741,-0.102579097071177,0.0516736331281503,1,5,0.780686393824569,0.428994082840237,"Peripheral"
"ppiaa",26,26,0,0.00615384615384615,0.00731154006017312,0.0619047619047619,0.0619047619047619,0,0,NA,0.208540992783302,0.00355181540787612,-0.102579097071177,0.0516736331281503,1,5,0.565941712428699,0.538461538461538,"Peripheral"
"marcksl1a",22,22,0,0.0346320346320346,0.0609695249793987,0.0523809523809524,0.0523809523809524,0,0,NA,0.163542956849822,0.00836492113944877,-0.102579097071177,0.0516736331281503,1,0,2.11188780970097,0.615702479338843,"Peripheral"
"hspe1",20,20,0,0.00526315789473684,0.0051241428718204,0.0476190476190476,0.0476190476190476,0,0,NA,0.121190293663675,0.00638208211415223,-0.102579097071177,0.0516736331281503,1,0,1.48029519371563,0.66,"Connector"
"seta",29,29,0,0.00492610837438424,0.00934206805099257,0.0690476190476191,0.0690476190476191,0,0,NA,0.147486863284211,0.0100627832101406,-0.102579097071177,0.0516736331281503,1,4,2.51456564441009,0.606420927467301,"Connector Hub"
"fgfr2",9,9,0,0.0277777777777778,0.0172155653276274,0.0214285714285714,0.0214285714285714,0,0,NA,0.0528925758175321,0.00288973021308898,-0.102579097071177,0.0516736331281503,2,2,0.44175182527006,0.493827160493827,"Peripheral"
"mdkb",19,19,0,0,0,0.0452380952380952,0.0452380952380952,0,0,NA,0.0908603614246296,0.00564955667117768,-0.102579097071177,0.0516736331281503,1,4,0.914387507058213,0.698060941828255,"Connector"
"setb",23,23,0,0.0316205533596838,0.0526215773340924,0.0547619047619048,0.0547619047619048,0,0,NA,0.139045415413975,0.00659193902045487,-0.102579097071177,0.0516736331281503,1,4,1.60017813735187,0.638941398865784,"Connector"
"cdon",13,13,0,0.0128205128205128,0.00989914467865842,0.030952380952381,0.030952380952381,0,0,NA,0.0510736682013599,0.00528138519823736,-0.102579097071177,0.0516736331281503,2,4,0.457193753529106,0.686390532544379,"Connector"
"tuba1a",27,27,0,0.0056980056980057,0.00705320058866881,0.0642857142857143,0.0642857142857143,0,0,NA,0.111195256669904,0.00875521223016995,-0.102579097071177,0.0516736331281503,1,0,2.42768411769363,0.691358024691358,"Connector"
"col1a1a",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000151612689420024,0.00236669843553539,-0.102579097071177,0.0516736331281503,9,0,-0.730278962233043,0,"Ultra peripheral"
"si:ch73-21g5.7",13,13,0,0.0897435897435897,0.131901903876024,0.030952380952381,0.030952380952381,0,0,NA,0.115728396544945,0.00355772944593151,-0.102579097071177,0.0516736331281503,1,4,-3.96155816289789e-16,0.745562130177515,"Connector"
"zgc:174855",22,22,0,0,0,0.0523809523809524,0.0523809523809524,0,0,NA,0.082679471286428,0.00715895001618507,-0.102579097071177,0.0516736331281503,1,4,1.14298438382277,0.694214876033058,"Connector"
"mibp2",25,25,0,0.01,0.0125688633351656,0.0595238095238095,0.0595238095238095,0,0,NA,0.156063368185988,0.00522024873171417,-0.102579097071177,0.0516736331281503,1,1,1.60805145847002,0.688,"Connector"
"ptmaa",34,34,0,0,0,0.080952380952381,0.080952380952381,0,0,NA,0.091261315024944,0.00986408846624313,-0.102579097071177,0.0516736331281503,1,0,3.6908693496643,0.690311418685121,"Connector Hub"
"fabp11a",8,8,0,0.0714285714285714,0.0980685631706859,0.019047619047619,0.019047619047619,0,0,NA,0.068226476530799,0.00255806926912725,-0.102579097071177,0.0516736331281503,2,4,-3.96155816289789e-16,0.65625,"Connector"
"si:ch211-121a2.2",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.0331444727113421,0.00186293871094862,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0.444444444444445,"Peripheral"
"rbm28",7,7,0,0,0,0.0166666666666667,0.0166666666666667,0,0,NA,0.045324215019739,0.00367705099576026,-0.102579097071177,0.0516736331281503,1,4,-3.96155816289789e-16,0.571428571428571,"Peripheral"
"pcdh19",17,17,0,0.00735294117647059,0.0101397187536248,0.0404761904761905,0.0404761904761905,0,0,NA,0.0337407269226607,0.006812899360244,-0.102579097071177,0.0516736331281503,1,0,1.48029519371563,0.678200692041522,"Connector"
"tpt1",26,26,0,0.00615384615384615,0.0090148638864075,0.0619047619047619,0.0619047619047619,0,0,NA,0.164125360628083,0.00560309530051945,-0.102579097071177,0.0516736331281503,1,5,0.673314053126634,0.488165680473373,"Peripheral"
"lrrn1",5,5,0,0,0,0.0119047619047619,0.0119047619047619,0,0,NA,0.030258750289556,0.00233016040990817,-0.102579097071177,0.0516736331281503,1,2,-0.0506173966455273,0.32,"Peripheral"
"col18a1a",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.00856143642012146,0.00203125634339327,-0.102579097071177,0.0516736331281503,2,2,-0.0506173966455273,0,"Ultra peripheral"
"ntn1a",20,20,0,0.0105263157894737,0.0120323612145527,0.0476190476190476,0.0476190476190476,0,0,NA,0.0455649199805605,0.00596563689036547,-0.102579097071177,0.0516736331281503,2,2,1.67267488005903,0.6,"Peripheral"
"ccng1",12,12,0,0.0454545454545455,0.0562196181209023,0.0285714285714286,0.0285714285714286,0,0,NA,0.108239164579795,0.00340167164733901,-0.102579097071177,0.0516736331281503,1,1,0.408013056626722,0.652777777777778,"Connector"
"lig1",23,23,0,0.00395256916996047,0.00361038085071465,0.0547619047619048,0.0547619047619048,0,0,NA,0.0729991238577063,0.0055648017467209,-0.102579097071177,0.0516736331281503,1,5,0.136452349636959,0.608695652173913,"Peripheral"
"nop58",14,14,0,0.010989010989011,0.00985044825042156,0.0333333333333333,0.0333333333333333,0,0,NA,0.0958938557907812,0.00262388982245894,-0.102579097071177,0.0516736331281503,1,5,-0.0782923317589109,0.36734693877551,"Peripheral"
"h3f3b.1",24,24,0,0,0,0.0571428571428571,0.0571428571428571,0,0,NA,0.157594827310745,0.00318966667193501,-0.102579097071177,0.0516736331281503,1,5,0.565941712428699,0.472222222222222,"Peripheral"
"h3f3d",20,20,0,0.0105263157894737,0.0124294457160843,0.0476190476190476,0.0476190476190476,0,0,NA,0.146615504457996,0.00303421215641768,-0.102579097071177,0.0516736331281503,1,5,0.673314053126634,0.185,"Peripheral"
"abcf1",7,7,0,0,0,0.0166666666666667,0.0166666666666667,0,0,NA,0.08977010564095,0.00190462990338485,-0.102579097071177,0.0516736331281503,1,5,-0.615154035248586,0.244897959183673,"Peripheral"
"pa2g4a",9,9,0,0.0277777777777778,0.0336381225633014,0.0214285714285714,0.0214285714285714,0,0,NA,0.0369237541830785,0.00246037554739165,-0.102579097071177,0.0516736331281503,1,1,-0.192006144294927,0.716049382716049,"Connector"
"gfap",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.032576507356742,0.00190091205435077,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0.5,"Peripheral"
"rsl1d1",6,6,0,0.2,0.260913082054033,0.0142857142857143,0.0142857142857143,0,0,NA,0.0915702260081119,0.00179871825385019,-0.102579097071177,0.0516736331281503,1,5,-0.722526375946521,0.277777777777778,"Peripheral"
"ddx21",5,5,0,0.3,0.382766952076366,0.0119047619047619,0.0119047619047619,0,0,NA,0.0755569502430658,0.001787530659585,-0.102579097071177,0.0516736331281503,1,5,-0.722526375946521,0,"Ultra peripheral"
"fgfr3",9,9,0,0.0555555555555556,0.0568457112573303,0.0214285714285714,0.0214285714285714,0,0,NA,0.0392575490866738,0.00289516960995716,-0.102579097071177,0.0516736331281503,2,2,0.44175182527006,0.518518518518518,"Peripheral"
"pleca",5,5,0,0.1,0.0692091726264722,0.0119047619047619,0.0119047619047619,0,0,NA,0.03386692189208,0.00304554485850005,-0.102579097071177,0.0516736331281503,2,4,-0.457193753529107,0.64,"Connector"
"gstp1",4,4,0,0.333333333333333,0.604704578234724,0.00952380952380952,0.00952380952380952,0,0,NA,0.0636728341866342,0.00173219316245433,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0.5,"Peripheral"
"mki67",14,14,0,0.0549450549450549,0.0824596525648757,0.0333333333333333,0.0333333333333333,0,0,NA,0.121183614499048,0.00347387070398745,-0.102579097071177,0.0516736331281503,1,0,0.848702577730295,0.663265306122449,"Connector"
"tuba1b",5,5,0,0.4,0.587058196709687,0.0119047619047619,0.0119047619047619,0,0,NA,0.0656216559798228,0.00183486777878237,-0.102579097071177,0.0516736331281503,1,2,-0.542986618561115,0.48,"Peripheral"
"tmsb",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.0262151428878922,0.00167496291557436,-0.102579097071177,0.0516736331281503,1,2,-0.789171229518909,0.5,"Peripheral"
"boc",7,7,0,0,0,0.0166666666666667,0.0166666666666667,0,0,NA,0.0386230055474552,0.00270917553260973,-0.102579097071177,0.0516736331281503,2,2,-0.0506173966455273,0.571428571428571,"Peripheral"
"epha3",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.00476213931171982,0.0020334059626697,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0.444444444444445,"Peripheral"
"fabp3",16,16,0,0.025,0.0288525348864658,0.0380952380952381,0.0380952380952381,0,0,NA,0.0982872420088716,0.00339408862123457,-0.102579097071177,0.0516736331281503,1,4,0.685790630293659,0.6484375,"Connector"
"nap1l1",6,6,0,0.333333333333333,0.490446188358331,0.0142857142857143,0.0142857142857143,0,0,NA,0.0939634359275841,0.00174989675755392,-0.102579097071177,0.0516736331281503,1,5,-0.722526375946521,0.277777777777778,"Peripheral"
"neo1a",9,9,0,0.0555555555555556,0.0705813467644773,0.0214285714285714,0.0214285714285714,0,0,NA,0.0124442238293304,0.00410355012337953,-0.102579097071177,0.0516736331281503,2,2,0.687936436227854,0.37037037037037,"Peripheral"
"pdap1a",2,2,0,1,1,0.00476190476190476,0.00476190476190476,0,0,NA,0.0545691623604192,0.00165945522460342,-0.102579097071177,0.0516736331281503,1,4,-0.68579063029366,0.5,"Peripheral"
"elavl3",7,7,0,0,0,0.0166666666666667,0.0166666666666667,0,0,NA,0.0107567478574089,0.00301037498125048,-0.102579097071177,0.0516736331281503,1,2,-0.0506173966455273,0.571428571428571,"Peripheral"
"dld",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00544497227506953,0.0016711695099269,-0.102579097071177,0.0516736331281503,1,2,-0.789171229518909,0,"Ultra peripheral"
"dacha",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.00501353235021329,0.00214647899537191,-0.102579097071177,0.0516736331281503,2,2,-0.0506173966455273,0,"Ultra peripheral"
"tuba8l",21,21,0,0.0333333333333333,0.0485579450784808,0.05,0.05,0,0,NA,0.119082516940943,0.0050621349213058,-0.102579097071177,0.0516736331281503,1,0,1.48029519371563,0.648526077097506,"Connector"
"mycn",6,6,0,0,0,0.0142857142857143,0.0142857142857143,0,0,NA,0.0287308338162794,0.00213676748899512,-0.102579097071177,0.0516736331281503,2,1,-0.192006144294927,0.666666666666667,"Connector"
"col1a2",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.0016752738946384,0.00204090619831307,-0.102579097071177,0.0516736331281503,6,0,-0.0986863462477079,0,"Ultra peripheral"
"dla",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.0119992822039861,0.00204938704796428,-0.102579097071177,0.0516736331281503,1,2,-0.542986618561115,0.444444444444445,"Peripheral"
"kirrel3l",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.01577020519202,0.00226674504552369,-0.102579097071177,0.0516736331281503,2,4,-0.457193753529107,0.5,"Peripheral"
"postnb",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.00124699205059394,0.00215662920496619,-0.102579097071177,0.0516736331281503,6,0,-0.414482654240376,0.444444444444445,"Peripheral"
"robo1",5,5,0,0.1,0.103766506357507,0.0119047619047619,0.0119047619047619,0,0,NA,0.0121806688330366,0.00205866584301384,-0.102579097071177,0.0516736331281503,2,2,-0.0506173966455273,0.32,"Peripheral"
"tnni2b.1",3,3,0,0.333333333333333,0.385675063408401,0.00714285714285714,0.00714285714285714,0,0,NA,0.0366898311805226,0.00189082126498652,-0.102579097071177,0.0516736331281503,2,3,-0.502570711032417,0.666666666666667,"Connector"
"epha7",6,6,0,0,0,0.0142857142857143,0.0142857142857143,0,0,NA,0.0191405501463114,0.00222520387192183,-0.102579097071177,0.0516736331281503,2,1,-0.192006144294927,0.611111111111111,"Peripheral"
"pmp22a",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.000579268543838773,0.0036210601671633,-0.102579097071177,0.0516736331281503,8,1,0.408013056626722,0,"Ultra peripheral"
"cd3eap",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.0367064166855712,0.00164477337293442,-0.102579097071177,0.0516736331281503,1,5,-1.15201573873826,0,"Ultra peripheral"
"myca",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.0191827634918108,0.00171144338874076,-0.102579097071177,0.0516736331281503,1,5,-0.937271057342391,0,"Ultra peripheral"
"adgrv1",3,3,0,0.333333333333333,0.269034957333965,0.00714285714285714,0.00714285714285714,0,0,NA,0.00434983715466104,0.00179568018518179,-0.102579097071177,0.0516736331281503,2,2,-0.296802007603321,0,"Ultra peripheral"
"ccnd1",13,13,0,0.102564102564103,0.096341403445996,0.030952380952381,0.030952380952381,0,0,NA,0.0783573245070735,0.00376418064580227,-0.102579097071177,0.0516736331281503,2,2,0.195567214312267,0.698224852071006,"Connector"
"bcam",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00242113642122875,0.00175613368488081,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0,"Ultra peripheral"
"rnf220a",8,8,0,0.0714285714285714,0.0759889544915753,0.019047619047619,0.019047619047619,0,0,NA,0.0340301915196182,0.00253896045562852,-0.102579097071177,0.0516736331281503,1,0,-0.0986863462477079,0.65625,"Connector"
"si:dkey-269i1.4",17,17,0,0.0147058823529412,0.0143794406606433,0.0404761904761905,0.0404761904761905,0,0,NA,0.0452388155554381,0.0044186709364535,-0.102579097071177,0.0516736331281503,1,4,0.685790630293659,0.740484429065744,"Connector"
"c1qbp",4,4,0,0.5,0.533315942268591,0.00952380952380952,0.00952380952380952,0,0,NA,0.0676614203501997,0.00170573100668352,-0.102579097071177,0.0516736331281503,1,5,-0.829898716644456,0,"Ultra peripheral"
"slbp",7,7,0,0,0,0.0166666666666667,0.0166666666666667,0,0,NA,0.0293270934610928,0.00199326980089645,-0.102579097071177,0.0516736331281503,1,0,-0.0986863462477079,0.612244897959184,"Peripheral"
"qkia",3,3,0,0.333333333333333,0.326761240878345,0.00714285714285714,0.00714285714285714,0,0,NA,0.0377075373884837,0.00181748050078357,-0.102579097071177,0.0516736331281503,1,3,-0.502570711032417,0.666666666666667,"Connector"
"paics",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.0336572157254868,0.00164203968144852,-0.102579097071177,0.0516736331281503,1,5,-1.15201573873826,0,"Ultra peripheral"
"cdkn1ca",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00446526228416139,0.00166049890480508,-0.102579097071177,0.0516736331281503,1,2,-0.789171229518909,0,"Ultra peripheral"
"npm1a",19,19,0,0.0292397660818713,0.0364662424873549,0.0452380952380952,0.0452380952380952,0,0,NA,0.0977058909857161,0.00473391689904211,-0.102579097071177,0.0516736331281503,1,5,0.136452349636959,0.50415512465374,"Peripheral"
"fbl",6,6,0,0.333333333333333,0.422722375401478,0.0142857142857143,0.0142857142857143,0,0,NA,0.0747318803116972,0.00183401467797818,-0.102579097071177,0.0516736331281503,1,5,-0.615154035248586,0,"Ultra peripheral"
"tgfbi",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000283269959926612,0.00205274758415203,-0.102579097071177,0.0516736331281503,7,1,-0.792025345216576,0,"Ultra peripheral"
"epha4a",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00316679146038474,0.00172960924402447,-0.102579097071177,0.0516736331281503,2,1,-0.792025345216576,0.5,"Peripheral"
"ncam1b",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00285782201453499,0.00190449593603872,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0,"Ultra peripheral"
"cep131",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.00252742374302103,0.00195725008769525,-0.102579097071177,0.0516736331281503,2,1,-0.792025345216576,0.666666666666667,"Connector"
"egfl6",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.0219224869509394,0.00166100338336732,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0,"Ultra peripheral"
"myl1",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00406503917736154,0.00166205095882399,-0.102579097071177,0.0516736331281503,2,3,-0.502570711032417,0,"Ultra peripheral"
"gadd45gb.1",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.00385141160299111,0.00257683186948756,-0.102579097071177,0.0516736331281503,3,2,-0.296802007603321,0,"Ultra peripheral"
"slc1a3a",5,5,0,0,0,0.0119047619047619,0.0119047619047619,0,0,NA,0.019118863470215,0.00241628792482059,-0.102579097071177,0.0516736331281503,2,4,-0.457193753529107,0.72,"Connector"
"greb1l",6,6,0,0,0,0.0142857142857143,0.0142857142857143,0,0,NA,0.0113962564774787,0.00207475724254167,-0.102579097071177,0.0516736331281503,2,2,0.195567214312267,0.277777777777778,"Peripheral"
"ephb2b",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000922945847664651,0.00180702035500812,-0.102579097071177,0.0516736331281503,14,0,-0.730278962233043,0,"Ultra peripheral"
"mab21l2",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00172644325395403,0.00195729500784182,-0.102579097071177,0.0516736331281503,2,4,-0.68579063029366,0,"Ultra peripheral"
"col28a2a",3,3,0,0.333333333333333,0.356931693203179,0.00714285714285714,0.00714285714285714,0,0,NA,0.0038487367322862,0.00195620062529737,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0.444444444444445,"Peripheral"
"kpna2",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00401279442048985,0.00165557080776784,-0.102579097071177,0.0516736331281503,1,2,-0.789171229518909,0,"Ultra peripheral"
"ryr1b",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.000640966866986719,0.00408007756695167,-0.102579097071177,0.0516736331281503,10,3,0.143591631723548,0.444444444444445,"Peripheral"
"aldob",2,2,0,1,1,0.00476190476190476,0.00476190476190476,0,0,NA,0.0418882969074786,0.00164816913580495,-0.102579097071177,0.0516736331281503,1,4,-0.68579063029366,0.5,"Peripheral"
"ackr3b",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00167065351090025,0.00185354327333358,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0,"Ultra peripheral"
"sulf2a",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00211427687846882,0.00164981994307393,-0.102579097071177,0.0516736331281503,2,2,-0.789171229518909,0,"Ultra peripheral"
"col11a1b",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.000928813272526815,0.00183261281286247,-0.102579097071177,0.0516736331281503,6,0,-0.414482654240376,0,"Ultra peripheral"
"col5a2a",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.00182110571958198,0.00199275186672692,-0.102579097071177,0.0516736331281503,6,0,-0.0986863462477079,0,"Ultra peripheral"
"dlgap5",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.0114044736784,0.00177188267178435,-0.102579097071177,0.0516736331281503,2,0,-0.730278962233043,0.666666666666667,"Connector"
"dlb",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000210489831458166,0.00184172171102449,-0.102579097071177,0.0516736331281503,3,2,-0.789171229518909,0,"Ultra peripheral"
"top2a",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.00254429029620146,0.00220151099608074,-0.102579097071177,0.0516736331281503,11,0,-0.0986863462477079,0,"Ultra peripheral"
"cnpy1",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00816052961691579,0.00164197385482983,-0.102579097071177,0.0516736331281503,1,5,-1.15201573873826,0,"Ultra peripheral"
"zgc:153405",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.0187612705315325,0.0016503989163296,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0,"Ultra peripheral"
"aspm",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00720998684562876,0.00184739895778165,-0.102579097071177,0.0516736331281503,1,2,-0.542986618561115,0,"Ultra peripheral"
"ppa1b",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.0363276423548652,0.0016992033207442,-0.102579097071177,0.0516736331281503,1,5,-0.829898716644456,0,"Ultra peripheral"
"hmgb1a",6,6,0,0,0,0.0142857142857143,0.0142857142857143,0,0,NA,0.0306958989686576,0.00230077601127922,-0.102579097071177,0.0516736331281503,1,4,-0.228596876764554,0.611111111111111,"Peripheral"
"cdca7a",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.0433018689918685,0.00171325641356033,-0.102579097071177,0.0516736331281503,1,1,-0.792025345216576,0.625,"Connector"
"hs6st1a",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000205031461153582,0.00197027217284896,-0.102579097071177,0.0516736331281503,4,2,-0.789171229518909,0,"Ultra peripheral"
"gnl3",4,4,0,0.333333333333333,0.519266351928001,0.00952380952380952,0.00952380952380952,0,0,NA,0.0518335176962944,0.00180243009010698,-0.102579097071177,0.0516736331281503,1,5,-0.937271057342391,0.375,"Peripheral"
"ube2c",6,6,0,0,0,0.0142857142857143,0.0142857142857143,0,0,NA,0.0300448379807316,0.00202574961259188,-0.102579097071177,0.0516736331281503,1,0,-0.0986863462477079,0.5,"Peripheral"
"kcnma1a",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00352647414084261,0.00176287317152798,-0.102579097071177,0.0516736331281503,1,3,-0.502570711032417,0.5,"Peripheral"
"sfrp5",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.0270249318096616,0.00191251361695537,-0.102579097071177,0.0516736331281503,2,2,-0.789171229518909,0.5,"Peripheral"
"nusap1",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.0152020580007747,0.00170744884275439,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0,"Ultra peripheral"
"mcm6",5,5,0,0.1,0.10787714810532,0.0119047619047619,0.0119047619047619,0,0,NA,0.032486602423575,0.00194482217580742,-0.102579097071177,0.0516736331281503,1,4,-0.457193753529107,0.64,"Connector"
"ptprn2",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00246232904085825,0.00174948881643761,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0,"Ultra peripheral"
"ckbb",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.0262814000930415,0.00163542706238537,-0.102579097071177,0.0516736331281503,1,5,-1.15201573873826,0,"Ultra peripheral"
"gnao1a",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000857246700894514,0.00166651376132718,-0.102579097071177,0.0516736331281503,2,2,-0.789171229518909,0,"Ultra peripheral"
"emp2",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.00393010930094294,0.00273108083739167,-0.102579097071177,0.0516736331281503,12,0,-0.0986863462477079,0.375,"Peripheral"
"calm1a",2,2,0,1,2,0.00476190476190476,0.00476190476190476,0,0,NA,0.0318900394312282,0.00166093477817664,-0.102579097071177,0.0516736331281503,1,5,-1.04464339804033,0,"Ultra peripheral"
"sema3fa",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.00227663265752388,0.00176263199598274,-0.102579097071177,0.0516736331281503,2,2,-0.542986618561115,0,"Ultra peripheral"
"her15.2",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.0235733465513939,0.00186382025031301,-0.102579097071177,0.0516736331281503,1,2,-0.542986618561115,0.625,"Connector"
"tpm4a",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.0249620623365661,0.00178158636496331,-0.102579097071177,0.0516736331281503,1,0,-0.730278962233043,0.5,"Peripheral"
"hspd1",2,2,0,1,1,0.00476190476190476,0.00476190476190476,0,0,NA,0.0390013566232231,0.00164310968740112,-0.102579097071177,0.0516736331281503,1,5,-1.04464339804033,0,"Ultra peripheral"
"rn7sk",2,2,0,0,0,0.00476190476190476,0.00476190476190476,0,0,NA,0.000664016408010529,0.00209848959162751,-0.102579097071177,0.0516736331281503,11,0,-0.414482654240376,0,"Ultra peripheral"
"mibp",3,3,0,0,0,0.00714285714285714,0.00714285714285714,0,0,NA,0.0199513218077385,0.00170135487129216,-0.102579097071177,0.0516736331281503,1,5,-1.04464339804033,0.444444444444445,"Peripheral"
"tenm3",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.000813420019362973,0.0017248316406016,-0.102579097071177,0.0516736331281503,1,0,-0.730278962233043,0,"Ultra peripheral"
"col1a1b",4,4,0,0,0,0.00952380952380952,0.00952380952380952,0,0,NA,0.00340574304306036,0.00211109247082158,-0.102579097071177,0.0516736331281503,6,0,-0.414482654240376,0.625,"Connector"
"nexn",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00310976680532721,0.0016502574218385,-0.102579097071177,0.0516736331281503,2,3,-0.502570711032417,0,"Ultra peripheral"
"her4.2",1,1,0,0,0,0.00238095238095238,0.00238095238095238,0,0,NA,0.00170559599756029,0.00164248342543863,-0.102579097071177,0.0516736331281503,2,2,-0.789171229518909,0,"Ultra peripheral"
"si:ch211-217k17.7",2,2,0,1,1,0.00476190476190476,0.00476190476190476,0,0,NA,0.0276054338949087,0.00165755264428495,-0.102579097071177,0.0516736331281503,1,5,-1.04464339804033,0,"Ultra peripheral"
