source,target,coef_abs
irx7,hmgb1b,0.038324546
irx1b,mibp2,0.038300693
en2b,ncl,0.038263872
irx3a,h3f3b.1,0.038246054
rx1,tpt1,0.038159013
pax6b,hmgb2a,0.03804925
pax6b,rpl12,0.037765402
rx1,abcf1,0.037645712
msx1a,mdkb,0.037598684
en2b,cirbpa,0.03730895
rx1,nop58,0.03719736
her9,pa2g4a,0.03712465
irx7,serbp1a,0.037019905
sox21a,rps2,0.03697972
meis1a,id1,0.036948822
irx3a,gfap,0.03689476
hmga1a,rsl1d1,0.03688827
foxg1d,mcm2,0.036870047
sox21a,nme2b.1,0.036850493
her9,mibp2,0.036847487
rx1,rpl18a,0.036710713
tbx2a,rps6,0.03665659
pax6b,stmn1a,0.036547646
hmx4,pcna,0.0365201
hmga1a,ddx21,0.036509793
rfx4,ntn1a,0.03641289
rx1,hmgn2,0.036356404
irx3a,hmgb2a,0.036331087
meis2a,tenm4,0.036280278
irx3a,mdkb,0.036255848
pknox2,fgfr2,0.036234904
six3b,eif5a2,0.036160126
irx7,eef2b,0.03615124
pax6b,hmgn2,0.036009382
hmx4,rplp0,0.035993773
sox21a,eef1a1l1,0.035965715
her9,fabp11a,0.03578552
foxp1b,nop56,0.035654243
tp53,rplp0,0.03563751
pax6a,fgfr3,0.035519227
otx5,pcna,0.035509866
dbx1a,hmgn2,0.03546367
tbx18,pleca,0.035421185
foxd1,rpl3,0.035415985
pax6b,seta,0.035365794
rx1,rps6,0.035234988
raraa,cirbpa,0.035185963
gsx1,tenm4,0.035153493
irx7,mdka,0.035095498
hoxb2a,cfl1,0.035048395
phox2bb,hspa8,0.034776293
hmga1a,gstp1,0.034766424
nr2f6b,tpt1,0.034736983
irx1b,mcm2,0.03468602
rx1,eef1a1l1,0.034615368
irx3a,mki67,0.034578115
sox21a,tuba8l4,0.034271136
pax6b,tuba1a,0.034269962
hmga1a,tuba1b,0.03422467
sox21a,tmsb,0.03410631
egr2b,seta,0.03409642
rx3,tuba1a,0.034079395
msx1a,zgc:174855,0.034078766
foxg1d,boc,0.03403027
sox21a,ptmab,0.034002654
rx1,rplp0,0.033980265
six3b,serbp1a,0.033795077
irx1b,serbp1a,0.03370459
phox2bb,mibp2,0.0336368
irx3a,hspa8,0.033610694
pax6a,epha3,0.03356467
irx7,rpl3,0.03350009
rx1,hmgb2a,0.033449892
pax6b,hmga1a,0.0334027
phox2bb,hmgb2b,0.033400886
irx3a,hmgb2b,0.03333457
irx3a,si:ch73-281n10.2,0.03322053
hoxa4a,tuba1a,0.033196226
irx7,hspa8,0.033195227
meis2a,si:ch73-21g5.7,0.033189036
pax6b,hspe1,0.033179898
neurod4,lrrn1,0.03314399
sox21a,id1,0.0330579
rx1,fabp3,0.033052173
irx6a,pleca,0.0330506
pax6b,serbp1a,0.032949325
irx1b,rrm2,0.03294741
irx3a,rps20,0.032939978
hmx4,nop56,0.03293907
pbx3b,pcdh19,0.032893166
hmx4,nme2b.1,0.032886855
pax6b,ppiaa,0.03274254
rxrgb,stmn1a,0.032707494
hmga1a,mki67,0.032630567
foxd3,tuba1a,0.032614507
hmga1a,nap1l1,0.03261231
irx7,cirbpa,0.032593668
irx3a,boc,0.032580193
her6,cfl1,0.032577846
hoxa2b,tuba1a,0.032569878
hmx4,rplp1,0.032563552
sox13,mdka,0.0325384
pax3a,pax7b,0.032525975
irx3a,ptmab,0.032464415
en2a,fabp7a,0.032449536
phox2bb,tpt1,0.032446604
raraa,hspe1,0.032415718
msx1b,neo1a,0.0323753
msx1a,cirbpa,0.0322905
phox2bb,rps20,0.032288384
foxg1d,hspa8,0.03228784
sp8a,tubb2b,0.032247547
tbx2a,pa2g4a,0.032229166
tbx2b,nucks1a,0.03221513
pax2a,ntn1a,0.032180883
foxb1a,cntfr,0.032159567
foxg1d,stmn1a,0.03211503
myog,fabp11a,0.032087624
zic2b,hmgb1b,0.031993587
ascl1a,id1,0.03199054
gsx1,zgc:174855,0.03199002
rx1,ccng1,0.03198788
sox21a,abcf1,0.031972352
pax6b,mibp2,0.03191077
sox11b,actc1b,0.031895295
dbx1a,rpl18a,0.03188476
gsx2,zgc:174855,0.03184948
pax6b,rplp0,0.031789407
irx3a,rpl12,0.03177725
irx1b,rbm28,0.03175048
irx3a,hsp90ab1,0.031695906
pax6b,h3f3b.1,0.03165725
pax6b,fabp3,0.031650763
sox13,gli3,0.03159166
meis1a,eif5a2,0.031582586
foxd3,sox6,0.031568043
hoxa2b,marcksl1a,0.03153678
nr2f1b,sox11a,0.031527694
nr2f6b,mdka,0.031484857
irx6a,mcm2,0.031443432
rxraa,col18a1a,0.031418342
hmga1a,pdap1a,0.0313997
irx3a,hmgn2,0.03139922
hmx4,zgc:174855,0.03139038
rfx4,neo1a,0.031354055
fosaa,tenm4,0.031334255
rx3,hmgb2b,0.03132847
pax6b,h3f3d,0.031149993
irx7,hsp90ab1,0.031122485
pax6b,rplp1,0.031109633
foxg1d,eef2b,0.030999629
foxg1d,rps20,0.030936416
foxd1,mcm2,0.03087968
hoxb2a,ptmaa,0.030875336
sp8a,tuba8l4,0.030862818
neurod4,elavl3,0.030850781
creb5b,stmn1a,0.030829467
foxg1d,nme2b.1,0.030784411
sox1b,stmn1a,0.030738983
msx3,banf1,0.030701753
nkx2.1,id1,0.030689133
sox11b,dld,0.030636035
raraa,nucks1a,0.030583814
irx1b,rpl3,0.030531827
rx1,banf1,0.030509794
irx1b,hmgb1b,0.030432925
eomesa,serbp1a,0.030427136
rx3,rpsa,0.030403044
en2b,rps20,0.03035738
etv4,nme2b.1,0.03034728
phox2bb,rpsa,0.030303173
gata2a,tenm4,0.030231778
rxraa,gli3,0.030211264
thrab,mdka,0.03019247
hoxb3a,mdkb,0.030184647
phox2bb,ptmaa,0.030175934
hmx4,mibp2,0.030145306
jun,serbp1a,0.030137291
her9,cntfr,0.030111823
nr3c2,ncl,0.03008554
pax5,ntn1a,0.030069685
hmga1a,ccng1,0.030049166
pax6b,hspa8,0.030027231
rfx4,dacha,0.030003358
dlx1a,nop56,0.029880753
hmx4,hmga1a,0.029852001
en1b,tpt1,0.029828887
msx1a,hmga1a,0.029825421
irx3a,h3f3d,0.029816026
irx3a,rpl7a,0.02980707
rx3,rpl3,0.029791538
phox2bb,ppiaa,0.029780902
tfap2e,nop56,0.029747857
tbx2a,nucks1a,0.029739568
tbx2b,ncl,0.029737234
irx3a,prmt1,0.029730985
eomesa,marcksl1a,0.0297306
foxg1a,eif5a2,0.029675765
rx1,hmga1a,0.029650645
hmga1a,tuba8l,0.029636677
sox13,neo1a,0.029582767
foxg1d,mycn,0.029553968
sox5,seta,0.029442092
myog,hmgb2b,0.02942305
hmx4,rpl12,0.029414117
hoxc3a,hoxb3a,0.029400928
etv4,hspa8,0.02940082
hoxd11a,hmgb2b,0.029383967
msx1a,nme2b.1,0.029377878
her9,eef1a1l1,0.029346658
zic1,sox11a,0.029332459
hoxc6b,col1a2,0.029313704
sox11b,dla,0.029302785
meis3,tenm4,0.02928466
vsx2,fabp7a,0.029284129
rx1,eef2b,0.02923177
sox21a,hmgb2a,0.029210102
six3b,hspa8,0.02920536
meis3,histh1l,0.029169299
her9,ptmab,0.029160792
nr2f1b,kirrel3l,0.029059855
hoxc6b,postnb,0.029039767
her9,tuba8l4,0.028966034
msx3,fabp7a,0.028946035
foxd1,eef2b,0.028929949
irx3a,nop56,0.028917322
sox11b,eif5a2,0.028911786
etv4,snu13b,0.028872112
nr2f1b,robo1,0.028854152
atf3,stmn1a,0.028846923
hoxc6b,setb,0.028824428
raraa,tpt1,0.028779227
myog,tnni2b.1,0.028742952
sox21a,si:ch73-21g5.7,0.0287392
hmx4,rpl18a,0.02870478
tbx2a,banf1,0.028686002
hmx4,fabp7a,0.028682604
pax6b,tubb2b,0.028640034
six3b,epha7,0.028619675
msx1a,ppiaa,0.028617587
sp8a,ptmab,0.028578779
msx3,mki67,0.028563807
hmx4,rpl7a,0.028543063
sox11b,hmga1a,0.028419156
sp8a,tuba8l,0.02836997
bcl11aa,tenm4,0.028326858
tp53,rps2,0.028313568
irx1b,prmt1,0.028302416
raraa,tuba8l4,0.028247464
hoxb8a,rpl3,0.028223077
sox21a,fabp3,0.028204964
sox11a,dla,0.028191242
phox2bb,eef1a1l1,0.028156638
hoxa2b,tenm4,0.028141957
hoxa4a,cirbpa,0.028123602
twist1a,pmp22a,0.028119572
irx1b,mdka,0.0280893
cdx4,hsp90ab1,0.028070148
sox11a,actc1b,0.028029155
foxa1,stmn1a,0.028016107
en1b,rpl3,0.0280133
hmx4,serbp1a,0.028000942
rx3,rps6,0.027986923
pax6b,eef1a1l1,0.027921299
en2b,hsp90ab1,0.027914649
hmx4,tuba8l4,0.027901212
etv4,rpl3,0.02782875
etv4,serbp1a,0.027815675
tbx2a,h3f3b.1,0.027770795
zic1,rpsa,0.027746825
hmx4,hspa8,0.027698807
vsx1,hspe1,0.027697757
hoxa9a,ptmaa,0.027684841
zic2b,setb,0.027645893
hmga1a,cd3eap,0.027619716
hoxa2b,rplp0,0.02761118
phox2bb,rps6,0.027594846
foxg1d,myca,0.027576158
pax6b,rps2,0.027546618
rfx4,adgrv1,0.027525125
dlx2b,hmgb1b,0.027523072
dbx1a,rps2,0.027515043
phox2bb,h3f3d,0.027484592
phox2bb,rpl7a,0.027459681
klf7b,ccnd1,0.02744075
irx3a,snu13b,0.027437229
phox2bb,hmgb2a,0.027408244
rx3,tubb2b,0.027403848
irx1b,pcdh19,0.027389696
irx3a,abcf1,0.0273712
nr2f6b,tubb2b,0.027365416
hmx4,rps6,0.02736183
rx1,h3f3d,0.027361324
phox2bb,eef2b,0.027320534
hmx4,cirbpa,0.027303837
rfx4,boc,0.027300417
tbx2b,pa2g4a,0.02720627
myog,ppiaa,0.027184214
rfx4,bcam,0.027179621
tbx2a,ncl,0.02717835
bhlhe41,eif5a2,0.027162367
irx3a,ccng1,0.027154552
etv4,cirbpa,0.027131695
hoxa2b,tpt1,0.027113413
cdx4,rpl3,0.027111357
irx3a,tpt1,0.027057197
sox21a,lrrn1,0.027029047
msx1a,abcf1,0.026982648
hoxb2a,cirbpa,0.026973255
hoxb6b,marcksl1a,0.026971994
en2a,en2b,0.026965696
hmx4,ppiaa,0.026961036
raraa,serbp1a,0.026956944
nr2e1,hmga1a,0.026939943
sox11a,si:ch73-21g5.7,0.026933307
foxg1d,tubb2b,0.026923524
en2b,tubb2b,0.026923371
etv4,seta,0.026898772
her9,nme2b.1,0.026887644
hmx4,rpl24,0.02686029
her9,fabp3,0.026828699
pax6b,fgfr2,0.026782477
hoxb3a,rnf220a,0.026780894
zic4,boc,0.02676164
rx3,marcksl1a,0.02674342
en2b,dkc1,0.0267346
en2b,fabp7a,0.026713055
hmx4,tpt1,0.026704371
nr2e1,lig1,0.026689844
foxg1d,nop56,0.026684051
vsx2,snu13b,0.026672779
foxp1b,si:dkey-269i1.4,0.026668413
her9,rpl24,0.026649408
sox13,boc,0.026649343
mef2cb,ncl,0.026637921
msx1a,nop58,0.026632154
raraa,h3f3b.1,0.02662571
en2b,nop56,0.026608955
pax6a,stmn1a,0.026571488
hmga1a,c1qbp,0.026563056
sox5,mdka,0.026547734
gsx1,si:dkey-269i1.4,0.02654347
irx3a,rpsa,0.026523203
foxg1d,pcna,0.026514657
msx3,seta,0.026483731
foxg1d,prmt1,0.026464745
phox2bb,rpl18a,0.026429404
nr2f6b,ppiaa,0.026408829
sox11a,stmn1a,0.026369302
hmx4,hsp90ab1,0.026365478
hoxa4a,nme2b.1,0.026341522
atoh1a,neo1a,0.026292896
rarga,apoc1,0.02627067
hoxa4a,rps20,0.026236642
hoxa2b,cirbpa,0.02623442
raraa,cfl1,0.02622016
sox21a,setb,0.02620063
twist2,pmp22a,0.026187098
hmx4,rps2,0.026164832
six6a,tenm4,0.026131643
irx3a,eef2b,0.026121706
sox5,serbp1a,0.026118899
barhl2,serbp1a,0.026085818
nr2e1,tuba8l,0.026059344
rx3,hspa8,0.02605586
her9,cfl1,0.02601327
foxn3,ntn1a,0.026004009
irx1b,slbp,0.026000232
rx1,eif5a2,0.025993006
irx3a,tubb2b,0.025958642
phox2bb,rplp1,0.025957435
tbx2a,mibp2,0.025954245
sox11b,rps20,0.025827162
otx5,fabp7a,0.025802461
irx1b,rps20,0.025798498
rx3,pcna,0.025791157
foxd1,hspa8,0.025766224
msx1b,ntn1a,0.025758704
ascl1a,seta,0.025755001
pax6b,lig1,0.025741288
atoh1a,epha4b,0.025739748
hoxb8a,nop56,0.025697898
msx1a,hspe1,0.025696285
foxg1d,hsp90ab1,0.025665885
phox2bb,h3f3b.1,0.025662256
sox21a,rpl24,0.025660746
ascl1a,dla,0.025659889
zic3,hmgb1b,0.025635835
phox2bb,rps2,0.025619803
meis2a,eif5a2,0.025595358
foxd3,pcdh19,0.02558619
tcf7l2,ccnd1,0.02558131
en2b,rnf220a,0.025559235
sox21a,rnf220a,0.025559096
irx7,ppiaa,0.025553754
ascl1a,hmgb2b,0.025544075
sox5,si:dkey-269i1.4,0.025542237
rx3,rpl12,0.025541877
hmx4,ptmaa,0.025525693
klf7b,tuba8l,0.025453247
foxn3,nop56,0.025449404
hmga1a,qkia,0.025440674
irx7,seta,0.025433023
sox11b,si:ch73-21g5.7,0.02540712
tbx5b,cdon,0.025399024
hmx4,eef1a1l1,0.025346681
hmga1a,paics,0.025325347
sox11a,serbp1a,0.025303388
zic1,gfap,0.025280628
en2a,stmn1a,0.025260711
phox2bb,tuba8l,0.025254054
hmx4,tuba8l,0.025251303
phox2bb,rplp0,0.025249805
hoxb3a,fgfr3,0.025221845
nr2e1,abcf1,0.02521018
raraa,rpl18a,0.025168814
raraa,tenm4,0.025167326
six3b,tuba8l4,0.025165062
foxd1,hsp90ab1,0.025159918
irx3a,si:dkey-269i1.4,0.025154818
foxg1d,rplp1,0.02515449
hoxb2a,tpt1,0.025144672
rx3,tenm4,0.02512642
lmx1a,ptmaa,0.025124613
sox11b,cdkn1ca,0.025123715
en2b,hmgb2b,0.025120571
irx3a,pcna,0.025110394
meis1a,fgfr2,0.025095463
otpb,sox11a,0.02504733
rx1,setb,0.025033636
irx3a,hmgb1b,0.02502144
irx3a,sox11a,0.025019279
gsx1,mibp2,0.025004527
hmga1a,npm1a,0.024998188
hmga1a,fbl,0.02494644
rx1,rsl1d1,0.024902653
sp8a,tpt1,0.024846017
gli3,pleca,0.024775442
pax6a,cntfr,0.024773432
pax6b,pax6a,0.024767522
foxn3,ccnd1,0.024720117
nkx2.2b,ntn1a,0.024704691
msx1b,gli3,0.024695432
pax6b,prmt1,0.024691353
hoxb8a,hmga1a,0.024686446
rx3,cirbpa,0.02466128
sox11b,hsp90ab1,0.024632342
foxg1d,rpl3,0.024629122
dmrt2a,tgfbi,0.024621448
nr2f1b,epha4a,0.024614437
sp8a,h3f3b.1,0.024587426
bhlhe41,rrm2,0.024585972
rx1,fbl,0.024581563
arid3c,h3f3d,0.024576716
lmx1bb,fgfr3,0.02457263
nr2e1,nop58,0.024572492
hoxb2a,snu13b,0.024559326
msx1a,cfl1,0.024537044
rx1,ncl,0.024533698
foxg1a,mcm2,0.024530483
pax2a,actc1b,0.024510901
lhx9,rpsa,0.024503017
phox2bb,rpl12,0.024493154
egr2b,tubb2b,0.024484746
pax7b,rps20,0.024463203
irx7,rpl7a,0.024437755
hoxb3a,ncam1b,0.024434282
etv4,rpl7a,0.024394445
sp8a,nucks1a,0.02437211
sox11a,tuba1a,0.02433999
etv4,pcna,0.024337225
nr2f6b,rpl7a,0.024303498
en2b,eif5a2,0.024243975
sox13,robo1,0.024226297
rx1,mki67,0.024171624
hmx4,mki67,0.02416279
irx7,tpt1,0.024156854
six3b,tpt1,0.024153823
irx7,rps20,0.024140121
sox11b,cirbpa,0.024128107
eomesa,apoc1,0.024124496
en2b,sox21a,0.024109673
msx1b,pcdh19,0.02410349
gsx2,si:dkey-269i1.4,0.024088757
egr2b,ncl,0.02406003
phox2bb,seta,0.024035938
irx7,apoc1,0.024032595
foxn4,seta,0.024029303
foxg1d,hmgn2,0.02402434
meis2a,cep131,0.024011597
raraa,ppiaa,0.023983832
phox2a,zgc:174855,0.023972604
phox2bb,rpl24,0.023971077
rx3,hmgb1b,0.023954669
gsx1,tpt1,0.023927873
otx5,hmga1a,0.023900852
sox1b,tuba1a,0.02389466
dbx1a,eif5a2,0.02388676
irx1b,cirbpa,0.023886273
hmx4,eif5a2,0.023882927
otx5,ptmaa,0.023881864
meox1,cntfr,0.023875855
en1b,rplp1,0.02386403
en2b,stmn1a,0.023821626
foxd1,rps20,0.023812154
pax6b,rpl24,0.02380909
irx7,rbm28,0.023806956
otx5,rpsa,0.023799116
atoh1a,apoc1,0.023797799
hoxb2a,pcna,0.023784766
irx3a,egfl6,0.023782816
nfic,id1,0.023777407
hmga1a,tnni2b.1,0.023770334
nr2f6b,rps6,0.02375376
irx3a,rplp1,0.023745913
hmx4,ncl,0.023718953
nkx2.2b,hspe1,0.023717154
meis2a,hoxb3a,0.023716666
neurod4,cfl1,0.023714304
zic4,histh1l,0.023688806
hoxb2a,ncl,0.02367664
rxraa,neo1a,0.023676423
hoxa4a,hspe1,0.02367516
six3b,rps2,0.023651883
otpa,hmgb2b,0.023644838
en1b,rplp0,0.023638772
vax2,epha7,0.023595257
en2b,prmt1,0.023589501
sox21a,si:ch73-281n10.2,0.023587806
irx7,rpl12,0.023573594
foxg1d,c1qbp,0.023566267
pax3a,dacha,0.023558764
myog,myl1,0.023558011
fli1a,cdon,0.02355434
hoxb3a,robo1,0.023549382
otpa,rpl3,0.023539495
pax6a,si:ch73-281n10.2,0.02352948
myog,mef2d,0.023513826
msx1b,pcna,0.023510812
six3b,rpl7a,0.023507588
foxd1,seta,0.02350508
zbtb18,gadd45gb.1,0.023504116
sox11b,nucks1a,0.02348784
en1b,hmgb1b,0.023428956
zic2a,rpsa,0.023426978
six3b,pax6a,0.023406647
rx1,ptmaa,0.023393983
raraa,eef2b,0.023381175
rx1,npm1a,0.023374012
nr6a1b,slc1a3a,0.023354907
phox2bb,cirbpa,0.023343805
pbx1a,fabp7a,0.0232946
myog,si:dkey-269i1.4,0.023284595
msx1a,rps20,0.02328033
raraa,hmga1a,0.023274535
sox11b,greb1l,0.023267329
nkx2.1,tuba8l,0.023233665
six3b,hsp90ab1,0.023226129
en2b,banf1,0.023216208
sox5,eif5a2,0.023213342
nr2f6b,rpl18a,0.023204602
rx1,mdkb,0.023181671
otx5,tuba8l4,0.023174379
hoxb5b,ncl,0.02316976
en2b,nop58,0.02312201
otx5,rpl12,0.023120653
hoxa4a,fgfr3,0.023118956
irx6a,hspe1,0.023101462
pax6a,id1,0.023085054
vax2,ephb2b,0.023068557
foxa1,banf1,0.023053616
etv4,marcksl1a,0.023041887
rx1,tuba8l,0.023038108
foxg1d,seta,0.023025421
foxg1d,ppiaa,0.022998758
irx3a,hspe1,0.022975318
hoxa4a,rpsa,0.022974798
rx3,ppiaa,0.022951392
en2b,rpl7a,0.02292141
pax7a,mab21l2,0.022911519
sox13,cdon,0.022878895
msx1a,marcksl1a,0.022856886
cdx4,rps6,0.022851719
irx7,id1,0.022837905
hoxd11a,rpl3,0.022836851
vax2,banf1,0.02283441
rx3,h3f3b.1,0.022789955
irx6a,rpsa,0.022786615
myog,eef2b,0.022739395
irx7,hmgn2,0.022731585
bsx,zgc:174855,0.022722375
foxg1d,rps2,0.022719722
rx1,nap1l1,0.022675104
dlx5a,lig1,0.022668123
foxg1d,cntfr,0.022654317
hoxb3a,col28a2a,0.022641495
dlx6a,ncl,0.022631954
en2b,hspa8,0.022623114
irx7,rps6,0.022617854
eomesa,rpsa,0.022613429
sox11b,kpna2,0.022577913
lmx1a,snu13b,0.02256453
raraa,rpl7a,0.022553666
etv4,hmga1a,0.022550985
irx3a,rps6,0.022547618
mef2cb,ryr1b,0.02253558
msx1a,fbl,0.022522792
pax3a,eif5a2,0.02250832
six6b,hspa8,0.022498058
pax6b,si:ch73-281n10.2,0.022494102
sox21a,tuba8l,0.02248286
foxn3,mycn,0.02247303
vax1,mdkb,0.022465268
twist1b,pmp22a,0.022463812
hmga1a,aldob,0.02245719
vsx1,tuba1a,0.02245239
en2b,epha7,0.022447297
gsx1,marcksl1a,0.022421978
hmga1a,sox21a,0.02241392
irx1b,egfl6,0.022408815
foxn3,seta,0.022402471
pknox2,serbp1a,0.022387937
emx3,banf1,0.022377236
sox6,qkia,0.022372993
egr2a,zgc:174855,0.022363955
foxg1d,npm1a,0.022349302
msx1a,eif5a2,0.022326525
msx1a,snu13b,0.022316905
en2b,hspe1,0.022310695
hoxb8a,ppiaa,0.0223009
gsx1,rpl18a,0.022297576
lmx1bb,tuba1a,0.022291983
pax3a,mdka,0.022291763
phox2bb,banf1,0.02228794
dlx5a,tuba1a,0.022285558
msx3,hmgb2a,0.022280782
foxd1,cntfr,0.02227534
irx7,h3f3b.1,0.022266071
hoxb3a,ackr3b,0.022260403
six3b,eef2b,0.022232827
foxo3b,marcksl1a,0.022222409
irx1b,eif5a2,0.022205178
nr2f1b,sulf2a,0.022202384
klf7b,pcna,0.022201048
hoxc6b,col11a1b,0.022190504
rx1,si:ch73-281n10.2,0.022184316
mafbb,nme2b.1,0.022165924
myog,h3f3b.1,0.022153774
tbr1b,tuba1a,0.022149973
msx1b,fabp7a,0.02214812
hmx4,nop58,0.022146735
hmx4,hmgn2,0.022137465
pax5,col18a1a,0.022124749
tbx2b,serbp1a,0.022111997
sox6,cfl1,0.022110853
meis2a,ntn1a,0.022110425
sox11a,prmt1,0.02208523
six3b,eef1a1l1,0.022072904
sox13,ptmaa,0.022071514
raraa,rps6,0.022068055
sox11a,lrrn1,0.02206077
msx3,pcna,0.022046812
sox13,stmn1a,0.022039391
jun,col5a2a,0.022028899
sox11b,tuba1b,0.022028036
meis1a,tenm4,0.022016019
sox5,si:ch73-21g5.7,0.021974504
pax6a,nucks1a,0.021965006
