"","degree_all","degree_in","degree_out","clustering_coefficient","clustering_coefficient_weighted","degree_centrality_all","degree_centrality_in","degree_centrality_out","betweenness_centrality","closeness_centrality","eigenvector_centrality","page_rank","assortative_coefficient","average_path_length","community_random_walk","module","connectivity","participation","role"
"tfap2a",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,16.0585837690884,2.95096700570844e-05,0.00142708131269621,0.042700024605734,0.0691982165488225,6,1,0.5,0,"Ultra peripheral"
"rfx4",11,0,11,0,0,0.0231578947368421,0,0.0231578947368421,0,3.82990625693566,0.0228121883131554,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,1.47109204757678,0,"Ultra peripheral"
"zic2a",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,0.0516453783595046,0.0282454387997424,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.0220663807136528,0,"Ultra peripheral"
"rx1",38,0,38,0.027027027027027,0.0225865278975409,0.08,0,0.08,0,0.445877559125844,0.41840003867246,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.98289527483069,0.354570637119114,"Peripheral"
"etv4",22,0,22,0.0562770562770563,0.0533264168673575,0.0463157894736842,0,0.0463157894736842,0,0.122319244376312,0.229648637109931,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,1.08869826653073,0.694214876033058,"Connector"
"nr2f6b",37,0,37,0.033033033033033,0.0311721072522162,0.0778947368421053,0,0.0778947368421053,0,0.126168732431844,0.343652762063256,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,0.855667986813246,0.647187728268809,"Connector"
"msx1b",5,0,5,0,0,0.0105263157894737,0,0.0105263157894737,0,8.69767960302851,0.0367301179297362,0.00142708131269621,0.042700024605734,0.0691982165488225,4,3,0.808367276340187,0,"Ultra peripheral"
"hoxc6b",15,0,15,0,0,0.0315789473684211,0,0.0315789473684211,0,0.0660321981528231,0.0492828226834898,0.00142708131269621,0.042700024605734,0.0691982165488225,1,3,2.57376707524404,0.444444444444445,"Connector Hub"
"sox13",19,0,19,0.00584795321637427,0.00509910230843149,0.04,0,0.04,0,0.0817771636333142,0.112751166152714,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,1.25778370067814,0.581717451523546,"Peripheral"
"nr2f1b",31,0,31,0.021505376344086,0.0219214481903754,0.0652631578947368,0,0.0652631578947368,0,0.104774377795847,0.185959021283994,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,1.97367633429415,0.68678459937565,"Connector"
"sox11a",20,7,13,0.0760233918128655,0.0771538558905,0.0421052631578947,0.0147368421052632,0.0273684210526316,765,0.0957560595721457,0.115225059087559,0.00281284018196824,0.042700024605734,0.0691982165488225,1,2,1.04447535377951,0.64819944598338,"Connector"
"pax6a",34,7,27,0.101604278074866,0.0997223378866654,0.071578947368421,0.0147368421052632,0.0568421052631579,235,0.381981623451965,0.284210526851074,0.00201915127881937,0.042700024605734,0.0691982165488225,4,0,2.41616536817585,0.64878892733564,"Connector"
"meis2a",17,0,17,0,0,0.0357894736842105,0,0.0357894736842105,0,0.0844269508228264,0.0644837759848046,0.00142708131269621,0.042700024605734,0.0691982165488225,4,2,1.68440039447541,0.470588235294117,"Peripheral"
"pax6b",35,0,35,0.0504201680672269,0.0528081950222079,0.0736842105263158,0,0.0736842105263158,0,0.0882764722904908,0.316036402370499,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,1.97367633429415,0.631836734693878,"Connector"
"sox1b",7,0,7,0,0,0.0147368421052632,0,0.0147368421052632,0,7.40778871647254,0.0441301027800412,0.00142708131269621,0.042700024605734,0.0691982165488225,4,2,-0.235374727612286,0.693877551020408,"Connector"
"six3b",16,0,16,0,0,0.0336842105263158,0,0.0336842105263158,0,3.10079532733462,0.190340603176308,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,0.343291946805315,0.21875,"Peripheral"
"tp53",9,0,9,0,0,0.0189473684210526,0,0.0189473684210526,0,4.82456827640252,0.082501835648699,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,-0.0175243181735336,0.493827160493827,"Peripheral"
"lhx9",31,0,31,0.032258064516129,0.0340687306030492,0.0652631578947368,0,0.0652631578947368,0,0.379022972524374,0.391552548695662,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.67546965082594,0.233090530697191,"Peripheral"
"sox11b",21,0,21,0,0,0.0442105263157895,0,0.0442105263157895,0,2.48475862106819,0.179162557638486,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,0.138341530802142,0.571428571428572,"Peripheral"
"myod1",4,0,4,0.166666666666667,0.196078602698497,0.00842105263157895,0,0.00842105263157895,0,0.100344043959101,0.0185143682288667,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0.375,"Peripheral"
"hoxb8a",13,2,11,0.115384615384615,0.105111506933662,0.0273684210526316,0.00421052631578947,0.0231578947368421,104,0.414703902127173,0.138061595530311,0.00189070291302553,0.042700024605734,0.0691982165488225,4,3,0.455287316559416,0.662721893491124,"Connector"
"tbx2a",10,0,10,0,0,0.0210526315789474,0,0.0210526315789474,0,4.51711113090308,0.0938193686372805,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,0.646209232649026,0.42,"Peripheral"
"en2b",36,0,36,0,0,0.0757894736842105,0,0.0757894736842105,0,1.41558203968623,0.288720961154033,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.77794485882752,0.371913580246914,"Peripheral"
"foxd1",29,0,29,0.0295566502463054,0.0300701110438822,0.0610526315789474,0,0.0610526315789474,0,0.2461615421483,0.263819537053327,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,0.958143194814832,0.489892984542212,"Peripheral"
"thrab",5,0,5,0.2,0.226048235433941,0.0105263157894737,0,0.0105263157894737,0,0.0915110505538789,0.0331900009414563,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,0.19124196618498,0,"Ultra peripheral"
"hoxa2b",34,0,34,0.0320855614973262,0.0271623568478717,0.071578947368421,0,0.071578947368421,0,0.438094931808468,0.391737659063506,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.67546965082594,0.35121107266436,"Peripheral"
"klf7b",8,0,8,0,0,0.0168421052631579,0,0.0168421052631579,0,6.06880317466377,0.00733042210450393,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,0.867453749589879,0,"Ultra peripheral"
"zic2b",10,0,10,0,0,0.0210526315789474,0,0.0210526315789474,0,0.0796882423164596,0.0604887416053315,0.00142708131269621,0.042700024605734,0.0691982165488225,4,2,-0.0220663807136528,0.66,"Connector"
"zic3",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,0.0555466226402803,0.0205752099302401,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0,"Ultra peripheral"
"en1a",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,11.3903581438419,0.00615317904570342,0.00142708131269621,0.042700024605734,0.0691982165488225,14,2,-0.448683074510918,0.625,"Connector"
"nfic",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,20.0111345955117,0.000849707758983439,0.00142708131269621,0.042700024605734,0.0691982165488225,9,2,-0.448683074510918,0,"Ultra peripheral"
"cdx4",12,0,12,0.121212121212121,0.119732394398582,0.0252631578947368,0,0.0252631578947368,0,0.393699001806102,0.17247968712844,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.169084093202617,0.375,"Peripheral"
"irx1b",36,0,36,0.0174603174603175,0.0175203529099412,0.0757894736842105,0,0.0757894736842105,0,0.251671840749032,0.295317357875857,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,2.85865440205756,0.66820987654321,"Connector Hub"
"her9",13,0,13,0,0,0.0273684210526316,0,0.0273684210526316,0,3.25689743540464,0.127745344310525,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,0.424964715708173,0.568047337278107,"Peripheral"
"mef2d",25,15,10,0.0233333333333333,0.0244017689203971,0.0526315789473684,0.0315789473684211,0.0210526315789474,363,4.11769454795253,0.106785182234519,0.00610955017754404,0.042700024605734,0.0691982165488225,1,2,2.75094212896857,0.496,"Connector Hub"
"mef2ca",10,0,10,0,0,0.0210526315789474,0,0.0210526315789474,0,4.74012809428274,0.043221008212408,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,0.404550313083613,0.58,"Peripheral"
"nkx2.4a",8,0,8,0.107142857142857,0.0922241033824693,0.0168421052631579,0,0.0168421052631579,0,0.400531119965895,0.0887904582443133,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.37403450920579,0.21875,"Peripheral"
"foxg1d",36,0,36,0.0285714285714286,0.0289982549261907,0.0757894736842105,0,0.0757894736842105,0,0.238331081170157,0.388046333827931,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.67546965082594,0.398148148148148,"Peripheral"
"irx7",43,0,43,0,0,0.0905263157894737,0,0.0905263157894737,0,1.16958720154222,0.401948010885541,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.67546965082594,0.552731206057328,"Peripheral"
"foxi3a",18,0,18,0.0130718954248366,0.0147380950202822,0.0378947368421053,0,0.0378947368421053,0,0.481286957512597,0.183502917594969,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.0666088852010306,0.611111111111111,"Peripheral"
"hoxb2a",40,0,40,0.0282051282051282,0.0272286923062527,0.0842105263157895,0,0.0842105263157895,0,0.433178321857028,0.393943543594455,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,2.18784569083387,0.34375,"Peripheral"
"mef2aa",8,2,6,0.25,0.276098464188461,0.0168421052631579,0.00421052631578947,0.0126315789473684,120,8.08381006491668,0.0414686677430893,0.00164972767506305,0.042700024605734,0.0691982165488225,1,2,0.404550313083613,0.40625,"Peripheral"
"prox1a",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,0.077002735643001,0.00605917089644354,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.448683074510918,0,"Ultra peripheral"
"phox2bb",45,0,45,0.0242424242424242,0.0262632626582935,0.0947368421052632,0,0.0947368421052632,0,0.414117737825636,0.498525998521441,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,2.18784569083387,0.460246913580247,"Peripheral"
"hoxb1b",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,12.5017421177641,0.0325738080525442,0.00142708131269621,0.042700024605734,0.0691982165488225,1,4,-0.886410549213721,0.625,"Connector"
"foxb1a",18,0,18,0.0915032679738562,0.0856645059556067,0.0378947368421053,0,0.0378947368421053,0,0.101101464713632,0.129070927090723,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,0.867453749589879,0.672839506172839,"Connector"
"foxp1b",9,0,9,0,0,0.0189473684210526,0,0.0189473684210526,0,5.63228820734165,0.0171894792738449,0.00142708131269621,0.042700024605734,0.0691982165488225,5,0,0.646209232649026,0.37037037037037,"Peripheral"
"dbx1a",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,21.0559610804984,0.0282640730892665,0.00142708131269621,0.042700024605734,0.0691982165488225,4,3,-0.603952562782899,0.5,"Peripheral"
"vsx2",6,0,6,0,0,0.0126315789473684,0,0.0126315789473684,0,8.43792677978911,0.0270654480372069,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.681460133210549,0.5,"Peripheral"
"msx3",17,0,17,0,0,0.0357894736842105,0,0.0357894736842105,0,3.21307049831878,0.128964014084254,0.00142708131269621,0.042700024605734,0.0691982165488225,4,3,1.16144723612096,0.636678200692042,"Connector"
"mafbb",13,0,13,0,0,0.0273684210526316,0,0.0273684210526316,0,4.03983506024061,0.0773819607724073,0.00142708131269621,0.042700024605734,0.0691982165488225,4,2,0.19124196618498,0.556213017751479,"Peripheral"
"bhlhe40",6,0,6,0,0,0.0126315789473684,0,0.0126315789473684,0,0.0589084407139242,0.0326010801848253,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0.611111111111111,"Peripheral"
"mef2cb",23,15,8,0.0118577075098814,0.0120207504940636,0.0484210526315789,0.0315789473684211,0.0168421052631579,1393,0.0772446843881382,0.131996575082513,0.00744176319790302,0.042700024605734,0.0691982165488225,1,2,2.96425047586721,0.35538752362949,"Connector Hub"
"wt1a",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,0.260597569087971,0.0115315530207703,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0.375,"Peripheral"
"fezf2",1,0,1,0,0,0.00210526315789474,0,0.00210526315789474,0,34.0328212528163,0.00430357307154271,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.661991421409551,0,"Ultra peripheral"
"tbx2b",10,0,10,0,0,0.0210526315789474,0,0.0210526315789474,0,5.29792205060269,0.0557873469386758,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,0.867453749589879,0.32,"Peripheral"
"hoxb3a",13,2,11,0.0256410256410256,0.0202971789322912,0.0273684210526316,0.00421052631578947,0.0231578947368421,1966,0.10531023777324,0.0152056012827605,0.00358249564358127,0.042700024605734,0.0691982165488225,1,2,1.25778370067814,0.378698224852071,"Peripheral"
"her6",6,0,6,0,0,0.0126315789473684,0,0.0126315789473684,0,8.71242556288739,0.0271682990784024,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,-0.46001335205524,0.722222222222222,"Connector"
"hoxa4a",14,0,14,0.0549450549450549,0.0495680048915801,0.0294736842105263,0,0.0294736842105263,0,0.415664511220678,0.123790891441203,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.0666088852010306,0.438775510204082,"Peripheral"
"sox7",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,16.9225419885073,0.0152969013279261,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0,"Ultra peripheral"
"six6b",2,0,2,1,1,0.00421052631578947,0,0.00421052631578947,0,0.493904864290016,0.0200890790837989,0.00142708131269621,0.042700024605734,0.0691982165488225,2,0,-0.681257868996093,0.5,"Peripheral"
"rorb",8,0,8,0,0,0.0168421052631579,0,0.0168421052631579,0,0.0774616484349848,0.0336201149347794,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,0.19124196618498,0.5625,"Peripheral"
"esr1",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,1.70911079391135,0.010550229700106,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0,"Ultra peripheral"
"en2a",32,0,32,0,0,0.0673684210526316,0,0.0673684210526316,0,1.81043358378051,0.226430527681736,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.47051923482276,0.365234375,"Peripheral"
"twist1b",1,0,1,0,0,0.00210526315789474,0,0.00210526315789474,0,35.4563156916888,6.16834610492724e-05,0.00142708131269621,0.042700024605734,0.0691982165488225,10,3,-0.603952562782899,0,"Ultra peripheral"
"atoh1a",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,18.4600964156067,0.0180420344364977,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,-0.681257868996093,0.5,"Peripheral"
"tbx18",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,14.4283904553311,0.0101226808666352,0.00142708131269621,0.042700024605734,0.0691982165488225,7,0,-0.238768835114387,0,"Ultra peripheral"
"jun",15,0,15,0,0,0.0315789473684211,0,0.0315789473684211,0,3.4885691241622,0.126224824216636,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.169084093202617,0.586666666666667,"Peripheral"
"egr2a",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,16.3268627472814,0.029216944387545,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,-0.681257868996093,0.666666666666667,"Connector"
"pax7a",7,3,4,0.0952380952380952,0.100821943151733,0.0147368421052632,0.00631578947368421,0.00842105263157895,292,0.0599345838913652,0.0300107240927245,0.00305312545397126,0.042700024605734,0.0691982165488225,1,2,0.404550313083613,0.244897959183674,"Peripheral"
"im:7142702",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,11.8797382261667,0.0269779474924912,0.00142708131269621,0.042700024605734,0.0691982165488225,13,3,-0.603952562782899,0.625,"Connector"
"mnx2b",8,0,8,0,0,0.0168421052631579,0,0.0168421052631579,0,6.85153095215249,0.055898505092664,0.00142708131269621,0.042700024605734,0.0691982165488225,2,2,-0.235374727612286,0.71875,"Connector"
"rx3",37,0,37,0.03003003003003,0.0254920814133029,0.0778947368421053,0,0.0778947368421053,0,0.494062570939665,0.390521940965851,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.88042006682911,0.362308254200146,"Peripheral"
"rxrgb",12,0,12,0.121212121212121,0.115556067832457,0.0252631578947368,0,0.0252631578947368,0,0.348122146800566,0.126588889683067,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,0.646209232649026,0.541666666666667,"Peripheral"
"olig2",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,16.1549831539874,0.0188893722875339,0.00142708131269621,0.042700024605734,0.0691982165488225,14,3,-0.603952562782899,0.444444444444444,"Peripheral"
"bhlhe41",10,0,10,0,0,0.0210526315789474,0,0.0210526315789474,0,5.37667304591,0.0679132590298467,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,0.424964715708173,0.54,"Peripheral"
"lef1",5,0,5,0,0,0.0105263157894737,0,0.0105263157894737,0,11.1251286495971,0.0230688012342857,0.00142708131269621,0.042700024605734,0.0691982165488225,4,2,-0.0220663807136528,0.32,"Peripheral"
"isl2a",7,0,7,0,0,0.0147368421052632,0,0.0147368421052632,0,8.42035255460402,0.0526475733136671,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.476509717207376,0.244897959183674,"Peripheral"
"pax2a",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,0.113142399586136,0.0252668271196235,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.235374727612286,0.375,"Peripheral"
"uncx",16,0,16,0,0,0.0336842105263158,0,0.0336842105263158,0,3.63693421844165,0.141506476277298,0.00142708131269621,0.042700024605734,0.0691982165488225,4,3,1.16144723612096,0.6015625,"Peripheral"
"irf10",1,0,1,0,0,0.00210526315789474,0,0.00210526315789474,0,38.4904773789155,0.00342217595719774,0.00142708131269621,0.042700024605734,0.0691982165488225,1,3,-0.603952562782899,0,"Ultra peripheral"
"fosab",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,16.395442060549,0.0257537977586906,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,-0.681257868996093,0.666666666666667,"Connector"
"nkx2.5",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,24.0399091339515,0.00617831144248409,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.661991421409551,0.5,"Peripheral"
"eomesa",7,0,7,0.142857142857143,0.147398816644934,0.0147368421052632,0,0.0147368421052632,0,0.400546018564644,0.0869095936624327,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.476509717207376,0.244897959183674,"Peripheral"
"otpa",13,0,13,0,0,0.0273684210526316,0,0.0273684210526316,0,4.31562790020984,0.0908302450375702,0.00142708131269621,0.042700024605734,0.0691982165488225,4,3,0.808367276340187,0.615384615384615,"Peripheral"
"sox12",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,24.7002263207636,0.0161263028150056,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,-0.681257868996093,0.5,"Peripheral"
"sp8a",9,0,9,0.0277777777777778,0.0297348108973602,0.0189473684210526,0,0.0189473684210526,0,0.190046508406743,0.0611330233723829,0.00142708131269621,0.042700024605734,0.0691982165488225,4,2,-0.235374727612286,0.716049382716049,"Connector"
"neurod4",5,0,5,0,0,0.0105263157894737,0,0.0105263157894737,0,9.99149454044255,0.00278827295628408,0.00142708131269621,0.042700024605734,0.0691982165488225,12,3,0.455287316559416,0.32,"Peripheral"
"tbx20",2,0,2,0,0,0.00421052631578947,0,0.00421052631578947,0,0.0780469555687624,0.0112701230376762,0.00142708131269621,0.042700024605734,0.0691982165488225,1,0,-0.681257868996093,0.5,"Peripheral"
"lhx1b",11,0,11,0,0,0.0231578947368421,0,0.0231578947368421,0,5.54915514459745,0.0921433814457848,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.0666088852010306,0.165289256198347,"Peripheral"
"twist1a",3,0,3,0,0,0.00631578947368421,0,0.00631578947368421,0,17.740121256035,0.00377152776638644,0.00142708131269621,0.042700024605734,0.0691982165488225,10,3,-0.250872603002127,0.444444444444444,"Peripheral"
"pax3a",16,11,5,0.108333333333333,0.115440495972438,0.0336842105263158,0.0231578947368421,0.0105263157894737,2263,0.0919495696954014,0.09638444745712,0.00377045297196824,0.042700024605734,0.0691982165488225,1,2,1.04447535377951,0.5390625,"Peripheral"
"foxn3",9,1,8,0.0833333333333333,0.0891369947916858,0.0189473684210526,0.00210526315789474,0.0168421052631579,170,6.89203088459637,0.0413754742285889,0.00157303221081826,0.042700024605734,0.0691982165488225,1,2,0.404550313083613,0.493827160493827,"Peripheral"
"raraa",10,1,9,0.111111111111111,0.10790716038008,0.0210526315789474,0.00210526315789474,0.0189473684210526,1534,0.120919839697013,0.0398580295921408,0.00166051305290261,0.042700024605734,0.0691982165488225,1,2,0.831167006880878,0.34,"Peripheral"
"pax7b",6,2,4,0.133333333333333,0.136928997011707,0.0126315789473684,0.00421052631578947,0.00842105263157895,498,0.0773639693042608,0.0302017726186722,0.00297246203233125,0.042700024605734,0.0691982165488225,1,2,0.19124196618498,0.277777777777778,"Peripheral"
"gsx1",7,0,7,0,0,0.0147368421052632,0,0.0147368421052632,0,7.88627841419213,0.0512937933077519,0.00142708131269621,0.042700024605734,0.0691982165488225,1,4,-0.578984925208962,0.408163265306122,"Peripheral"
"tbx16",1,0,1,0,0,0.00210526315789474,0,0.00210526315789474,0,42.1393863022047,2.50987347912523e-05,0.00142708131269621,0.042700024605734,0.0691982165488225,7,0,-0.681257868996093,0,"Ultra peripheral"
"dlx4b",24,0,24,0,0,0.0505263157894737,0,0.0505263157894737,0,2.26958293578846,0.226153889659289,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,1.06061840281642,0.225694444444445,"Peripheral"
"sp5l",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,2.17555500341661,0.00496959691355876,0.00142708131269621,0.042700024605734,0.0691982165488225,1,2,-0.0220663807136528,0,"Ultra peripheral"
"hmx4",21,0,21,0.0380952380952381,0.0346995871375526,0.0442105263157895,0,0.0442105263157895,0,0.420353220810566,0.187856579877524,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,0.650717570810074,0.326530612244898,"Peripheral"
"tbx4",4,0,4,0,0,0.00842105263157895,0,0.00842105263157895,0,13.8266967907988,0.0384799596765859,0.00142708131269621,0.042700024605734,0.0691982165488225,4,0,-0.238768835114387,0.375,"Peripheral"
"tfap2c",1,0,1,0,0,0.00210526315789474,0,0.00210526315789474,0,43.4178326851269,1.43711563479688e-05,0.00142708131269621,0.042700024605734,0.0691982165488225,6,1,-0.75,0,"Ultra peripheral"
"foxg1a",6,0,6,0,0,0.0126315789473684,0,0.0126315789473684,0,0.261253707932893,0.0229078569707567,0.00142708131269621,0.042700024605734,0.0691982165488225,5,0,0.20372019876732,0.277777777777778,"Peripheral"
"FQ377628.1",11,0,11,0,0,0.0231578947368421,0,0.0231578947368421,0,5.82631187495872,0.0935652038238037,0.00142708131269621,0.042700024605734,0.0691982165488225,4,4,-0.37403450920579,0.512396694214876,"Peripheral"
