source,target,coef_abs
gsx1,pcdh19,0.036058318
gsx2,tpt1,0.036053386
her9,tpt1,0.035964638
sox11b,cirbpa,0.035866205
pax6b,id1,0.03582292
hmga1a,eef1a1l1,0.035757378
irx3a,kirrel3l,0.03564317
nr2f1b,si:ch73-21g5.7,0.035541028
sox11b,si:ch73-21g5.7,0.035340354
en2b,banf1,0.03533272
hmga1a,tuba1b,0.03519979
sox11a,dld,0.035156284
sox21a,tmsb,0.035137393
irx3a,id1,0.034919266
tbx2b,banf1,0.03490595
hmga1a,hmgb1b,0.034795642
sox11b,serbp1a,0.034790438
irx1b,rpl3,0.03475683
etv4,stmn1a,0.034686953
irx1b,hmgb2b,0.0345531
klf7b,tmsb,0.03454089
hmga1a,hmgb2a,0.034522045
sox21a,serbp1a,0.034505308
irx1b,mibp2,0.03441269
irx3a,mcm2,0.034411028
neurod4,elavl3,0.034374863
fli1a,dla,0.03425197
rx1,rps20,0.03413197
her9,mibp2,0.034102567
irx3a,egfl6,0.03376994
foxi2,rpl3,0.033741545
nr3c2,snu13b,0.033730015
nkx3-1,hmgb2b,0.033724595
her9,rplp0,0.03346321
ascl1a,hmgb2b,0.03311436
barx1,snu13b,0.033065688
barhl2,tenm4,0.033056255
mafba,tenm4,0.03301136
neurod4,dlb,0.032958742
rx3,rpl3,0.03286957
foxb1a,serbp1a,0.032863054
hmga1a,si:ch73-281n10.2,0.03284729
gsx2,rps20,0.032790937
hmx4,mibp2,0.032644678
irx1b,tuba1a,0.032561213
irx1b,serbp1a,0.032538634
sox11b,dld,0.03253379
thrab,mdka,0.032525953
irx3a,mdkb,0.032455895
foxd1,serbp1a,0.03243701
hmga1a,rpl24,0.032415845
hmga1a,eif5a2,0.03235372
foxd1,mcm2,0.0323489
rxraa,col18a1a,0.032234263
en1b,hmgb2b,0.03220187
meis1a,pax3a,0.032157544
sox21a,stmn1a,0.032127257
hmga1a,tubb2b,0.032053392
rfx4,boc,0.03205157
msx1a,mdkb,0.03202939
sox21a,cirbpa,0.03196643
meox1,hspe1,0.031919576
tp53,rplp0,0.031815097
tbx2a,serbp1a,0.031754114
bhlhe22,si:ch73-21g5.7,0.031632643
tp53,serbp1a,0.031623073
irx3a,si:ch211-121a2.2,0.031622745
sox21a,hspa8,0.031601325
pknox2,cep131,0.03152168
hoxa13a,rpl3,0.03147074
irx1b,fabp11a,0.03143577
rx1,fabp11a,0.03139169
irx3a,histh1l,0.03133861
meis2a,sox11a,0.031318277
sox11b,rplp1,0.03131234
rorb,mdka,0.031269807
tp53,ccng1,0.031144524
her6,rplp0,0.031008702
hoxb5b,stmn1a,0.030903077
irx3a,sox11a,0.030883243
sox11b,ptmab,0.030831883
rx1,hspe1,0.030668655
sox11b,rpsa,0.03063901
rfx4,bcam,0.03059652
irx1b,cirbpa,0.030564316
irx1b,hspa8,0.03055317
msx3,mdkb,0.030552175
thrab,sox11a,0.030531723
etv4,rplp1,0.030521516
sox13,boc,0.030460658
etv4,tuba8l,0.030424213
raraa,nucks1a,0.030337926
rorb,tenm4,0.030187663
hey2,tpt1,0.030146487
sox21a,ppiaa,0.030111814
irx1b,rplp1,0.030084185
irx1b,tpt1,0.029990962
hoxb2a,tenm4,0.029886119
irx7,tenm4,0.029834695
her6,tpt1,0.029825218
neurod1,elavl3,0.029751675
hmga1a,cfl1,0.029691825
nr2f1b,epha4b,0.029586598
hmx2,mdkb,0.029456533
barx1,cfl1,0.029327027
sox21a,rpsa,0.029305555
irx1b,rpl18a,0.029295655
gsx2,hspa8,0.029195938
etv4,eef2b,0.02911202
sox13,gli3,0.029074239
sox11b,rps2,0.02906824
nr2f1b,pcdh19,0.029060207
irx1b,ppiaa,0.02902945
pax6a,fgfr2,0.0289916
sox6,mdka,0.028983057
hmga1a,rsl1d1,0.028982474
sox21a,fabp7a,0.028951203
esr1,apoc1,0.028931053
nr6a1b,col18a1a,0.028866967
sox21a,actc1b,0.0288564
pax7a,id1,0.028825639
si:ch211-153j24.3,tenm4,0.028750012
hoxd11a,rpl3,0.028722253
rx1,rpl3,0.028634807
msx1b,ntn1a,0.028604206
irx1b,rbm28,0.028590783
nr2f6b,apoc1,0.028577602
foxn3,mcm2,0.028553002
hmx4,serbp1a,0.028492346
tbx2a,stmn1a,0.028374257
six6a,tenm4,0.028299816
irx3a,hmgb2b,0.028203156
sox21a,her15.2,0.02818595
etv4,tubb2b,0.02814475
irx1b,prmt1,0.028132707
pax5,efna2a,0.028127572
en2b,hmgb2b,0.028116498
nr2f1b,sox11a,0.028114798
lbx1b,tenm4,0.02804362
nr2f6b,pax3a,0.028036902
sox21a,rps6,0.027932566
etv4,nop56,0.02790932
nr2f1b,fgfr2,0.027909044
her6,cfl1,0.027903577
pax6a,cntfr,0.027896943
barhl2,cep131,0.027818052
sox11a,nucks1a,0.027812732
sox11b,rpl24,0.027803754
fosab,mdka,0.027793637
hoxa2b,mdkb,0.027783204
irx1b,h3f3b.1,0.027766014
dmrt2a,sox11a,0.027692925
pax6a,fgfr3,0.027583495
msx1a,hmgb2b,0.027578995
meis3,sulf2a,0.027549872
foxd1,rplp1,0.02754469
nr2e1,rplp0,0.027476693
nr2f1b,sulf2a,0.027454896
sox11b,hsp90ab1,0.027431943
sox11b,hmga1a,0.02741609
hmx4,nop56,0.027406624
hmx4,mdkb,0.027405832
irx3a,rpl3,0.027370581
her9,nme2b.1,0.027340913
hey2,nme2b.1,0.027321367
ascl1a,ppiaa,0.027320862
sox11a,lrrn1,0.02728166
sox11b,rps6,0.027277965
sox11a,tmsb,0.027267661
hoxb5b,hmga1a,0.027245838
shox2,rps20,0.02720113
zbtb18,gadd45gb.1,0.027161941
bhlhe40,fabp11a,0.027160298
vax1,cep131,0.027135987
hmx4,cirbpa,0.027095446
zic1,rpsa,0.027082069
sox21a,hmga1a,0.027051335
hmx4,fabp7a,0.027027812
sox11b,tuba1a,0.02702695
irx1b,zgc:153405,0.026977671
foxd3,histh1l,0.026943712
etv4,rpl18a,0.026910843
foxn4,serbp1a,0.026898723
pax6a,tmsb,0.026856055
irx3a,h3f3b.1,0.02680163
irx3a,banf1,0.026794478
msx3,mki67,0.026783712
hoxd12a,prmt1,0.026758948
sox21a,tuba1a,0.02675276
irx3a,rps20,0.026710333
pax3a,pax7b,0.026603183
hmx4,hspa8,0.026583664
msx3,rpl3,0.02657728
sox11b,hmgn2,0.026562296
irx3a,dlgap5,0.026516255
sox21a,rplp1,0.026509965
tlx3b,dla,0.026483603
shox2,hmgb2b,0.026382988
hoxb9a,rpl3,0.02637685
phox2bb,rpl3,0.026361661
pax2a,serbp1a,0.02632019
irx1b,hmgn2,0.026312713
vsx2,fabp7a,0.026300376
jun,prmt1,0.026277728
sox21a,rpl12,0.026234452
ascl1a,rpl12,0.02614558
her9,eef1a1l1,0.026137855
en2a,rpl3,0.026134524
nr2f1b,dla,0.026110483
lef1,neo1a,0.026086662
etv4,rpl7a,0.02605572
irx1b,rpl12,0.026022932
msx1a,prmt1,0.026009103
hoxb8a,tmsb,0.026005236
hey2,fabp11a,0.025983507
meis2a,lrrn1,0.025974605
gsx2,mdkb,0.02593462
sox21a,ptmab,0.025913747
gsx2,eef2b,0.025779605
nfia,id1,0.025731897
sox11b,rpl12,0.02572188
hmx4,rplp1,0.025715517
rfx4,rpl3,0.025712525
twist1b,mcm2,0.025685066
etv4,serbp1a,0.025684707
etv4,snu13b,0.025684277
en2b,prmt1,0.02567776
her6,tuba8l4,0.025661442
irx6a,hmgb2b,0.025647039
hmga1a,dkc1,0.025646186
nr2f6b,tpt1,0.025645046
dbx1b,hmgn2,0.02564288
en1a,rpl3,0.025633035
foxd1,cep131,0.025574662
rfx4,lrrn1,0.025559805
sox11b,cdkn1ca,0.025528494
pax7a,pax7b,0.025511507
bhlhe41,pax3a,0.02545726
vax2,serbp1a,0.025426501
irx3a,mki67,0.025406895
hoxb3a,ackr3b,0.025383009
rxraa,slc1a3a,0.025376063
foxp1b,hmgb2b,0.025355438
gsx2,cirbpa,0.025341747
hoxd9a,rpl3,0.025233233
hey2,sox11a,0.025227321
hmx4,tpt1,0.02521948
en2b,hmgb1b,0.025216134
en2a,en2b,0.02518892
tbx2a,rps6,0.025172647
nr1d4a,hspe1,0.02516779
foxd3,si:ch73-21g5.7,0.025138807
nr2e1,h3f3b.1,0.025125995
nr2f1b,greb1l,0.025114672
rx1,hmgb2b,0.025104834
tbx18,tenm4,0.025099698
etv4,cirbpa,0.025095012
irx1b,cdon,0.025054993
sox11b,rpl7a,0.025029957
irx1b,nucks1a,0.025017811
foxg1a,rpl3,0.02501477
hmx4,rpl18a,0.025013346
rx1,hspa8,0.024999265
her9,tuba8l4,0.024984127
hmx4,nme2b.1,0.024975153
lef1,id1,0.024961725
hoxd11a,marcksl1a,0.024961255
hmx4,dkc1,0.024952821
sp5l,dla,0.024941524
hoxb2a,tuba1a,0.024934232
sox21a,hmgb1b,0.024928953
etv4,hmga1a,0.02490824
prox1a,lrrn1,0.024888549
en2b,efna2a,0.024871498
gsx2,hsp90ab1,0.024783943
ascl1a,tpt1,0.024782082
tbx2b,nucks1a,0.024781179
irx3a,zgc:153405,0.024763415
irx6a,nop56,0.024754874
irx1b,eef2b,0.024736814
foxa,cep131,0.02472753
pax6b,col18a1a,0.024691222
irx3a,hspe1,0.024662755
irx1b,hsp90ab1,0.024631836
irx1b,rpsa,0.024625039
neurod1,dlb,0.024616994
dlx2a,ptmaa,0.024593413
etv4,nme2b.1,0.024587633
sox13,robo1,0.024543298
barx1,hmgb1b,0.0245211
etv4,rps6,0.024511117
vax2,dla,0.02450944
hoxd11a,ntn1a,0.024490925
hoxd11a,hmgb2b,0.02448618
dbx1a,rpl3,0.024476456
irx3a,slc6a9,0.024473047
nr2f6b,mdka,0.024461217
sox6,rnf220a,0.024442991
fli1a,elavl3,0.024385503
fosab,pcna,0.024380382
hoxc6b,rpl3,0.02437457
irx6a,hspa8,0.024361452
atf3,mdka,0.024358548
rx1,rplp1,0.024344582
irx1b,hmga1a,0.024339953
sox13,mdka,0.024329752
sox21a,hsp90ab1,0.02428775
sox1b,mdka,0.024267662
sox5,tuba8l,0.024254734
msx1b,marcksl1a,0.024245063
tbx3a,slc1a3a,0.024240194
hoxa2b,rps20,0.024235243
hey2,nucks1a,0.024234911
neurod4,lrrn1,0.02420038
en2b,pcna,0.024191838
gli3,pleca,0.024085762
hoxc6b,hoxc3a,0.02405656
sox14,cirbpa,0.024040038
irx3a,gfap,0.024033293
tcf7l2,nme2b.1,0.024016595
hmga1a,ncl,0.023978243
gsx2,ppiaa,0.0239416
nr2e1,nop58,0.02393395
irx6a,rpl7a,0.023913346
otpb,si:ch73-21g5.7,0.023912214
hmx4,ncl,0.023906847
sp8a,cdkn1ca,0.023889787
foxd1,rplp0,0.023835145
atoh1a,si:ch73-21g5.7,0.023795567
hmga1a,setb,0.02379034
tfap2b,pax6a,0.023750136
foxd1,nop56,0.023726266
irx3a,marcksl1a,0.023720533
hmga1a,mki67,0.023715757
rx1,abcf1,0.023693793
hmx4,rps6,0.023676168
hmga1a,tuba8l,0.023664197
meis3,histh1l,0.023641212
meis3,cntfr,0.023589244
hmx4,rpsa,0.023587393
sox11b,hmgb1b,0.023583706
sox11b,eef1a1l1,0.023561627
meis1a,hmgb2b,0.023543078
irx1b,pcna,0.023504945
barhl2,tpt1,0.023500405
irx1b,rps2,0.023482997
sox11b,nme2b.1,0.023472687
pax7a,cntfr,0.023465721
nr2e1,hsp90ab1,0.023431033
hey2,rps6,0.023425015
gsx2,ptmab,0.02341422
her9,cfl1,0.023405118
rx1,prmt1,0.02340031
nkx2.1,fabp7a,0.023383478
gata2a,tenm4,0.023363516
atoh1a,hmgn2,0.023324877
lhx5,fabp7a,0.023321988
irx3a,tuba8l,0.023317967
msx3,marcksl1a,0.02328394
hmx4,nop58,0.023269614
barx1,hspe1,0.023238555
sox11a,gadd45gb.1,0.02323182
pknox2,fgfr2,0.023203855
gsx2,rpsa,0.023176964
sox1b,actc1b,0.023117622
foxd1,pcna,0.023098366
hoxb2a,cirbpa,0.023073377
foxa1,marcksl1a,0.023069197
tp53,nop56,0.02304174
nr2f1b,ptprn2,0.02304074
sox11a,hspa8,0.023038572
hmx4,rplp0,0.023034927
nr2f6b,cdkn1ca,0.023028526
sox11a,ptmab,0.023019567
foxp1b,aspm,0.022963542
rorb,hmgb2b,0.022937201
pax3a,nucks1a,0.022925658
sox11a,ppiaa,0.022921192
thrab,pax5,0.022901738
en2b,fabp7a,0.022887014
meox1,rplp0,0.022882456
sox21a,banf1,0.02277089
en2b,snu13b,0.022758564
meox1,rplp1,0.022754332
gsx2,rps6,0.022751223
irx3a,serbp1a,0.02274242
irx1b,hmgb2a,0.022740724
jun,tuba8l,0.022727765
meox1,rps20,0.02272205
foxd1,eef2b,0.022696756
hmga1a,vim,0.02268888
dlx2b,ncl,0.022686606
etv4,cfl1,0.022679076
hey2,rplp0,0.022678483
hoxd11a,ptmab,0.022672992
mef2aa,pax6a,0.022618916
rfx4,epha4b,0.02260252
etv4,hsp90ab1,0.022601353
pknox2,sox11a,0.022573499
pbx1a,pax3a,0.02256427
foxg1a,celf3a,0.022564182
foxb1a,marcksl1a,0.022564078
her9,ptmab,0.02255845
en2b,dkc1,0.022543738
atoh1a,msx1b,0.0225249
irx6a,ppiaa,0.02252052
sox11b,tmsb,0.022494875
rxrgb,ntn1a,0.022482391
irx3a,boc,0.022466663
irx6a,stmn1a,0.022462694
rx1,mdkb,0.022456458
mef2aa,sulf2a,0.022400934
pax6b,hspe1,0.022389852
phox2bb,hspa8,0.022367822
irx3a,si:ch73-281n10.2,0.022365674
shox2,rpl3,0.022362938
tcf7l2,hsp90ab1,0.022358345
hoxa2b,ptmaa,0.022344314
ascl1a,id1,0.022333
sox11a,id1,0.02232845
etv4,marcksl1a,0.022308681
lmx1al,mdkb,0.022306722
rx1,dkc1,0.022300651
foxp1b,rpl3,0.022298805
sox6,stmn1a,0.022283101
irx6a,rpl3,0.022212034
phox2bb,cirbpa,0.02219072
foxf2a,si:ch73-21g5.7,0.022182956
msx3,aspm,0.022144524
gsx2,rplp1,0.022143552
irx1b,tuba8l4,0.022124061
irx7,rbm28,0.022102693
pax6a,robo1,0.022102686
en2b,rps20,0.02206403
hmx4,ppiaa,0.022061814
nr2f1b,apoc1,0.02203215
atf3,mcm2,0.022030843
sox21a,lrrn1,0.022023164
lhx5,tubb2b,0.022012327
her6,ptmab,0.022010595
myog,hmgb2b,0.021991033
sox11a,si:ch73-21g5.7,0.021980105
nr3c2,si:ch211-121a2.2,0.021960432
hmx4,rpl7a,0.021960324
msx1b,neo1a,0.021951528
rxraa,fgfr3,0.021937909
rx3,cfl1,0.021933515
hoxb8a,hoxc3a,0.021890761
irx3a,fgfr2,0.021883488
atf3,dla,0.021866404
sox21a,hmgn2,0.021864517
barhl2,hsp90ab1,0.021844836
foxd1,hsp90ab1,0.021844704
rx1,hsp90ab1,0.021842651
sox11a,cirbpa,0.021822322
lhx1a,tuba1a,0.021819085
nr2f6b,hmgb1b,0.021800445
sox11a,mibp2,0.021790635
irx1b,rps6,0.021785658
gsx1,mki67,0.021738553
hoxa2b,ppiaa,0.021729402
en2b,ncl,0.021727163
tbx5b,mibp2,0.021706697
tp53,sox11a,0.021701267
zbtb18,tenm4,0.021687606
nfia,sox11a,0.02167945
sox21a,pcna,0.021677217
msx1a,si:ch73-281n10.2,0.021676
pax6b,actc1b,0.021674132
nkx2.1,ppiaa,0.021673024
barhl2,eif5a2,0.021669133
shox2,hspa8,0.021637524
nr2f6b,kirrel3l,0.021629846
foxj1a,rpl3,0.02162672
zic4,boc,0.021625953
foxn3,nop56,0.02160333
pax6a,pcdh19,0.02159235
rx1,tenm4,0.021582425
rx1,nop56,0.02158242
sox21a,mibp2,0.021540986
etv4,hmgb1b,0.021528155
shox2,ncl,0.021518314
tfap2c,dla,0.021517368
irx3a,stmn1a,0.021515539
foxo3b,prmt1,0.021508943
gsx2,fabp3,0.021495696
foxd1,tpt1,0.021488614
zic2a,mibp2,0.021483453
sox11a,cdkn1ca,0.021453848
shox2,hsp90ab1,0.021450704
nkx2.4b,sox11a,0.021450348
hmx4,rps2,0.021445254
myog,id1,0.021445105
sox21a,rpl24,0.021443576
msx1a,lig1,0.021443188
en2b,h3f3b.1,0.021438565
foxb1a,stmn1a,0.021431996
irx1b,egfl6,0.021423241
sox13,si:ch73-21g5.7,0.02142253
ascl1a,ptmab,0.021413615
zic3,boc,0.021410344
en1b,stmn1a,0.021380862
irx1b,nme2b.1,0.02137266
lhx5,rps20,0.021353364
sox21a,eef1a1l1,0.021352919
her9,fabp3,0.021349138
foxd1,pmp22a,0.021347476
shox2,tuba8l4,0.021339444
foxi2,pax6a,0.021308238
en2b,stmn1a,0.021303777
meox1,hspa8,0.021298809
rx1,nme2b.1,0.02128232
irx3a,nusap1,0.021281382
sox11b,si:ch73-281n10.2,0.02127591
zic3,hmgb1b,0.02126253
msx1a,slbp,0.0212521
tp53,rps2,0.021249184
sox21a,hmgb2a,0.021230051
msx3,ccnd1,0.021227937
pax3a,rps20,0.021209551
sox21a,rps2,0.021193596
raraa,slc1a3a,0.021172771
foxb1a,hsp90ab1,0.021166934
six3b,tenm4,0.021154093
foxb1a,hmga1a,0.021153947
msx3,banf1,0.021153629
foxd1,rpl18a,0.02111029
nr2e1,pcna,0.021079782
etv4,rpsa,0.021078832
nr6a1b,hoxc3a,0.021069042
rx1,rpl12,0.021068895
irx1b,si:ch73-281n10.2,0.021067133
myog,eef2b,0.021065932
FQ377628.1,fabp7a,0.021065352
sox11a,rps6,0.021061582
sox11a,boc,0.021019476
sox11a,actc1b,0.02101152
dbx1b,rpl18a,0.021009525
foxp1b,kirrel3l,0.020987455
atf3,stmn1a,0.020967508
etv4,pcna,0.020965079
gsx2,tuba1a,0.020956703
rxraa,hs6st1a,0.020935195
gsx2,rps2,0.020923799
nr2f1b,hspa8,0.02092303
etv4,banf1,0.02090874
tcf7l2,id1,0.020904407
etv2,hmgb1b,0.020895883
nr6a1b,si:ch73-21g5.7,0.02089464
sox11a,fstl1a,0.020887773
en2b,tubb2b,0.020873819
sox11a,rps20,0.020868884
barhl2,cntfr,0.02086604
nkx2.2b,id1,0.020860275
neurod4,eef2b,0.020854775
phox2bb,tuba1a,0.02084529
tbx2a,mibp2,0.02082869
rxraa,robo1,0.02082541
tbx2a,pa2g4a,0.020823091
nr2f1b,tenm4,0.020822302
nkx2.1,rpl7a,0.020812664
sox11b,hmgb2a,0.020812128
hoxa2b,nme2b.1,0.020806866
rorb,epha4b,0.020804608
hmx4,pcna,0.020787826
hey2,eef1a1l1,0.020766007
msx1b,tenm4,0.020765832
hoxa2b,ptmab,0.020765338
tfap2c,fgfr2,0.020760795
barhl2,rplp0,0.020754945
prox1a,pcna,0.020731501
pax6b,rpl12,0.020723943
vax2,nop58,0.02071123
pax6a,nucks1a,0.020705096
her9,rpl24,0.020705026
FQ377628.1,tmsb,0.020703593
pbx3b,mdka,0.02070144
foxd1,rps20,0.020696968
fli1a,greb1l,0.020690713
pax2a,banf1,0.020687228
sox11b,fabp3,0.020685539
rx3,rps20,0.020672183
etv4,mki67,0.020668315
irx3a,aspm,0.020667583
nkx2.4b,cep131,0.020665439
six3b,rps20,0.020660458
her6,nme2b.1,0.020639779
pax2a,col18a1a,0.020612316
rx1,rpsa,0.020580452
shox2,tpt1,0.02056906
shox2,nop56,0.020565981
msx1b,rpl3,0.02056527
pax6a,setb,0.02056115
her6,gstp1,0.020552818
foxa1,cep131,0.020550571
foxf2a,histh1l,0.020539956
nr2f1b,slc1a3a,0.020539062
irx1b,eef1a1l1,0.020521404
sox6,robo1,0.020501725
rx1,snu13b,0.020490078
lhx5,mdkb,0.020477723
nr2f1b,her4.2,0.020476442
rx1,ppa1b,0.02046627
nr2f1b,her4.1,0.020456312
shox2,rpl12,0.020443505
nfic,id1,0.020439038
nr2f1b,elavl3,0.02043167
rxraa,dacha,0.020418964
foxi2,tmem132e,0.020416347
irx3a,hmga1a,0.02039444
sox21a,setb,0.020384597
sox11a,greb1l,0.020364847
rorb,hsp90ab1,0.020362038
lhx5,cirbpa,0.02034759
bhlhe22,hmgb2a,0.020345557
irx1b,slbp,0.020340173
otpb,sox11a,0.02033604
irx3a,cirbpa,0.020330003
msx1a,snu13b,0.0203239
spi1b,id1,0.020322742
gsx2,rplp0,0.020321345
foxn3,tuba8l,0.020300817
pax5,stmn1a,0.020299185
nr6a1b,sox11a,0.020282827
her6,eef1a1l1,0.020268872
sox11b,gadd45gb.1,0.020254167
hoxb3a,col28a2a,0.020242276
sox6,col18a1a,0.020240992
en2b,hspa8,0.020238042
fosab,nucks1a,0.020230649
atoh1a,hmgb2b,0.02022814
irx1b,tuba1b,0.020207228
irx3a,fabp7a,0.020196691
sp8a,lrrn1,0.020182183
hoxd11a,hmga1a,0.020171812
ascl1a,tenm4,0.020166622
FQ377628.1,rpl12,0.02016453
rfx4,cntfr,0.020159367
tcf7l2,seta,0.02015088
pax6a,elavl3,0.020133378
foxd1,dla,0.020115273
sox21a,ptmaa,0.020102685
hoxb5b,cirbpa,0.020083774
rx1,ncl,0.020083668
en2b,ppiaa,0.020081267
irx7,snu13b,0.02008094
nkx1.2lb,cep131,0.020071538
raraa,cirbpa,0.020068265
etv2,eef2b,0.020062516
foxi2,rplp1,0.020061698
twist1b,stmn1a,0.020058269
sox11a,nme2b.1,0.020049838
bhlhe40,cntfr,0.020040387
foxn3,mycn,0.020036016
gsx2,hmga1a,0.020023597
en2b,hspe1,0.020011267
pax6b,rplp1,0.0200026
msx1b,tuba8l,0.019976752
foxg1d,rplp1,0.019965427
fosab,stmn1a,0.019956995
irx1b,dlb,0.019949289
foxp1b,epha7,0.019942127
her9,eif5a2,0.019940255
sox21a,nme2b.1,0.019929577
fezf2,cdk1,0.01992601
hey2,cfl1,0.019904476
rx1,nop58,0.019897016
shox2,nop58,0.019891998
hoxc6b,col28a2a,0.019880833
msx3,nusap1,0.019871458
six3b,eef2b,0.019864874
pknox2,histh1l,0.019842282
sox6,hspa8,0.01982678
zic1,hmgb1b,0.01981035
hoxb3a,ncam1b,0.019789064
klf2a,marcksl1a,0.01978672
pax2a,efna2a,0.019776372
ebf1b,tmsb,0.019768886
pax6b,rsl1d1,0.01975109
rxraa,bcam,0.019747205
rarga,cirbpa,0.019745521
hoxa2b,cirbpa,0.019734254
rx1,rpl7a,0.019709224
rfx4,col18a1a,0.019687723
foxn3,cntfr,0.019685464
foxg1a,banf1,0.019679053
irx3a,hspa8,0.019669507
foxn3,ccnd1,0.019662028
egr2a,epha4a,0.019658117
hey2,seta,0.019647788
pbx3b,rnf220a,0.019646937
rx1,banf1,0.019627638
irx7,pax7a,0.0196267
hoxa2b,tpt1,0.019625705
dbx1b,rps2,0.019617822
rorb,mycn,0.019609096
hoxb5b,eif5a2,0.019605171
sox6,cdon,0.019602152
onecut2,ebf2,0.01959817
hoxb8a,rnf220a,0.019595794
neurod4,gadd45gb.1,0.019587904
meis1a,epha4b,0.019567609
en2a,hmgb2b,0.019563768
en2b,tuba8l4,0.01954792
foxd1,ncl,0.019532824
meis3,epha4a,0.019532695
irx3a,top2a,0.01952531
lhx2b,hmgb2b,0.019524237
barhl2,h3f3b.1,0.019521136
pbx3b,epha7,0.01951397
irx6a,rps6,0.019505342
irx1b,id1,0.019504867
zbtb18,si:ch73-21g5.7,0.019481918
nkx2.2a,pcna,0.01947683
sox21a,h3f3d,0.01946072
irx1b,cfl1,0.019451777
en2b,ccnd1,0.019424103
tbx3a,stmn1a,0.019422403
gsx2,rpl7a,0.01942187
hmx4,ppa1b,0.019420136
msx3,seta,0.019416526
foxi2,rplp0,0.019411528
nkx2.1,cep131,0.019405145
msx1a,ppa1b,0.019399423
foxa2,banf1,0.019395174
nkx1.2lb,stmn1a,0.019392382
hoxb5b,hmgn2,0.01939212
nr2e1,neurod4,0.01938638
barhl2,serbp1a,0.019384526
tbx2b,stmn1a,0.01937662
hoxa9a,rpl3,0.019374885
etv4,lig1,0.019371359
dmbx1a,tmem132e,0.019359129
lhx9,pcdh19,0.019348493
rxraa,epha4b,0.01933517
foxg1d,pax7a,0.019320462
twist1a,snu13b,0.019311093
zic1,mibp2,0.01930009
hey2,hspe1,0.019293338
foxi2,mibp2,0.019291794
sox11b,actc1b,0.019289948
dlx1a,tuba8l,0.019286986
sox21a,tuba8l4,0.019269802
rorb,apoc1,0.0192551
etv4,si:ch73-281n10.2,0.019255089
hmx4,rpl12,0.019231293
fezf2,snu13b,0.01922911
sp8a,slc1a3a,0.019198418
klf7b,nrxn3a,0.019195996
hmga1a,gstp1,0.019193754
rx1,rpl18a,0.019190751
en2b,si:ch73-21g5.7,0.019183671
rx1,fabp7a,0.019183017
sox21a,rnf220a,0.019178357
lhx2b,pcdh19,0.01917546
gsx2,hmgb1b,0.019148668
lhx5,hmgb1b,0.019147297
rx3,rplp1,0.019135451
vax2,ptmaa,0.019130616
dlx2a,hspe1,0.019110339
foxg1d,rsl1d1,0.019106148
foxg1a,pax6a,0.01909899
