,source,target,coef_mean,coef_abs,p,-logp
0,dmrta2,adamts10,-0.00010160358,0.00010160358,0.41233884921036235,0.3847457454730785
1,fli1b,adamts10,-0.00049839355,0.00049839355,0.018514897106675556,1.732478697123974
2,ebf3a,adamts10,0.0022867424,0.0022867424,2.399245765679418e-09,8.61992526299025
3,tfap2a,adamts10,0.0032601852,0.0032601852,2.3361545031208445e-13,12.631498438257445
4,mafbb,adamts10,0.00068805023,0.00068805023,2.0568477311515006e-05,4.686797858022534
5,ebf3b,adamts10,-0.00025394117,0.00025394117,4.098444888349326e-06,5.387380900481399
6,foxg1a,adamts10,0.0012167402,0.0012167402,4.811862022258388e-05,4.317686834331139
7,spi1b,adamts10,0.00010525183,0.00010525183,0.47871041969651795,0.3199271194838919
8,esr2a,adamts10,-0.0013714877,0.0013714877,1.6236343097914546e-09,8.789511779973829
9,ebf1b,adamts10,0.00077848847,0.00077848847,5.239207396404869e-05,4.2807344094674145
10,bcl11ab,adamts10,0.00017933612,0.00017933612,0.1279367347673067,0.8930047376471952
11,mef2b,adamts10,-0.00026156945,0.00026156945,0.0003589735579150907,3.4449375404871407
12,tbx16,adamts10,6.5203945e-05,6.5203945e-05,0.6343122082312187,0.19769692991354076
13,foxa2,adamts10,0.00021288046,0.00021288046,0.005050261532181654,2.296686130981871
14,foxn3,adamts10,0.0004472734,0.0004472734,0.026235110573744044,1.5811171010305105
15,nhlh2,adamts10,0.0004353262,0.0004353262,0.01961360507994302,1.7074425734699743
16,ebf2,adamts10,0.0009332524,0.0009332524,0.0001738234746416088,3.7598915730031197
17,tbx4,adamts10,-0.00095978123,0.00095978123,4.952624707065482e-09,8.305164580118841
18,elk3,adamts10,0.0002704811,0.0002704811,0.17303520239258222,0.7618655347346631
19,myod1,adamts10,0.0017664133,0.0017664133,4.922337817921951e-07,6.307828584167376
20,etv4,adamts10,0.00064484944,0.00064484944,7.402628748893954e-06,5.130614030484026
21,foxp1b,adamts10,0.00051483954,0.00051483954,0.001351538875041129,2.869171457939334
22,tbx20,adamts10,-0.00038661424,0.00038661424,0.0006241316100736867,3.2047238213721227
23,mef2aa,adamts10,-1.0318017e-05,1.0318017e-05,0.9562725257500757,0.019418321570365892
24,foxi3b,adamts10,-7.133588e-05,7.133588e-05,0.16485206018393245,0.7829056210357037
25,dmrt2a,adamts10,0.0031535404,0.0031535404,1.2157539240318813e-10,9.915154320005607
26,tbx5a,adamts10,1.5721913e-05,1.5721913e-05,0.8989538540746433,0.04626260129804531
27,mef2ca,adamts10,0.0018282046,0.0018282046,5.069553798174585e-08,7.295030263845825
