,source,target,coef_mean,coef_abs,p,-logp
0,dmrta2,adamts10,0.00017586874,0.00017586874,0.0007349035438359409,3.1337696583698658
1,fli1b,adamts10,-0.0016697227,0.0016697227,2.304328223396228e-07,6.637455660901
2,ebf3a,adamts10,0.0010640821,0.0010640821,2.1870454945938734e-07,6.660142182739422
3,tfap2a,adamts10,5.269535e-05,5.269535e-05,0.7433635554460638,0.12879873468050224
4,mafbb,adamts10,0.00028451995,0.00028451995,0.00016726847801446456,3.776585894747284
5,ebf3b,adamts10,-7.75616e-05,7.75616e-05,0.0005440816821386976,3.264335895450465
6,foxg1a,adamts10,-0.00032176016,0.00032176016,3.113034484240959e-05,4.506816068449315
7,spi1b,adamts10,-0.00061361975,0.00061361975,4.8069251107110515e-06,5.318132643891386
8,esr2a,adamts10,-2.893186e-05,2.893186e-05,0.3891142275016797,0.40992288944167815
9,ebf1b,adamts10,-2.102472e-05,2.102472e-05,0.5821401133829529,0.23497247386296313
10,bcl11ab,adamts10,-0.00040782924,0.00040782924,7.34131955327535e-07,6.134225871528099
11,mef2b,adamts10,2.3522733e-05,2.3522733e-05,0.2417888640204314,0.6165637051536887
12,tbx16,adamts10,-0.0006967875,0.0006967875,0.002734151850982184,2.5631773689882884
13,foxa2,adamts10,0.00027840267,0.00027840267,1.5431533143723035e-09,8.811590924048197
14,foxn3,adamts10,0.0005417366,0.0005417366,0.00012457289505265494,3.9045764425052103
15,nhlh2,adamts10,0.00014121806,0.00014121806,0.000866131906101026,3.0624159627985437
16,ebf2,adamts10,0.00021838203,0.00021838203,0.0014941860002761985,2.82559533701487
17,tbx4,adamts10,-4.414518e-05,4.414518e-05,0.05217606907293419,1.2825286435999415
18,elk3,adamts10,0.0023529103,0.0023529103,3.734628137848434e-14,13.427752635005334
19,myod1,adamts10,0.0046088328,0.0046088328,4.2255151774114464e-08,7.3741203340356485
20,etv4,adamts10,0.0006310705,0.0006310705,8.798507467946277e-09,8.0555909930101
21,foxp1b,adamts10,-0.000992781,0.000992781,6.377459515919714e-07,6.195352289608565
22,tbx20,adamts10,0.00042751536,0.00042751536,5.0315631925234154e-05,4.298297068538719
23,mef2aa,adamts10,-0.00025336014,0.00025336014,0.01414554541832646,1.849380302529872
24,foxi3b,adamts10,6.4180735e-05,6.4180735e-05,0.019730526257231342,1.7048613309888818
25,dmrt2a,adamts10,0.0026695107,0.0026695107,8.413111563338518e-10,9.075043352018533
26,tbx5a,adamts10,-4.8644313e-05,4.8644313e-05,0.516779592649572,0.2866946447317658
27,mef2ca,adamts10,0.0036663502,0.0036663502,7.499535341198409e-15,14.124965643942291
28,foxi3a,adamts10,-0.00021836734,0.00021836734,2.0752232752755893e-07,6.68293517027548
29,dmrt2b,adamts10,0.0010277841,0.0010277841,5.811411455526632e-06,5.235718374855708
30,myog,adamts10,0.0028840574,0.0028840574,2.7122198420687037e-12,11.566675111144297
31,tbx2b,adamts10,-8.840987e-05,8.840987e-05,0.2326000858061204,0.6333901293964022
32,mef2d,adamts10,0.011074778,0.011074778,9.202514058701708e-15,14.036093510408119
33,fli1a,adamts10,2.8749339e-05,2.8749339e-05,0.849028510063285,0.07107772606314565
34,tal1,adamts10,-0.000469544,0.000469544,0.0001635453135079074,3.786361896337634
35,foxi2,adamts10,-0.00025283016,0.00025283016,5.1731920066849584e-08,7.286241402144512
36,etv1,adamts10,-8.981177e-05,8.981177e-05,0.04063743367179266,1.3910737263484272
37,tfap2e,adamts10,0.00017068241,0.00017068241,8.292228735157049e-05,4.0813287267124725
38,nr2e3,adamts10,-5.1205927e-05,5.1205927e-05,0.14562759437078002,0.8367563245595031
39,tcf21,adamts10,0.00021381649,0.00021381649,0.0006618094331156843,3.179267046905854
40,etv2,adamts10,-0.000671914,0.000671914,4.335841528057972e-07,6.36292659933583
41,im:7142702,adamts10,0.00024942178,0.00024942178,6.390889835251442e-06,5.194438668659355
42,rxrab,adamts10,0.0018929096,0.0018929096,7.972332142109511e-12,11.098414616082875
43,tfap2c,adamts10,0.00080850115,0.00080850115,0.00010313449530506341,3.986596052320751
44,mef2cb,adamts10,0.002044486,0.002044486,1.4639166406407782e-08,7.834483652471916
45,foxd5,adamts10,-0.00031424823,0.00031424823,0.000276501509208335,3.558302493874425
46,myf5,adamts10,0.00025362085,0.00025362085,0.029876052480741863,1.5246767863441497
47,ascl1a,adamts10,-0.00035166176,0.00035166176,4.580109741837405e-10,9.339124115947346
48,tbx2a,adamts10,0.0005621753,0.0005621753,4.05960699229367e-08,7.391516008132091
49,bhlha15,adamts10,-0.00012435057,0.00012435057,0.007269701415506207,2.138483426315791
50,tbx3a,adamts10,8.669322e-05,8.669322e-05,0.14403629237767543,0.8415280662832596
51,irf8,adamts10,0.00040024155,0.00040024155,4.208832312880801e-08,7.3758383769465095
52,bcl11aa,adamts10,0.00012967392,0.00012967392,2.471672096673345e-05,4.60700914525438
53,foxd3,adamts10,0.0011049451,0.0011049451,7.574805091633701e-07,6.120628537573775
54,foxj1a,adamts10,-7.520911e-05,7.520911e-05,0.1906229023954382,0.7198249222368691
55,rxraa,adamts10,-0.002027651,0.002027651,5.750194972372883e-10,9.240317429399047
56,foxd1,adamts10,-4.8139005e-05,4.8139005e-05,0.2549890532403926,0.5934784635634511
57,mafba,adamts10,-0.00048260522,0.00048260522,9.201464717346169e-11,10.036143034825244
58,esrrga,adamts10,-0.00020371791,0.00020371791,0.0318542373871016,1.4968327877735308
59,tfap2b,adamts10,0.00016326293,0.00016326293,2.3210223501457717e-06,5.634320677511233
60,smad3a,adamts17,0.00068239745,0.00068239745,0.0011279986534393051,2.9476914187961416
61,uncx4.1,adamts17,0.0007979504,0.0007979504,1.92979168027039e-05,4.714489570262727
62,esr2a,adamts17,0.00016796791,0.00016796791,0.0018691408873006653,2.72835796225348
63,meis3,adamts17,-0.00030133314,0.00030133314,0.06179153963858578,1.2090709834840538
64,lhx2b,adamts17,-0.0009924615,0.0009924615,2.6509758634227397e-08,7.576594226408753
65,gfi1b,adamts17,0.00011773111,0.00011773111,0.2533180509278364,0.5963338621674644
66,dlx5a,adamts17,0.00012392909,0.00012392909,0.08228126671081899,1.0846990310112918
67,egr3,adamts17,0.000108643864,0.000108643864,0.11409585152138926,0.9427301460648913
68,barx1,adamts17,0.00015292816,0.00015292816,0.002136429859553667,2.6703113607961564
69,rorb,adamts17,0.00052212935,0.00052212935,0.0008223284403929876,3.084954689319891
70,gata2a,adamts17,-0.00042382724,0.00042382724,0.011147452505322071,1.9528243693233192
71,otpa,adamts17,-0.0004789916,0.0004789916,3.138062665259964e-10,9.503338388057918
72,etv4,adamts17,0.0019098335,0.0019098335,3.371145190939626e-10,9.472222542564754
73,sox3,adamts17,-0.002657041,0.002657041,9.737673715523998e-13,12.01154478164076
74,meis1a,adamts17,0.00093647087,0.00093647087,0.00021247082154381098,3.6727007028494083
75,rarab,adamts17,0.000722231,0.000722231,0.0004312436810565209,3.3652772555184147
76,emx3,adamts17,-0.000617898,0.000617898,3.278231487930949e-07,6.484360382558863
77,thrab,adamts17,7.2988573e-06,7.2988573e-06,0.9103727335616125,0.04078075824367125
78,hoxa4a,adamts17,-0.0006109252,0.0006109252,0.00041489892909899443,3.3820576861326987
79,hoxc1a,adamts17,7.585588e-05,7.585588e-05,0.27472023793458555,0.5611093460415134
80,foxi3b,adamts17,0.00017794306,0.00017794306,7.637451371949524e-07,6.117051541916161
81,uncx,adamts17,0.00020448412,0.00020448412,0.005310524865994432,2.274862553280075
