,source,target,coef_mean,coef_abs,p,-logp
30,myog,adamts10,0.0060177976,0.0060177976,3.201533483718106e-07,6.494641951682087
31,tbx2b,adamts10,-0.0032924963,0.0032924963,6.737869829072287e-05,4.17147738353918
32,mef2d,adamts10,0.021338115,0.021338115,1.1277041269039658e-17,16.94780483023573
33,fli1a,adamts10,0.002473216,0.002473216,1.0166647874080829e-05,4.992822218145717
34,tal1,adamts10,-0.0012948994,0.0012948994,0.0003017750589422736,3.520316656579455
35,foxi2,adamts10,0.0032818362,0.0032818362,3.062411424621516e-09,8.513936463722729
36,etv1,adamts10,0.0034240836,0.0034240836,7.871701184519972e-06,5.1039314003969904
37,tfap2e,adamts10,-0.0016161778,0.0016161778,5.879499718830347e-05,4.230659626065824
38,nr2e3,adamts10,0.0025751577,0.0025751577,2.399473232507919e-06,5.6198840905071155
39,tcf21,adamts10,0.0010850235,0.0010850235,0.00038422699941525313,3.415412120772945
40,etv2,adamts10,-0.0013957656,0.0013957656,0.0007972003038476745,3.098432544443021
41,im:7142702,adamts10,0.0006469521,0.0006469521,0.12717869361498144,0.895585640421117
42,rxrab,adamts10,-0.0059577883,0.0059577883,4.2706796881087944e-14,13.369503000547772
43,tfap2c,adamts10,0.0024343068,0.0024343068,1.304545701591609e-06,5.884540701844417
44,mef2cb,adamts10,-0.005324319,0.005324319,3.1230966638390717e-10,9.505414573591695
45,foxd5,adamts10,-0.0010479519,0.0010479519,0.0002167028106910336,3.6641354557328354
46,myf5,adamts10,-0.0063676536,0.0063676536,4.298389633057868e-11,10.366694219878221
47,ascl1a,adamts10,-1.6069653e-05,1.6069653e-05,0.9655964715653247,0.015204329885136586
48,tbx2a,adamts10,0.00088190445,0.00088190445,0.11645581979791954,0.9338388030248262
49,bhlha15,adamts10,-0.0006108076,0.0006108076,0.05360390954473033,1.2708035343410997
50,tbx3a,adamts10,-0.002383278,0.002383278,9.038898331589083e-06,5.043884498470147
51,irf8,adamts10,0.0003160005,0.0003160005,0.3713248493503841,0.4302459864737058
52,bcl11aa,adamts10,-0.00024324728,0.00024324728,0.5869799926745957,0.23137670151065365
53,foxd3,adamts10,-0.0010560165,0.0010560165,0.06211755661849745,1.2067856354929554
54,foxj1a,adamts10,-0.0035508475,0.0035508475,1.7239407052949667e-07,6.763477675753797
55,rxraa,adamts10,-0.0023469517,0.0023469517,9.946860526747611e-06,5.002313971621815
56,foxd1,adamts10,-0.0026344885,0.0026344885,8.194264962740567e-06,5.08648999718106
57,mafba,adamts10,-0.00334788,0.00334788,3.1132163727202486e-07,6.50679069421859
58,esrrga,adamts10,-0.001424441,0.001424441,0.008826648906524591,2.054204147797105
59,tfap2b,adamts10,0.0018212547,0.0018212547,0.0003149148769039176,3.501806822359119
60,smad3a,adamts17,0.00014525357,0.00014525357,0.5213224487932532,0.28289357340959737
61,uncx4.1,adamts17,-0.00035569337,0.00035569337,0.06058134722995746,1.2176610728976736
62,esr2a,adamts17,-0.00080188,0.00080188,4.774482114765884e-05,4.3210737291895915
63,meis3,adamts17,-0.0020034723,0.0020034723,1.0298480944744335e-11,10.987226830243172
64,lhx2b,adamts17,-0.001146557,0.001146557,1.7537505142174216e-06,5.756032188624022
65,gfi1b,adamts17,-0.002512601,0.002512601,1.1797577793129623e-11,10.928207150241379
66,dlx5a,adamts17,0.0023095703,0.0023095703,4.8518506032143264e-11,10.314092580270126
67,egr3,adamts17,-0.0002761988,0.0002761988,0.20288614430387017,0.6927476112113178
68,barx1,adamts17,0.00015403827,0.00015403827,0.4526869006588904,0.34420207244503975
69,rorb,adamts17,0.00019165817,0.00019165817,0.21392751737823304,0.6697333487763559
70,gata2a,adamts17,4.9511942e-05,4.9511942e-05,0.8175658791866196,0.08747724195274165
71,otpa,adamts17,-0.0005513004,0.0005513004,0.00018044647849286093,3.7436515890050925
72,etv4,adamts17,0.001920455,0.001920455,3.4235791976556982e-09,8.465519621146447
73,sox3,adamts17,0.00031280486,0.00031280486,0.011935768828637212,1.9231496011833589
74,meis1a,adamts17,-0.00054795964,0.00054795964,0.00956639424706492,2.0192517250951822
75,rarab,adamts17,0.00046776969,0.00046776969,0.025520736364433357,1.5931067988224912
76,emx3,adamts17,-0.0003512048,0.0003512048,0.048817632591522185,1.3114232854958072
77,thrab,adamts17,3.619118e-06,3.619118e-06,0.9777233140122332,0.009784028851048076
78,hoxa4a,adamts17,0.00024058238,0.00024058238,0.19326925845072343,0.7138372196753293
79,hoxc1a,adamts17,-0.0004935815,0.0004935815,0.05776429931479809,1.238340490313665
80,foxi3b,adamts17,0.00019560466,0.00019560466,0.03148857643458181,1.5018469729163515
81,uncx,adamts17,-0.0003185694,0.0003185694,0.05035385334337286,1.2979672893262504
82,hoxa11b,adamts17,-0.0008265186,0.0008265186,6.080644908385822e-06,5.216050357355517
83,lmx1ba,adamts17,0.00091357407,0.00091357407,2.4516355466985234e-05,4.610544090361573
84,rx2,adamts17,0.0018937829,0.0018937829,6.422856432694862e-09,8.192271785472315
85,dmrt2b,adamts17,0.0004402618,0.0004402618,0.016317555099644394,1.7873449121431784
86,tbx2b,adamts17,0.0005065964,0.0005065964,0.013329974605181477,1.8751706779559876
87,lhx2a,adamts17,9.385557e-06,9.385557e-06,0.9593194084337991,0.018036769028999103
88,nr2e3,adamts17,-0.00066767243,0.00066767243,0.00017016342043269444,3.769133793320918
89,meox1,adamts17,0.00093626435,0.00093626435,0.0003017440712001198,3.5203612543552794
90,noto,adamts17,-0.00013209847,0.00013209847,0.480740334476758,0.31808943870800915
91,egr2b,adamts17,0.00017689486,0.00017689486,0.30310376065949457,0.5184086752340443
92,mitfb,adamts17,0.0008502509,0.0008502509,3.976547586840585e-06,5.4004938160331495
93,alx1,adamts17,-0.0013339977,0.0013339977,3.290021269893629e-05,4.482801294339517
94,foxp4,adamts17,0.0009892237,0.0009892237,2.882327357708899e-05,4.5402566961199184
95,hoxa9b,adamts17,-0.00036662328,0.00036662328,0.020901280966425722,1.679827096683085
96,lmx1bb,adamts17,0.00039930144,0.00039930144,0.015265696147411308,1.816283386184467
97,sox1a,adamts17,-0.0013006757,0.0013006757,2.7162193371874585e-07,6.566035163300209
98,nkx6.1,adamts17,0.0012771402,0.0012771402,2.5360161934942155e-06,5.595847977634656
99,tbx2a,adamts17,0.00074142497,0.00074142497,0.0020264846377998002,2.693256684172012
100,gsx2,adamts17,-0.00044817128,0.00044817128,0.020288304023839958,1.6927542557696367
101,meis1b,adamts17,0.0005443903,0.0005443903,0.002388757114881636,2.6218280063946042
102,meis2a,adamts17,-0.001196838,0.001196838,4.198233797784918e-05,4.376933379412375
103,phox2a,adamts17,-0.0014142898,0.0014142898,3.2370965154547284e-07,6.489844351723616
104,nr2f1b,adamts17,0.0016448356,0.0016448356,1.633251440217368e-06,5.786946950172786
105,nr6a1b,adamts17,-0.0007946037,0.0007946037,0.009160384571937305,2.0380862933666095
106,gbx2,adamts17,0.00011246015,0.00011246015,0.5435562525766586,0.2647555041637887
107,vsx1,adamts17,-0.0011204972,0.0011204972,0.0010518721778390418,2.978037031885639
108,hnf1bb,adamts17,-0.001016753,0.001016753,0.00012865973772649766,3.890557338246166
109,msx1b,adamts17,-0.0016379055,0.0016379055,1.261818179192326e-09,8.89900321994316
110,sox8a,adamts17,0.000220456,0.000220456,0.14392059892287928,0.8418770423503849
111,alx4a,adamts17,0.0012796185,0.0012796185,6.966627613964443e-06,5.156977403118745
112,pnx,adamts17,0.00019588831,0.00019588831,0.2743086572356517,0.5617604857591542
113,sox7,adamts17,-0.0006988872,0.0006988872,0.002194159814762453,2.6587317431506734
114,hoxc13b,adamts17,0.00021454343,0.00021454343,0.09030971618478453,1.0442655225720257
115,ebf3a,adamts17,0.0005248771,0.0005248771,0.011526855993416516,1.9382891325063847
116,dlx4a,adamts17,-0.00047694598,0.00047694598,0.021591846598580607,1.6657102139288749
117,fli1b,adamts17,-0.0006645229,0.0006645229,8.857087274240792e-05,4.052709075934774
118,hoxc8a,adamts17,0.00019970996,0.00019970996,0.41411133441368597,0.38288288249942426
119,barhl1b,adamts17,0.00056905224,0.00056905224,0.0006044599282580714,3.2186324847341234
120,foxg1a,adamts17,-0.0013858312,0.0013858312,1.1540187353936204e-06,5.937787140389979
121,mef2b,adamts17,0.00048176892,0.00048176892,0.038204361038116856,1.41788705942634
122,osr1,adamts17,0.0011513873,0.0011513873,0.00014071530305767162,3.8516586696433954
123,hoxb6b,adamts17,-0.000342682,0.000342682,0.016096330374419595,1.7932731227129506
124,dlx3b,adamts17,7.707059e-05,7.707059e-05,0.6852564818979763,0.16414684774146013
125,vax1,adamts17,0.0017994252,0.0017994252,5.733355014039564e-07,6.241591165522588
126,hey1,adamts17,0.0003219431,0.0003219431,0.1992116662101857,0.7006852320651739
127,dlx2b,adamts17,0.00088567176,0.00088567176,0.0003793291527865809,3.4209837789481075
128,hoxd9a,adamts17,-0.001211068,0.001211068,9.511280125844525e-07,6.02176102731328
129,alx4b,adamts17,0.00066775526,0.00066775526,0.0035129267972129953,2.454330899993825
130,hoxb7a,adamts17,-3.458983e-05,3.458983e-05,0.8255500680264432,0.08325658247603107
131,sox6,adamts17,0.0025180927,0.0025180927,2.395162790924912e-08,7.620664963753489
132,nr2f5,adamts17,-0.0011287436,0.0011287436,1.3800670329433713e-07,6.86009981843182
133,en1a,adamts17,0.00099196,0.00099196,2.840680460696885e-10,9.546577615964125
134,pknox2,adamts17,-0.00030348156,0.00030348156,0.03230240773967503,1.4907651052514659
135,pbx3b,adamts17,0.0017047569,0.0017047569,2.5209739112837744e-08,7.598431648668704
136,hmga2,adamts17,0.00131274,0.00131274,6.272348008459228e-05,4.202569853709998
137,drgx,adamts17,-0.00042271664,0.00042271664,0.0016949868999689673,2.7708336539760468
138,dlx2a,adamts17,-0.0012810193,0.0012810193,8.680067731541222e-05,4.061476885961776
139,foxi3a,adamts17,-4.0067076e-05,4.0067076e-05,0.5294657397241724,0.27616213665209816
140,hoxc6b,adamts17,0.000977998,0.000977998,9.281495514648066e-07,6.032382040868376
141,hey2,adamts17,0.0011360501,0.0011360501,9.170114859409796e-07,6.037625224581292
142,prrx1a,adamts17,0.00065027724,0.00065027724,0.0034661680726132795,2.4601503824072197
143,sox21a,adamts17,0.00033477377,0.00033477377,0.002680293389518219,2.5718176647492372
144,gbx1,adamts17,-0.0009771931,0.0009771931,3.392679718399417e-05,4.469457137436284
145,rxrab,adamts17,1.4693194e-05,1.4693194e-05,0.9125092720893714,0.03976271394349732
146,foxd5,adamts17,0.002537738,0.002537738,9.817447820093725e-11,10.008001398334152
147,hnf1ba,adamts17,0.0005525088,0.0005525088,0.0013805473687828905,2.8599486874324755
148,foxd3,adamts17,0.002602429,0.002602429,1.0005528410353089e-08,7.9997599705319535
149,pbx1a,adamts17,0.00178264,0.00178264,1.6570355631441616e-07,6.780668170692595
150,gfi1ab,adamts17,0.000103130464,0.000103130464,0.5973453228288023,0.2237745324524836
151,rxraa,adamts17,-0.00036107007,0.00036107007,0.0017127634080617527,2.7663026239986594
152,cdx4,adamts17,-0.0018482945,0.0018482945,2.1745069412554695e-08,7.662639201682648
153,evx2,adamts17,-0.00016254692,0.00016254692,0.35091930619701794,0.45479273795676806
154,vax2,adamts17,-0.00036697058,0.00036697058,0.01601770855649446,1.7953996126243774
155,foxd1,adamts17,0.00022412886,0.00022412886,0.18253247360434693,0.7386598607823669
156,gfi1aa,adamts17,-0.00074976496,0.00074976496,3.0700981557934334e-07,6.512847739233563
157,rarga,adamts17,0.0009226279,0.0009226279,2.7060402948245915e-06,5.56766574074295
158,msx3,adamts17,0.00069156894,0.00069156894,0.00019210828233814093,3.7164539110559907
159,sox10,adamts17,-0.0012110954,0.0012110954,3.4115456928269977e-06,5.4670488075850905
160,lhx5,adamts17,0.00065947184,0.00065947184,0.009485684190850474,2.0229313385133803
161,nkx1.2la,adamts17,4.632387e-05,4.632387e-05,0.822964151249296,0.08461908247145312
162,dmrta2,adamts17,-0.0003372323,0.0003372323,0.19598021735849214,0.7077877649988866
163,dlx1a,adamts17,-0.0006309437,0.0006309437,0.012855304695658414,1.89091762527745
164,phox2bb,adamts17,0.0010681703,0.0010681703,8.969064883070042e-06,5.047252834246071
165,lmx1a,adamts17,0.0008877103,0.0008877103,0.0004136627283016218,3.3833536079953457
166,hoxa10b,adamts17,-0.00034996364,0.00034996364,0.0327663629046271,1.4845717630153727
167,sox11a,adamts17,-0.00024152055,0.00024152055,0.08117238405095652,1.0905916985201414
168,tbx16,adamts17,0.00019350369,0.00019350369,0.0830649243461867,1.0805823261399052
169,gata6,adamts17,-0.0026481873,0.0026481873,2.4139473451242453e-08,7.617272207300553
170,msx2b,adamts17,-0.00022910598,0.00022910598,0.21285020871995472,0.6719259196194256
171,otpb,adamts17,0.00035511222,0.00035511222,0.01306234511779385,1.8839788460098474
172,ebf2,adamts17,0.00014073098,0.00014073098,0.6223953897151555,0.20593363296676642
173,mnx2a,adamts17,-0.00044616,0.00044616,0.008075471946142589,2.092832087248732
174,pbx1b,adamts17,0.0021723986,0.0021723986,1.9906885141288425e-08,7.700996689333687
175,elk3,adamts17,-0.0024371184,0.0024371184,6.6912247444781656e-09,8.174494382817102
176,egr4,adamts17,-0.0001199279,0.0001199279,0.4772773166499219,0.32122920566699387
177,barhl2,adamts17,0.0006871133,0.0006871133,0.0006141241535192116,3.211743821468461
178,rx3,adamts17,-0.00058561366,0.00058561366,0.00242613846364788,2.615084416873315
179,ved,adamts17,0.001457704,0.001457704,1.4058619599941648e-06,5.852057320109887
180,en2b,adamts17,-0.0012706945,0.0012706945,1.8653404226078656e-06,5.729241898349322
181,rx1,adamts17,0.00027005342,0.00027005342,0.10779170586545098,0.9674146550625141
182,tfec,adamts17,-5.224342e-05,5.224342e-05,0.6990544415230022,0.15548900060291276
183,mef2ca,adamts17,0.008361881,0.008361881,2.258038720509608e-12,11.646268615130502
184,en2a,adamts17,-0.0013163649,0.0013163649,6.458208341653076e-09,8.189887948762834
185,fli1a,adamts17,-0.0013961919,0.0013961919,1.4082730170784154e-10,9.851313141844107
186,sox9b,adamts17,-0.0010488944,0.0010488944,0.0002189967411801497,3.6595623477078663
187,foxi2,adamts17,-0.0010719781,0.0010719781,0.00015325295627940645,3.8145911391035128
188,sp7,adamts17,-0.0005095656,0.0005095656,0.0015310760695497274,2.8150032314016844
189,arxa,adamts17,0.00025076384,0.00025076384,0.12871947026467,0.890355756211731
190,lhx1a,adamts17,0.0008542109,0.0008542109,3.4345048442372765e-06,5.464135866731416
191,nr5a2,adamts17,0.0036601962,0.0036601962,2.663117641939293e-09,8.574609648387723
192,nfatc1,adamts17,-0.00066755456,0.00066755456,0.01770224602758004,1.751971627677698
193,lhx1b,adamts17,-0.0010251317,0.0010251317,3.5117305350030164e-06,5.454478816128991
194,vox,adamts17,-0.0014541632,0.0014541632,1.4705523180895381e-06,5.832519519913523
195,mnx2b,adamts17,-9.009106e-05,9.009106e-05,0.6425561566918571,0.1920889108361438
196,foxj1a,adamts17,0.001731846,0.001731846,6.017824252534849e-09,8.220560499757926
197,egr2a,adamts17,-3.5166584e-05,3.5166584e-05,0.8881735889051015,0.051502145329551774
198,hmga1a,adamts17,0.0009513705,0.0009513705,9.407465434630497e-05,4.0265273687111875
199,tlx2,adamts17,0.00024310843,0.00024310843,0.12493922246000333,0.9033012011463663
200,foxf1,adamts17,-0.00035107622,0.00035107622,0.0021633354625717506,2.66487613046966
201,hoxc11a,adamts17,-0.0013717606,0.0013717606,5.028723834687912e-06,5.298542214123436
202,hoxd12a,adamts17,-5.3926364e-05,5.3926364e-05,0.5873304575387697,0.2311174771103207
203,gata5,adamts17,-0.0005533581,0.0005533581,0.04149392376265391,1.3820154953253776
204,hoxc10a,adamts17,0.0002805728,0.0002805728,0.059758254515579104,1.2236020963553613
205,hoxd3a,adamts17,0.00017563954,0.00017563954,0.25618605236735176,0.5914445184039159
206,ebf3b,adamts17,2.4462484e-05,2.4462484e-05,0.8803362255507589,0.055351426698647094
207,sox13,adamts17,3.6876252e-05,3.6876252e-05,0.7503509954014885,0.12473553699795814
208,ebf1b,adamts17,0.001335552,0.001335552,5.750772499910991e-07,6.2402738127165795
209,arxb,adamts17,-0.0008911989,0.0008911989,0.00010285513021590092,3.9877740416562673
210,sox5,adamts17,-0.0017760737,0.0017760737,3.7276188674484136e-07,6.428568498739134
211,tbx4,adamts17,0.0010564735,0.0010564735,0.0001375306417333157,3.861600530538228
212,foxp1b,adamts17,0.001619229,0.001619229,7.83903701749862e-08,7.105737284722878
213,tbx20,adamts17,-0.0019402824,0.0019402824,0.0001858585520205961,3.7308174506570193
214,mef2aa,adamts17,0.0047830907,0.0047830907,1.2688505098973943e-09,8.89658954146003
215,lmx1al,adamts17,-0.00029962373,0.00029962373,0.15731072702935373,0.8032416617962062
216,dmrt2a,adamts17,0.00013067239,0.00013067239,0.28170436768776624,0.5502064194395354
217,lhx4,adamts17,-0.0006102151,0.0006102151,1.5371818974360936e-05,4.8132747386299535
218,tbx5a,adamts17,-0.0016667782,0.0016667782,0.0002868205559445468,3.5423897267372366
219,hoxb9a,adamts17,-0.000419335,0.000419335,0.020153743126343535,1.6956442811285917
220,mef2d,adamts17,0.0034456141,0.0034456141,1.3786413886118609e-10,9.86054868755957
221,etv1,adamts17,0.00086505985,0.00086505985,9.407589468690548e-05,4.026521642731846
222,lhx9,adamts17,0.00024589823,0.00024589823,0.19727075328093227,0.7049372970600939
223,etv2,adamts17,1.1986657e-05,1.1986657e-05,0.9494291584757568,0.022537434540279486
224,tlx3b,adamts17,0.0001491839,0.0001491839,0.40397590386486537,0.3936445386780531
225,mef2cb,adamts17,0.00679034,0.00679034,3.702158498081687e-09,8.43154499202051
226,hnf4a,adamts17,-0.00037212097,0.00037212097,0.0788541600713204,1.1031753898637982
227,tbx3a,adamts17,-0.00065109576,0.00065109576,0.0012958951157945157,2.8874301469800607
228,raraa,adamts17,-1.5000203e-05,1.5000203e-05,0.9195749866421143,0.036412850485671486
229,gata1a,adamts17,0.0013553806,0.0013553806,2.039855407409071e-06,5.690400615902489
230,en1b,adamts17,0.0010030456,0.0010030456,2.5537266846822867e-05,4.592825585414826
231,gsx1,adamts17,-0.0012106937,0.0012106937,4.267981438212016e-06,5.3697774780244245
232,mnx1,adamts17,0.00027877392,0.00027877392,0.05840510684324041,1.2335491772562157
233,hoxb3a,adamts17,-0.00022154764,0.00022154764,0.03653023682308408,1.4373475122768538
234,uncx4.1,adgrg6,0.0003264868,0.0003264868,7.123967172602082e-05,4.147278090442739
235,meis3,adgrg6,0.0025478518,0.0025478518,3.0889210762000554e-07,6.510193188043221
236,lhx2b,adgrg6,-0.00036414902,0.00036414902,0.00036167096125163696,3.4416863595669636
237,dlx5a,adgrg6,-0.00023229823,0.00023229823,0.14759625923167105,0.8309246493939428
238,barx1,adgrg6,0.0003300828,0.0003300828,0.10897140313269843,0.9626874570237575
239,emx3,adgrg6,0.00030068494,0.00030068494,0.06848841034443405,1.1643829138989124
240,otpa,adgrg6,5.4891105e-05,5.4891105e-05,0.4110491490177618,0.3861062465642282
241,meis1a,adgrg6,0.0006807851,0.0006807851,1.6209476735784382e-06,5.7902310045487315
242,hoxa4a,adgrg6,0.0010061266,0.0010061266,1.8466948070130364e-06,5.733604872064862
243,hoxc1a,adgrg6,-0.00036010015,0.00036010015,0.032062382290748564,1.49400421194792
244,foxi3b,adgrg6,-0.00037674347,0.00037674347,1.7062321222780093e-06,5.767961886083556
245,hoxa11b,adgrg6,0.00066109886,0.00066109886,4.07340383802128e-05,4.390042531743095
246,lmx1ba,adgrg6,-0.00033457493,0.00033457493,0.0077566926333329,2.1103234175660246
247,uncx,adgrg6,-0.0005702501,0.0005702501,1.5154661923193502e-06,5.819453747618974
248,rx2,adgrg6,0.000846029,0.000846029,1.6670122079770176e-06,5.778061219705504
249,lhx2a,adgrg6,-0.00047072035,0.00047072035,0.0036373764821023896,2.4392117455117805
250,noto,adgrg6,-0.0003963699,0.0003963699,0.004811090329012998,2.3177564890704914
251,meox1,adgrg6,-0.0002529803,0.0002529803,0.03006306035072332,1.5219668113146396
252,nr2e3,adgrg6,-0.00073609944,0.00073609944,5.590662694361917e-07,6.252536709565042
253,tcf21,adgrg6,0.00063525856,0.00063525856,0.0010059020232455757,2.997444318321837
254,alx1,adgrg6,0.0029387171,0.0029387171,1.2411515892077099e-12,11.906175172299909
255,foxp4,adgrg6,-0.00017204271,0.00017204271,0.09189353606872812,1.0367150364747546
256,lmx1bb,adgrg6,-0.00031046022,0.00031046022,0.015138130523332821,1.8199277545275816
257,hoxa9b,adgrg6,-0.00015446154,0.00015446154,0.09004782925252816,1.0455267520838893
258,gsx2,adgrg6,-0.00097123935,0.00097123935,1.0555141137652548e-06,5.976535955166
259,irx4a,adgrg6,0.0016754578,0.0016754578,4.2775027910784553e-05,4.368809698408819
260,meis1b,adgrg6,0.00052315893,0.00052315893,0.004455120999927755,2.3511404961417393
261,creb3l3b,adgrg6,0.00012318761,0.00012318761,0.27315945680459996,0.5635837595756833
262,phox2a,adgrg6,0.0006081453,0.0006081453,0.003638863230670339,2.4390342673820014
263,meis2a,adgrg6,-0.0007183279,0.0007183279,4.1999973774210534e-05,4.37675098078589
264,rfx6,adgrg6,0.0006697476,0.0006697476,7.324079640318107e-05,4.135246941928691
265,gbx2,adgrg6,-7.020799e-05,7.020799e-05,0.7702461420442466,0.11337046826982236
266,vsx1,adgrg6,0.00081998896,0.00081998896,1.336291646542734e-08,7.8740987464553065
267,tfap2b,adgrg6,0.00090920506,0.00090920506,1.1447552596253685e-08,7.941287352411729
268,msx1b,adgrg6,0.0010547411,0.0010547411,4.2633744216916437e-07,6.370246524698875
269,alx4a,adgrg6,-0.0003554662,0.0003554662,0.027795591755289274,1.556024075598399
270,pnx,adgrg6,-0.0004448608,0.0004448608,0.007793558491956734,2.1082642007935215
271,hoxc13b,adgrg6,-0.00015634485,0.00015634485,0.013183771716033896,1.879960325620043
272,dlx4a,adgrg6,-0.0004929382,0.0004929382,4.329692615756501e-06,5.363542935059885
273,tfap2a,adgrg6,0.0033941194,0.0033941194,6.231016680385132e-09,8.205441086140597
274,hoxc8a,adgrg6,0.00051953696,0.00051953696,3.434769858756453e-05,4.464102356834568
275,barhl1b,adgrg6,-0.00023014011,0.00023014011,0.02462521747056964,1.6086199254658295
276,foxg1a,adgrg6,-0.0006180452,0.0006180452,2.0925730174086925e-05,4.67931937897178
277,mef2b,adgrg6,0.002342399,0.002342399,2.7340775979458074e-05,4.563189163549678
278,osr1,adgrg6,0.0014015784,0.0014015784,8.33483149784319e-07,6.079103175715593
279,foxa2,adgrg6,0.00021846329,0.00021846329,0.19533964873540044,0.7092095975756436
280,hoxb6b,adgrg6,-0.0001481521,0.0001481521,0.16822982659553437,0.7740970027267042
281,dlx3b,adgrg6,-0.00037962763,0.00037962763,0.016798578679031,1.774727462200725
282,cebpa,adgrg6,0.0005510634,0.0005510634,8.599161232074516e-06,5.065543908064193
283,vax1,adgrg6,7.7497325e-06,7.7497325e-06,0.9483745311959677,0.023020117609889975
284,dlx2b,adgrg6,4.1103893e-05,4.1103893e-05,0.7938113652692014,0.10028268744149708
285,hoxd9a,adgrg6,-0.00033061195,0.00033061195,0.004648777835690912,2.332661208181071
286,alx4b,adgrg6,0.001651143,0.001651143,7.636062317402174e-09,8.117130536015216
287,hoxb7a,adgrg6,0.00048297996,0.00048297996,0.0004736660729015954,3.3245277212025846
288,pbx3b,adgrg6,-0.00035020863,0.00035020863,0.028724527334453014,1.5417471089487373
289,pknox2,adgrg6,0.0020692984,0.0020692984,1.5520299843192733e-09,8.809099892679239
290,en1a,adgrg6,-0.00015490646,0.00015490646,0.0015768678330914275,2.8022047060144777
291,drgx,adgrg6,0.0001520009,0.0001520009,0.23578492791745995,0.6274839597646134
292,dlx2a,adgrg6,0.0030133848,0.0030133848,1.1302751088843128e-10,9.946815836402688
293,foxi3a,adgrg6,0.00023839207,0.00023839207,0.0008911132276666507,3.0500671096257723
294,hoxc6b,adgrg6,-0.00028510744,0.00028510744,0.02618661144060263,1.5819206958419973
295,neurod4,adgrg6,-0.00027152564,0.00027152564,0.05599783057112722,1.251828797801631
296,prrx1a,adgrg6,-0.00071798026,0.00071798026,0.0005668268436551372,3.2465495907194852
297,gbx1,adgrg6,0.00074293796,0.00074293796,0.0034387025079376365,2.4636053946198677
298,foxd5,adgrg6,0.00030859487,0.00030859487,0.000738724067819216,3.1315177513231283
299,bhlhe22,adgrg6,-0.0004315179,0.0004315179,0.0016098062028678816,2.79322640352778
300,foxd3,adgrg6,0.0029013732,0.0029013732,2.1095294087552584e-08,7.675814415780512
301,pbx1a,adgrg6,-0.00026298777,0.00026298777,0.042671297969585006,1.3698641466308432
302,cdx4,adgrg6,-0.0002043465,0.0002043465,0.055076798152418,1.259031315059179
303,vax2,adgrg6,5.9625552e-05,5.9625552e-05,0.4866702373224451,0.3127652125439666
304,evx2,adgrg6,-0.00020315872,0.00020315872,0.15654354956191208,0.8053648229520984
