,source,target,coef_mean,coef_abs,p,-logp
0,dmrta2,adamts10,0.00021397474,0.00021397474,0.005304505320785112,2.275355110626065
1,fli1b,adamts10,-1.6885557e-05,1.6885557e-05,0.7471083540905573,0.12661640732644244
2,ebf3a,adamts10,0.0002789133,0.0002789133,0.0005107559402140334,3.2917865737172005
3,tfap2a,adamts10,0.00068640854,0.00068640854,6.1200008123290865e-06,5.213248520209011
4,mafbb,adamts10,-0.00017833362,0.00017833362,0.03524313235700006,1.452925499099233
5,ebf3b,adamts10,-0.0002517803,0.0002517803,0.00033496890063074906,3.4749955121017098
6,foxg1a,adamts10,0.0002127881,0.0002127881,0.02419896716441903,1.6162031697371626
7,spi1b,adamts10,4.5937166e-05,4.5937166e-05,0.44098163519220845,0.35557949647492487
8,esr2a,adamts10,-0.0006170579,0.0006170579,1.6579570821634455e-08,7.780426715776597
9,ebf1b,adamts10,0.0006807657,0.0006807657,0.0011985990554435357,2.921326068885339
10,bcl11ab,adamts10,-0.00020346954,0.00020346954,0.009854692192281843,2.0063569362025158
11,mef2b,adamts10,-0.0002520928,0.0002520928,0.0022511720754740056,2.647591307055192
12,tbx16,adamts10,-0.0009899003,0.0009899003,6.345301539311414e-11,10.197547734680809
13,foxa2,adamts10,-0.00015525353,0.00015525353,0.023765545997674904,1.6240522036265994
14,foxn3,adamts10,0.00041592334,0.00041592334,0.0014113642801382505,2.850360878212043
15,nhlh2,adamts10,0.00017755934,0.00017755934,0.02478539144016559,1.6058042178134406
16,ebf2,adamts10,0.0005930478,0.0005930478,5.361193511063156e-07,6.2707385167310115
17,tbx4,adamts10,0.00023152868,0.00023152868,0.0010003006415526627,2.9998694526556426
18,elk3,adamts10,0.00046004285,0.00046004285,2.874009108102279e-06,5.541511859864879
19,myod1,adamts10,1.7636261e-05,1.7636261e-05,0.7953053355085494,0.09946610396224673
20,etv4,adamts10,0.0011347942,0.0011347942,3.0595284113090487e-11,10.514345509515069
21,foxp1b,adamts10,0.000629049,0.000629049,2.920170734142853e-07,6.534591755836365
22,tbx20,adamts10,-0.000105450774,0.000105450774,0.04178724573032035,1.378956253013907
23,mef2aa,adamts10,7.884401e-05,7.884401e-05,0.1416579790792287,0.8487589582244842
24,foxi3b,adamts10,0.00060239504,0.00060239504,4.4464271830279543e-07,6.351988815519259
25,dmrt2a,adamts10,0.0003171182,0.0003171182,0.0004872145674297244,3.3122797350308386
26,tbx5a,adamts10,5.5910445e-05,5.5910445e-05,0.38788550298556257,0.4112964516219778
27,mef2ca,adamts10,0.0004670988,0.0004670988,0.0004270456278854998,3.3695257201032334
28,foxi3a,adamts10,-7.803752e-05,7.803752e-05,0.3183469480483031,0.49709930930613727
29,dmrt2b,adamts10,0.0,0.0,,-0.0
30,myog,adamts10,8.2818224e-05,8.2818224e-05,0.11920884251365302,0.9236915288872799
31,tbx2b,adamts10,0.00017830436,0.00017830436,0.027866621517031762,1.5549156809260953
32,mef2d,adamts10,0.00012600338,0.00012600338,0.00022866865128673417,3.6407933697455475
33,fli1a,adamts10,0.000520118,0.000520118,0.0011191207509215224,2.951123051425506
34,tal1,adamts10,-0.00023656258,0.00023656258,0.00014825183944171459,3.828999909400931
35,foxi2,adamts10,-0.00019242367,0.00019242367,0.0745123478062025,1.1277717522216029
36,etv1,adamts10,0.00042594224,0.00042594224,0.0012996115286065745,2.8861864447662575
37,tfap2e,adamts10,0.00027693762,0.00027693762,0.013152407325533067,1.8809947496449564
38,nr2e3,adamts10,-0.00044054724,0.00044054724,1.3672635402363292e-05,4.864147767042149
39,tcf21,adamts10,-0.00027501615,0.00027501615,0.0020901130591496654,2.679830221239754
40,etv2,adamts10,0.00025791948,0.00025791948,4.9479285528834624e-05,4.305576580124664
41,im:7142702,adamts10,-0.00019117683,0.00019117683,0.03564562538606128,1.4479937613877176
42,rxrab,adamts10,-0.00018380926,0.00018380926,0.004241337881745937,2.3724971285464944
43,tfap2c,adamts10,0.00018463872,0.00018463872,6.084624615374161e-06,5.215766209956578
44,mef2cb,adamts10,0.00015832257,0.00015832257,0.00019772498333989525,3.703938452380062
45,foxd5,adamts10,0.00019411003,0.00019411003,0.00928528502528611,2.0322047604208016
46,myf5,adamts10,-0.00047393143,0.00047393143,3.042066935236384e-05,4.516831234305377
47,ascl1a,adamts10,-0.0003205128,0.0003205128,7.711542468136013e-05,4.112858745373162
48,tbx2a,adamts10,-1.693219e-05,1.693219e-05,0.7251474151195392,0.1395736967875504
49,bhlha15,adamts10,0.00020667807,0.00020667807,0.04520230272094656,1.3448394405530595
50,tbx3a,adamts10,-3.895624e-05,3.895624e-05,0.5773854938091753,0.23853413150096478
51,irf8,adamts10,1.967004e-05,1.967004e-05,0.8505039261998844,0.07032367720366507
52,bcl11aa,adamts10,-0.0003664639,0.0003664639,1.1245713239332711e-06,5.949012995000834
53,foxd3,adamts10,0.00084762427,0.00084762427,4.478388831112472e-07,6.348878201986226
54,foxj1a,adamts10,0.00022104931,0.00022104931,0.04018216540635201,1.3959666629414356
55,rxraa,adamts10,0.0005653588,0.0005653588,0.0024502655984889373,2.6107868373879963
56,foxd1,adamts10,0.00028222502,0.00028222502,3.3338465933341474e-06,5.477054388071686
57,mafba,adamts10,-0.00012316412,0.00012316412,0.19329641162037883,0.7137762081956253
58,esrrga,adamts10,7.213593e-05,7.213593e-05,0.2425990178586773,0.6151109616698592
59,tfap2b,adamts10,-1.1069134e-05,1.1069134e-05,0.8720239717553364,0.05947157623948844
60,smad3a,adamts17,1.4275963e-05,1.4275963e-05,0.8690742089143664,0.060943138227966286
61,uncx4.1,adamts17,0.000100725156,0.000100725156,0.19387521517683218,0.712477707166429
62,esr2a,adamts17,9.953687e-05,9.953687e-05,0.37176993117494517,0.42972573896670363
63,meis3,adamts17,0.0002586705,0.0002586705,8.322147342464085e-07,6.0797645993514555
64,lhx2b,adamts17,-0.00036178107,0.00036178107,1.0197630273180241e-07,6.991500737929285
65,gfi1b,adamts17,-0.0004530038,0.0004530038,8.397208251618979e-07,6.075865076133281
66,dlx5a,adamts17,0.00069269584,0.00069269584,8.693207889326595e-07,6.06081993453474
67,egr3,adamts17,0.0,0.0,,-0.0
68,barx1,adamts17,-0.00030851737,0.00030851737,0.000419518071199116,3.377249326723196
69,rorb,adamts17,6.7369365e-05,6.7369365e-05,0.021142047645137517,1.674852952794037
70,gata2a,adamts17,-0.0005137394,0.0005137394,3.410240185002675e-07,6.4672150323424376
71,otpa,adamts17,0.000120131626,0.000120131626,0.17985887646006943,0.7450681238588212
72,etv4,adamts17,0.00072811387,0.00072811387,4.778208132064874e-07,6.320734936913766
73,sox3,adamts17,-0.00018282235,0.00018282235,0.0003024943951026744,3.519282667948806
