source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
hmga1a,rrm2,0.1535564,0.1535564,4.415507233481452e-17,16.35501939943666,TDR118,15,endoderm,filtered
foxn3,cdh6,0.12774445,0.12774445,6.4109385564458435e-15,14.193078385450443,TDR118,15,endoderm,filtered
foxd2,cxcl12a,0.12088854,0.12088854,6.022806844110218e-14,13.22020106475275,TDR118,15,endoderm,filtered
klf3,osr1,0.12028825,0.12028825,6.662631818791566e-14,13.176354185453933,TDR118,15,endoderm,filtered
hoxc6b,hoxc3a,0.11799424,0.11799424,1.1332936116662605e-15,14.945657559327236,TDR118,15,endoderm,filtered
tfap2c,myh9a,0.11571231,0.11571231,8.555202055982954e-12,11.067769728874236,TDR118,15,endoderm,filtered
tbx16,itm2cb,0.115066305,0.115066305,1.6564293015877875e-22,21.780827095601843,TDR118,15,endoderm,filtered
smad3a,cdx4,0.11482536,0.11482536,1.7886042503086717e-11,10.747485741556773,TDR118,15,endoderm,filtered
hmga1a,apoeb,0.11444842,0.11444842,3.3001031676018722e-19,18.48147248302519,TDR118,15,endoderm,filtered
foxd3,slc1a3a,0.113302454,0.113302454,6.4766597412073404e-15,14.188648918508513,TDR118,15,endoderm,filtered
meis1a,tp63,0.11169163,0.11169163,2.067029439916263e-08,7.68465333783709,TDR118,15,endoderm,filtered
rx3,cdh6,0.110037014,0.110037014,1.4852979818129344e-12,11.828186409057318,TDR118,15,endoderm,filtered
tp63,bcam,0.10688412,0.10688412,1.3900900993666608e-14,13.856957049825306,TDR118,15,endoderm,filtered
stat5a,tp63,0.10494964,0.10494964,7.45971851719153e-10,9.127277559757472,TDR118,15,endoderm,filtered
myf5,apoc1,0.10376369,0.10376369,2.1945433040068932e-10,9.658655844982743,TDR118,15,endoderm,filtered
gbx1,cdh6,0.1035552,0.1035552,2.7570231206217258e-14,13.559559591849856,TDR118,15,endoderm,filtered
sox5,zbtb16a,0.103259034,0.103259034,5.308656580057261e-11,10.275015368501403,TDR118,15,endoderm,filtered
rarab,hoxc3a,0.10211727,0.10211727,1.4897872376477548e-16,15.826875750455736,TDR118,15,endoderm,filtered
sox5,sox6,0.10046856,0.10046856,6.114726392117202e-19,18.21362297101562,TDR118,15,endoderm,filtered
meis1b,zbtb16a,0.09877321,0.09877321,2.3236245796236813e-14,13.633834038144133,TDR118,15,endoderm,filtered
nfatc1,pcdh2g28,0.09589397,0.09589397,9.51491381624388e-07,6.021595141092066,TDR118,15,endoderm,filtered
rarab,agrn,0.09581468,0.09581468,7.984883359873453e-16,15.09773142348709,TDR118,15,endoderm,filtered
meis1b,efnb2b,0.09434881,0.09434881,4.99669836983977e-11,10.301316866340471,TDR118,15,endoderm,filtered
rarga,cdx4,0.092973575,0.092973575,1.761438742737896e-17,16.754132455607063,TDR118,15,endoderm,filtered
raraa,hoxb3a,0.0909032,0.0909032,3.715606347527977e-12,11.429970303869021,TDR118,15,endoderm,filtered
lef1,zbtb16a,0.087631986,0.087631986,1.1183495478667164e-14,13.951422433495136,TDR118,15,endoderm,filtered
msx1b,dag1,0.087443314,0.087443314,4.239071056714085e-09,8.372729303582714,TDR118,15,endoderm,filtered
tead1b,fgfr2,0.08410649,0.08410649,4.4505504864618455e-14,13.351586268019808,TDR118,15,endoderm,filtered
phox2bb,cdh6,-0.08337801,0.08337801,4.2286487744786714e-10,9.373798385233881,TDR118,15,endoderm,filtered
nfatc3a,epcam,0.08281771,0.08281771,2.386391993323876e-09,8.622258216761772,TDR118,15,endoderm,filtered
rarga,kank1a,0.08223956,0.08223956,7.871920385798032e-20,19.103919306876442,TDR118,15,endoderm,filtered
msx1b,zeb2a,0.0822209,0.0822209,1.697658478699887e-11,10.770149673181635,TDR118,15,endoderm,filtered
wt1b,cdh6,0.08125337,0.08125337,4.2699027764671355e-10,9.369582013528731,TDR118,15,endoderm,filtered
hoxb9a,actb2,0.081047356,0.081047356,2.850592656338088e-16,15.545064838019838,TDR118,15,endoderm,filtered
hoxb3a,raraa,0.08091658,0.08091658,3.125608443361104e-17,16.505065428600464,TDR118,15,endoderm,filtered
sox6,tp63,0.07991916,0.07991916,4.230790999506823e-10,9.373578428226452,TDR118,15,endoderm,filtered
foxp1b,sema6e,0.07902432,0.07902432,2.8568046976162936e-10,9.544119448678073,TDR118,15,endoderm,filtered
nkx2.7,bcam,0.07884929,0.07884929,3.320771720882279e-10,9.478760977990497,TDR118,15,endoderm,filtered
foxp1b,foxp4,0.0788069,0.0788069,1.5056868888178528e-14,13.822265331320303,TDR118,15,endoderm,filtered
tfap2b,stm,-0.07797694,0.07797694,1.6457194415061986e-06,5.7836442003455275,TDR118,15,endoderm,filtered
meis1a,dag1,0.0770395,0.0770395,3.3845067602436563e-12,11.470504614102227,TDR118,15,endoderm,filtered
irx7,bcam,0.07616016,0.07616016,8.994330153946193e-13,12.046031174872882,TDR118,15,endoderm,filtered
hmga1a,apoc1,0.07596694,0.07596694,1.9130263097943362e-13,12.718279057092449,TDR118,15,endoderm,filtered
