source,target,coef_abs
en2a,fabp7a,0.046072725
irx1b,serbp1a,0.046059016
rx1,snu13b,0.045948833
sox21a,ppiaa,0.045912683
myog,cirbpa,0.045851808
her9,nme2b.1,0.045847166
rx1,mdkb,0.045746263
sox11b,hspa8,0.0457118
tbx2a,banf1,0.04570659
msx1b,ntn1a,0.045638435
myog,serbp1a,0.045572154
sox11b,cirbpa,0.045560233
irx6a,tenm4,0.045554556
sox21a,nme2b.1,0.045543585
rx1,nop56,0.04552142
nr2f1b,tenm4,0.045341983
irx3a,fgfr2,0.045319244
rx1,ptmaa,0.04518798
rorb,epha4b,0.04518105
pax6b,tpt1,0.045178086
foxg1d,cntfr,0.044879343
sox21a,rplp1,0.044747513
gli3,stmn1a,0.044598628
tbx2b,ncl,0.04454268
rx1,hmgn2,0.044529915
hoxb3a,ptmaa,0.044383068
hmga1a,nap1l1,0.04420097
sox11a,dla,0.04419354
rx1,prmt1,0.0441796
hoxb8a,rpl3,0.04396158
hmga1a,tuba1b,0.043918062
sox11b,eif5a2,0.04387713
zic1,sox11a,0.043871414
foxg1d,serbp1a,0.04381026
irx3a,cirbpa,0.043594424
hmx4,ptmaa,0.043294426
sox13,mdka,0.043256864
sox21a,tmsb,0.043209817
nr2f6b,apoc1,0.04266309
rx1,rps2,0.042658195
pax6a,pcdh19,0.042636633
hmga1a,ccng1,0.04260657
hmga1a,sox21a,0.04259671
sox6,col18a1a,0.042527456
rx1,fabp11a,0.042519514
rx1,rpl7a,0.04239957
nr2f1b,pcdh19,0.042364128
irx3a,actc1b,0.04224518
nr2f6b,mdka,0.04222579
nr2f6b,tpt1,0.042142496
sox21a,rpl12,0.04201419
six3b,hspa8,0.041976273
nr2f1b,sox11a,0.041864328
meis1a,id1,0.04156997
phox2bb,tuba1a,0.04153561
hmga1a,pdap1a,0.041422654
sox21a,h3f3d,0.041229524
sox21a,hmgb1b,0.041198675
dlx2a,mdkb,0.041021064
foxb1a,marcksl1a,0.040870216
hoxa5a,tenm4,0.04084562
zic2a,boc,0.04067755
sox13,neo1a,0.04060767
hmx4,mibp2,0.040575642
mef2ca,cfl1,0.040559962
dlx2b,tenm4,0.040518723
pbx3b,pcdh19,0.04047472
sox11b,rps20,0.040330477
sox11b,ppiaa,0.040216744
hmga1a,tuba8l,0.040070456
foxp1b,hmgb1b,0.040015128
irx1b,actc1b,0.039961837
hoxa4a,nme2b.1,0.039873715
pax3a,eif5a2,0.039796807
hmga1a,krt18a.1,0.039654598
en2b,tuba1a,0.039641563
hoxa2b,rplp0,0.039425362
otx5,pcna,0.039173156
nr2f6b,seta,0.03914183
irx3a,h3f3b.1,0.039037332
nr2f1b,lig1,0.03898624
msx1b,neo1a,0.038967762
hoxa2b,mdkb,0.038936
foxd1,rpl3,0.03890819
her9,rpl24,0.038879987
sox11a,mibp2,0.038555495
meis2a,histh1l,0.03852398
six3b,rps20,0.038519125
rx1,seta,0.038514167
hoxb2a,ptmaa,0.038483404
sox11a,gadd45gb.1,0.038390495
her9,fabp3,0.03833301
rx1,hmgb2a,0.038311817
msx1b,cntfr,0.03824008
myog,rpl7a,0.03815491
sox13,gli3,0.038146626
pax6a,fgfr2,0.038143806
irx3a,kirrel3l,0.038044218
tbx2a,stmn1a,0.037932944
six3b,serbp1a,0.037798114
pax6b,h3f3d,0.037740946
nr2f1b,si:ch73-21g5.7,0.03771945
rx1,tuba1a,0.037686046
sox6,cirbpa,0.03767356
rx1,si:ch73-21g5.7,0.037623264
pbx3b,rnf220a,0.03749087
sox11a,actc1b,0.037481762
sox6,nme2b.1,0.03737031
pax6b,tuba1a,0.03734885
her9,pa2g4a,0.037176467
msx1b,tenm4,0.0371287
rx1,cfl1,0.036912616
hoxb3a,tenm4,0.03689488
irx7,serbp1a,0.036872175
sox6,robo1,0.036837988
etv4,pcna,0.036761124
lhx9,cfl1,0.036317613
her9,eef1a1l1,0.036267392
rfx4,lrrn1,0.036215708
hoxa2b,cirbpa,0.036176667
sox21a,hmgn2,0.036170457
irx3a,rpl3,0.036111537
six3b,eif5a2,0.036077358
etv4,rpl3,0.036030456
hoxb3a,mibp2,0.03601511
pknox2,tenm4,0.036004834
hoxb3a,col28a2a,0.036001023
irx3a,ppiaa,0.035861433
rx1,rps6,0.03581653
myog,h3f3b.1,0.03571569
hoxb1b,pcdh19,0.035714768
hoxb8a,hspa8,0.03571029
irx3a,sox11a,0.035582084
hmga1a,fbl,0.035574064
dbx1b,rpl3,0.03552651
tp53,rplp0,0.035501882
hmga1a,sfrp5,0.03549298
irx1b,rpl3,0.035411432
sox21a,eef1a1l1,0.03539538
rx1,rplp1,0.035359547
hoxa2b,hspa8,0.03532021
sox11b,lrrn1,0.035237376
meis1a,eif5a2,0.03522808
phox2bb,rpl3,0.03522334
hoxa2b,marcksl1a,0.035196047
hoxa4a,cirbpa,0.035161134
lhx9,tuba1a,0.03513042
hoxb3a,efnb3b,0.03507869
mef2ca,rpl3,0.035069082
rx1,marcksl1a,0.035055567
msx1a,mdkb,0.034925602
tbx2b,nucks1a,0.034922652
mafba,tenm4,0.034912508
myog,cntfr,0.034908134
pbx1a,hmgb1b,0.03483171
pax6a,hspe1,0.03476558
pax7a,ncl,0.034756966
phox2bb,cirbpa,0.034682125
nfia,fabp7a,0.034663215
pax7b,cntfr,0.034643777
mef2ca,tpt1,0.034619994
sox13,cdon,0.034545083
irx3a,egfl6,0.03450779
rxraa,gli3,0.034506846
rx1,hmga1a,0.034445483
sox11b,dla,0.03422009
pax6b,hspa8,0.034207538
nkx2.2a,ntn1a,0.03401757
pax6a,ncl,0.03397424
pax6b,banf1,0.033830427
myog,rpl24,0.033788454
sox21a,nucks1a,0.033787016
irx3a,serbp1a,0.033776037
sox21a,rps2,0.033752795
msx3,mdkb,0.033741005
irx1b,rrm2,0.03350359
hoxa2b,tpt1,0.03347593
sox11b,rpsa,0.033440802
mef2aa,rpl3,0.033414423
hoxb3a,ncam1b,0.033336982
irx1b,mibp2,0.03329677
sox21a,tuba8l4,0.03321017
sox11a,robo1,0.033188336
sox6,rnf220a,0.033167146
tbx2a,mibp2,0.033107538
bhlhe41,cntfr,0.033089917
sox11b,actc1b,0.033023614
hoxa2b,h3f3b.1,0.032983158
sox6,hmgb1b,0.032890964
sox21a,fabp3,0.03287345
dlx1a,cfl1,0.032804225
gsx1,pcdh19,0.032759815
dlx5a,tuba1a,0.032726906
fosab,mdka,0.032703083
pax6a,ek1,0.03268713
myog,eef1a1l1,0.032605458
hmga1a,tpm4a,0.032570224
rfx4,epha4b,0.0325688
sox6,gli3,0.032488115
six3b,cirbpa,0.032472596
rx1,rpl24,0.03244768
ascl1a,id1,0.032425825
sox11a,nucks1a,0.032419942
etv2,marcksl1a,0.03231864
meis3,histh1l,0.032307073
en1b,tpt1,0.03227415
sox21a,hsp90ab1,0.032251567
nr6a1b,slc1a3a,0.03223116
shox2,marcksl1a,0.03221227
sox21a,rpl24,0.032202218
zic2a,mibp2,0.03215774
rx1,ptmab,0.03214657
msx1b,marcksl1a,0.03214215
sox21a,ptmab,0.032118004
sox11b,nme2b.1,0.0321165
erfl1,pax7a,0.032114543
pax6b,rpl12,0.032064904
irx3a,marcksl1a,0.032054935
hoxb8a,hmgb1b,0.031986337
hoxa9a,ptmaa,0.03195771
pknox2,fgfr2,0.031928834
myog,ppiaa,0.031918712
hmga1a,ccnd1,0.031900447
meis1a,histh1l,0.03184267
rxraa,neo1a,0.03181059
sox11b,fabp3,0.031735398
sox6,rps20,0.031711716
hmx4,tenm4,0.031591695
raraa,mdka,0.03152133
tbx2a,h3f3b.1,0.031497616
zbtb18,gadd45gb.1,0.031457916
hmga1a,sox11b,0.031418696
hoxa4a,cfl1,0.03141524
hoxb8a,pcna,0.03137823
sox21a,rpl7a,0.03132162
sox6,hoxb3a,0.031254128
hoxb3a,cfl1,0.031188093
rx1,h3f3d,0.03117306
rx1,eef1a1l1,0.031115396
foxn3,ntn1a,0.031049456
ascl1a,nucks1a,0.03104756
hoxb3a,epha7,0.031047335
nr2f1b,robo1,0.030998312
phox2bb,tpt1,0.030965159
dbx1a,fabp7a,0.0308729
pax6b,eef2b,0.030868948
tbr1b,apoc1,0.030862538
tbx3a,cntfr,0.030810738
sox11a,mki67,0.030800361
irx1b,tenm4,0.030782076
hoxb3a,rnf220a,0.030779235
hoxb8a,seta,0.030743375
rxrgb,stmn1a,0.03073089
pbx3b,mdka,0.030728852
pax6a,ncam1b,0.030698145
phox2bb,mibp2,0.030647218
rx1,cirbpa,0.030598793
foxb1a,eef2b,0.030586647
otpa,hmgb2b,0.030580152
pax6b,ppiaa,0.030556899
rx1,rplp0,0.030556709
irx3a,prmt1,0.030551119
sox21a,lrrn1,0.030477164
hoxa4a,marcksl1a,0.03047646
cdx4,rpl3,0.030475795
pax5,ntn1a,0.03043472
hoxb5b,tenm4,0.030429507
nr2f1b,kirrel3l,0.030428119
pax6b,fabp3,0.030418139
pax7a,mdka,0.03037846
foxb1a,mcm2,0.030332347
sox11b,ptmab,0.03031218
hoxa2b,rps20,0.030274125
msx3,cntfr,0.03026563
six1b,tuba1a,0.030246696
sox1b,mdka,0.030238587
etv4,seta,0.030165998
myog,eef2b,0.030157052
pax7b,hspe1,0.030131102
tbx2a,ptmab,0.030081466
sox6,rpl7a,0.030071529
sox6,rpsa,0.030054353
msx3,fabp7a,0.030043092
sox11b,fabp7a,0.029998021
pax6b,hmgb2a,0.029955592
irx6a,nop56,0.029937275
nr3c2,ntn1a,0.029896865
tp53,cdon,0.029887004
hoxc3a,cntfr,0.029831573
irx3a,efna2a,0.029809127
hoxa2b,ppiaa,0.029789336
nr2f1b,ptmaa,0.02973758
irx3a,mcm2,0.029709475
otx5,ncl,0.029628748
dbx1a,rpl18a,0.029588254
myog,hsp90ab1,0.029565584
sox6,hspa8,0.029520856
rx1,tuba8l4,0.029484997
sox6,fabp3,0.0294344
lin28a,setb,0.029405754
emx3,banf1,0.029343333
dlx5a,hmgb1b,0.0293352
mef2aa,ncl,0.02932377
foxd3,histh1l,0.029311191
six3b,pax6a,0.029278155
foxd3,mibp2,0.029247811
lhx2b,hmga1a,0.029246861
rx1,tubb2b,0.02924251
sox5,seta,0.029238224
irx1b,prmt1,0.029228192
meis3,hmgb1b,0.029200997
im:7142702,tenm4,0.029174976
otx5,slbp,0.029142063
dbx1a,hmgn2,0.02910583
pax6b,serbp1a,0.029097328
meis3,tenm4,0.029081928
sox21a,rnf220a,0.029078148
dbx1a,ccng1,0.029049234
hmga1a,vim,0.028994175
tbx2a,rps6,0.028987342
hoxa4a,rps20,0.028957931
mef2cb,ccnd1,0.028914314
atoh1a,neo1a,0.028883466
rx3,rpl3,0.028880013
irx3a,mdkb,0.028826231
irx1b,banf1,0.028808657
hoxc3a,hoxb3a,0.028762434
dlx1a,pcdh19,0.028653791
sox11b,nucks1a,0.02863452
sox11b,rps6,0.028597604
en2b,cfl1,0.028579049
nr2e1,cntfr,0.028531907
en1b,hspe1,0.028519366
hoxa4a,hoxb3a,0.028503643
zic1,mibp2,0.028494352
irx3a,si:ch73-281n10.2,0.028455082
foxb1a,serbp1a,0.028426055
sox11b,serbp1a,0.02836535
meis2a,hmgb1b,0.028336339
rxraa,epha4b,0.02827622
tp53,ntn1a,0.028218884
irx1b,boc,0.028170986
en2b,ppiaa,0.028153649
sox21a,cdon,0.028135173
nr2f6b,cfl1,0.028133336
hoxc6b,hoxc3a,0.028111245
irx3a,nop56,0.028084492
irx3a,slc1a3a,0.02805384
pax3a,rnf220a,0.028047243
tp53,pcna,0.028042397
sox5,serbp1a,0.028027965
en2b,hmga1a,0.027979463
six3b,tpt1,0.027947247
dbx1a,rps2,0.027933404
fosab,stmn1a,0.02786566
her9,mibp2,0.027853243
irx6a,lig1,0.027816009
foxj1a,serbp1a,0.027786179
pax3a,tubb2b,0.027755836
hoxb5b,eif5a2,0.027704772
otpb,cfl1,0.027664777
rx3,hmgb1b,0.027651757
meis3,ptmaa,0.027635586
sox21a,nop56,0.027618563
zic2b,hmgb1b,0.027617486
foxb1a,cntfr,0.02761052
en2a,en2b,0.027574101
neurod4,elavl3,0.027568446
etv4,serbp1a,0.027508765
emx3,ptmaa,0.027493225
foxg1d,nop56,0.02748192
hoxb3a,dacha,0.027426712
irx1b,mdkb,0.027421027
sox6,mdka,0.027397823
pax5,mibp2,0.027394678
foxb1a,setb,0.027376829
en2b,tubb2b,0.027352266
rx1,si:ch73-281n10.2,0.027323173
phox2bb,ptmaa,0.02729052
hmga1a,tnni2b.1,0.027255783
rorb,fgfr2,0.027235717
lhx9,hspe1,0.02722368
hmx2,tenm4,0.027221693
egr2b,seta,0.027200662
meis1a,ntn1a,0.027200103
myog,tenm4,0.027189905
nr2f6b,eef2b,0.02718131
phox2bb,hspa8,0.027159203
sox6,rpl12,0.027149681
hoxb8a,nme2b.1,0.02714794
pax6b,hspe1,0.02713973
irx3a,rps20,0.027115617
nr2f1b,cirbpa,0.027109697
hoxb8a,ppiaa,0.027109047
pax7b,rps20,0.027037147
rx1,rpl18a,0.026988378
myog,h3f3d,0.026982937
mef2d,pax6a,0.02696853
hmx4,fabp3,0.026937727
sox11b,gadd45gb.1,0.026896339
hoxa2b,mibp2,0.026887314
hoxa2b,rpl18a,0.02688165
irx1b,rps20,0.026855867
nr2f6b,hmgb2b,0.026843503
hoxa4a,hmga1a,0.026842143
rx1,mibp2,0.0268391
rx1,eef2b,0.026835982
hoxb8a,rpsa,0.026828593
msx1b,sox13,0.026806619
hoxb3a,mdkb,0.02678804
hmga1a,hspd1,0.026751269
etv4,hspa8,0.02674183
pax7b,fabp7a,0.026724389
irx3a,hspa8,0.026714472
sox21a,neo1a,0.026665648
phox2bb,rpsa,0.02662866
sox6,tmsb,0.026613036
irx6a,rpl3,0.026590552
foxd3,tubb2b,0.02657955
hoxb8a,rpl7a,0.026571093
etv4,mibp2,0.02655797
pknox2,pcdh19,0.026529491
pax6b,cfl1,0.026512116
tbx2b,stmn1a,0.026510505
hmga1a,qkia,0.026459014
hmga1a,top2a,0.026456164
sp8a,tpt1,0.026422312
pax6b,hmga1a,0.026420956
twist2,seta,0.026410323
tp53,sox11a,0.02636332
tbr1b,tuba1a,0.026336513
hoxb8a,hmga1a,0.02633165
foxa1,stmn1a,0.02633072
meis2a,ntn1a,0.026326587
etv4,tubb2b,0.026316281
sox11b,rplp1,0.026282
hoxb3a,fgfr3,0.026244732
msx1b,gli3,0.026232777
meis3,id1,0.026169343
vsx2,fabp3,0.026140776
pax3a,gli3,0.02611852
irx3a,hmga1a,0.02605488
msx1b,rpl3,0.026054215
sox6,hmga1a,0.026021885
hoxb8a,tuba8l4,0.026018742
her6,ntn1a,0.025967907
lhx9,hspa8,0.025941497
pax6b,rps2,0.025901716
en2b,pcna,0.025892876
myod1,seta,0.025823548
pax6b,rplp0,0.02578621
rxraa,col18a1a,0.025775578
gsx1,stmn1a,0.025771081
rxrgb,apoc1,0.0257659
otpa,hmgb1b,0.025757505
hoxb3a,hspe1,0.025739914
msx3,ntn1a,0.02571244
nr2f6b,rps2,0.025711542
myog,nucks1a,0.025706274
rx1,ccng1,0.025691185
dlx2a,hspe1,0.025663117
foxd3,ccng1,0.02565091
sox6,rplp1,0.02559671
mef2d,pax3a,0.025593584
irx7,hsp90ab1,0.025576469
pbx1a,mdka,0.025552955
nkx6.2,ptmaa,0.025477897
nr2f1b,pax6a,0.025469987
rx1,banf1,0.0254673
rx1,npm1a,0.02546643
dlx1a,nop56,0.025459522
sox11a,pcna,0.025393896
msx1b,fabp7a,0.025386257
sox1b,tuba1a,0.025325155
msx1a,marcksl1a,0.025301976
pax7a,atp2b1a,0.025295788
sox11b,mdka,0.02526443
pax5,serbp1a,0.02524831
irx7,ntn1a,0.025243286
irx7,hspa8,0.025234196
ptf1a,apoc1,0.025225
phox2bb,rps20,0.025153903
hoxb6b,hmgb1b,0.025153644
irx3a,pcdh19,0.025149632
myog,nme2b.1,0.02513324
hmga1a,kpna2,0.02510152
meox1,nme2b.1,0.025097653
hoxb2a,tenm4,0.02507421
hoxa4a,nop56,0.02506479
raraa,tpt1,0.025027215
hmga1a,ckbb,0.0250145
rfx4,dacha,0.02499774
en2b,dkc1,0.024980664
sox11b,hsp90ab1,0.024968944
rfx4,adgrv1,0.02496881
msx1b,cirbpa,0.024960766
irx7,rpl3,0.024923718
nr2f6b,pax3a,0.024912454
neurod4,lrrn1,0.02488473
dlx1a,ncl,0.024878684
mef2aa,setb,0.024859749
hoxa2b,ptmaa,0.024839804
nr3c2,cfl1,0.024832327
her9,fabp11a,0.024823835
foxd1,banf1,0.024740133
sox6,cfl1,0.02473617
six3b,cfl1,0.024724886
rxraa,fgfr2,0.024682859
rx1,hsp90ab1,0.024682688
lef1,id1,0.024680281
en2b,h3f3d,0.024661615
tbx2a,ncl,0.024654338
irx1b,mcm2,0.024628483
nkx2.4a,id1,0.024576353
en2b,eif5a2,0.024572467
otpa,rpl3,0.024563441
sox21a,cdca7a,0.02455745
wt1b,mdkb,0.024557317
sox11a,fstl1a,0.024521839
nr2f1b,epha4a,0.024487264
msx1a,nme2b.1,0.024475034
foxd3,tuba1a,0.0244659
nr2f1b,nucks1a,0.024459274
foxd3,banf1,0.024449399
pax7a,mab21l2,0.024445066
sox11b,setb,0.02443397
zic4,boc,0.02441098
mef2d,fgfr3,0.02439796
pax6b,eef1a1l1,0.024392514
hoxa4a,mdkb,0.024388846
meox1,nop56,0.024367332
dbx1a,h3f3d,0.024360586
sox6,her15.2,0.024359781
hoxa4a,col28a2a,0.024337964
sp8a,nucks1a,0.024317214
en2b,cntfr,0.024312502
lhx2b,pcna,0.024300782
dlx2b,marcksl1a,0.024294404
nkx2.2a,id1,0.0242797
hoxa2b,nop56,0.024225593
lhx2b,cirbpa,0.024220385
pax6a,robo1,0.02421715
lhx9,hmga1a,0.0242125
hoxa2b,tubb2b,0.024211328
tcf7l2,sox11a,0.024205405
lhx2b,h3f3b.1,0.024175756
otpb,seta,0.024158498
en1b,mdkb,0.024151966
mef2cb,setb,0.024144799
meis1a,tubb2b,0.024138197
sox11b,tmsb,0.02412323
sox6,stmn1a,0.02412009
zic1,rpsa,0.024058163
hoxa11b,mdkb,0.024052488
pknox2,stmn1a,0.024047256
pax6a,cntfr,0.024032135
sox14,mdka,0.024011005
phox2bb,ppiaa,0.024001293
sox11a,ptmaa,0.02399293
irx3a,tuba8l,0.023985902
mef2aa,pcna,0.023981588
mef2ca,cirbpa,0.02396963
sox11b,nop56,0.023951756
pax6a,epha3,0.023943167
tp53,rps2,0.023921154
hoxa2b,cfl1,0.023913717
meox1,ncl,0.02390191
nr2f6b,h3f3b.1,0.023894854
zbtb18,boc,0.023862131
hoxa2b,eef1a1l1,0.023839941
vsx2,npm1a,0.023822566
hoxb8a,hmgn2,0.02380998
meis2a,id1,0.02379911
irx3a,rrm2,0.02378549
en2b,rps20,0.02377013
irx7,rpsa,0.0237677
rxraa,bcam,0.02376413
hmx4,rplp0,0.023759894
otx5,fabp7a,0.02374273
rx1,lig1,0.023725381
zic4,histh1l,0.023721915
rx3,marcksl1a,0.023667745
nr2f6b,hspa8,0.023666259
nr6a1b,mdka,0.023662947
mef2cb,tuba1a,0.023650007
en2b,epha7,0.023648152
etv4,h3f3d,0.023643123
foxg1a,rps6,0.023638863
msx1a,tubb2b,0.023625148
rorb,mibp2,0.023613704
etv4,sox11a,0.023613045
nr2f6b,nme2b.1,0.023609117
six3b,tuba8l4,0.023606898
lmx1bb,snu13b,0.023576478
zic1,hmgb2a,0.023563873
foxp2,cfl1,0.023498854
pbx1a,serbp1a,0.02348864
nr2f1b,h3f3b.1,0.023485024
hoxa4a,hmgb2a,0.023483627
mef2d,setb,0.02347012
meis2a,stmn1a,0.023467133
nr2e1,si:ch73-21g5.7,0.023429902
pax7b,dacha,0.0233965
hoxa5a,fabp7a,0.023395302
meis2a,hoxb3a,0.023386408
hoxa4a,lig1,0.023380827
sox6,hsp90ab1,0.023370545
myog,hmga1a,0.023362707
en1b,nme2b.1,0.023356033
nr2e1,hmga1a,0.023350399
sox13,znrf3,0.023344107
hoxa2b,rpsa,0.023341537
irx6a,eef2b,0.023341246
klf7b,nucks1a,0.023333868
foxn4,seta,0.023303496
lmx1a,tuba1a,0.023295641
nr2f6b,tubb2b,0.023254326
tbx18,mcm2,0.023252372
irx3a,mki67,0.023233134
sox6,mki67,0.023227252
irx3a,hmgb2b,0.023222523
egr2b,cdon,0.023207555
hoxa2b,fabp3,0.023191547
hmga1a,aldob,0.023191014
foxd1,pcna,0.023188274
tcf7l2,tmem132e,0.023169905
hmx4,marcksl1a,0.02313629
nr2e1,lig1,0.02313481
irx7,eef2b,0.023119
raraa,h3f3b.1,0.023118535
hmga1a,c1qbp,0.02310823
rx3,pcna,0.023100754
jun,serbp1a,0.023099862
pax5,lig1,0.02308858
hoxb3a,raraa,0.023027757
raraa,slc1a3a,0.02302142
twist2,snu13b,0.023007203
meis2a,npm1a,0.02297216
dlx5a,fabp7a,0.022971442
dlx5a,cfl1,0.022952275
hoxa2b,rpl7a,0.02295182
rxraa,dacha,0.022936128
en1b,tuba8l4,0.022924408
irx7,nop58,0.022912284
hoxa4a,her15.2,0.022896888
tp53,serbp1a,0.022892479
hmga1a,ccnb1,0.02289199
meis1a,fgfr2,0.022880832
hmga1a,cd3eap,0.022873636
nkx2.2b,id1,0.022871654
sox11a,stmn1a,0.022867994
hoxb8a,ncl,0.022837741
sox13,fabp7a,0.022832157
msx1b,hspa8,0.022823695
nr2f6b,tuba8l4,0.022817086
dlx1a,ntn1a,0.022812994
foxn3,tuba8l,0.02280895
pax2a,pax5,0.022802556
nr2f6b,serbp1a,0.022795497
nr2f1b,sulf2a,0.022786828
pax5,ncl,0.022761809
foxd1,mibp2,0.022760432
foxd1,hmgb1b,0.022750117
msx3,pcna,0.022739165
rxraa,eif5a2,0.022731263
pax6b,rplp1,0.022730779
pax5,h3f3b.1,0.02272051
nr2f1b,stmn1a,0.022704998
sox6,hmgn2,0.022704348
hmx4,fabp7a,0.022695959
pax2a,ntn1a,0.02268981
otx5,hmga1a,0.022673205
foxf2b,histh1l,0.022666749
hoxa4a,ppiaa,0.022648793
irx1b,egfl6,0.022647046
myog,si:ch211-121a2.2,0.022640793
foxp1b,mcm2,0.02262746
en1b,rpl3,0.0226194
sox11b,col18a1a,0.022595037
hoxa2b,hmgb1b,0.022588195
foxb1a,tubb2b,0.022583574
hoxb8a,rplp1,0.022566408
sox13,boc,0.022527246
hmga1a,ephb2b,0.022521826
foxa,lig1,0.022520099
sox11a,boc,0.022510258
irx7,id1,0.022492908
foxn3,nop56,0.022491153
sox6,nop58,0.022462256
hoxa4a,rpl7a,0.022435088
rx1,mibp,0.02243481
hoxa2b,nme2b.1,0.022408374
en1b,rplp1,0.022406913
hoxa2b,snu13b,0.022402834
dlx5a,pcna,0.022389557
sox21a,abcf1,0.022388184
irx3a,ccng1,0.022365283
etv4,pmp22a,0.022363747
foxp1b,marcksl1a,0.022363696
pbx1a,mibp2,0.022356719
mnx2b,dla,0.022328496
en2b,rnf220a,0.022314418
sox1b,cirbpa,0.022306044
nkx2.2b,cfl1,0.022292886
rfx4,pcna,0.02228626
im:7142702,ptmaa,0.02227732
egr2b,pax7a,0.022264166
raraa,pcna,0.022251783
jun,eif5a2,0.022241829
en2b,tenm3,0.022235
tcf21,apoc1,0.022202456
myog,setb,0.022189863
hoxa2b,eef2b,0.022175683
nr2f6b,ppiaa,0.022153603
foxn3,cirbpa,0.022145204
foxn4,serbp1a,0.022133425
pax6a,npm1a,0.022126209
irx3a,rpl7a,0.022120567
foxj1a,mibp2,0.022111215
tbx18,banf1,0.022101019
foxp1b,nop56,0.022097476
foxg1d,lig1,0.022092748
