source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
six1b,actb2,0.081425466,0.081425466,4.90379388648389e-11,10.309467792128277,TDR124,30,endoderm,filtered
zic1,actb2,0.0812262,0.0812262,1.4615650923319382e-13,12.835181838116284,TDR124,30,endoderm,filtered
zic2b,actb2,0.069098935,0.069098935,1.2433323938229795e-10,9.905412751080666,TDR124,30,endoderm,filtered
foxa1,actb2,0.059308972,0.059308972,1.0664413425503336e-10,9.972063027047454,TDR124,30,endoderm,filtered
hmga1a,rrm2,0.05871725,0.05871725,1.291042216371337e-10,9.889059556310379,TDR124,30,endoderm,filtered
foxd1,histh1l,0.058698725,0.058698725,1.4839660161182644e-12,11.828576044596955,TDR124,30,endoderm,filtered
zic2a,actb2,0.05345766,0.05345766,3.1082974327311286e-07,6.50747743027866,TDR124,30,endoderm,filtered
tbx21,nrxn3a,0.05203098,0.05203098,7.957968089876025e-06,5.0991978066345345,TDR124,30,endoderm,filtered
eomesa,actb2,0.05140201,0.05140201,4.2571422521649774e-13,12.370881837655116,TDR124,30,endoderm,filtered
zic1,histh1l,0.047607213,0.047607213,3.021877724513151e-09,8.51972311267852,TDR124,30,endoderm,filtered
tbr1a,nrxn3a,0.046187226,0.046187226,2.432782543031283e-05,4.613896709228765,TDR124,30,endoderm,filtered
foxa,actb2,0.04575676,0.04575676,1.8579191287787992e-08,7.730973193835107,TDR124,30,endoderm,filtered
runx3,actb2,0.04289193,0.04289193,4.919147289507785e-10,9.308110173565327,TDR124,30,endoderm,filtered
cebpb,apoc1,0.038294107,0.038294107,7.908460962107361e-11,10.101908024807894,TDR124,30,endoderm,filtered
zic2a,histh1l,0.033521168,0.033521168,6.81636263030863e-09,8.166447313171998,TDR124,30,endoderm,filtered
irx7,actb2,0.033030793,0.033030793,3.660867142654332e-08,7.43641603191035,TDR124,30,endoderm,filtered
fosab,hbae1.3,0.03122201,0.03122201,1.3817146575413083e-11,10.859581635290489,TDR124,30,endoderm,filtered
rxraa,apoc1,0.031189844,0.031189844,1.0424192675559452e-07,6.981957569939473,TDR124,30,endoderm,filtered
dlx4b,hspa8,0.031064918,0.031064918,2.1480689471361524e-14,13.667951783084112,TDR124,30,endoderm,filtered
meis2a,histh1l,0.030508177,0.030508177,1.0051206481932484e-10,9.997781805208902,TDR124,30,endoderm,filtered
gata6,agrn,0.029928016,0.029928016,2.7661386826397874e-12,11.55812604996953,TDR124,30,endoderm,filtered
prox1a,si:ch211-121a2.2,0.02991122,0.02991122,2.4488409752069634e-08,7.611039416521879,TDR124,30,endoderm,filtered
tbx20,cdon,0.028631372,0.028631372,5.164531747127225e-05,4.286969048560143,TDR124,30,endoderm,filtered
pknox2,si:ch211-121a2.2,0.02816301,0.02816301,7.43815131261073e-06,5.12853499113388,TDR124,30,endoderm,filtered
hnf4g,serbp1a,0.027997993,0.027997993,1.1352405082496115e-09,8.9449121205497,TDR124,30,endoderm,filtered
nr5a2,apoc1,-0.027138235,0.027138235,3.1739710735129335e-05,4.498397035574541,TDR124,30,endoderm,filtered
irx7,apoc1,0.027080039,0.027080039,4.310874585745174e-05,4.365434611688237,TDR124,30,endoderm,filtered
en2a,stmn1a,0.026678903,0.026678903,3.6039895390410305e-11,10.44321647827659,TDR124,30,endoderm,filtered
nr2f1b,hbae1.1,0.026391134,0.026391134,3.789773097526178e-09,8.421386791467874,TDR124,30,endoderm,filtered
tbr1b,actb2,0.026293125,0.026293125,2.6828556304529656e-06,5.571402696908596,TDR124,30,endoderm,filtered
hoxa2b,hspa8,0.026028084,0.026028084,4.592829041492524e-16,15.337919719989925,TDR124,30,endoderm,filtered
hoxa2b,tmsb4x,0.025355317,0.025355317,2.4043970457298686e-10,9.618993814318461,TDR124,30,endoderm,filtered
