source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
foxp1b,actb2,0.064480975,0.064480975,5.384405411328987e-13,12.268862247953003,TDR124,30,neural,filtered
zic3,actb2,0.055644833,0.055644833,2.163141942781519e-11,10.664914981742516,TDR124,30,neural,filtered
six1b,actb2,0.045239452,0.045239452,8.381801415272662e-08,7.076662632845163,TDR124,30,neural,filtered
rxraa,lmx1bb,0.043173894,0.043173894,3.970689703923145e-08,7.401134050266592,TDR124,30,neural,filtered
zic1,actb2,0.04309665,0.04309665,1.1001101000191679e-10,9.958563848079978,TDR124,30,neural,filtered
tbx5b,cdon,0.042439613,0.042439613,1.2517368800085324e-07,6.9024869519320555,TDR124,30,neural,filtered
foxp1b,pmp22a,0.0419554,0.0419554,6.011731807119926e-14,13.221000402217852,TDR124,30,neural,filtered
egr2b,cdon,0.04148426,0.04148426,1.609448795477043e-14,13.793322835813107,TDR124,30,neural,filtered
tbx20,cdon,0.037507202,0.037507202,1.8830286235168232e-05,4.72514307831529,TDR124,30,neural,filtered
cebpb,apoc1,0.03581215,0.03581215,5.135543819897699e-07,6.289413560737503,TDR124,30,neural,filtered
egr4,cdon,0.03486395,0.03486395,2.0222767075668424e-10,9.694159420284377,TDR124,30,neural,filtered
twist1a,pmp22a,0.034326896,0.034326896,1.8754794351140097e-07,6.726887693584958,TDR124,30,neural,filtered
sox1a,cdon,0.034313895,0.034313895,1.4204142298970478e-07,6.847584985529243,TDR124,30,neural,filtered
sox1a,actc1b,0.033191334,0.033191334,6.624679115341773e-10,9.178835153136278,TDR124,30,neural,filtered
mafa,hbae1.1,0.032749318,0.032749318,2.62106314641197e-07,6.581522515944694,TDR124,30,neural,filtered
foxp1b,hbae1.1,0.032716088,0.032716088,2.1264476095609728e-08,7.672345312766022,TDR124,30,neural,filtered
egr2a,cdon,-0.03009379,0.03009379,9.046357422243078e-06,5.043526257244386,TDR124,30,neural,filtered
zic2b,actb2,0.029793477,0.029793477,7.797082233416717e-09,8.108067885385484,TDR124,30,neural,filtered
nfixa,hbae1.3,0.029323936,0.029323936,4.2116990575400475e-05,4.375542668426496,TDR124,30,neural,filtered
rfx4,agrn,0.02870507,0.02870507,2.5755168312898173e-10,9.58913560761124,TDR124,30,neural,filtered
irx4b,actb2,0.028693173,0.028693173,2.6615623389575063e-08,7.574863357352134,TDR124,30,neural,filtered
wt1a,cdh6,0.028542586,0.028542586,3.3529670338327464e-17,16.47457071650703,TDR124,30,neural,filtered
mafa,hbae1.3,0.028001148,0.028001148,8.372070708678966e-10,9.07716711236161,TDR124,30,neural,filtered
foxd1,hbae1.1,0.027929826,0.027929826,1.243091626440779e-07,6.905496858976171,TDR124,30,neural,filtered
etv4,cdon,0.027900683,0.027900683,9.443366351143523e-09,8.024873161728237,TDR124,30,neural,filtered
nr2e1,cdon,-0.027745072,0.027745072,8.960852251970778e-08,7.047650683337161,TDR124,30,neural,filtered
nr4a2a,apoc1,-0.02747062,0.02747062,1.4332593373654474e-08,7.843675220212223,TDR124,30,neural,filtered
tbx15,cdon,0.027294368,0.027294368,9.464072026697925e-08,7.023921963152059,TDR124,30,neural,filtered
hand2,cdh11,0.027202046,0.027202046,1.4388575564658335e-08,7.841982198073741,TDR124,30,neural,filtered
foxa1,actb2,0.026616314,0.026616314,2.294865967513559e-07,6.6392426745141275,TDR124,30,neural,filtered
sox5,cdon,0.026373187,0.026373187,8.473779110708683e-09,8.07192286111042,TDR124,30,neural,filtered
zic1,histh1l,0.026231052,0.026231052,1.416200911935506e-09,8.848875130293598,TDR124,30,neural,filtered
zic2a,actb2,0.025153602,0.025153602,4.976305868548038e-08,7.303092933594548,TDR124,30,neural,filtered
gata5,hbae1.1,-0.024505185,0.024505185,1.617568982530807e-05,4.791137189426705,TDR124,30,neural,filtered
foxg1a,hbae1.1,0.023904312,0.023904312,4.762272564323018e-05,4.322185751771564,TDR124,30,neural,filtered
nr2f1b,lmx1bb,0.023465052,0.023465052,5.643168912873129e-10,9.248476950114359,TDR124,30,neural,filtered
tbr1b,actb2,0.023315286,0.023315286,5.905469068202245e-10,9.228745600905468,TDR124,30,neural,filtered
rxraa,hbae1.1,0.023136102,0.023136102,3.1339480017101774e-12,11.503908213597384,TDR124,30,neural,filtered
nr5a2,apoc1,-0.022933628,0.022933628,6.49485903200232e-06,5.187430270655296,TDR124,30,neural,filtered
