source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
foxa1,actb2,0.04714444,0.04714444,3.2154680161534986e-07,6.4927558059310435,TDR124,30,hatching_gland,filtered
hmga1a,rrm2,0.04502257,0.04502257,9.490411382830622e-11,10.022714961711696,TDR124,30,hatching_gland,filtered
irf8,stab2,0.044546377,0.044546377,1.928104414202779e-05,4.714869451094892,TDR124,30,hatching_gland,filtered
zic2a,actb2,0.036829386,0.036829386,1.896721800351209e-06,5.721996364120573,TDR124,30,hatching_gland,filtered
foxa,actb2,0.034889244,0.034889244,7.954939657348993e-07,6.099363110370605,TDR124,30,hatching_gland,filtered
hmga1a,apoc1,0.03443413,0.03443413,3.288333567045891e-12,11.483024134264731,TDR124,30,hatching_gland,filtered
eomesa,actb2,0.034419917,0.034419917,2.3193737348572727e-09,8.634629265200553,TDR124,30,hatching_gland,filtered
esrrb,tenm4,0.033586353,0.033586353,6.937038012060147e-10,9.158825925742253,TDR124,30,hatching_gland,filtered
phox2bb,tenm4,0.03343183,0.03343183,2.3032657464360225e-08,7.637655951070735,TDR124,30,hatching_gland,filtered
wt1b,zgc:174855,0.033302438,0.033302438,1.981451850966811e-11,10.703016476503391,TDR124,30,hatching_gland,filtered
raraa,hbae1.1,0.033118833,0.033118833,8.588832539266534e-12,11.066065864831387,TDR124,30,hatching_gland,filtered
foxf2a,histh1l,0.032418594,0.032418594,1.551683379475139e-08,7.809196891695701,TDR124,30,hatching_gland,filtered
irx7,rrm2,0.031459697,0.031459697,4.17099321724469e-10,9.379760516391425,TDR124,30,hatching_gland,filtered
fosl2,mef2cb,0.031054994,0.031054994,2.6610239671249917e-07,6.5749512138577595,TDR124,30,hatching_gland,filtered
en1a,zgc:174855,0.030249728,0.030249728,6.092223095500968e-08,7.2152242013026795,TDR124,30,hatching_gland,filtered
pax2a,actc1b,0.029709637,0.029709637,2.821673452536844e-08,7.549493247834391,TDR124,30,hatching_gland,filtered
sox1b,actc1b,0.029706044,0.029706044,1.316122232791443e-10,9.880703774429008,TDR124,30,hatching_gland,filtered
zic2b,actb2,0.029587332,0.029587332,2.9588860286902007e-05,4.528871762809695,TDR124,30,hatching_gland,filtered
dlx2b,tenm4,0.029469507,0.029469507,1.499332322748791e-06,5.824102096344441,TDR124,30,hatching_gland,filtered
tbr1b,apoc1,-0.029176475,0.029176475,2.5269249498332534e-08,7.597407656519857,TDR124,30,hatching_gland,filtered
foxp1b,actb2,0.029098796,0.029098796,1.2378322574404482e-07,6.9073382039458,TDR124,30,hatching_gland,filtered
nr2f1b,hbae1.1,0.028387418,0.028387418,1.730789560148546e-08,7.761755733061684,TDR124,30,hatching_gland,filtered
raraa,apoc1,0.027926441,0.027926441,8.020862141186721e-09,8.09577894804546,TDR124,30,hatching_gland,filtered
zic1,actb2,0.027822189,0.027822189,8.197340607796334e-07,6.086327019163325,TDR124,30,hatching_gland,filtered
bsx,zgc:174855,0.027754782,0.027754782,5.224329797793213e-07,6.281969415032982,TDR124,30,hatching_gland,filtered
nr2f1b,apoc1,0.026790023,0.026790023,6.922723664394398e-08,7.159723003853519,TDR124,30,hatching_gland,filtered
irx7,hbae1.3,0.026639663,0.026639663,2.009396877072232e-10,9.696934277039837,TDR124,30,hatching_gland,filtered
pknox2,histh1l,0.026128141,0.026128141,2.827326037038838e-09,8.548624107349754,TDR124,30,hatching_gland,filtered
six1b,actb2,0.02562167,0.02562167,0.00010093229879017134,3.9959698353317443,TDR124,30,hatching_gland,filtered
tbx21,actb2,0.025551472,0.025551472,1.992081656744712e-05,4.700692863529388,TDR124,30,hatching_gland,filtered
pknox2,hbae1.3,0.025424916,0.025424916,7.826336344268411e-08,7.1064414918147225,TDR124,30,hatching_gland,filtered
mafbb,hbae1.1,0.0252493,0.0252493,3.589809342564646e-10,9.444928616511065,TDR124,30,hatching_gland,filtered
lbx1b,zgc:174855,0.025120378,0.025120378,1.190810870156929e-11,10.92415720960843,TDR124,30,hatching_gland,filtered
lhx8a,zgc:174855,0.02511487,0.02511487,1.0066612930105905e-09,8.997116630062589,TDR124,30,hatching_gland,filtered
zic1,histh1l,0.024683118,0.024683118,5.660922426906029e-08,7.247112796324995,TDR124,30,hatching_gland,filtered
tfap2a,histh1l,0.024654547,0.024654547,6.97980176606698e-11,10.156156911635547,TDR124,30,hatching_gland,filtered
fosab,hbae1.3,0.02441524,0.02441524,1.1581323800813328e-09,8.936241795830595,TDR124,30,hatching_gland,filtered
rorb,apoc1,0.024070373,0.024070373,6.6047496136684665e-06,5.180143641859189,TDR124,30,hatching_gland,filtered
en1a,si:dkey-269i1.4,0.02392427,0.02392427,3.091241299940091e-12,11.509867092917206,TDR124,30,hatching_gland,filtered
lhx8a,si:dkey-269i1.4,0.023833854,0.023833854,2.1199938258580327e-14,13.673665403882424,TDR124,30,hatching_gland,filtered
sox5,actc1b,0.023472846,0.023472846,7.718224497461587e-09,8.112482593399916,TDR124,30,hatching_gland,filtered
zic2a,histh1l,0.023368958,0.023368958,1.8213479552090986e-08,7.739607077493586,TDR124,30,hatching_gland,filtered
alx1,zgc:174855,0.02327415,0.02327415,1.8468499232177273e-10,9.733568394308824,TDR124,30,hatching_gland,filtered
bsx,si:dkey-269i1.4,0.023005016,0.023005016,3.873626345232417e-09,8.411882274177085,TDR124,30,hatching_gland,filtered
hnf4g,apoc1,-0.022538971,0.022538971,0.0005141809213882008,3.2888840418307415,TDR124,30,hatching_gland,filtered
irx7,hbae1.1,0.022328468,0.022328468,3.310487047449025e-07,6.480108106991973,TDR124,30,hatching_gland,filtered
sox21a,actc1b,0.022285368,0.022285368,2.2360309851177156e-09,8.65052218264053,TDR124,30,hatching_gland,filtered
lbx1b,si:dkey-269i1.4,0.022074202,0.022074202,5.356032483779403e-12,11.271156797701222,TDR124,30,hatching_gland,filtered
foxo1a,actb2,0.02204967,0.02204967,5.73315059728064e-07,6.241606650112825,TDR124,30,hatching_gland,filtered
nr5a1b,apoc1,0.02154548,0.02154548,0.0007598502121526923,3.1192720109388317,TDR124,30,hatching_gland,filtered
creb5b,hbae1.3,0.021538293,0.021538293,3.374578821262291e-12,11.471780423430287,TDR124,30,hatching_gland,filtered
tfap2e,histh1l,0.021271141,0.021271141,6.825530702950573e-08,7.165863575437029,TDR124,30,hatching_gland,filtered
ascl1a,apoc1,0.021158896,0.021158896,4.183509393089218e-06,5.378459251570766,TDR124,30,hatching_gland,filtered
tfap2d,myo1cb,0.020943278,0.020943278,0.00042683823900483564,3.369736680520086,TDR124,30,hatching_gland,filtered
irx7,histh1l,0.02093545,0.02093545,6.384370565535987e-07,6.1948819133401525,TDR124,30,hatching_gland,filtered
creb5b,hbae1.1,0.020677267,0.020677267,2.480170630062266e-06,5.605518439679692,TDR124,30,hatching_gland,filtered
foxf2b,histh1l,0.020560896,0.020560896,2.729868923746627e-05,4.5638582053622425,TDR124,30,hatching_gland,filtered
cebpa,apoc1,0.020543102,0.020543102,4.7948746234085405e-06,5.319222744295968,TDR124,30,hatching_gland,filtered
pknox2,si:ch211-121a2.2,0.020479297,0.020479297,2.1802312785219406e-11,10.661497434075127,TDR124,30,hatching_gland,filtered
rxraa,apoc1,0.020456856,0.020456856,5.123661158045047e-07,6.290419599079015,TDR124,30,hatching_gland,filtered
irx7,stab2,0.020450898,0.020450898,5.5854832766320974e-05,4.252939244160851,TDR124,30,hatching_gland,filtered
jun,hbae1.1,0.020273112,0.020273112,3.1856329846087734e-10,9.496804260531315,TDR124,30,hatching_gland,filtered
fosab,tenm4,0.0201841,0.0201841,6.862957718683897e-05,4.163488676702922,TDR124,30,hatching_gland,filtered
creb5b,stmn1a,0.02007161,0.02007161,2.778905114896854e-14,13.556126281858909,TDR124,30,hatching_gland,filtered
tfap2b,histh1l,0.020023556,0.020023556,2.685573154953043e-05,4.5709630129553185,TDR124,30,hatching_gland,filtered
runx1,agrn,0.01991834,0.01991834,3.142300128677648e-09,8.502752336799668,TDR124,30,hatching_gland,filtered
sox11b,actc1b,0.019622225,0.019622225,1.9216798228839983e-07,6.716318969808963,TDR124,30,hatching_gland,filtered
sox7,qkia,0.019580023,0.019580023,2.509391620086511e-05,4.600431556632574,TDR124,30,hatching_gland,filtered
foxj1a,hbae1.1,0.019502986,0.019502986,9.348598893943953e-08,7.029253473429605,TDR124,30,hatching_gland,filtered
foxi2,rrm2,0.018884355,0.018884355,7.940711182795897e-08,7.100140599722482,TDR124,30,hatching_gland,filtered
alx1,si:dkey-269i1.4,0.018566657,0.018566657,1.8863197313887945e-09,8.72438469239986,TDR124,30,hatching_gland,filtered
meox1,tenm4,0.018196385,0.018196385,2.7710861299639428e-08,7.557349975413458,TDR124,30,hatching_gland,filtered
tbr1a,actb2,0.018149437,0.018149437,1.0788195550326573e-05,4.967051189985363,TDR124,30,hatching_gland,filtered
barhl2,si:dkey-269i1.4,-0.018021215,0.018021215,5.152919110258953e-12,11.287946674974188,TDR124,30,hatching_gland,filtered
foxf2b,si:dkey-269i1.4,0.017813127,0.017813127,3.0622152491246203e-10,9.513964285152623,TDR124,30,hatching_gland,filtered
six6a,tenm4,0.017758768,0.017758768,1.6738199703012985e-09,8.776291254890706,TDR124,30,hatching_gland,filtered
nr2f1b,tenm4,0.017670663,0.017670663,1.1686234321945704e-11,10.932325409852917,TDR124,30,hatching_gland,filtered
eomesa,hbae1.3,0.017649915,0.017649915,2.3466180528664134e-09,8.62955759256216,TDR124,30,hatching_gland,filtered
