source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
rxraa,apoc1,0.12655719,0.12655719,5.9947572296912825e-18,17.22222839987794,TDR124,30,PSM,filtered
cebpb,apoc1,0.063868485,0.063868485,1.739929580125544e-11,10.759468328488534,TDR124,30,PSM,filtered
irx7,actb2,0.0625251,0.0625251,1.41183267301114e-09,8.850216771764423,TDR124,30,PSM,filtered
foxa1,actb2,0.059158754,0.059158754,1.1770534188233125e-09,8.929203826898496,TDR124,30,PSM,filtered
zic2b,actb2,0.05663967,0.05663967,9.617039564155418e-10,9.01695859727832,TDR124,30,PSM,filtered
zic1,actb2,0.053678695,0.053678695,3.0899522071764684e-11,10.510048237830846,TDR124,30,PSM,filtered
rxraa,cxcl12b,0.05320731,0.05320731,3.3000475891794385e-18,17.481479797222413,TDR124,30,PSM,filtered
hmga1a,rrm2,0.052825958,0.052825958,2.028506175971677e-11,10.692823665708564,TDR124,30,PSM,filtered
sox5,apoeb,0.0492501,0.0492501,1.3437464076778636e-14,13.871682683765634,TDR124,30,PSM,filtered
irx7,rrm2,0.04776739,0.04776739,7.051060242516837e-14,13.15174557480234,TDR124,30,PSM,filtered
zic2a,actb2,0.04629313,0.04629313,8.745937811104164e-06,5.058193615076037,TDR124,30,PSM,filtered
myod1,apoc1,0.04215203,0.04215203,3.796231142399713e-09,8.420647352405805,TDR124,30,PSM,filtered
irx7,si:ch211-121a2.2,0.038041897,0.038041897,1.3229041479658758e-12,11.878471621812166,TDR124,30,PSM,filtered
ptf1a,apoc1,-0.036668092,0.036668092,2.129605983293648e-08,7.67170074168356,TDR124,30,PSM,filtered
irx7,serbp1a,0.0363994,0.0363994,3.053101967658187e-15,14.515258690869443,TDR124,30,PSM,filtered
zic2a,histh1l,0.03418267,0.03418267,9.05882091385925e-09,8.042928325935598,TDR124,30,PSM,filtered
zic3,actb2,0.033618968,0.033618968,6.518149344853168e-07,6.185875693134055,TDR124,30,PSM,filtered
eomesa,actb2,0.033362336,0.033362336,1.8507870426889479e-09,8.73264354964566,TDR124,30,PSM,filtered
zic3,histh1l,0.03254011,0.03254011,3.6433387141095265e-09,8.4385004513684,TDR124,30,PSM,filtered
foxp1b,actb2,0.031846616,0.031846616,5.794814526876095e-09,8.236960459828653,TDR124,30,PSM,filtered
myod1,rxraa,0.031489413,0.031489413,5.0839337963111706e-12,11.293800113523998,TDR124,30,PSM,filtered
olig2,apoc1,-0.03137104,0.03137104,2.6714304841588985e-05,4.573256122525057,TDR124,30,PSM,filtered
foxa,actb2,0.030535659,0.030535659,9.590573283797358e-06,5.0181554317711194,TDR124,30,PSM,filtered
sox21a,actc1b,0.030362563,0.030362563,6.29727174274533e-07,6.200847565419803,TDR124,30,PSM,filtered
tbr1b,actb2,0.029182002,0.029182002,3.3358026649072315e-07,6.476799648704783,TDR124,30,PSM,filtered
irx7,hspa8,0.027897771,0.027897771,1.770439147256193e-13,12.751918996025342,TDR124,30,PSM,filtered
ascl1a,apoc1,-0.02749631,0.02749631,2.6212824336426603e-06,5.581486182882387,TDR124,30,PSM,filtered
irx7,pax7a,0.02746687,0.02746687,5.728521249031617e-08,7.241957471622225,TDR124,30,PSM,filtered
irx7,mycn,0.027259652,0.027259652,1.2242896442095276e-10,9.912115824019832,TDR124,30,PSM,filtered
irx7,hsp90ab1,0.027101362,0.027101362,9.421052758441579e-15,14.025900564124784,TDR124,30,PSM,filtered
irx7,histh1l,0.027094789,0.027094789,2.3316132903725517e-06,5.63234347783406,TDR124,30,PSM,filtered
etv4,rxraa,0.02705013,0.02705013,1.2904396503597192e-13,12.889262301177157,TDR124,30,PSM,filtered
zic1,histh1l,0.026881117,0.026881117,9.530589782253712e-07,6.020880223049732,TDR124,30,PSM,filtered
nr5a1b,apoc1,0.02670684,0.02670684,0.0002953321954855697,3.529689206067229,TDR124,30,PSM,filtered
myod1,histh1l,0.026661562,0.026661562,1.3553210437314612e-08,7.867957818438161,TDR124,30,PSM,filtered
vax1,mdkb,0.026000831,0.026000831,4.661418919032583e-08,7.331481865518646,TDR124,30,PSM,filtered
tp53,serbp1a,0.025980422,0.025980422,1.496199489003383e-10,9.82501049791712,TDR124,30,PSM,filtered
irx7,pcna,0.025878219,0.025878219,2.4134514153712657e-13,12.61736143943843,TDR124,30,PSM,filtered
rorb,apoc1,0.0252653,0.0252653,0.00020302908153709923,3.692441750035073,TDR124,30,PSM,filtered
meis3,histh1l,0.025107525,0.025107525,1.1860440215434815e-07,6.925899191276466,TDR124,30,PSM,filtered
pax6b,serbp1a,0.025034666,0.025034666,8.980227359498655e-11,10.046712667817584,TDR124,30,PSM,filtered
etv4,serbp1a,0.024962362,0.024962362,6.269879580520964e-12,11.202740800160905,TDR124,30,PSM,filtered
irx7,apoc1,-0.024869667,0.024869667,6.425018285666464e-06,5.192125631988459,TDR124,30,PSM,filtered
rxraa,agrn,0.024639357,0.024639357,1.1350319266338982e-08,7.944991922289433,TDR124,30,PSM,filtered
myog,apoc1,0.024498472,0.024498472,2.5081464286828194e-07,6.6006471124535295,TDR124,30,PSM,filtered
etv4,apoeb,0.024450088,0.024450088,9.768874568862457e-11,10.010155466648289,TDR124,30,PSM,filtered
atoh1a,apoc1,-0.024298739,0.024298739,1.9896388582078756e-05,4.7012257457616125,TDR124,30,PSM,filtered
rfx4,si:ch211-121a2.2,0.024273727,0.024273727,4.4815160863092716e-07,6.348575040347093,TDR124,30,PSM,filtered
tbx21,actb2,0.02368602,0.02368602,0.0002173108184711042,3.6629186524859643,TDR124,30,PSM,filtered
sox21a,serbp1a,0.02368114,0.02368114,6.55370269448336e-11,10.183513264063494,TDR124,30,PSM,filtered
foxd1,histh1l,0.023614544,0.023614544,5.09103355587126e-10,9.29319404044416,TDR124,30,PSM,filtered
cebpb,apoeb,0.023509722,0.023509722,2.968590126512524e-11,10.527449761340284,TDR124,30,PSM,filtered
irx7,fabp7a,0.023375604,0.023375604,5.56854889244759e-12,11.254257962834968,TDR124,30,PSM,filtered
sox21a,tmsb4x,0.023333564,0.023333564,2.5894481963223633e-10,9.586792772916558,TDR124,30,PSM,filtered
fosab,hbae1.3,0.02330673,0.02330673,1.1274031538978445e-08,7.947920754580125,TDR124,30,PSM,filtered
irx7,nop56,0.023085264,0.023085264,4.390063990025728e-10,9.35752914939056,TDR124,30,PSM,filtered
tbr1b,apoc1,-0.02277092,0.02277092,0.00010146444208420186,3.993686128314425,TDR124,30,PSM,filtered
twist1a,efemp2a,0.022698859,0.022698859,3.055996681113472e-12,11.514847121750433,TDR124,30,PSM,filtered
tbx16,efemp2b,0.022631135,0.022631135,4.4126718244283366e-15,14.355298370341071,TDR124,30,PSM,filtered
nr5a1a,hbae1.1,0.022523602,0.022523602,8.738448829983093e-12,11.058565652533412,TDR124,30,PSM,filtered
pax6b,pax6a,0.022253316,0.022253316,8.567259495421815e-07,6.067158078468244,TDR124,30,PSM,filtered
zic2b,histh1l,0.022017548,0.022017548,4.175798700449343e-07,6.379260445204836,TDR124,30,PSM,filtered
nr5a2,apoc1,-0.021955092,0.021955092,0.0001177775865713232,3.9289373492309507,TDR124,30,PSM,filtered
irx7,hspe1,0.02177397,0.02177397,3.120984495112858e-10,9.505708388881496,TDR124,30,PSM,filtered
irx7,stmn1a,0.021730313,0.021730313,7.102944887131924e-13,12.148561555074158,TDR124,30,PSM,filtered
sox21a,hspa8,0.021694593,0.021694593,5.472360246510277e-09,8.261825320658964,TDR124,30,PSM,filtered
irx7,hmga1a,0.021649238,0.021649238,3.1474637025945343e-13,12.50203926959303,TDR124,30,PSM,filtered
meis2a,histh1l,0.021606639,0.021606639,1.954010513168876e-08,7.709073103975,TDR124,30,PSM,filtered
tfap2e,histh1l,0.021524834,0.021524834,3.712804670343769e-08,7.4302978982888614,TDR124,30,PSM,filtered
foxi2,hbae1.3,0.02147512,0.02147512,7.523159787427653e-08,7.123599713927037,TDR124,30,PSM,filtered
foxd3,histh1l,0.021336555,0.021336555,1.731336445883789e-08,7.761618528662648,TDR124,30,PSM,filtered
nr5a1b,rxraa,0.021330195,0.021330195,1.1116294393360724e-07,6.9540399603006495,TDR124,30,PSM,filtered
tfap2b,histh1l,0.021308618,0.021308618,0.0001639830424943656,3.785201060073615,TDR124,30,PSM,filtered
sox21a,hsp90ab1,0.021255588,0.021255588,1.725404653519819e-14,13.763109034978298,TDR124,30,PSM,filtered
dmrt2a,ptmaa,-0.021122899,0.021122899,1.0899064360932149e-09,8.96261078282315,TDR124,30,PSM,filtered
hmga1a,hsp90ab1,0.021082383,0.021082383,6.406264282351231e-14,13.193395149031659,TDR124,30,PSM,filtered
en2a,mdkb,0.020878771,0.020878771,8.289248772004261e-11,10.081484826380539,TDR124,30,PSM,filtered
sox5,col5a2a,0.020853585,0.020853585,4.6920059941974035e-14,13.328641441730166,TDR124,30,PSM,filtered
irx7,bcas2,0.020813432,0.020813432,3.7812863056739525e-11,10.422360438144768,TDR124,30,PSM,filtered
sox1a,serbp1a,0.020757228,0.020757228,4.165556261722417e-09,8.380326995393899,TDR124,30,PSM,filtered
tbr1a,apoc1,-0.020702925,0.020702925,0.0001514687377780279,3.8196769936402513,TDR124,30,PSM,filtered
myog,histh1l,0.020667197,0.020667197,4.6729719717473265e-08,7.330406823844503,TDR124,30,PSM,filtered
irx7,mdkb,0.020470567,0.020470567,7.804937261183189e-14,13.107630583598548,TDR124,30,PSM,filtered
rxraa,prickle1b,0.020455116,0.020455116,4.1494160273366775e-16,15.382013019902582,TDR124,30,PSM,filtered
irx7,hbae1.1,0.020404473,0.020404473,5.2805048258290264e-06,5.2773245561420365,TDR124,30,PSM,filtered
sox7,apoeb,0.020393351,0.020393351,7.634033626367237e-09,8.117245931403742,TDR124,30,PSM,filtered
hoxb9a,marcksl1a,0.02037263,0.02037263,7.495852504188722e-08,7.125178967644179,TDR124,30,PSM,filtered
hnf4g,si:ch73-21g5.7,0.020268269,0.020268269,1.175545722002784e-10,9.92976047463998,TDR124,30,PSM,filtered
en2a,nop56,0.020152478,0.020152478,8.922325202289008e-08,7.049521951573473,TDR124,30,PSM,filtered
irx7,dkc1,0.020020666,0.020020666,2.278383209660895e-09,8.64237322852537,TDR124,30,PSM,filtered
nr5a2,cxcl12b,-0.020001043,0.020001043,0.00012137221593298349,3.915880718927892,TDR124,30,PSM,filtered
irx7,mibp2,0.019730907,0.019730907,3.2395794484531765e-14,13.48951136481521,TDR124,30,PSM,filtered
irx7,prmt1,0.019696116,0.019696116,1.754788967748365e-08,7.7557751046415335,TDR124,30,PSM,filtered
irx7,nop58,0.01968283,0.01968283,4.702271432190894e-14,13.327692305432182,TDR124,30,PSM,filtered
meox1,tenm4,0.019537821,0.019537821,3.667875815427177e-06,5.43558537681546,TDR124,30,PSM,filtered
six3b,serbp1a,0.019474162,0.019474162,2.718368318000327e-10,9.565691700054566,TDR124,30,PSM,filtered
irx7,hmgn2,0.019468945,0.019468945,2.8614075563518107e-15,14.543420280304192,TDR124,30,PSM,filtered
irx7,pabpc1a,0.019464817,0.019464817,1.3753635403825797e-14,13.861582492587083,TDR124,30,PSM,filtered
sox21a,fabp7a,0.019407643,0.019407643,9.787170392381353e-14,13.00934285064847,TDR124,30,PSM,filtered
dlx4b,pcna,0.019348314,0.019348314,9.781646985840479e-10,9.009588014676458,TDR124,30,PSM,filtered
six1b,col1a1a,0.019294092,0.019294092,1.9570007065680008e-08,7.708409017541524,TDR124,30,PSM,filtered
pax6b,hspa8,0.01926075,0.01926075,5.044290332340177e-09,8.297199924853805,TDR124,30,PSM,filtered
irx7,marcksl1a,0.019186892,0.019186892,8.109674924697773e-12,11.090996554079778,TDR124,30,PSM,filtered
irx7,tmsb4x,0.019136257,0.019136257,1.589827436120407e-11,10.798650012539811,TDR124,30,PSM,filtered
nkx2.3,pax7a,0.019006003,0.019006003,6.588433069070885e-05,4.181217861638555,TDR124,30,PSM,filtered
tbx18,efemp2b,0.018990628,0.018990628,1.3428038744063283e-08,7.87198741434772,TDR124,30,PSM,filtered
en2b,nop56,0.018956574,0.018956574,1.4978297847887863e-12,11.824537537589281,TDR124,30,PSM,filtered
meox1,mllt3,0.018866776,0.018866776,2.772569093998615e-16,15.557117622178467,TDR124,30,PSM,filtered
