source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
hmga1a,stmn1a,0.17880034,0.17880034,1.0266429259264205e-19,18.98858058100334,TDR124,30,optic_cup,filtered
hmga1a,hsp90ab1,0.17786558,0.17786558,3.920510848408496e-22,21.406657340073927,TDR124,30,optic_cup,filtered
hmga1a,hmgn2,0.15900888,0.15900888,1.0465913796632445e-19,18.980222846684164,TDR124,30,optic_cup,filtered
hmga1a,ptmab,0.14769986,0.14769986,2.0049134194079588e-21,20.69790437730078,TDR124,30,optic_cup,filtered
hmga1a,hmgb2a,0.13746259,0.13746259,3.5787527154299596e-22,21.446268309443052,TDR124,30,optic_cup,filtered
hmga1a,rrm2,0.13471535,0.13471535,2.9938681217655015e-21,20.523767334003303,TDR124,30,optic_cup,filtered
hmga1a,eif5a2,0.12165214,0.12165214,9.901829172669842e-16,15.004284570430995,TDR124,30,optic_cup,filtered
zic1,actb2,0.12139996,0.12139996,1.7724426123684165e-11,10.75142781737773,TDR124,30,optic_cup,filtered
sox6,actc1b,0.11978038,0.11978038,9.26232557639931e-07,6.033279957357613,TDR124,30,optic_cup,filtered
hmga1a,actb1,0.11645516,0.11645516,1.638198743471158e-17,16.785633411515196,TDR124,30,optic_cup,filtered
zic2b,actb2,0.11615215,0.11615215,2.3333313068583147e-10,9.632023591885677,TDR124,30,optic_cup,filtered
hmga1a,pabpc1a,0.1144366,0.1144366,1.412871992303409e-10,9.849897183908404,TDR124,30,optic_cup,filtered
hmga1a,ncl,0.111295044,0.111295044,1.3958317173136454e-16,15.855166937477511,TDR124,30,optic_cup,filtered
hmga1a,marcksl1a,0.11078673,0.11078673,9.533424519983428e-16,15.020751067569337,TDR124,30,optic_cup,filtered
hmga1a,prmt1,0.10872983,0.10872983,9.300140748322625e-20,19.03151047878399,TDR124,30,optic_cup,filtered
sox21a,tmsb4x,0.10107652,0.10107652,5.611660229567625e-15,14.250908632171653,TDR124,30,optic_cup,filtered
hmga1a,fth1a,0.09861096,0.09861096,6.404136951060168e-15,14.193539389361456,TDR124,30,optic_cup,filtered
hmga1a,prdx2,0.093724504,0.093724504,7.565377822023442e-13,12.121169378027767,TDR124,30,optic_cup,filtered
rx1,fabp7a,0.09070816,0.09070816,2.4261854188450127e-15,14.615076011670569,TDR124,30,optic_cup,filtered
tp53,ccng1,0.090099975,0.090099975,8.576401789099646e-19,18.066694881254218,TDR124,30,optic_cup,filtered
hmga1a,dkc1,0.08874812,0.08874812,3.3308327656883236e-11,10.477447171800565,TDR124,30,optic_cup,filtered
rx1,hspe1,0.08687803,0.08687803,6.37991547806731e-17,16.195185074829325,TDR124,30,optic_cup,filtered
sox21a,serbp1a,0.08687451,0.08687451,9.534875760580822e-13,12.020684961437661,TDR124,30,optic_cup,filtered
sox21a,actb1,0.08528783,0.08528783,8.685136535795975e-16,15.061223349781455,TDR124,30,optic_cup,filtered
tal1,apoc1,0.084862165,0.084862165,2.726341968701284e-09,8.564419670949864,TDR124,30,optic_cup,filtered
tp53,serbp1a,0.08440517,0.08440517,1.1959917377552886e-10,9.922271820564733,TDR124,30,optic_cup,filtered
sox21a,hspa8,0.082118034,0.082118034,4.508914829626493e-14,13.345927968147096,TDR124,30,optic_cup,filtered
hmga1a,ccnd1,0.08000381,0.08000381,6.220376649201085e-16,15.206183317605452,TDR124,30,optic_cup,filtered
rfx4,cntfr,0.07639915,0.07639915,1.4606902894587322e-15,14.835441857876571,TDR124,30,optic_cup,filtered
hmga1a,mki67,0.07485196,0.07485196,3.4419852945745053e-16,15.463190989470048,TDR124,30,optic_cup,filtered
nr2f1b,tenm4,0.07449902,0.07449902,7.763327995373431e-12,11.109952064799923,TDR124,30,optic_cup,filtered
sox21a,pcna,0.072383896,0.072383896,8.718823583441256e-14,13.059542109756256,TDR124,30,optic_cup,filtered
her9,cdon,0.07237189,0.07237189,6.184392497879303e-10,9.208702955335877,TDR124,30,optic_cup,filtered
rxraa,apoc1,0.07211465,0.07211465,1.5314437525534098e-14,13.814898949496827,TDR124,30,optic_cup,filtered
rfx4,tenm4,0.07146829,0.07146829,3.058577865898498e-10,9.51448045866803,TDR124,30,optic_cup,filtered
sox21a,hmga1a,0.07083237,0.07083237,2.6063922788288504e-14,13.583960219586745,TDR124,30,optic_cup,filtered
sox21a,cdon,-0.07019666,0.07019666,3.7342623493197066e-12,11.427795174105341,TDR124,30,optic_cup,filtered
zic1,histh1l,0.070037134,0.070037134,4.455102171568204e-11,10.351142331573355,TDR124,30,optic_cup,filtered
hmga1a,bcas2,0.06688927,0.06688927,5.899361156683664e-13,12.229195015671229,TDR124,30,optic_cup,filtered
six1b,actb2,0.06471713,0.06471713,3.8749363501864443e-10,9.411735426832466,TDR124,30,optic_cup,filtered
sox21a,fabp7a,0.064091094,0.064091094,1.3268867401833375e-13,12.87716614587153,TDR124,30,optic_cup,filtered
rx1,hspa8,0.0636126,0.0636126,3.738725175662648e-12,11.427276457573736,TDR124,30,optic_cup,filtered
msx1b,mdkb,0.06318824,0.06318824,4.2202752806670784e-16,15.374659219897213,TDR124,30,optic_cup,filtered
myog,myl1,0.062714055,0.062714055,2.5515370748488286e-13,12.593198116814296,TDR124,30,optic_cup,filtered
pax7a,cntfr,0.06247132,0.06247132,3.703628840877872e-12,11.43137254262599,TDR124,30,optic_cup,filtered
rx1,fabp11a,0.061975617,0.061975617,3.885642433197675e-15,14.410537166791821,TDR124,30,optic_cup,filtered
pbx1a,si:ch211-121a2.2,-0.0615043,0.0615043,0.00039004552138483125,3.408884704428483,TDR124,30,optic_cup,filtered
zic2a,histh1l,0.06137207,0.06137207,4.799146198011022e-07,6.3188360198066205,TDR124,30,optic_cup,filtered
gata1a,hbae1.1,0.060985457,0.060985457,9.878228076208128e-11,10.005320950730136,TDR124,30,optic_cup,filtered
sox21a,hmgn2,0.060937326,0.060937326,3.323739424289419e-11,10.47837303152726,TDR124,30,optic_cup,filtered
her9,mibp2,0.060503703,0.060503703,1.5189205923958552e-13,12.81846493001196,TDR124,30,optic_cup,filtered
hoxb3a,ptprfb,0.06005764,0.06005764,5.7676118282805345e-11,10.2390039761854,TDR124,30,optic_cup,filtered
tp53,pcna,0.060012713,0.060012713,3.551824584683072e-13,12.449548491031209,TDR124,30,optic_cup,filtered
rorb,epha4b,0.059938945,0.059938945,4.1485610374388764e-21,20.382102515786485,TDR124,30,optic_cup,filtered
sox21a,hmgb2a,0.05925642,0.05925642,4.90852926643599e-16,15.309048615240089,TDR124,30,optic_cup,filtered
sox11b,si:ch73-21g5.7,0.0589199,0.0589199,2.2157213224551455e-10,9.654484862955641,TDR124,30,optic_cup,filtered
thrab,epha4b,0.05883343,0.05883343,8.329862061689417e-07,6.079362190231043,TDR124,30,optic_cup,filtered
nr2f1b,epha4b,0.058486056,0.058486056,1.792442400818969e-15,14.746554791257598,TDR124,30,optic_cup,filtered
sox11a,actc1b,-0.057652477,0.057652477,5.4349877094324535e-11,10.264801433681036,TDR124,30,optic_cup,filtered
bhlhe41,si:ch211-121a2.2,0.057560086,0.057560086,6.159379715155434e-13,12.210463021577315,TDR124,30,optic_cup,filtered
rx1,pabpc1a,0.057443872,0.057443872,8.343603991076383e-14,13.078646316826452,TDR124,30,optic_cup,filtered
hoxa4a,hmga1a,0.05718342,0.05718342,1.906240112170118e-14,13.719822396025778,TDR124,30,optic_cup,filtered
pbx1b,si:ch211-121a2.2,0.05717728,0.05717728,3.5294946415019096e-06,5.4522874731160575,TDR124,30,optic_cup,filtered
jun,hbae1.1,0.057162814,0.057162814,7.803619796736044e-12,11.107703898196268,TDR124,30,optic_cup,filtered
myog,tnni2b.1,0.056995694,0.056995694,6.425771775835089e-10,9.192074703349641,TDR124,30,optic_cup,filtered
hmga1a,nap1l1,0.05655195,0.05655195,4.291420014980147e-16,15.367398977599379,TDR124,30,optic_cup,filtered
hmga1a,npm1a,0.05653591,0.05653591,3.307570335381941e-13,12.480490911783402,TDR124,30,optic_cup,filtered
rx1,dkc1,0.05594541,0.05594541,1.228335162980506e-12,11.910683115627648,TDR124,30,optic_cup,filtered
foxa1,actb2,0.055557456,0.055557456,5.80175260974448e-12,11.236440793719062,TDR124,30,optic_cup,filtered
her9,pabpc1a,0.055341262,0.055341262,6.243088009438899e-10,9.204600542732614,TDR124,30,optic_cup,filtered
tbx2b,ncl,0.055102464,0.055102464,6.563786416671289e-16,15.182845559180526,TDR124,30,optic_cup,filtered
rx1,nop58,0.055052664,0.055052664,1.3403796909332734e-14,13.872772161098204,TDR124,30,optic_cup,filtered
sox21a,hsp90ab1,0.053907543,0.053907543,1.2691826940741793e-10,9.896475858348595,TDR124,30,optic_cup,filtered
rx1,pcna,0.05343973,0.05343973,1.3454761639696576e-09,8.871123991655814,TDR124,30,optic_cup,filtered
msx1b,ntn1a,-0.053149827,0.053149827,4.547586880907958e-14,13.342218995059756,TDR124,30,optic_cup,filtered
tcf21,apoc1,0.053072665,0.053072665,2.890122453995292e-10,9.539083755870514,TDR124,30,optic_cup,filtered
zic2a,actb2,0.052581627,0.052581627,0.00010819781748059149,3.965781499540869,TDR124,30,optic_cup,filtered
rx1,ptmaa,0.052471537,0.052471537,2.9740318958109585e-11,10.526654378080233,TDR124,30,optic_cup,filtered
her9,ptmab,0.052441522,0.052441522,1.2314585288015211e-10,9.909580209091564,TDR124,30,optic_cup,filtered
rx1,prmt1,0.052333694,0.052333694,2.2156103909714304e-09,8.654506606726757,TDR124,30,optic_cup,filtered
hmx4,fabp7a,0.051750403,0.051750403,4.221167095569494e-10,9.374567455889316,TDR124,30,optic_cup,filtered
foxg1d,serbp1a,0.051409967,0.051409967,2.7904985815628847e-15,14.554318193903303,TDR124,30,optic_cup,filtered
pax7a,pax7b,0.05137712,0.05137712,1.726732120514301e-14,13.762775032210294,TDR124,30,optic_cup,filtered
rfx4,ntn1a,0.05136029,0.05136029,8.014157453240636e-12,11.096142129285173,TDR124,30,optic_cup,filtered
klf3,ptmaa,-0.051223688,0.051223688,6.331572357469956e-11,10.198488425626305,TDR124,30,optic_cup,filtered
