source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
thrb,rrbp1b,0.05366763,0.05366763,1.7517218246986103e-09,8.756534859121286,TDR127,5,primordial_germ_cells,filtered
sox8a,he1.1,0.04091278,0.04091278,3.653910440454692e-05,4.4372421016723145,TDR127,5,primordial_germ_cells,filtered
mybl1,rpl15,0.039243497,0.039243497,1.934221451157045e-07,6.71349380454996,TDR127,5,primordial_germ_cells,filtered
pitx2,he1.1,0.036879353,0.036879353,0.00035387668223874487,3.4511480530976493,TDR127,5,primordial_germ_cells,filtered
myb,rpl15,0.031767808,0.031767808,0.00019081689438849158,3.719383176723734,TDR127,5,primordial_germ_cells,filtered
ptf1a,zgc:174855,0.031200508,0.031200508,3.2375067717264934e-06,5.4897893145182985,TDR127,5,primordial_germ_cells,filtered
fosb,apoeb,0.0306303,0.0306303,2.0590516151937394e-09,8.686332766586018,TDR127,5,primordial_germ_cells,filtered
pax2a,hoxc3a,0.027457621,0.027457621,7.681550512503432e-06,5.114551109257631,TDR127,5,primordial_germ_cells,filtered
rorb,tp63,0.027012927,0.027012927,0.00021044497351474514,3.6768614429303543,TDR127,5,primordial_germ_cells,filtered
fosb,nucks1a,0.025968695,0.025968695,1.401644051292244e-10,9.853362261823463,TDR127,5,primordial_germ_cells,filtered
ptf1a,si:dkey-239j18.2,0.025788564,0.025788564,7.630303300732299e-06,5.117458198714003,TDR127,5,primordial_germ_cells,filtered
foxa3,he1.1,0.024935301,0.024935301,0.00014438871451314875,3.840466750091872,TDR127,5,primordial_germ_cells,filtered
pitx2,he1.2,0.024792334,0.024792334,3.26058049436932e-05,4.4867050738405405,TDR127,5,primordial_germ_cells,filtered
ptf1a,ctslb,0.023766823,0.023766823,7.616007737858006e-06,5.1182726233804985,TDR127,5,primordial_germ_cells,filtered
tbx5a,dkc1,-0.023304535,0.023304535,3.7308036365730566e-07,6.428197608583666,TDR127,5,primordial_germ_cells,filtered
sox9a,tp63,0.022815358,0.022815358,8.808422164283475e-05,4.0551018789562505,TDR127,5,primordial_germ_cells,filtered
foxa2,apoeb,0.022802014,0.022802014,4.313443093557339e-08,7.365175927153643,TDR127,5,primordial_germ_cells,filtered
otpa,prmt1,0.022613589,0.022613589,1.2667761866092652e-06,5.897300109273442,TDR127,5,primordial_germ_cells,filtered
osr2,cbx3a,0.022597939,0.022597939,1.3361145905589554e-11,10.874156293422372,TDR127,5,primordial_germ_cells,filtered
raraa,hoxc3a,0.022415357,0.022415357,2.6901584338925643e-09,8.57022214195332,TDR127,5,primordial_germ_cells,filtered
