source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
mybl1,rpl15,0.1969546,0.1969546,6.6236689603406e-08,7.178901380977096,TDR127,5,neural,filtered
myb,rpl15,0.17503369,0.17503369,1.1166533686085372e-10,9.952081619600119,TDR127,5,neural,filtered
tfap2a,pax3a,0.103505276,0.103505276,4.937095589217067e-12,11.30652846413805,TDR127,5,neural,filtered
nr2f5,pax3a,0.093765624,0.093765624,1.9743035253034983e-09,8.704586079006255,TDR127,5,neural,filtered
foxp1b,zbtb16a,0.08228539,0.08228539,4.87876667148979e-13,12.31168995165768,TDR127,5,neural,filtered
sox13,zbtb16a,0.07397725,0.07397725,3.437572412704919e-14,13.463748144621484,TDR127,5,neural,filtered
nkx2.7,eef1a1l1,0.07220644,0.07220644,1.099561023191945e-13,12.958780663256247,TDR127,5,neural,filtered
rfx4,zbtb16a,0.06828716,0.06828716,2.802464985021269e-09,8.552459804926405,TDR127,5,neural,filtered
hmga1a,apoeb,0.06722195,0.06722195,2.532022087361662e-13,12.596532510195974,TDR127,5,neural,filtered
myod1,eef1a1l1,0.06591114,0.06591114,7.22808862927457e-15,14.140976530852543,TDR127,5,neural,filtered
lef1,zbtb16a,0.06474899,0.06474899,8.480556832925255e-11,10.07157563105374,TDR127,5,neural,filtered
hey1,apoeb,0.06350148,0.06350148,5.659787375509833e-11,10.247199883896057,TDR127,5,neural,filtered
nkx2.2b,eef1a1l1,0.06263098,0.06263098,1.1233489025335773e-14,13.949485334645745,TDR127,5,neural,filtered
sox5,zbtb16a,0.06246976,0.06246976,1.714897194604217e-08,7.765761910113546,TDR127,5,neural,filtered
xbp1,eef1a1l1,0.061772965,0.061772965,3.445407681158714e-11,10.462759382405943,TDR127,5,neural,filtered
etv2,eef1a1l1,0.060663797,0.060663797,2.0211740473221468e-08,7.694396286911713,TDR127,5,neural,filtered
myf5,eef1a1l1,0.056425303,0.056425303,1.938326781873513e-08,7.712573003549085,TDR127,5,neural,filtered
mef2aa,pax3a,0.05612151,0.05612151,3.992142881329697e-08,7.3987939234311115,TDR127,5,neural,filtered
meis3,pax3a,0.055617902,0.055617902,5.6215960287987244e-08,7.250140366264528,TDR127,5,neural,filtered
hoxa10b,hoxc3a,0.05497338,0.05497338,7.180971043650071e-11,10.14381682450641,TDR127,5,neural,filtered
elk3,apoeb,0.05473209,0.05473209,1.643230726886588e-09,8.784301452767899,TDR127,5,neural,filtered
meis1a,tp63,0.05410007,0.05410007,2.6553701999750604e-07,6.57587492294465,TDR127,5,neural,filtered
mafba,eef1a1l1,0.05370389,0.05370389,4.581726166102915e-11,10.33897087064733,TDR127,5,neural,filtered
nkx2.4b,eef1a1l1,0.05308227,0.05308227,9.900516084767489e-11,10.004342166319125,TDR127,5,neural,filtered
irx7,id1,0.052187353,0.052187353,4.143230636289529e-14,13.382660890674682,TDR127,5,neural,filtered
hoxb6b,hoxc3a,0.051994544,0.051994544,5.861795112643563e-14,13.231969365529684,TDR127,5,neural,filtered
six7,pax3a,-0.05193366,0.05193366,4.157059848775534e-13,12.381213722954488,TDR127,5,neural,filtered
gfi1aa,pax3a,-0.051761642,0.051761642,1.4815130435040263e-11,10.829294520561326,TDR127,5,neural,filtered
hoxc6b,hoxc3a,0.051281758,0.051281758,2.0866029716440815e-12,11.680560178451262,TDR127,5,neural,filtered
esrrga,hoxc3a,0.050133098,0.050133098,3.715225956757096e-10,9.430014767693836,TDR127,5,neural,filtered
foxc1a,histh1l,0.049568456,0.049568456,1.4543187485525019e-12,11.837340397076593,TDR127,5,neural,filtered
myf5,apoc1,0.049360093,0.049360093,1.193927862556191e-10,9.923021912603815,TDR127,5,neural,filtered
raraa,hoxc3a,0.047834355,0.047834355,2.0429840721918946e-16,15.68973501926385,TDR127,5,neural,filtered
fosl2,apoeb,0.047205955,0.047205955,8.841407270583319e-09,8.05347860362868,TDR127,5,neural,filtered
rfx4,tenm4,0.04713766,0.04713766,2.387448309063705e-12,11.622066022605544,TDR127,5,neural,filtered
spi1b,apoeb,-0.04678172,0.04678172,2.7654398620430237e-09,8.558235781370135,TDR127,5,neural,filtered
foxp4,ackr3b,0.04653459,0.04653459,8.25467227873094e-15,14.083300164116999,TDR127,5,neural,filtered
hmga1a,apoc1,0.045633674,0.045633674,4.999556684540925e-12,11.301068503262632,TDR127,5,neural,filtered
irx1b,histh1l,0.04550604,0.04550604,2.214619444460791e-12,11.654700891278392,TDR127,5,neural,filtered
her9,syncrip,0.04541921,0.04541921,5.806868567959108e-15,14.236058003630198,TDR127,5,neural,filtered
hmga1a,prmt1,0.044925798,0.044925798,2.9654566608440584e-13,12.527908418652672,TDR127,5,neural,filtered
pitx2,he1.1,0.042988714,0.042988714,3.204180928144118e-09,8.494282968906115,TDR127,5,neural,filtered
hmga1a,rps3a,0.042932022,0.042932022,2.3073867570097614e-18,17.63687960428368,TDR127,5,neural,filtered
foxn3,zbtb16a,0.041201685,0.041201685,3.457807047652353e-15,14.461199244861362,TDR127,5,neural,filtered
pax7b,cntfr,0.041005198,0.041005198,1.0897383532083789e-11,10.962677763892625,TDR127,5,neural,filtered
hmga1a,ran,0.04098997,0.04098997,3.1638499962497843e-20,19.499784115359347,TDR127,5,neural,filtered
msx3,apoc1,0.04045373,0.04045373,4.0109834790133143e-11,10.39674912684611,TDR127,5,neural,filtered
sox13,dag1,0.03970327,0.03970327,1.0341243203962481e-11,10.985427248073254,TDR127,5,neural,filtered
