source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
mybl1,rpl15,0.11279807,0.11279807,8.14831363038879e-06,5.0889322632597676,TDR127,5,hatching_gland,filtered
mafba,eef1a1l1,0.10899668,0.10899668,9.261388096953654e-17,16.033323916377675,TDR127,5,hatching_gland,filtered
nkx2.7,eef1a1l1,0.08902293,0.08902293,1.1654955763880535e-10,9.933489370495103,TDR127,5,hatching_gland,filtered
hmga1a,apoeb,0.08551767,0.08551767,2.787725874870823e-12,11.554749933904041,TDR127,5,hatching_gland,filtered
foxa3,he1.1,0.0785437,0.0785437,7.754656641558073e-12,11.110437426990018,TDR127,5,hatching_gland,filtered
lef1,zbtb16a,0.07770467,0.07770467,3.3751789067727658e-12,11.471703201747063,TDR127,5,hatching_gland,filtered
thrb,rrbp1b,0.07672974,0.07672974,7.443587614476818e-24,23.128217695417433,TDR127,5,hatching_gland,filtered
sox5,zbtb16a,0.07345653,0.07345653,5.724845139527737e-11,10.2422362567537,TDR127,5,hatching_gland,filtered
fli1a,eef1a1l1,0.07131746,0.07131746,1.0560068639418428e-07,6.976333258921167,TDR127,5,hatching_gland,filtered
rfx4,zbtb16a,0.07088388,0.07088388,1.7790561870650429e-12,11.749810335588382,TDR127,5,hatching_gland,filtered
myb,rpl15,0.06790795,0.06790795,4.1587862995011275e-05,4.381033395415761,TDR127,5,hatching_gland,filtered
hoxc6b,hoxc3a,0.065481275,0.065481275,5.761398237053249e-16,15.23947210460732,TDR127,5,hatching_gland,filtered
xbp1,eef1a1l1,0.06414242,0.06414242,8.830487326323676e-11,10.054015328439057,TDR127,5,hatching_gland,filtered
myf5,eef1a1l1,0.06298701,0.06298701,1.214758297009369e-13,12.915510125948364,TDR127,5,hatching_gland,filtered
etv2,eef1a1l1,0.06204561,0.06204561,4.291831850427419e-09,8.367357301585406,TDR127,5,hatching_gland,filtered
sox5,draxin,0.061977457,0.061977457,8.552802112636358e-18,17.06789157618604,TDR127,5,hatching_gland,filtered
nfatc3a,he1.1,0.061314605,0.061314605,2.5723370324119457e-10,9.58967212994401,TDR127,5,hatching_gland,filtered
hmga1a,ran,0.05991767,0.05991767,6.031425684187683e-20,19.21958001893915,TDR127,5,hatching_gland,filtered
hmga1a,rps3a,0.0598398,0.0598398,1.734013735522337e-20,19.760947466699527,TDR127,5,hatching_gland,filtered
hmga1a,apoc1,0.05975037,0.05975037,1.8304925471293845e-12,11.73743203501363,TDR127,5,hatching_gland,filtered
rarga,apoc1,0.05620523,0.05620523,1.273434755534056e-11,10.89502330122051,TDR127,5,hatching_gland,filtered
pitx2,he1.1,0.05613924,0.05613924,9.398791962468814e-10,9.026927963182093,TDR127,5,hatching_gland,filtered
ptf1a,rps26l,-0.05584798,0.05584798,2.0552547972542792e-18,17.68713432941712,TDR127,5,hatching_gland,filtered
hoxb6b,hoxc3a,0.055467628,0.055467628,2.062075829235103e-14,13.68569536833822,TDR127,5,hatching_gland,filtered
tbx16,itm2cb,0.055172138,0.055172138,4.719515983993068e-15,14.326102538709035,TDR127,5,hatching_gland,filtered
irx7,histh1l,0.05363469,0.05363469,1.3420223490554456e-15,14.87224025168518,TDR127,5,hatching_gland,filtered
hmga1a,prmt1,0.053630427,0.053630427,7.793750363988458e-14,13.108253508894698,TDR127,5,hatching_gland,filtered
meox1,nectin1b,0.053553693,0.053553693,6.730426829125368e-10,9.171957392885107,TDR127,5,hatching_gland,filtered
rarga,szl,0.05304081,0.05304081,4.042157455975482e-12,11.393386773223137,TDR127,5,hatching_gland,filtered
sox5,apoeb,0.052974656,0.052974656,3.86836698102772e-12,11.412472332346223,TDR127,5,hatching_gland,filtered
sox5,qkia,0.052770484,0.052770484,5.278759890387624e-10,9.27746809186365,TDR127,5,hatching_gland,filtered
myf5,qkia,0.052591853,0.052591853,1.0193993580530396e-09,8.991655644235745,TDR127,5,hatching_gland,filtered
raraa,hoxc3a,0.051620807,0.051620807,4.619790290533673e-16,15.335377738238492,TDR127,5,hatching_gland,filtered
hmga1a,rps13,0.050416373,0.050416373,2.2437494423900864e-14,13.64902564200716,TDR127,5,hatching_gland,filtered
lef1,tbx16,0.050277777,0.050277777,4.3462951046358827e-10,9.361880789298544,TDR127,5,hatching_gland,filtered
rxraa,tbx16,0.04929971,0.04929971,2.801924164482271e-12,11.552543623294563,TDR127,5,hatching_gland,filtered
foxp1b,zbtb16a,0.048987485,0.048987485,1.0222474254190711e-12,11.990443974564478,TDR127,5,hatching_gland,filtered
nkx2.2b,he1.1,-0.04882789,0.04882789,1.7693108070859992e-12,11.75219586977775,TDR127,5,hatching_gland,filtered
lef1,ved,0.048702106,0.048702106,1.4190282439952736e-14,13.848008960364075,TDR127,5,hatching_gland,filtered
nkx2.2b,eef1a1l1,0.04859992,0.04859992,2.664674295244652e-12,11.574355867471365,TDR127,5,hatching_gland,filtered
myf5,apoc1,0.048400983,0.048400983,1.4625505903748688e-13,12.834889102517138,TDR127,5,hatching_gland,filtered
