source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
tfap2c,rpl15,0.44671664,0.44671664,3.0082222524892494e-12,11.521690080492649,TDR126,0,neural_optic,filtered
nhlh2,rps26l,0.395361,0.395361,4.244132422166459e-25,24.372211074035786,TDR126,0,neural_optic,filtered
mafba,rpl15,0.34303197,0.34303197,1.1629654522054444e-09,8.934433186509207,TDR126,0,neural_optic,filtered
hmga1a,ncl,0.23112565,0.23112565,8.99597304118098e-16,15.04595185471305,TDR126,0,neural_optic,filtered
hmga1a,ran,0.21337178,0.21337178,1.6437995628319264e-24,23.78415113938904,TDR126,0,neural_optic,filtered
hmga1a,apoeb,0.20742014,0.20742014,2.0504188103699882e-22,21.68815742262443,TDR126,0,neural_optic,filtered
hmga1a,rps13,0.16774142,0.16774142,3.3212546666046068e-18,17.478697822365874,TDR126,0,neural_optic,filtered
hmga1a,rpl5b,0.1579878,0.1579878,1.0553898774882296e-18,17.976587075567355,TDR126,0,neural_optic,filtered
hmga1a,cirbpb,0.1547101,0.1547101,2.371201834856742e-19,18.625031477639762,TDR126,0,neural_optic,filtered
hmga1a,rps3a,0.15245597,0.15245597,7.422938054648974e-22,21.12942416367423,TDR126,0,neural_optic,filtered
hmga1a,apoc1,0.15005504,0.15005504,4.363365416681863e-15,14.360178414837355,TDR126,0,neural_optic,filtered
hmga1a,hnrnpaba,0.14752525,0.14752525,1.0101725550366219e-21,20.99560443483185,TDR126,0,neural_optic,filtered
hmga1a,hsp90ab1,0.1462709,0.1462709,5.830814685655886e-23,22.234270761061545,TDR126,0,neural_optic,filtered
hmga1a,prmt1,0.142708,0.142708,1.3488001530620118e-15,14.870052393435538,TDR126,0,neural_optic,filtered
hmga1a,ptmab,0.13737097,0.13737097,1.6804275007877426e-22,21.774580219693775,TDR126,0,neural_optic,filtered
myb,rpl15,-0.13511924,0.13511924,1.1946955931851714e-07,6.922742738264776,TDR126,0,neural_optic,filtered
hmga1a,pabpc1a,0.13471472,0.13471472,3.301837458253457e-14,13.481244309850053,TDR126,0,neural_optic,filtered
msx1b,pax3a,0.13465673,0.13465673,5.887303343161534e-13,12.23008358659871,TDR126,0,neural_optic,filtered
hmga1a,npm1a,0.13298452,0.13298452,2.4403778422195914e-13,12.612542926904306,TDR126,0,neural_optic,filtered
hmga1a,cfl1,0.13029474,0.13029474,1.696278668057438e-14,13.770502799450737,TDR126,0,neural_optic,filtered
hmga1a,rpl32,0.12939565,0.12939565,2.094415727231165e-19,18.67893710960918,TDR126,0,neural_optic,filtered
hmga1a,rps19,0.12702648,0.12702648,1.6769318567285845e-18,17.77548458488827,TDR126,0,neural_optic,filtered
hmga1a,snrpg,0.12633893,0.12633893,2.008767487069878e-12,11.697070329516766,TDR126,0,neural_optic,filtered
hmga1a,rpl11,0.12572445,0.12572445,7.402056959476127e-17,16.130647577294003,TDR126,0,neural_optic,filtered
nr2f5,tenm4,0.12519161,0.12519161,1.792571506860359e-14,13.746523511021133,TDR126,0,neural_optic,filtered
hmga1a,eef1a1l1,0.124833785,0.124833785,2.1682491992968995e-20,19.66389080531629,TDR126,0,neural_optic,filtered
sox13,zbtb16a,0.12450123,0.12450123,1.8217338025046442e-15,14.739515083207932,TDR126,0,neural_optic,filtered
hmga1a,eef2b,0.12272156,0.12272156,6.158741166169698e-19,18.210508047649693,TDR126,0,neural_optic,filtered
hmga1a,si:ch73-281n10.2,0.122698925,0.122698925,1.3213164621977875e-20,19.87899315412932,TDR126,0,neural_optic,filtered
hoxc6b,hoxc3a,0.12098079,0.12098079,1.1753352278616984e-16,15.929838246714484,TDR126,0,neural_optic,filtered
sox19a,rps5,0.119465925,0.119465925,1.952691867462746e-19,18.70936628247682,TDR126,0,neural_optic,filtered
hmga1a,tuba8l4,0.11937557,0.11937557,1.668274058545767e-18,17.77773260337614,TDR126,0,neural_optic,filtered
hmga1a,seta,0.118873306,0.118873306,2.020839941264482e-14,13.694468083010369,TDR126,0,neural_optic,filtered
hmga1a,nop58,0.11812816,0.11812816,5.758701047290417e-16,15.239675466509528,TDR126,0,neural_optic,filtered
hmga1a,anp32b,0.11733389,0.11733389,1.4973611203032635e-15,14.824673447725253,TDR126,0,neural_optic,filtered
hmga1a,khdrbs1a,0.11695977,0.11695977,1.6756189806143883e-19,18.775824728801744,TDR126,0,neural_optic,filtered
ctcf,nucks1a,0.116655655,0.116655655,6.295552656927851e-15,14.200966139214751,TDR126,0,neural_optic,filtered
hmga1a,anp32e,0.11597675,0.11597675,7.833092678515849e-18,17.106066735000873,TDR126,0,neural_optic,filtered
hmga1a,calm3a,0.11345058,0.11345058,6.102742086249956e-16,15.21447498378506,TDR126,0,neural_optic,filtered
hmga1a,hmgb2a,0.11271574,0.11271574,8.591665786611241e-17,16.065922625249453,TDR126,0,neural_optic,filtered
hmga1a,u2af2b,0.11237876,0.11237876,2.840416758074444e-16,15.54661793373707,TDR126,0,neural_optic,filtered
hmga1a,rrm2,0.1119377,0.1119377,3.874619180557606e-11,10.4117709759731,TDR126,0,neural_optic,filtered
hmga1a,cbx3a,0.11121173,0.11121173,7.387441878860129e-19,18.131505922935002,TDR126,0,neural_optic,filtered
hmga1a,rpl35,0.109988675,0.109988675,1.2600095179522602e-16,15.899626174264554,TDR126,0,neural_optic,filtered
hmga1a,rps2,0.10952949,0.10952949,2.2784418464759717e-17,16.642362051600685,TDR126,0,neural_optic,filtered
hmga1a,metap2b,0.10811568,0.10811568,4.2817652683330816e-23,22.36837714494955,TDR126,0,neural_optic,filtered
hmga1a,srrm2,0.107857645,0.107857645,1.5695043912077845e-27,26.804237464879744,TDR126,0,neural_optic,filtered
hmga1a,rpl13,0.107317574,0.107317574,3.492926533447131e-20,19.45681054876088,TDR126,0,neural_optic,filtered
rfx4,cntfr,0.10669684,0.10669684,5.50481226575083e-11,10.25925748747129,TDR126,0,neural_optic,filtered
hmga1a,eef1g,0.10609703,0.10609703,2.94014974207158e-15,14.531630550370387,TDR126,0,neural_optic,filtered
hmga1a,rpl18a,0.1053875,0.1053875,1.704249549997407e-19,18.7684668120038,TDR126,0,neural_optic,filtered
tfap2b,rpl15,0.105366394,0.105366394,4.2088233884471056e-05,4.375839297828152,TDR126,0,neural_optic,filtered
