source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
nhlh2,rps26l,0.34755582,0.34755582,3.035440818898784e-17,16.517778230020895,TDR126,0,heart_myocardium,filtered
tfap2a,rpl15,0.33147684,0.33147684,4.118467772749228e-10,9.385264328046677,TDR126,0,heart_myocardium,filtered
mafba,rpl15,0.27093765,0.27093765,3.9251032132617223e-07,6.40614891869945,TDR126,0,heart_myocardium,filtered
tfap2c,rpl15,0.2205697,0.2205697,0.00012215139570283544,3.9131015664099316,TDR126,0,heart_myocardium,filtered
hmga1a,apoeb,0.12628697,0.12628697,1.512322222861991e-16,15.82035566604266,TDR126,0,heart_myocardium,filtered
mafbb,rpl15,0.093739904,0.093739904,1.612805949235608e-10,9.792417883228474,TDR126,0,heart_myocardium,filtered
hmga1a,apoc1,0.087153174,0.087153174,6.674645235154808e-15,14.175571812586478,TDR126,0,heart_myocardium,filtered
hmga1a,ran,0.08464032,0.08464032,1.5818281884808235e-18,17.800840689515233,TDR126,0,heart_myocardium,filtered
hmga1a,rrm2,0.08073735,0.08073735,1.3335119322468706e-13,12.875003093895524,TDR126,0,heart_myocardium,filtered
hmga1a,rpl5b,0.074606076,0.074606076,1.4209981192368835e-15,14.847406496882934,TDR126,0,heart_myocardium,filtered
myf5,apoc1,0.07340985,0.07340985,7.071972611666817e-18,17.150459429927253,TDR126,0,heart_myocardium,filtered
tbx16,itm2cb,0.07140839,0.07140839,2.438559753894287e-14,13.612866598092259,TDR126,0,heart_myocardium,filtered
hmga1a,ncl,0.06855953,0.06855953,3.851838097350455e-15,14.414331975676529,TDR126,0,heart_myocardium,filtered
hoxc6b,hoxc3a,0.067347795,0.067347795,5.898206472488114e-16,15.229280028614886,TDR126,0,heart_myocardium,filtered
sox19a,rps5,0.06646368,0.06646368,1.1433502568348583e-18,17.94182070634255,TDR126,0,heart_myocardium,filtered
hmga1a,rps13,0.06587659,0.06587659,1.3264743386944379e-17,16.877301147243056,TDR126,0,heart_myocardium,filtered
hoxb6b,hoxc3a,0.06552133,0.06552133,9.13824100957959e-19,18.039137392160132,TDR126,0,heart_myocardium,filtered
sox5,zbtb16a,0.064454556,0.064454556,4.406388632562775e-11,10.35591720179845,TDR126,0,heart_myocardium,filtered
hmga1a,rps3a,0.063074306,0.063074306,1.698828525887943e-23,22.769850455162103,TDR126,0,heart_myocardium,filtered
sox6,tp63,0.06257604,0.06257604,4.570966940380046e-05,4.3399919197438,TDR126,0,heart_myocardium,filtered
hmga1a,calm3a,0.062089443,0.062089443,2.33235542790367e-15,14.632205266685244,TDR126,0,heart_myocardium,filtered
cdx4,actb2,0.061854906,0.061854906,6.672316694533816e-15,14.17572334854772,TDR126,0,heart_myocardium,filtered
ebf3a,chsy1,0.059931044,0.059931044,9.873682947973832e-13,12.00552082244322,TDR126,0,heart_myocardium,filtered
hmga1a,cirbpb,0.059850696,0.059850696,3.425955625420121e-21,20.465218266519365,TDR126,0,heart_myocardium,filtered
zic2b,actb2,0.059606038,0.059606038,2.100145380557287e-12,11.677750640604927,TDR126,0,heart_myocardium,filtered
her6,apoeb,0.059289545,0.059289545,4.253646002453618e-12,11.371238655847977,TDR126,0,heart_myocardium,filtered
sox5,apoeb,0.058731217,0.058731217,6.367711805020041e-16,15.196016600471674,TDR126,0,heart_myocardium,filtered
hmga1a,snrpg,0.058359396,0.058359396,2.8067134620827157e-14,13.551801922309723,TDR126,0,heart_myocardium,filtered
hmga1a,prmt1,0.058075793,0.058075793,1.6661896838860858e-17,16.778275558766122,TDR126,0,heart_myocardium,filtered
meis3,fgfr2,0.05751288,0.05751288,1.2301236303256611e-09,8.910051238747549,TDR126,0,heart_myocardium,filtered
ved,hspb1,0.057167377,0.057167377,6.447360774881149e-14,13.190618027298392,TDR126,0,heart_myocardium,filtered
raraa,nrp2b,0.055903133,0.055903133,1.696096655640676e-11,10.770549402188212,TDR126,0,heart_myocardium,filtered
lef1,zbtb16a,0.05548591,0.05548591,2.5704989870256393e-10,9.589982562942351,TDR126,0,heart_myocardium,filtered
xbp1,apoc1,0.054632984,0.054632984,2.318968854672256e-15,14.634705084192893,TDR126,0,heart_myocardium,filtered
meis3,nrp2b,0.05413244,0.05413244,1.2605593498625568e-11,10.899436701981966,TDR126,0,heart_myocardium,filtered
vox,hspb1,0.05401521,0.05401521,1.038397078285579e-12,11.983636542506568,TDR126,0,heart_myocardium,filtered
hmga1a,rps19,0.05305876,0.05305876,1.2746464871588921e-18,17.894610246574477,TDR126,0,heart_myocardium,filtered
her9,apoeb,0.052646153,0.052646153,1.8134287206020016e-10,9.741499510311066,TDR126,0,heart_myocardium,filtered
msx1b,pax3a,0.052173145,0.052173145,1.0358598939147601e-13,12.98469898147736,TDR126,0,heart_myocardium,filtered
ved,rpl13a,0.052079942,0.052079942,1.8211123556704504e-16,15.739663259069216,TDR126,0,heart_myocardium,filtered
rxraa,fsta,0.05153281,0.05153281,1.2902910645988241e-12,11.889312310250745,TDR126,0,heart_myocardium,filtered
rx3,rps5,0.05093642,0.05093642,3.258738560562728e-12,11.486950480363149,TDR126,0,heart_myocardium,filtered
sox19a,actb2,0.050551027,0.050551027,2.018918343505603e-17,16.69488124603015,TDR126,0,heart_myocardium,filtered
cdx4,rpl3,0.050413076,0.050413076,3.787727344215171e-16,15.42162129079987,TDR126,0,heart_myocardium,filtered
sox5,fn1b,0.05023607,0.05023607,1.9464463594196677e-11,10.710757560160069,TDR126,0,heart_myocardium,filtered
hmga1a,pabpc1a,0.050229438,0.050229438,9.347477506310241e-16,15.029305571255005,TDR126,0,heart_myocardium,filtered
eve1,cirbpa,0.05001271,0.05001271,6.957839978259264e-16,15.157525563711188,TDR126,0,heart_myocardium,filtered
hoxb1b,rps9,0.04982751,0.04982751,3.0700822124239364e-13,12.512849994580144,TDR126,0,heart_myocardium,filtered
hmga1a,rpl32,0.04977319,0.04977319,1.237632646494069e-18,17.90740824326051,TDR126,0,heart_myocardium,filtered
vox,rpl13a,0.049601622,0.049601622,6.762415334890458e-17,16.16989815919703,TDR126,0,heart_myocardium,filtered
meis3,cxcl12a,0.049600568,0.049600568,6.317208126887041e-13,12.199474814593744,TDR126,0,heart_myocardium,filtered
tp63,bcam,0.04955785,0.04955785,2.9647707854454657e-09,8.528008877498443,TDR126,0,heart_myocardium,filtered
hmga1a,anp32b,0.049323432,0.049323432,8.952579556985667e-17,16.048051810946458,TDR126,0,heart_myocardium,filtered
