source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
nhlh2,rps26l,0.33936405,0.33936405,8.663126139124424e-17,16.06232536202638,TDR126,0,lateral_plate_mesoderm,filtered
tfap2a,rpl15,0.28378385,0.28378385,2.4263700973008623e-09,8.615042954930022,TDR126,0,lateral_plate_mesoderm,filtered
tfap2c,rpl15,0.23955247,0.23955247,5.499367000475366e-06,5.259687296691486,TDR126,0,lateral_plate_mesoderm,filtered
mafba,rpl15,0.23417863,0.23417863,5.784217159121567e-07,6.23775541052027,TDR126,0,lateral_plate_mesoderm,filtered
mafbb,rpl15,0.1307944,0.1307944,3.7762097742919023e-10,9.422943887973839,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,apoeb,0.119105995,0.119105995,2.738512270976444e-16,15.56248530870437,TDR126,0,lateral_plate_mesoderm,filtered
tfap2b,rpl15,0.07806987,0.07806987,1.2530243666044985e-05,4.902040483531802,TDR126,0,lateral_plate_mesoderm,filtered
hoxb6b,hoxc3a,0.07154225,0.07154225,2.3998646945119733e-20,19.619813243323108,TDR126,0,lateral_plate_mesoderm,filtered
hoxc6b,hoxc3a,0.07006396,0.07006396,1.876280844738701e-16,15.726702155193868,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,apoc1,0.06756593,0.06756593,3.7534360611227683e-14,13.425570977836246,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,ran,0.06693298,0.06693298,1.4004894275063342e-20,19.853720165378785,TDR126,0,lateral_plate_mesoderm,filtered
her9,apoeb,0.06631467,0.06631467,4.189033076680673e-14,13.377886210428185,TDR126,0,lateral_plate_mesoderm,filtered
cdx4,actb2,0.062245205,0.062245205,2.168539660875616e-17,16.66383263053993,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,rpl5b,0.061905727,0.061905727,8.539267148223297e-16,15.06857939946786,TDR126,0,lateral_plate_mesoderm,filtered
prrx1a,ebf3a,0.061532777,0.061532777,4.0838130051721676e-16,15.388934152158374,TDR126,0,lateral_plate_mesoderm,filtered
tbx16,itm2cb,0.06069519,0.06069519,2.0208701819624565e-14,13.69446158409389,TDR126,0,lateral_plate_mesoderm,filtered
ebf3a,chsy1,0.059685674,0.059685674,8.002853045488319e-13,12.096755157880436,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,rrm2,0.057997912,0.057997912,2.2881880049492885e-13,12.640508295369546,TDR126,0,lateral_plate_mesoderm,filtered
rx3,rps5,0.057777323,0.057777323,2.9233717160728675e-11,10.534115959197676,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,ncl,0.057175756,0.057175756,6.8491499713488635e-15,14.1643633242243,TDR126,0,lateral_plate_mesoderm,filtered
msx1b,pax3a,0.056130227,0.056130227,3.0276931481975407e-10,9.518888141984842,TDR126,0,lateral_plate_mesoderm,filtered
meis3,fgfr2,0.055268753,0.055268753,1.19370396085829e-09,8.923103365088423,TDR126,0,lateral_plate_mesoderm,filtered
sox5,zbtb16a,0.05525113,0.05525113,2.936198869103589e-14,13.53221453294214,TDR126,0,lateral_plate_mesoderm,filtered
xbp1,apoc1,0.054678924,0.054678924,5.410812780053857e-15,14.266737492863976,TDR126,0,lateral_plate_mesoderm,filtered
sox5,fn1b,0.053209785,0.053209785,7.195581782880519e-14,13.142934086386159,TDR126,0,lateral_plate_mesoderm,filtered
rarab,hoxc3a,0.052897714,0.052897714,1.314963824907084e-14,13.881086194595772,TDR126,0,lateral_plate_mesoderm,filtered
lef1,zbtb16a,0.05287303,0.05287303,2.871705362153276e-09,8.541860120890432,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,prmt1,0.051119473,0.051119473,6.601629353750896e-16,15.180348862638157,TDR126,0,lateral_plate_mesoderm,filtered
irx1b,rrm2,0.04995977,0.04995977,2.966752763923619e-14,13.527718644359796,TDR126,0,lateral_plate_mesoderm,filtered
rarab,fn1b,0.049813714,0.049813714,3.680365941106156e-13,12.434108997005348,TDR126,0,lateral_plate_mesoderm,filtered
six3b,actb2,0.049553737,0.049553737,9.378829041238178e-12,11.02785138045606,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,cirbpb,0.048921302,0.048921302,2.0856788969007656e-18,17.68075255307076,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,rps13,0.048615754,0.048615754,2.3874561582867835e-18,17.622064594776237,TDR126,0,lateral_plate_mesoderm,filtered
hoxb6b,serpinh1b,0.04752965,0.04752965,2.338454680196444e-16,15.631071042403468,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,calm3a,0.047506887,0.047506887,7.903672945368045e-16,15.102171039189743,TDR126,0,lateral_plate_mesoderm,filtered
hoxb7a,hoxc3a,0.04736782,0.04736782,3.1514033916866285e-15,14.501496001913107,TDR126,0,lateral_plate_mesoderm,filtered
rx3,rpl3,0.04715238,0.04715238,1.3675053025237967e-17,16.86407098100743,TDR126,0,lateral_plate_mesoderm,filtered
rxrab,fn1b,0.047111202,0.047111202,2.7382974760162608e-12,11.562519373888412,TDR126,0,lateral_plate_mesoderm,filtered
foxc1a,rps5,0.0470121,0.0470121,2.834612622309402e-12,11.547506283327854,TDR126,0,lateral_plate_mesoderm,filtered
wt1a,cdh11,0.045986436,0.045986436,2.0873674339045093e-17,16.680401096468028,TDR126,0,lateral_plate_mesoderm,filtered
rxraa,fsta,0.0459389,0.0459389,7.172892445473928e-13,12.14430568118009,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,rps3a,0.045811176,0.045811176,8.845386290335467e-22,21.053283196095375,TDR126,0,lateral_plate_mesoderm,filtered
meis3,fsta,0.045640398,0.045640398,2.476494354282774e-13,12.60616265775083,TDR126,0,lateral_plate_mesoderm,filtered
hoxc6b,serpinh1b,0.04543797,0.04543797,2.5808672946169346e-16,15.5882343258309,TDR126,0,lateral_plate_mesoderm,filtered
sox19a,rps5,0.045346152,0.045346152,3.4584776471321233e-16,15.461115026912738,TDR126,0,lateral_plate_mesoderm,filtered
her6,apoeb,0.045298506,0.045298506,7.354797290660758e-11,10.133429292584397,TDR126,0,lateral_plate_mesoderm,filtered
rx3,rpl21,0.045103442,0.045103442,3.1868194103730165e-12,11.496642546284862,TDR126,0,lateral_plate_mesoderm,filtered
foxn3,chsy1,0.04487876,0.04487876,8.578176137759951e-13,12.06660504053203,TDR126,0,lateral_plate_mesoderm,filtered
six3b,apoeb,0.04473507,0.04473507,4.218061066792572e-10,9.37488713707186,TDR126,0,lateral_plate_mesoderm,filtered
cdx4,rpl3,0.04433161,0.04433161,2.7352397739896977e-17,16.563004596951643,TDR126,0,lateral_plate_mesoderm,filtered
foxp1b,fndc3ba,0.044304308,0.044304308,1.8757038440933913e-18,17.726835731537626,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,pabpc1a,0.04392975,0.04392975,2.7361682070140267e-14,13.562857207707575,TDR126,0,lateral_plate_mesoderm,filtered
sox19a,prmt1,0.043142486,0.043142486,1.9013829619692264e-19,18.72093040206164,TDR126,0,lateral_plate_mesoderm,filtered
irx1b,calm3a,0.04299876,0.04299876,8.140054202444492e-18,17.089372703250334,TDR126,0,lateral_plate_mesoderm,filtered
foxp1b,zbtb16a,0.04275285,0.04275285,3.1674150121101455e-14,13.499295029251709,TDR126,0,lateral_plate_mesoderm,filtered
vox,rpl13a,0.04272962,0.04272962,3.879816228043096e-19,18.41118884477614,TDR126,0,lateral_plate_mesoderm,filtered
rx3,faua,0.042628825,0.042628825,6.459237892070674e-14,13.189818720208201,TDR126,0,lateral_plate_mesoderm,filtered
zic2b,actb2,0.04260889,0.04260889,2.51596161322027e-14,13.599295989337179,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,snrpg,0.042386115,0.042386115,8.069930090955991e-13,12.09313022751381,TDR126,0,lateral_plate_mesoderm,filtered
vox,rpl21,0.041876633,0.041876633,4.677326010995134e-19,18.330002358583723,TDR126,0,lateral_plate_mesoderm,filtered
vox,faua,0.041459166,0.041459166,1.0069227641242331e-13,12.997003840668903,TDR126,0,lateral_plate_mesoderm,filtered
sox19b,apoeb,-0.041196916,0.041196916,3.392265737300489e-10,9.469510134091387,TDR126,0,lateral_plate_mesoderm,filtered
hoxa10b,hoxc3a,0.041051507,0.041051507,3.6011010478354875e-13,12.443564692041198,TDR126,0,lateral_plate_mesoderm,filtered
rorb,tp63,0.040787403,0.040787403,4.094024995210812e-13,12.387849510171561,TDR126,0,lateral_plate_mesoderm,filtered
rxraa,fgfr2,0.04067964,0.04067964,1.1597463797202914e-08,7.9356369745065125,TDR126,0,lateral_plate_mesoderm,filtered
hmga1a,hnrnpaba,0.04044436,0.04044436,3.632106868501784e-19,18.439841381594288,TDR126,0,lateral_plate_mesoderm,filtered
