source,target,coef_mean,coef_abs,p,-logp,timepoint_code,somite_stage,celltype,grn_type
tfap2c,rpl15,0.46558872,0.46558872,2.0725125996413525e-07,6.68350282051806,TDR126,0,hindbrain,filtered
nhlh2,rps26l,0.4106896,0.4106896,8.126429807293138e-18,17.09010021154452,TDR126,0,hindbrain,filtered
tfap2a,rpl15,0.39526257,0.39526257,3.899776720737824e-12,11.408960257518983,TDR126,0,hindbrain,filtered
mafbb,rpl15,0.13940507,0.13940507,2.6080969510623807e-06,5.583676268565576,TDR126,0,hindbrain,filtered
hmga1a,apoeb,0.08439819,0.08439819,1.4145513949301268e-16,15.84938126868839,TDR126,0,hindbrain,filtered
pax6a,epha7,0.07957171,0.07957171,4.242363212835672e-19,18.37239215180778,TDR126,0,hindbrain,filtered
msx1b,pax3a,0.07679175,0.07679175,2.4607370456458317e-15,14.608934792524941,TDR126,0,hindbrain,filtered
hmga1a,ran,0.069907576,0.069907576,2.220944129839945e-21,20.653462366443605,TDR126,0,hindbrain,filtered
rfx4,cntfr,0.066665486,0.066665486,2.6729059147435386e-12,11.573016327972548,TDR126,0,hindbrain,filtered
rfx4,greb1l,0.0656116,0.0656116,8.048432290874427e-14,13.09428870518833,TDR126,0,hindbrain,filtered
lmx1bb,pax3a,0.06522404,0.06522404,3.033424665329615e-15,14.518066786227731,TDR126,0,hindbrain,filtered
nr2f5,cyp26c1,0.058808845,0.058808845,2.6113425679005767e-14,13.583136151696797,TDR126,0,hindbrain,filtered
sox13,dag1,0.058493696,0.058493696,2.375763020867784e-14,13.624196881814699,TDR126,0,hindbrain,filtered
pax6a,cntfr,0.054841794,0.054841794,7.570018239876698e-07,6.1209030740708315,TDR126,0,hindbrain,filtered
hoxc6b,hoxc3a,0.05439037,0.05439037,1.643285145771311e-09,8.784287070472322,TDR126,0,hindbrain,filtered
hmga1a,rpl5b,0.05427716,0.05427716,5.587559418718064e-15,14.252777845500425,TDR126,0,hindbrain,filtered
hoxb6b,hoxc3a,0.054176915,0.054176915,3.636190198377543e-13,12.439353408193343,TDR126,0,hindbrain,filtered
pax6a,dag1,0.054145575,0.054145575,7.942984225632757e-13,12.100016299936755,TDR126,0,hindbrain,filtered
hmga1a,rrm2,0.052503914,0.052503914,1.1217417879066206e-11,10.950107101184141,TDR126,0,hindbrain,filtered
foxp1b,zbtb16a,0.051122822,0.051122822,5.275013610106328e-13,12.277776415502032,TDR126,0,hindbrain,filtered
irx3a,cyp26c1,0.051085163,0.051085163,2.5205527262331657e-12,11.598504213332909,TDR126,0,hindbrain,filtered
sox19a,rps5,0.050103694,0.050103694,7.930220380276286e-16,15.100714743501058,TDR126,0,hindbrain,filtered
cdx4,actb2,0.049728956,0.049728956,1.5469586837634315e-18,17.81052128530074,TDR126,0,hindbrain,filtered
nr2f5,tenm4,0.049576472,0.049576472,1.0343764241970096e-12,11.985321386578772,TDR126,0,hindbrain,filtered
klf7a,epha7,0.048934303,0.048934303,1.0993511611686268e-15,14.958863560535741,TDR126,0,hindbrain,filtered
hmga1a,ncl,0.047885556,0.047885556,1.496551482970076e-13,12.824908338372584,TDR126,0,hindbrain,filtered
hmga1a,rps13,0.047634806,0.047634806,1.678263789507227e-16,15.775139775734107,TDR126,0,hindbrain,filtered
hmga1a,apoc1,0.047612775,0.047612775,2.929673208053513e-12,11.53318082055179,TDR126,0,hindbrain,filtered
rx3,rps5,0.04739861,0.04739861,2.0784844144662545e-16,15.682253227706566,TDR126,0,hindbrain,filtered
sox21a,zbtb16a,0.04689145,0.04689145,5.172229733049522e-12,11.286322193462967,TDR126,0,hindbrain,filtered
nr2f5,mdkb,0.04666895,0.04666895,1.555495817061178e-11,10.808131152430361,TDR126,0,hindbrain,filtered
hoxa4a,cyp26c1,-0.046537563,0.046537563,2.1018352835521924e-12,11.677401321727059,TDR126,0,hindbrain,filtered
