"","degree_all","degree_in","degree_out","clustering_coefficient","clustering_coefficient_weighted","degree_centrality_all","degree_centrality_in","degree_centrality_out","betweenness_centrality","closeness_centrality","eigenvector_centrality","page_rank","assortative_coefficient","average_path_length","community_random_walk","module","connectivity","participation","role"
"irx1b",50,0,50,0.0163265306122449,0.0155500847129753,0.114942528735632,0,0.114942528735632,0,0.0688195343215327,0.0619752660671176,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,3.62040345450684,0.6616,"Connector Hub"
"rorb",11,0,11,0.0545454545454545,0.0424481826570661,0.0252873563218391,0,0.0252873563218391,0,0.0561448333230859,0.00402234152427385,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,0.700216111119186,0.314049586776859,"Peripheral"
"nr2e1",12,0,12,0.0606060606060606,0.0627747425778128,0.0275862068965517,0,0.0275862068965517,0,0.0430875416908122,0.0270661159834182,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,0.205005858126096,0.625,"Connector"
"im:7142702",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,2.03940166850997,0.000361167131831754,0.00163512439915542,-0.241514990515399,0.0866063339440613,5,2,-0.538060801175793,0,"Ultra peripheral"
"en2a",7,0,7,0.0952380952380952,0.128689293789651,0.0160919540229885,0,0.0160919540229885,0,0.0356742840363951,0.00775110491477253,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,1,-0.0283640342379053,0.693877551020408,"Connector"
"hoxb3a",31,6,25,0.0640394088669951,0.067115119762348,0.071264367816092,0.0137931034482759,0.0574712643678161,1337,0.0512360939508979,0.029284427129199,0.00236024088486801,-0.241514990515399,0.0866063339440613,1,2,2.11538972517059,0.592152199762188,"Peripheral"
"nr3c2",5,0,5,0,0,0.0114942528735632,0,0.0114942528735632,0,7.85399474043104,0.00353338543545502,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,-0.598617105728197,0.64,"Connector"
"fosab",1,0,1,0,0,0.00229885057471264,0,0.00229885057471264,0,24.5953027398922,0.000828440316375758,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.714957502932219,0,"Ultra peripheral"
"pknox2",9,0,9,0.0277777777777778,0.020964283441104,0.0206896551724138,0,0.0206896551724138,0,0.0552995972009358,0.00352212962109668,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.00737069590651643,0.617283950617284,"Peripheral"
"dbx1b",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,13.2488947705738,0.00115528813935835,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,-0.598617105728197,0.444444444444444,"Peripheral"
"sp9",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,17.9302528226611,0.00031805542080203,0.00163512439915542,-0.241514990515399,0.0866063339440613,5,2,-0.538060801175793,0,"Ultra peripheral"
"hoxa2b",24,0,24,0.119565217391304,0.119300099199056,0.0551724137931034,0,0.0551724137931034,0,0.071215544492415,0.0447631743185551,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,3,0.95258107099251,0.517361111111111,"Peripheral"
"foxb1a",15,0,15,0.0666666666666667,0.0678502673908251,0.0344827586206897,0,0.0344827586206897,0,0.0589975397922661,0.0122515220268679,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,0.807723081016815,0.551111111111111,"Peripheral"
"gsx1",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,12.5827989062125,0.00330687468968411,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,-0.79952284669177,0.666666666666667,"Connector"
"foxp1b",14,0,14,0,0,0.032183908045977,0,0.032183908045977,0,3.26627512629094,0.00700384302443066,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,0.877112812875611,0.448979591836735,"Peripheral"
"rxraa",26,2,24,0.0369230769230769,0.0389445713022919,0.0597701149425287,0.00459770114942529,0.0551724137931034,69,0.0403308622592248,0.00865471992679248,0.00192319208905266,-0.241514990515399,0.0866063339440613,1,2,2.46918312868344,0.43491124260355,"Peripheral"
"hoxb8a",16,1,15,0.0333333333333333,0.0326971343773557,0.0367816091954023,0.00229885057471264,0.0344827586206897,85,0.0470002656440914,0.0271309409303477,0.00175331311379575,-0.241514990515399,0.0866063339440613,2,3,0.217757603660402,0.6171875,"Peripheral"
"gata2a",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,17.9720003064585,0.000254483331650533,0.00163512439915542,-0.241514990515399,0.0866063339440613,6,2,-0.538060801175793,0,"Ultra peripheral"
"zic1",10,0,10,0,0,0.0229885057471264,0,0.0229885057471264,0,4.10747220746705,0.00839842566441126,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,3,-0.202141520529374,0.66,"Connector"
"msx3",17,0,17,0.0220588235294118,0.023393995714296,0.0390804597701149,0,0.0390804597701149,0,0.0490572550058683,0.0124037433390301,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,1.00862882198039,0.581314878892734,"Peripheral"
"gsx2",4,0,4,0,0,0.00919540229885057,0,0.00919540229885057,0,0.0467931675113121,0.015516502579282,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,-0.598617105728197,0.5,"Peripheral"
"foxg1a",14,0,14,0.0659340659340659,0.0621012999103852,0.032183908045977,0,0.032183908045977,0,0.0636745676997175,0.00816354095153854,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,0.405911599089669,0.663265306122449,"Connector"
"sox1b",4,0,4,0,0,0.00919540229885057,0,0.00919540229885057,0,10.7999567958528,0.00165531652593456,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0.5,"Peripheral"
"vax2",6,0,6,0,0,0.0137931034482759,0,0.0137931034482759,0,7.36945482423969,0.00175747181148117,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.184267397662942,0.444444444444444,"Peripheral"
"pbx1a",7,0,7,0.0952380952380952,0.121016231369544,0.0160919540229885,0,0.0160919540229885,0,0.0503110832180742,0.00397458549121359,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.00737069590651643,0.448979591836735,"Peripheral"
"nkx2.2b",4,0,4,0,0,0.00919540229885057,0,0.00919540229885057,0,0.041151933363076,0.00143050056281968,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.324160391290354,0.5,"Peripheral"
"raraa",13,1,12,0.121212121212121,0.112274314323074,0.0298850574712644,0.00229885057471264,0.0275862068965517,165,0.0449632361887455,0.00372873262166834,0.00172633848067692,-0.241514990515399,0.0866063339440613,1,2,0.700216111119186,0.402777777777778,"Peripheral"
"hoxb2a",12,1,11,0.0181818181818182,0.0204600571239422,0.0275862068965517,0.00229885057471264,0.0252873563218391,224,0.0483280762708422,0.0313021036366044,0.00164267739665011,-0.241514990515399,0.0866063339440613,2,3,-0.0971667394819305,0.56198347107438,"Peripheral"
"hoxc6b",9,0,9,0.0555555555555556,0.0657353948729846,0.0206896551724138,0,0.0206896551724138,0,0.027484913774689,0.00502506644088654,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,0.00410011716252248,0.617283950617284,"Peripheral"
"hoxb6b",7,1,6,0.0952380952380952,0.107529243964725,0.0160919540229885,0.00229885057471264,0.0137931034482759,9,0.0296745272051174,0.00484977326785527,0.00165299877282829,-0.241514990515399,0.0866063339440613,1,0,0.00410011716252248,0.448979591836735,"Peripheral"
"foxd3",14,0,14,0,0,0.032183908045977,0,0.032183908045977,0,3.15558159920161,0.00925330626054317,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,0.807723081016815,0.540816326530612,"Peripheral"
"irx7",4,0,4,0.166666666666667,0.176607424715631,0.00919540229885057,0,0.00919540229885057,0,0.560843505626342,0.00170314917978708,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.0283640342379053,0.375,"Peripheral"
"meis1a",21,1,20,0.0315789473684211,0.0558572501671734,0.0482758620689655,0.00229885057471264,0.0459770114942529,10,0.047307640522511,0.0100195910697821,0.00166364781816134,-0.241514990515399,0.0866063339440613,1,0,1.41044030390754,0.545,"Peripheral"
"zbtb18",5,1,4,0.2,0.191999654115296,0.0114942528735632,0.00229885057471264,0.00919540229885057,11,9.06595357018749,0.00312653076258673,0.00165189817275658,-0.241514990515399,0.0866063339440613,1,2,-0.184267397662942,0.32,"Peripheral"
"ascl1a",6,0,6,0,0,0.0137931034482759,0,0.0137931034482759,0,7.51064331386347,0.00447685137728531,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,3,-0.307116301576818,0.5,"Peripheral"
"tcf21",1,0,1,0,0,0.00229885057471264,0,0.00229885057471264,0,32.8745914222499,0.00101006285901908,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.714957502932219,0,"Ultra peripheral"
"nfia",4,0,4,0,0,0.00919540229885057,0,0.00919540229885057,0,0.044916468035673,0.0018683833135114,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0.625,"Connector"
"phox2bb",5,0,5,0,0,0.0114942528735632,0,0.0114942528735632,0,8.51538981291655,0.0023006188586536,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,3,-0.412091082624262,0.56,"Peripheral"
"pax7b",12,2,10,0.136363636363636,0.20395568516883,0.0275862068965517,0.00459770114942529,0.0229885057471264,71,3.37269167838177,0.0138677349966067,0.00260701123847047,-0.241514990515399,0.0866063339440613,1,1,0.85902503691944,0.625,"Connector"
"esr1",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,20.7118501338576,0.000226404073619797,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0,"Ultra peripheral"
"rx3",6,0,6,0,0,0.0137931034482759,0,0.0137931034482759,0,0.0488413149166605,0.0147268618683942,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,3,-0.307116301576818,0.444444444444444,"Peripheral"
"zic3",1,0,1,0,0,0.00229885057471264,0,0.00229885057471264,0,33.8903666971566,0.000234233014651541,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.714957502932219,0,"Ultra peripheral"
"six6b",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,20.1626569930002,0.000382012922553558,0.00163512439915542,-0.241514990515399,0.0866063339440613,5,2,-0.538060801175793,0,"Ultra peripheral"
"atoh1a",6,1,5,0,0,0.0137931034482759,0.00229885057471264,0.0114942528735632,19,0.0414003304129568,0.00189845681477123,0.00169190833439706,-0.241514990515399,0.0866063339440613,1,1,-0.0283640342379053,0.48,"Peripheral"
"dmrt2a",4,0,4,0.166666666666667,0.20174389706869,0.00919540229885057,0,0.00919540229885057,0,0.0418800927741853,0.00227533093359984,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,-0.598617105728197,0.5,"Peripheral"
"lef1",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,14.6971842135075,0.000589537256729557,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.324160391290354,0.444444444444444,"Peripheral"
"hoxa13a",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,22.4563667740897,0.000796002074111111,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,-0.79952284669177,0.5,"Peripheral"
"tbx5a",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,15.5114380956731,0.000790659045454462,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.619956748342802,0.666666666666667,"Connector"
"sox5",5,0,5,0,0,0.0114942528735632,0,0.0114942528735632,0,8.72366789198724,0.00347642846268612,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.361164099419368,0.56,"Peripheral"
"egr2b",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,16.7029613665681,0.00159745601347776,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0.444444444444444,"Peripheral"
"otpb",4,0,4,0.166666666666667,0.18977802478936,0.00919540229885057,0,0.00919540229885057,0,0.0422422294087739,0.00188047584590115,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0.625,"Connector"
"sp8a",13,0,13,0.0256410256410256,0.0234100037246694,0.0298850574712644,0,0.0298850574712644,0,0.0550758383879761,0.00553373572345616,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.0283640342379053,0.72189349112426,"Connector"
"arid3c",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,23.0726753973824,0.000628676783578211,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.714957502932219,0.5,"Peripheral"
"nkx6.2",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,19.5591691859528,0.00116607410686305,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,0,-0.79952284669177,0.5,"Peripheral"
"cux2b",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,16.9085030680733,0.000477236334016107,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0.444444444444444,"Peripheral"
"jun",7,0,7,0,0,0.0160919540229885,0,0.0160919540229885,0,6.31721888077493,0.00644193734660021,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,1,0.267432322814543,0.571428571428571,"Peripheral"
"pbx1b",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,15.2710726103615,0.000965775364327753,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,0,-0.598617105728197,0.444444444444444,"Peripheral"
"nfic",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,21.1898014163856,0.00111613699382149,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.324160391290354,0,"Ultra peripheral"
"zic4",3,0,3,0,0,0.00689655172413793,0,0.00689655172413793,0,15.5381350272635,0.00045058774932755,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,2,-0.538060801175793,0.444444444444444,"Peripheral"
"meox1",16,0,16,0,0,0.0367816091954023,0,0.0367816091954023,0,3.04640592583956,0.0190091616450222,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,3,0.637656727850178,0.3203125,"Peripheral"
"si:ch211-153j24.3",1,0,1,0,0,0.00229885057471264,0,0.00229885057471264,0,39.5415708442601,0.000170642221397786,0.00163512439915542,-0.241514990515399,0.0866063339440613,5,2,-0.714957502932219,0,"Ultra peripheral"
"hmx2",1,0,1,0,0,0.00229885057471264,0,0.00229885057471264,0,39.9313516175532,0.000168976536307786,0.00163512439915542,-0.241514990515399,0.0866063339440613,5,2,-0.714957502932219,0,"Ultra peripheral"
"twist2",2,0,2,0,0,0.00459770114942529,0,0.00459770114942529,0,22.9297039708721,0.000523099929113841,0.00163512439915542,-0.241514990515399,0.0866063339440613,1,1,-0.619956748342802,0.5,"Peripheral"
"klf7b",6,0,6,0.133333333333333,0.135063333654642,0.0137931034482759,0,0.0137931034482759,0,0.0484883649833264,0.0155543725461789,0.00163512439915542,-0.241514990515399,0.0866063339440613,2,1,-0.324160391290354,0.722222222222222,"Connector"
