source,target,coef_abs
rx1,rpl12,0.05854408
sox11b,mki67,0.058343753
irx3a,rbm28,0.05686054
her9,nme2b.1,0.05673333
sox21a,mibp2,0.056622937
meis3,tenm4,0.0564363
rorb,epha4b,0.056414336
hmga1a,ccnd1,0.056348152
six3b,rps20,0.056234855
hmga1a,rsl1d1,0.055461615
sox21a,pcna,0.05501332
irx3a,pax7a,0.055004757
zic2b,histh1l,0.054859344
sox11b,ube2c,0.05471492
sox11b,dla,0.054262508
rx1,hsp90ab1,0.054079633
rx1,pcna,0.053792328
six3b,snu13b,0.053626224
en2b,cirbpa,0.053575456
rx1,eef1a1l1,0.05357207
hmga1a,pdap1a,0.05338277
sox21a,cdon,0.05335294
nr2f1b,pcdh19,0.053323943
irx3a,id1,0.053135596
rx1,seta,0.05310089
dmrt2a,mdka,0.052990083
hmga1a,tuba1b,0.052769233
sox21a,hsp90ab1,0.052611317
rx1,nop58,0.05256479
irx3a,mki67,0.052494418
rx1,dkc1,0.052181583
tbx2a,stmn1a,0.05200936
her9,fabp3,0.051915936
sox21a,hmga1a,0.05188281
rx1,eef2b,0.05149237
irx6a,rbm28,0.051247243
rfx4,cntfr,0.05100506
sox11b,kpna2,0.05099044
sox21a,tuba8l,0.050908223
foxn3,cdon,0.05084287
her9,seta,0.0507293
sox21a,actc1b,0.050484437
sox21a,her15.2,0.050398003
msx1a,snu13b,0.050198406
hmga1a,fbl,0.050137285
pax6b,hspe1,0.050062962
her9,tuba8l4,0.04998198
sox21a,hmgb2a,0.04956191
irx3a,h3f3b.1,0.049509626
pax7a,cntfr,0.049480423
rx1,eif5a2,0.04941213
en2b,h3f3b.1,0.04930334
rx1,rpl18a,0.049211394
irx3a,pax3a,0.048847258
rx1,rps2,0.04859667
msx1b,ntn1a,0.048545055
sox21a,fabp7a,0.048117958
rx1,ptmaa,0.048064396
irx3a,hmga1a,0.048025325
sox11b,id1,0.047582127
rx1,rplp1,0.047443416
her9,mibp2,0.047393322
rx1,hmga1a,0.04721419
sox21a,ptmab,0.04715932
sox6,id1,0.04714776
pax7a,mab21l2,0.046975102
sox1b,mdka,0.046740577
sox21a,rps2,0.046615668
en2b,hspe1,0.046509434
hmga1a,si:ch73-21g5.7,0.046382457
irx3a,serbp1a,0.046299025
en2b,prmt1,0.04629645
rx1,h3f3d,0.04622208
en2b,fabp7a,0.046154175
hmga1a,aldob,0.045793828
hmx4,fabp7a,0.045644544
irx3a,mdkb,0.045531914
her9,eef1a1l1,0.045452926
irx3a,hmgb2b,0.045452066
sox6,tuba1a,0.045361824
rx1,ncl,0.04520065
etv4,serbp1a,0.045169365
irx1b,rpl3,0.045125537
rxraa,apoc1,0.045017853
sox11a,nucks1a,0.044998236
sox21a,hmgn2,0.044943433
her9,rplp0,0.04434159
en2b,ppa1b,0.044282936
meis2a,histh1l,0.04423911
sox21a,mdka,0.0442127
rx1,prmt1,0.04408348
en2b,dkc1,0.044035476
myog,rps20,0.043983985
irx3a,nop56,0.04378025
sox11b,si:ch73-21g5.7,0.04375821
hmga1a,npm1a,0.04345887
msx3,mdkb,0.04340167
en2b,pcna,0.04332084
hmga1a,sfrp5,0.0431894
sox21a,h3f3d,0.043180928
pax6a,epha3,0.043081537
dbx1a,rpl3,0.04290629
pax7a,fabp7a,0.04260895
neurod4,dlb,0.042606294
sox11a,dla,0.042604778
en2b,nop58,0.042582907
neurod4,elavl3,0.042530037
foxd1,mcm2,0.042145032
rx1,rpl24,0.04210935
sox21a,si:ch73-21g5.7,0.0421004
pax7a,pax7b,0.04198637
sox21a,rplp1,0.04195681
etv4,rpl3,0.041956313
sox11b,mdka,0.041620173
pax6b,mibp2,0.0415895
pax6a,fgfr3,0.041526847
en2b,slbp,0.041506242
zic2b,rpsa,0.041443523
tbx18,cdon,0.04138194
rx1,rplp0,0.041361924
sox6,rpsa,0.041350495
her9,ptmab,0.04126498
sox6,eef1a1l1,0.041164137
msx1a,mdkb,0.040974557
hmx4,rpsa,0.040873155
rx1,ccnd1,0.040865235
en2b,ppiaa,0.04086511
sox21a,rpl24,0.04081862
hmga1a,c1qbp,0.0407617
sox6,pcna,0.04073074
foxp1b,mycn,0.040649544
rx1,hmgb2a,0.04054238
rx1,tuba8l4,0.040468898
hoxb8a,hspa8,0.04041078
meis2a,lrrn1,0.040370345
her9,fabp11a,0.040252786
myog,fabp11a,0.04022039
hmga1a,sox21a,0.04002054
vsx2,fabp7a,0.03996335
pax3b,mdka,0.039962403
sox6,rpl7a,0.039947633
sox11b,tuba8l,0.03983754
sox21a,si:ch73-281n10.2,0.039693926
irx3a,hspa8,0.03967285
en2b,efna2a,0.039656732
sox6,mdka,0.039639123
meis2a,cep131,0.039498847
foxn3,mycn,0.039379
hmx4,nme2b.1,0.03927157
tbx18,rrm2,0.039205186
nr2f1b,kirrel3l,0.0391129
sox21a,rpl7a,0.039075915
her9,rpl24,0.03905116
pax5,serbp1a,0.039023846
hoxa2b,tpt1,0.038966797
nr6a1b,slc1a3a,0.038853366
msx1a,rps20,0.038818996
en2b,hmga1a,0.038660724
nr2f1b,ntn1a,0.038619734
sox11b,ptmab,0.038594197
sox6,serbp1a,0.038585216
foxp1b,nop56,0.038558237
rx1,tpt1,0.03854047
sox6,rplp1,0.03853724
hmx4,ppiaa,0.03852645
irx3a,gfap,0.038459413
sox6,nucks1a,0.038428936
six3b,cirbpa,0.038404148
en2b,lig1,0.038205653
hmx4,snu13b,0.03819068
sox11b,dlgap5,0.03815563
foxb1a,mcm2,0.038081568
nr2f1b,lig1,0.03779886
rx1,tuba1a,0.03773135
nr2f1b,epha4b,0.037720315
sox6,tuba8l4,0.037599113
jun,rps20,0.037543766
irx1b,eef2b,0.037523918
en2b,snu13b,0.037456404
irx6a,mcm2,0.03737098
sox11b,aspm,0.037353788
pbx3b,pcdh19,0.037289795
hmga1a,mcm6,0.03727341
jun,tpt1,0.037189987
thrab,epha4b,0.037142504
sox11b,tuba1a,0.03708283
en2b,rsl1d1,0.03700931
pax7b,cntfr,0.036992893
irx1b,mcm2,0.03695018
pax6b,rpl12,0.036928814
rx1,fbl,0.036924113
hoxb1b,tenm4,0.036887486
en2b,ptmaa,0.03688006
sox6,rpl12,0.036578257
hmga1a,gstp1,0.036520567
pknox2,fgfr2,0.036514185
sox6,rps20,0.036502793
hoxb2a,ptmaa,0.03648696
rxrgb,mdka,0.03644361
en2b,tubb2b,0.036398612
msx1a,setb,0.03638466
dmrt2a,sox11a,0.03634047
sox21a,fabp3,0.036227435
foxn3,nop56,0.036220707
rx1,fabp3,0.036186244
sox6,hspa8,0.03617562
rx1,h3f3b.1,0.036153812
irx3a,ppiaa,0.036144845
en2b,abcf1,0.036131226
hoxc6b,snu13b,0.036069382
irx1b,mdka,0.03599747
bhlhe40,fabp11a,0.035975933
en2b,mibp,0.03593236
en2b,tuba1a,0.035880454
en2b,nop56,0.035818137
irx3a,fgfr2,0.0357262
hmx4,pcna,0.03567899
irx1b,hspa8,0.035607517
sox6,ppiaa,0.03555884
pax6b,tpt1,0.03555578
sox6,h3f3d,0.035417948
irx3a,zgc:153405,0.035381477
en2b,eif5a2,0.03534038
en2b,rps20,0.035256997
hoxa2b,rpsa,0.035156947
irx1b,id1,0.035109036
irx1b,hmgb2b,0.035091158
rx1,banf1,0.035088863
pax6b,fgfr2,0.034984093
en2b,banf1,0.034957446
rx1,nop56,0.03490956
foxn3,ntn1a,0.03479953
hmx4,rpl18a,0.034764677
foxd1,mycn,0.034726683
jun,h3f3b.1,0.034710065
jun,serbp1a,0.03469484
sox11b,cdkn1ca,0.034670416
irx3a,pcna,0.034584083
sox6,stmn1a,0.034454055
foxg1d,serbp1a,0.034323182
hmx4,rplp1,0.034298483
bhlhe40,si:ch211-121a2.2,0.034264207
sox13,fabp7a,0.034215126
rx1,rps6,0.0341434
irx3a,h3f3d,0.03412357
sox11b,ccnb1,0.034097683
her9,pa2g4a,0.034046065
sox21a,eef1a1l1,0.034032717
hoxb8a,ppiaa,0.03399582
tp53,pcna,0.033982635
rx1,tktb,0.033898644
msx1a,slbp,0.033891045
hoxb3a,tenm4,0.033887923
phox2bb,ptmaa,0.033803698
jun,cirbpa,0.03378172
sox21a,tmsb,0.033710584
sox21a,lrrn1,0.033670865
msx1a,rpl3,0.033614807
irx1b,rps20,0.033614554
msx1a,rpsa,0.03355082
sox11b,hmgb1b,0.033547986
sox21a,rpl12,0.03352418
en2b,tpt1,0.033500805
hoxa2b,rps20,0.03337765
pax6b,rplp1,0.033296786
irx3a,stmn1a,0.03328737
tbx2a,nucks1a,0.033226237
en2b,hmgb2a,0.033146117
irx1b,serbp1a,0.03314547
pax6b,fabp3,0.03306999
sox11b,eif5a2,0.033035535
rx1,hmgn2,0.033021495
rx3,rpl3,0.032988068
pax6b,lig1,0.032967567
hoxb3a,ncam1b,0.032949664
en2b,ncl,0.032949332
sox21a,tuba8l4,0.032864064
six3b,rpl7a,0.032862473
sox21a,seta,0.032848306
irx1b,histh1l,0.032816704
meis2a,si:ch211-121a2.2,0.032797944
irx3a,hmgn2,0.032779444
six3b,hspa8,0.032765932
nr2e1,pcna,0.032762993
sox11b,top2a,0.032760225
nr2f1b,epha4a,0.03275383
sox11b,rps20,0.032737583
foxp1b,epha7,0.032682154
sox11b,hspa8,0.032641713
zic2a,histh1l,0.032619964
en2b,cfl1,0.032598462
hoxd9a,rpl3,0.032562368
tp53,rps27l,0.032549124
sox13,serbp1a,0.032546148
meis1a,id1,0.032441564
zic1,histh1l,0.03231034
nr3c2,si:ch211-121a2.2,0.032238368
sox21a,abcf1,0.032217957
sox6,hmgn2,0.032198206
tbx2a,pa2g4a,0.032192077
msx1a,hspa8,0.032173716
en2a,en2b,0.032134708
tbx18,serbp1a,0.03212314
irx3a,her9,0.032067396
en2b,rpl18a,0.032046333
sox21a,cdca7a,0.03200235
foxd1,serbp1a,0.031977575
hmx4,h3f3b.1,0.03188192
irx1b,cirbpa,0.03187731
rx1,abcf1,0.03186189
hmx4,rpl12,0.031859677
pax6b,eef1a1l1,0.03169119
hmx4,nop58,0.03166865
pax5,eef2b,0.031667
hmx4,nop56,0.031647403
gli3,ccnd1,0.031617187
irx3a,seta,0.031609293
msx1a,ppiaa,0.031593055
rx1,cfl1,0.03158953
sox11a,gadd45gb.1,0.0315555
hoxb8a,rpsa,0.031537216
twist2,nusap1,0.03151287
sox6,ptmab,0.03151194
foxd1,rpl3,0.03150812
irx1b,ppiaa,0.031384476
zic1,rpsa,0.031368908
sox6,nop56,0.03129372
hmga1a,qkia,0.031247534
msx1a,rpl18a,0.031184502
rx1,ddx21,0.031168943
pbx3b,mdka,0.031161668
rfx4,col18a1a,0.031154966
rfx4,lrrn1,0.0311031
myog,eef2b,0.031075805
sox11b,cdc14b,0.031045126
en2b,hmgb1a,0.031038968
pax6b,serbp1a,0.03102773
mef2aa,cirbpa,0.030949036
en2b,epha7,0.030940745
sox6,mki67,0.03093936
hmga1a,ccng1,0.030919457
six3b,eif5a2,0.03091739
hmx4,ppa1b,0.030914597
irx3a,si:ch73-281n10.2,0.030893704
pax6b,hspa8,0.0308871
hmx4,hspa8,0.030846674
myog,hmgb2b,0.030829573
etv4,seta,0.030813174
sox6,her15.2,0.030794507
en2b,rpl12,0.030787254
sox6,hmgb2a,0.030775892
hoxb2a,tenm4,0.030741874
sox11b,cirbpa,0.030710397
etv4,nme2b.1,0.030697063
six3b,hmgb2a,0.03067395
irx3a,banf1,0.030666396
hoxb3a,mdkb,0.030656602
rx1,pa2g4a,0.030645836
hoxb8a,tuba8l4,0.030635897
sox11a,mibp2,0.030629648
pknox2,tenm4,0.030626599
atf3,mdka,0.030603625
hmx4,rplp0,0.03059378
rx1,mki67,0.030576872
sox6,cfl1,0.030471485
hoxc3a,hoxb3a,0.03042309
zic2b,hmgb1b,0.030422207
rx1,si:ch211-217k17.7,0.030376995
six3b,cfl1,0.030344816
rfx4,rbm28,0.030341286
hmga1a,paics,0.030296257
irx7,rbm28,0.030293755
myog,ppiaa,0.03029155
irx1b,h3f3b.1,0.030276032
hmga1a,top2a,0.030235792
irx1b,stmn1a,0.030216105
neurod4,gadd45gb.1,0.030202195
irx3a,boc,0.03017485
foxd1,npm1a,0.030154435
hoxa2b,ppiaa,0.03015279
tp53,nop56,0.030082535
six3b,nop56,0.029963853
sox6,rpl24,0.029909661
pax6b,npm1a,0.02989842
en2b,pdap1a,0.029856956
nkx2.2b,ntn1a,0.029853465
msx1a,nme2b.1,0.029842606
irx3a,cirbpa,0.029807648
sox6,col18a1a,0.029788662
sox11a,actc1b,0.029786618
sox11a,cirbpa,0.029771555
her9,cfl1,0.029756943
pax3a,nucks1a,0.029710574
her6,mibp2,0.029708581
tp53,rplp0,0.029687403
tbx2a,rps6,0.029676147
en2b,h3f3d,0.029643206
pax7b,efnb3b,0.029625615
hmx4,tuba8l4,0.029589558
sox11b,hmgb2a,0.029589463
sox11b,gadd45gb.1,0.029584438
msx1a,abcf1,0.029573528
hoxa2b,cirbpa,0.029556151
msx1a,hspe1,0.029540822
sox11b,hmgn2,0.029527841
en2b,hspa8,0.0295277
foxd1,nme2b.1,0.029523395
sox11b,fabp3,0.029523049
six3b,tpt1,0.029509116
foxn3,ccnd1,0.029477151
six3b,npm1a,0.029473906
sox6,hsp90ab1,0.02946026
thrab,mdka,0.029458508
zic3,boc,0.029446471
bhlhe41,mcm2,0.02944242
nr2f6b,tpt1,0.029393112
hmga1a,tpm4a,0.029386703
sox11b,tpx2,0.029321719
foxd1,pcna,0.029316956
sox6,rps2,0.029282667
hoxa5a,ccnb1,0.029246166
rx1,gnl3,0.029243324
hmx4,h3f3d,0.029178035
hoxb3a,col28a2a,0.029165275
irx3a,mycn,0.029163092
foxp1b,ptmaa,0.02910354
tp53,nusap1,0.029102929
mef2ca,rpl3,0.028990345
hoxa2b,ptmaa,0.02898021
dmbx1a,fabp7a,0.02892953
sox11b,cenpe,0.028887417
pax6a,id1,0.028869092
msx1a,fabp11a,0.028832128
six3b,tuba8l4,0.028814899
hoxb3a,ackr3b,0.028785482
hmx4,eif5a2,0.028783655
irx1b,rbm28,0.028737996
en2b,c1qbp,0.0286825
irx3a,marcksl1a,0.028677449
hoxb8a,rpl3,0.0286726
meis3,pcdh19,0.028614411
myog,id1,0.028605845
pax6a,banf1,0.02860414
irx1b,mdkb,0.028571635
en2b,si:ch73-281n10.2,0.028543815
hmx4,rpl7a,0.028500926
pax6b,ncl,0.028479015
etv4,stmn1a,0.028420683
foxp1b,epha3,0.028403342
msx3,banf1,0.028376235
meis2a,pcdh19,0.028376177
en2b,paics,0.02835642
irx3a,egfl6,0.028313057
irx3a,tubb2b,0.028292015
sox11b,hmga1a,0.028231055
zic2b,setb,0.028215412
msx1a,hmgn2,0.02820603
hoxb2a,pcna,0.028186899
hoxb8a,rpl7a,0.028177897
etv4,eef2b,0.028148405
pax7a,cdk1,0.028144456
foxb1a,serbp1a,0.028084662
en2b,cnpy1,0.028061876
jun,pcna,0.028050134
sox6,nme2b.1,0.028046714
hoxb2a,hmga1a,0.02804636
irx1b,egfl6,0.028036552
six3b,abcf1,0.028020678
phox2bb,cirbpa,0.027956802
lmx1a,mdkb,0.027952878
zic4,histh1l,0.027933922
irx3a,hmgb1b,0.027888166
rx1,ppa1b,0.027850237
irx3a,ccnd1,0.027842792
hmx4,ptmaa,0.027828267
en2b,fbl,0.027822817
foxd3,prmt1,0.027822157
rxraa,hs6st1a,0.027799817
en2b,hmgb2b,0.027787128
nr2f1b,ccnb1,0.027785592
hoxb8a,snu13b,0.027768182
twist1b,nop56,0.027682984
rx1,setb,0.027672853
mef2ca,seta,0.027658008
rx1,c1qbp,0.027657747
hmx4,hmga1a,0.027627038
hoxa2b,hspa8,0.027601764
hmx4,banf1,0.027573375
msx1b,mdkb,0.02753162
vsx1,fabp7a,0.02751139
sox11b,seta,0.027504165
hmga1a,en2b,0.027497405
tp53,rps2,0.027463358
rfx4,bcam,0.027444962
pax7a,hspe1,0.027430214
zic1,mibp2,0.027414769
her9,cdon,0.027408123
hmx4,hsp90ab1,0.027404798
irx3a,ncl,0.027400084
etv4,hspa8,0.027389487
en2b,tuba8l,0.027363572
etv4,mibp2,0.02732668
pax6b,tuba1a,0.02731797
en2a,fabp7a,0.027300667
en2b,rpl3,0.027289325
nr2f1b,pax6a,0.02728442
msx1a,rpl7a,0.02728169
en2b,hsp90ab1,0.027267834
nr2f1b,ptprn2,0.027258877
hoxa4a,cdca7a,0.02725489
pax7b,hspe1,0.027244575
msx3,rpl3,0.027213944
meis2a,sox11a,0.027205054
meis3,histh1l,0.02720496
sox11b,lrrn1,0.02720026
mef2aa,rbm28,0.027190726
msx1a,h3f3b.1,0.027157674
etv4,h3f3d,0.027129186
sox11b,cdk1,0.027127784
rx1,si:ch73-281n10.2,0.027050633
foxd3,rpl3,0.0270167
emx3,ek1,0.026999952
pax6a,npm1a,0.026984459
her9,ntn1a,0.02692862
msx1a,rplp1,0.026901424
hoxc6b,rpl3,0.02688096
sox13,gli3,0.026868125
hmx4,hmgn2,0.026841655
lin28a,nucks1a,0.026823917
sox11b,plk1,0.026815245
nr2e1,lig1,0.026800474
gsx1,pcdh19,0.026799468
tp53,ube2c,0.02679515
mef2d,pax6a,0.026783288
irx3a,fgfr3,0.026759816
en2b,marcksl1a,0.026755424
irx3a,sox11a,0.026747225
six3b,serbp1a,0.026726376
atoh1a,id1,0.026720414
dmrt2a,mcm6,0.02670564
foxn3,mcm2,0.026696919
etv4,pcna,0.026669625
twist2,mcm2,0.026661633
nr2f1b,robo1,0.02665017
nr2f1b,si:ch73-21g5.7,0.026643028
sox11b,rpsa,0.02661206
irx1b,rplp1,0.026602287
jun,stmn1a,0.026600849
onecut1,mcm2,0.026560131
hoxb2a,cfl1,0.02655143
pax3a,pax7b,0.02651991
en1b,stmn1a,0.026513092
sox6,si:ch73-281n10.2,0.02650993
sox6,hmga1a,0.026505444
hoxa4a,stmn1a,0.026503922
sox11b,tmsb,0.02647057
msx1a,si:ch73-281n10.2,0.026460387
msx1a,mcm6,0.026432402
hmx4,seta,0.026414718
sox11b,ppiaa,0.026396478
hoxa2b,rpl7a,0.026386134
hmga1a,calm1a,0.026375197
sox6,rnf220a,0.026367266
rx1,tuba8l,0.026362373
irx1b,mibp2,0.026333012
pax6a,seta,0.02632684
en2b,cntfr,0.026314553
en2b,aldob,0.026309304
pax6b,h3f3d,0.026263192
bhlhe41,rrm2,0.026205996
msx1a,hsp90ab1,0.026188236
tbx5b,cdon,0.026173122
mef2ca,mcm6,0.026157856
en2b,nme2b.1,0.02614643
myog,serbp1a,0.026141344
pax5,ntn1a,0.026138943
foxi3a,rpl3,0.026136331
en2b,hmgb1b,0.026127743
irx7,mdka,0.026102556
irx3a,tuba8l4,0.026093042
hoxb8a,pcna,0.026092134
neurod4,lrrn1,0.02608165
vax2,ephb2b,0.026076458
rxraa,gli3,0.02607258
en2b,setb,0.026064372
pax3a,dacha,0.026061185
meox1,fabp7a,0.026049467
sox21a,cfl1,0.026039392
hoxa2b,h3f3b.1,0.026031796
rx1,rsl1d1,0.026027104
zic2b,npm1a,0.026014095
en2b,eef1a1l1,0.025984371
rxraa,si:ch73-21g5.7,0.025983678
foxd1,hspa8,0.025968468
sox11b,dld,0.02596622
tcf7l2,ccnd1,0.025962327
sox11a,dld,0.025958072
sox11b,si:ch73-281n10.2,0.025952533
irx3a,hmgb2a,0.025924899
phox2bb,tuba1a,0.025914282
hmx4,rps6,0.025867185
msx1a,rpl12,0.025861386
sox21a,mki67,0.02586014
her6,ptmab,0.02583584
msx1a,nop56,0.025830114
en2b,rplp0,0.025791705
hoxb2a,cirbpa,0.025766173
pax6b,prmt1,0.025759002
rx1,ccng1,0.025743876
en2b,rpsa,0.02572317
hoxa2b,rpl18a,0.025722995
sox11a,aspm,0.025694156
myog,cirbpa,0.0256704
pax6b,pa2g4a,0.025641747
msx1a,cfl1,0.025638869
sox11b,fabp7a,0.025628686
nr2f1b,gli3,0.025606886
gsx1,ptmaa,0.025552832
en2b,tuba8l4,0.025551273
msx1a,rps2,0.025506157
her9,sox11a,0.02550184
her6,cfl1,0.025500868
sox11b,kif11,0.025482293
msx1a,hmga1a,0.025480432
hoxd12a,mcm6,0.025430785
pax5,efna2a,0.025420036
six3b,tubb2b,0.025419459
hoxa2b,fabp3,0.025345922
sox6,robo1,0.025284136
pax7a,rps20,0.025254251
irx3a,rpl18a,0.025253436
en2b,nap1l1,0.025252543
hoxa4a,tuba1a,0.02524672
lmx1ba,fabp7a,0.025227353
pax7a,rpl12,0.025222363
myog,rpl7a,0.025221651
msx1a,mibp2,0.025217172
pax7a,aspm,0.025154611
en2b,pa2g4a,0.025123293
eomesa,serbp1a,0.025100946
myog,hsp90ab1,0.025082152
msx1a,tuba8l4,0.025075385
fezf2,cdk1,0.02507469
rx1,tubb2b,0.025068905
dlx1a,nop56,0.025053844
irx1b,eef1a1l1,0.025035877
hmx4,rps2,0.025009027
pax6b,rpl24,0.025008503
pax6b,ppa1b,0.024989843
zbtb18,gadd45gb.1,0.024977075
pax6a,mibp,0.0249642
jun,mdka,0.024957567
foxn3,epha7,0.024939485
twist1a,mcm2,0.024908595
hoxa4a,her15.2,0.0248984
pax6b,pax6a,0.024827037
hoxa2b,rpl12,0.024821425
meis2a,epha4b,0.02481706
hoxa4a,ccng1,0.024815056
sox6,fabp3,0.024813408
hoxd9a,hspa8,0.024810737
jun,rps2,0.024797449
twist1a,pmp22a,0.02478211
etv4,hmga1a,0.024773262
hoxb1b,ube2c,0.024766553
meis1a,tenm4,0.024765251
irx3a,ptmab,0.024759864
tbx2a,mibp2,0.024747537
foxg1d,mcm2,0.024745619
sox21a,dla,0.024737554
foxg1d,nop58,0.024719803
sox1b,si:ch73-21g5.7,0.024718706
en2b,gnl3,0.024679786
hmga1a,sox11b,0.024667136
foxb1a,slbp,0.024656288
irx3a,aspm,0.02462994
hmga1a,prps1a,0.024609474
foxd1,nop58,0.024579016
foxa1,pcdh19,0.024571326
rorb,mdka,0.024570351
msx1a,rsl1d1,0.024561912
pax6b,banf1,0.02456107
hoxc6b,hoxc3a,0.02451309
sox11a,hmga1a,0.02451026
vsx2,tuba1a,0.024509741
hoxb8a,h3f3b.1,0.024494031
pax6b,stmn1a,0.024455205
sox21a,nop58,0.024453966
rx1,zic2b,0.024411187
fezf2,fgfr2,0.024395168
hmga1a,ssb,0.024393983
hoxa4a,mcm6,0.024381002
etv4,cfl1,0.024368657
msx1a,eef2b,0.024340069
hmx4,fabp3,0.024318978
nr2f1b,sulf2a,0.024303108
msx1a,npm1a,0.024290834
sox11b,hmgb1a,0.024269808
hoxb6b,eif5a2,0.024253322
hoxa4a,cirbpa,0.024243174
irx1b,tubb2b,0.024220534
pax5,actc1b,0.024206704
meis3,serbp1a,0.024200682
otpa,rpl3,0.02418885
pax6b,gnl3,0.024169993
pax6b,myca,0.024152126
sox6,seta,0.024147829
nr2f6b,apoc1,0.024146644
hoxb3a,lig1,0.024135305
irx1b,seta,0.024132408
nr2e1,hmga1a,0.024132323
en2b,eef2b,0.024129773
en2a,her15.2,0.02410752
her9,setb,0.024060605
pax7b,dacha,0.02405418
meis2a,tenm4,0.024039833
hoxb8a,eef1a1l1,0.024032703
nr2e1,abcf1,0.024006458
hoxb3a,ntn1a,0.023995988
irx3a,lig1,0.023992214
pax7a,rps2,0.023973081
foxp1b,aspm,0.023957742
mef2ca,pax6a,0.02394529
etv4,tubb2b,0.023925591
msx1a,h3f3d,0.023922
mef2cb,ncl,0.023918439
jun,rpl12,0.023907466
irx1b,rpsa,0.023900714
lhx5,pcna,0.023866618
foxn4,nusap1,0.023856832
irx3a,actc1b,0.023844657
egr3,cirbpa,0.023833206
tbx2a,ncl,0.023820814
pax5,stmn1a,0.023820022
hmx4,cirbpa,0.023809833
hmga1a,krt18a.1,0.023768548
sox7,mdka,0.023766559
sox11a,seta,0.023755068
hmga1a,cdc6,0.023715315
six3b,nap1l1,0.023711417
myod1,apoc1,0.02367865
nr6a1b,mdka,0.023678454
six3b,setb,0.023670629
meis2a,epha7,0.023658749
gsx2,slbp,0.02363741
foxd1,rps20,0.023623722
her6,fabp3,0.023620132
twist1b,ncl,0.0236136
foxd1,hsp90ab1,0.023576867
mef2d,top2a,0.023528963
irx3a,setb,0.023517517
foxd1,seta,0.023515532
rfx4,dacha,0.023497602
her6,nme2b.1,0.023491466
cdx4,hsp90ab1,0.02348459
hmga1a,ccnb1,0.023470748
msx1a,fbl,0.023454215
rx1,cd3eap,0.023444835
raraa,cirbpa,0.023444297
pax7b,id1,0.02343824
rx1,mibp2,0.02343592
meis1a,epha4b,0.023427198
her6,tpt1,0.023426972
hoxa2b,mdkb,0.023419352
sp8a,npm1a,0.023419289
dmbx1a,nusap1,0.023408635
pax7b,hmgn2,0.023408035
sox13,robo1,0.023402108
rfx4,neo1a,0.023391552
irx1b,tuba1a,0.023373136
twist2,kpna2,0.023371182
hoxb2a,seta,0.023367241
msx1a,ppa1b,0.0233641
