"","degree_all","degree_in","degree_out","clustering_coefficient","clustering_coefficient_weighted","degree_centrality_all","degree_centrality_in","degree_centrality_out","betweenness_centrality","closeness_centrality","eigenvector_centrality","page_rank","assortative_coefficient","average_path_length","community_random_walk","module","connectivity","participation","role"
"rxraa",20,0,20,0.0263157894736842,0.0234477507169133,0.0476190476190476,0,0.0476190476190476,0,0.106842492849821,0.0351972527353851,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,2.1382801114347,0.535,"Peripheral"
"tbx2a",12,0,12,0,0,0.0285714285714286,0,0.0285714285714286,0,2.89768688638093,0.0407114258714741,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,-0.236121576631887,0.569444444444444,"Peripheral"
"sox13",21,0,21,0.0380952380952381,0.0299771815045572,0.05,0,0.05,0,0.112733435198638,0.057198062176522,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,1.6542098904631,0.621315192743764,"Connector"
"sox6",55,0,55,0.0161616161616162,0.0151841910463623,0.130952380952381,0,0.130952380952381,0,0.0946887281774738,0.216085043266683,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,2.60592601597059,0.717355371900826,"Connector Hub"
"sox11b",57,2,55,0.0136363636363636,0.0185694817781143,0.135714285714286,0.00476190476190476,0.130952380952381,1639,0.118378534866323,0.197447977478713,0.00193100694905547,-0.0968267319470704,0.0667617997033273,2,4,4.4627801811966,0.69515306122449,"Connector Hub"
"meis3",14,0,14,0.0549450549450549,0.0426266561185878,0.0333333333333333,0,0.0333333333333333,0,0.0800225350468667,0.0240876034913356,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,1.4121747799773,0.459183673469388,"Peripheral"
"rorb",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,8.56803692625137,0.00306709806117176,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.0400358829375009,0,"Ultra peripheral"
"six3b",29,0,29,0,0,0.0690476190476191,0,0.0690476190476191,0,1.26594160705084,0.108969591775651,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,0.778608783158908,0.53269916765755,"Peripheral"
"zic2b",10,1,9,0.133333333333333,0.119409625096033,0.0238095238095238,0.00238095238095238,0.0214285714285714,4,3.85583326303506,0.0384450232068623,0.0016409137111152,-0.0968267319470704,0.0667617997033273,2,0,-0.143873362105451,0.34,"Peripheral"
"en2b",89,2,87,0.0227272727272727,0.0277002874463288,0.211904761904762,0.00476190476190476,0.207142857142857,1903,0.155494950667707,0.337061602840904,0.00188120364141617,-0.0968267319470704,0.0667617997033273,2,0,4.00729629158416,0.571797520661157,"Connector Hub"
"dmrt2a",4,0,4,0.166666666666667,0.221238171264077,0.00952380952380952,0,0.00952380952380952,0,0.071050478078128,0.0119449203900607,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.5241061039091,0.625,"Connector"
"irx6a",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,7.16433104817681,0.00688530317029594,0.00163060776790318,-0.0968267319470704,0.0667617997033273,5,4,-0.179355231868423,0.56,"Peripheral"
"foxn3",12,0,12,0,0,0.0285714285714286,0,0.0285714285714286,0,2.97970394621055,0.0141112533601076,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,0.444034338034098,0.652777777777778,"Connector"
"msx1a",63,0,63,0.0245775729646697,0.0227964147895322,0.15,0,0.15,0,0.142599644323518,0.219518807032357,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,2.90031771726693,0.507432602670698,"Connector Hub"
"msx1b",12,1,11,0,0,0.0285714285714286,0.00238095238095238,0.0261904761904762,11,3.99867786115728,0.0168180618386287,0.00225815234698112,-0.0968267319470704,0.0667617997033273,2,3,0.201999227548299,0.694444444444444,"Connector"
"sox1b",11,0,11,0,0,0.0261904761904762,0,0.0261904761904762,0,4.20293864005893,0.0243488916402269,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,0.444034338034098,0.56198347107438,"Peripheral"
"hmx4",48,0,48,0.0212765957446809,0.0207018189174348,0.114285714285714,0,0.114285714285714,0,0.12070623664121,0.192146506868302,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,2.07008378652901,0.504340277777778,"Peripheral"
"etv4",29,0,29,0.0369458128078818,0.0350218922892456,0.0690476190476191,0,0.0690476190476191,0,0.111729073199993,0.113205554564225,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,0.870856997685344,0.525564803804994,"Peripheral"
"irx1b",55,0,55,0.0269360269360269,0.0235102889608776,0.130952380952381,0,0.130952380952381,0,0.133348532096765,0.192731898000698,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,1.97783557200257,0.617520661157025,"Peripheral"
"sox11a",40,12,28,0.0628205128205128,0.0647404505706697,0.0952380952380952,0.0285714285714286,0.0666666666666667,1710,0.111208317566285,0.0814765212459344,0.00586128473223572,-0.0968267319470704,0.0667617997033273,2,3,3.59049077434949,0.68125,"Connector Hub"
"meis2a",23,0,23,0.0276679841897233,0.0302478454985713,0.0547619047619048,0,0.0547619047619048,0,0.0699557040237277,0.0182175129779594,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,2.86438544289209,0.476370510396975,"Connector Hub"
"msx3",17,0,17,0.0441176470588235,0.0388643439160311,0.0404761904761905,0,0.0404761904761905,0,0.111168501022176,0.0415793823400351,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,1.21328539205108,0.602076124567474,"Peripheral"
"pax6a",29,8,21,0.0714285714285714,0.0715938079176951,0.0690476190476191,0.019047619047619,0.05,936,0.111412852638186,0.0588057113498331,0.00312222004632007,-0.0968267319470704,0.0667617997033273,2,2,3.10253385676582,0.589774078478002,"Connector Hub"
"dbx1a",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,16.0605763826077,0.00858637360004363,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.914886727995132,0.5,"Peripheral"
"neurod4",5,1,4,0.1,0.0684885163358206,0.0119047619047619,0.00238095238095238,0.00952380952380952,3,7.07112682422344,0.00123810330816034,0.00167577148612225,-0.0968267319470704,0.0667617997033273,4,3,0.201999227548299,0,"Ultra peripheral"
"foxd1",33,1,32,0.0189393939393939,0.0164464418605062,0.0785714285714286,0.00238095238095238,0.0761904761904762,21,1.38141678058048,0.0721425249831418,0.00165013512503472,-0.0968267319470704,0.0667617997033273,2,4,1.44539216270434,0.710743801652893,"Connector"
"tbx18",7,0,7,0,0,0.0166666666666667,0,0.0166666666666667,0,0.0708179235378882,0.0143191624990312,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,0.201999227548299,0.408163265306122,"Peripheral"
"foxp1b",11,0,11,0,0,0.0261904761904762,0,0.0261904761904762,0,3.50835761125572,0.0158976137153204,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,0.28485830943808,0.644628099173554,"Connector"
"hoxb8a",26,0,26,0.0430769230769231,0.040064718574647,0.0619047619047619,0,0.0619047619047619,0,0.112097179461691,0.117843661017573,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,0.870856997685344,0.42603550295858,"Peripheral"
"vsx2",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,11.4977985567526,0.00703957409854604,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.663797941447572,0.444444444444445,"Peripheral"
"pax3b",1,0,1,0,0,0.00238095238095238,0,0.00238095238095238,0,25.0235202322542,0.00376315869341417,0.00163060776790318,-0.0968267319470704,0.0667617997033273,11,3,-0.7661412143949,0,"Ultra peripheral"
"pax5",14,1,13,0.021978021978022,0.0244605527964433,0.0333333333333333,0.00238095238095238,0.030952380952381,11,3.23616579413272,0.0310938380409651,0.00200669170788662,-0.0968267319470704,0.0667617997033273,2,3,0.928104559005697,0.489795918367347,"Peripheral"
"hoxa2b",30,0,30,0.0436781609195402,0.0378429231517557,0.0714285714285714,0,0.0714285714285714,0,0.088119601194761,0.104338514136532,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,0.963105212211779,0.495555555555556,"Peripheral"
"nr6a1b",6,0,6,0.133333333333333,0.123608342562114,0.0142857142857143,0,0.0142857142857143,0,0.0724582170919306,0.00650636869790993,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.0400358829375009,0.5,"Peripheral"
"foxb1a",10,0,10,0.0444444444444444,0.0386259110255834,0.0238095238095238,0,0.0238095238095238,0,0.0908646898742537,0.0157928036065927,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.161620368352453,0.7,"Connector"
"jun",24,0,24,0,0,0.0571428571428571,0,0.0571428571428571,0,1.68155163562888,0.0893421973940808,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,0.5018641395796,0.552083333333333,"Peripheral"
"pbx3b",11,1,10,0,0,0.0261904761904762,0.00238095238095238,0.0238095238095238,305,0.0743728903516307,0.0125433422162261,0.00168098904307776,-0.0968267319470704,0.0667617997033273,2,3,0.201999227548299,0.694214876033058,"Connector"
"thrab",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,11.9740729708628,0.00439961434147213,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.2820709934233,0,"Ultra peripheral"
"pax7b",19,2,17,0.134502923976608,0.141569552306303,0.0452380952380952,0.00476190476190476,0.0404761904761905,363,0.114066887436766,0.059912754914034,0.0018769382279932,-0.0968267319470704,0.0667617997033273,2,0,0.132871281473857,0.554016620498615,"Peripheral"
"hoxb1b",8,0,8,0,0,0.019047619047619,0,0.019047619047619,0,5.56090066237833,0.00566108992672896,0.00163060776790318,-0.0968267319470704,0.0667617997033273,3,4,0.516965080091331,0.40625,"Peripheral"
"pknox2",7,0,7,0,0,0.0166666666666667,0,0.0166666666666667,0,6.3730158961307,0.00451125896724022,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,0.444034338034098,0.244897959183673,"Peripheral"
"hoxb2a",28,0,28,0.0238095238095238,0.0271853331958823,0.0666666666666667,0,0.0666666666666667,0,0.105256387205612,0.0896442831866415,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,2.60035628367071,0.581632653061225,"Connector Hub"
"rxrgb",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,9.96714569632701,0.00957743896105862,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.0400358829375009,0,"Ultra peripheral"
"hoxc6b",9,0,9,0.0277777777777778,0.0391577051535446,0.0214285714285714,0,0.0214285714285714,0,0.0503451290855469,0.0146665693444408,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,0.0894684181951067,0.592592592592593,"Peripheral"
"bhlhe40",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,11.1060339260016,0.00336724935530947,0.00163060776790318,-0.0968267319470704,0.0667617997033273,5,3,-0.5241061039091,0.444444444444445,"Peripheral"
"foxg1d",12,0,12,0,0,0.0285714285714286,0,0.0285714285714286,0,3.91385200010538,0.0281491057964754,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,-0.328369791158322,0.680555555555555,"Connector"
"hoxb3a",22,4,18,0.068421052631579,0.0664492513852908,0.0523809523809524,0.00952380952380952,0.0428571428571429,604,0.0850446470573043,0.0202576123704443,0.00216002610189743,-0.0968267319470704,0.0667617997033273,2,2,1.59600113748047,0.615,"Peripheral"
"phox2bb",14,0,14,0,0,0.0333333333333333,0,0.0333333333333333,0,3.51269227928678,0.0365950682533556,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,0.340557204742666,0.561224489795918,"Peripheral"
"rx3",15,0,15,0,0,0.0357142857142857,0,0.0357142857142857,0,3.44533548208342,0.0409213007212801,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,0.842734777837786,0.622222222222222,"Connector"
"nr2e1",8,0,8,0.107142857142857,0.0934457013024506,0.019047619047619,0,0.019047619047619,0,0.105892887643403,0.0382945811213148,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.161620368352453,0.5,"Peripheral"
"zic2a",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,20.6313677169106,0.00167960814399602,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,2,-0.914886727995132,0.5,"Peripheral"
"hoxd9a",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,9.25239432535114,0.0171599911707185,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.412709154900013,0.56,"Peripheral"
"meis1a",8,1,7,0.107142857142857,0.101124207351227,0.019047619047619,0.00238095238095238,0.0166666666666667,44,0.0695500856537403,0.013350717988995,0.00164417839011201,-0.0968267319470704,0.0667617997033273,1,3,0.201999227548299,0.46875,"Peripheral"
"zic1",8,0,8,0,0,0.019047619047619,0,0.019047619047619,0,5.47464207926075,0.0198073644769543,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,-0.328369791158322,0.40625,"Peripheral"
"nr3c2",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,20.6845309721583,0.00373777337848257,0.00163060776790318,-0.0968267319470704,0.0667617997033273,5,2,-0.914886727995132,0.5,"Peripheral"
"en2a",9,0,9,0.138888888888889,0.167731862427495,0.0214285714285714,0,0.0214285714285714,0,0.0941500458086553,0.0225894712787367,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,-0.179355231868423,0.716049382716049,"Connector"
"gli3",8,6,2,0.142857142857143,0.146330069710985,0.019047619047619,0.0142857142857143,0.00476190476190476,13,19.3719568956137,0.0125318312945397,0.00203794367060385,-0.0968267319470704,0.0667617997033273,1,3,0.444034338034098,0.40625,"Peripheral"
"twist2",6,0,6,0,0,0.0142857142857143,0,0.0142857142857143,0,7.44288676650341,0.00469675879247027,0.00163060776790318,-0.0968267319470704,0.0667617997033273,3,4,0.28485830943808,0.277777777777778,"Peripheral"
"mef2aa",9,0,9,0.0277777777777778,0.0338638111404268,0.0214285714285714,0,0.0214285714285714,0,0.0839084518861246,0.0115414954889118,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,0.0894684181951067,0.617283950617284,"Peripheral"
"atf3",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,14.9959914964931,0.0092250808542066,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.5241061039091,0.444444444444445,"Peripheral"
"hoxc3a",12,3,9,0.0303030303030303,0.0350414132190497,0.0285714285714286,0.00714285714285714,0.0214285714285714,263,0.0611603992605933,0.0106164275066506,0.0020230584716806,-0.0968267319470704,0.0667617997033273,2,2,0.842734777837786,0.5,"Peripheral"
"irx7",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,8.94462831419944,0.00774455178948998,0.00163060776790318,-0.0968267319470704,0.0667617997033273,5,2,-0.412709154900013,0.56,"Peripheral"
"nkx2.2b",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,21.0100996179167,0.0028144412460371,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,1,0,0.5,"Peripheral"
"pax3a",22,5,17,0.0995670995670996,0.123006262479084,0.0523809523809524,0.0119047619047619,0.0404761904761905,750,0.0893966990344154,0.0503155060891627,0.00253687798312797,-0.0968267319470704,0.0667617997033273,2,3,0.928104559005697,0.723140495867769,"Connector"
"her6",12,0,12,0,0,0.0285714285714286,0,0.0285714285714286,0,3.74263188528573,0.027947145403588,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,0.0406230669474211,0.291666666666667,"Peripheral"
"zic3",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,0.0928682828690294,0.00448790144326401,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.2820709934233,0.375,"Peripheral"
"bhlhe41",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,9.18067270093922,0.00776939260039304,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,-0.2820709934233,0.56,"Peripheral"
"nr2f6b",20,0,20,0.0105263157894737,0.0108082028321396,0.0476190476190476,0,0.0476190476190476,0,0.087896273208937,0.0367320068408135,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,1.1701396694915,0.63,"Connector"
"hoxa5a",9,0,9,0,0,0.0214285714285714,0,0.0214285714285714,0,5.65822899299735,0.00639319722843685,0.00163060776790318,-0.0968267319470704,0.0667617997033273,3,4,1.21328539205108,0,"Ultra peripheral"
"dmbx1a",4,0,4,0.166666666666667,0.131762805083878,0.00952380952380952,0,0.00952380952380952,0,0.104105010837281,0.0216025955897422,0.00163060776790318,-0.0968267319470704,0.0667617997033273,3,4,-0.179355231868423,0.375,"Peripheral"
"lmx1a",1,0,1,0,0,0.00238095238095238,0,0.00238095238095238,0,35.7744916283754,0.00116049571677163,0.00163060776790318,-0.0968267319470704,0.0667617997033273,12,2,-0.914886727995132,0,"Ultra peripheral"
"zic4",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,14.9087358751655,0.00548672277254407,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.5241061039091,0.444444444444445,"Peripheral"
"foxd3",14,0,14,0,0,0.0333333333333333,0,0.0333333333333333,0,3.62398798097138,0.0288897639271903,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,-0.0516251475790148,0.540816326530612,"Peripheral"
"twist1b",6,0,6,0,0,0.0142857142857143,0,0.0142857142857143,0,7.92843741645904,0.00965073788711062,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.412709154900013,0.611111111111111,"Peripheral"
"vsx1",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,16.3785282277465,0.00525321806153501,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,-0.179355231868423,0,"Ultra peripheral"
"hoxa4a",22,1,21,0.0523809523809524,0.0549913221587045,0.0523809523809524,0.00238095238095238,0.05,389,0.094128653006173,0.0519043068390909,0.00170220903893743,-0.0968267319470704,0.0667617997033273,2,2,2.09817871057559,0.566893424036281,"Peripheral"
"emx3",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,10.6896572403095,0.00462584185907421,0.00163060776790318,-0.0968267319470704,0.0667617997033273,6,2,-0.161620368352453,0.32,"Peripheral"
"lin28a",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,14.5578394023413,0.00623037239585849,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,-0.411462002521674,0.444444444444445,"Peripheral"
"gsx1",6,0,6,0,0,0.0142857142857143,0,0.0142857142857143,0,8.01518589179802,0.00673412924889808,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.663797941447572,0.722222222222222,"Connector"
"mef2d",7,0,7,0.0476190476190476,0.0603008286808909,0.0166666666666667,0,0.0166666666666667,0,0.0779076724787705,0.00715879455524682,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.412709154900013,0.693877551020408,"Connector"
"atoh1a",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,1.84468386469246,0.00258403472899444,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,-0.5241061039091,0,"Ultra peripheral"
"onecut1",1,0,1,0,0,0.00238095238095238,0,0.00238095238095238,0,37.6504167091644,0.000982823176685978,0.00163060776790318,-0.0968267319470704,0.0667617997033273,13,4,-0.643568773174925,0,"Ultra peripheral"
"en1b",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,9.86904127642626,0.0127888824233419,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.663797941447572,0.64,"Connector"
"tbx5b",1,0,1,0,0,0.00238095238095238,0,0.00238095238095238,0,38.2071347850668,0.000787944622875339,0.00163060776790318,-0.0968267319470704,0.0667617997033273,14,3,-0.7661412143949,0,"Ultra peripheral"
"foxi3a",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,13.1394490250608,0.00676559908500467,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,-0.697362649264065,0.625,"Connector"
"vax2",8,2,6,0.0357142857142857,0.0324742291739741,0.019047619047619,0.00476190476190476,0.0142857142857143,45,8.69179943933547,0.00464751080414665,0.00208213811567866,-0.0968267319470704,0.0667617997033273,1,3,-0.0400358829375009,0.59375,"Peripheral"
"meox1",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,12.6183914266409,0.0138288542404568,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,0,-0.697362649264065,0.625,"Connector"
"tcf7l2",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,9.98710514918664,0.0132881892716527,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,3,-0.5241061039091,0.64,"Connector"
"hoxd12a",6,0,6,0,0,0.0142857142857143,0,0.0142857142857143,0,8.5414134831559,0.0102589441464649,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,0.0527515387848286,0.444444444444445,"Peripheral"
"lmx1ba",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,11.5849702481166,0.00821375638158121,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,-0.643568773174925,0.75,"Connector"
"eomesa",1,0,1,0,0,0.00238095238095238,0,0.00238095238095238,0,39.8391359433226,0.00237286250021181,0.00163060776790318,-0.0968267319470704,0.0667617997033273,15,3,-0.7661412143949,0,"Ultra peripheral"
"fezf2",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,14.3358584562204,0.00128077623308414,0.00163060776790318,-0.0968267319470704,0.0667617997033273,3,4,-0.411462002521674,0.444444444444445,"Peripheral"
"dlx1a",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,17.3646714717027,0.00438236829834151,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,-0.411462002521674,0.444444444444445,"Peripheral"
"zbtb18",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,21.0736275668337,0.00215198088596158,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.5241061039091,0,"Ultra peripheral"
"twist1a",5,0,5,0,0,0.0119047619047619,0,0.0119047619047619,0,9.35391262706646,0.00766393517002093,0.00163060776790318,-0.0968267319470704,0.0667617997033273,16,4,-0.179355231868423,0.56,"Peripheral"
"foxa1",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,0.0857472154023858,0.00464247328425092,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.5241061039091,0.444444444444445,"Peripheral"
"hoxb6b",6,0,6,0,0,0.0142857142857143,0,0.0142857142857143,0,8.83274037527858,0.00858391068767787,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,4,-0.179355231868423,0.611111111111111,"Peripheral"
"otpa",9,0,9,0,0,0.0214285714285714,0,0.0214285714285714,0,5.8566908854305,0.020421087317425,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,0.340557204742666,0.493827160493827,"Peripheral"
"mef2cb",4,0,4,0.166666666666667,0.180964913172852,0.00952380952380952,0,0.00952380952380952,0,0.0854463170542996,0.00527506990286681,0.00163060776790318,-0.0968267319470704,0.0667617997033273,5,2,-0.412709154900013,0.375,"Peripheral"
"lhx5",4,0,4,0.166666666666667,0.16161133738946,0.00952380952380952,0,0.00952380952380952,0,0.105086150981135,0.0250126408172726,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.663797941447572,0.5,"Peripheral"
"foxn4",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,23.9913375916838,0.00207469885074065,0.00163060776790318,-0.0968267319470704,0.0667617997033273,3,4,-0.411462002521674,0,"Ultra peripheral"
"egr3",3,0,3,0,0,0.00714285714285714,0,0.00714285714285714,0,0.106789245222927,0.0203363794916384,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,-0.663797941447572,0.444444444444445,"Peripheral"
"sox7",2,0,2,0,0,0.00476190476190476,0,0.00476190476190476,0,25.0727680679444,0.00272325145146881,0.00163060776790318,-0.0968267319470704,0.0667617997033273,7,3,-0.5241061039091,0,"Ultra peripheral"
"myod1",4,0,4,0,0,0.00952380952380952,0,0.00952380952380952,0,12.5631619247347,0.00430372972753785,0.00163060776790318,-0.0968267319470704,0.0667617997033273,1,3,-0.0400358829375009,0,"Ultra peripheral"
"gsx2",14,0,14,0,0,0.0333333333333333,0,0.0333333333333333,0,3.87859219840494,0.0254102804916018,0.00163060776790318,-0.0968267319470704,0.0667617997033273,2,2,1.09382356438535,0.5,"Peripheral"
