"","degree_all","degree_in","degree_out","clustering_coefficient","clustering_coefficient_weighted","degree_centrality_all","degree_centrality_in","degree_centrality_out","betweenness_centrality","closeness_centrality","eigenvector_centrality","page_rank","assortative_coefficient","average_path_length","community_random_walk","module","connectivity","participation","role"
"nfixa",7,0,7,0,0,0.0183727034120735,0,0.0183727034120735,0,10.8468939004381,0.0662051315807605,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.08875590608695,0.571428571428572,"Peripheral"
"sox18",15,0,15,0,0,0.0393700787401575,0,0.0393700787401575,0,5.38646754634181,0.182154590931883,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.00411696973768424,0.613333333333333,"Peripheral"
"pax3a",15,14,1,0.0476190476190476,0.0608937150435976,0.0393700787401575,0.036745406824147,0.0026246719160105,11,41.1727023172038,0.132463063307078,0.00569272925443013,0.104015734065541,0.017913829858747,3,5,1.94248640178866,0.231111111111111,"Peripheral"
"raraa",14,0,14,0.032967032967033,0.0378590797163253,0.036745406824147,0,0.036745406824147,0,1.18440630457926,0.18957771786988,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,1.03971204273283,0.520408163265306,"Peripheral"
"nr2f6b",41,0,41,0.051219512195122,0.0486933213812342,0.10761154855643,0,0.10761154855643,0,1.18830924632075,0.687016927368785,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,1.42064235752217,0.544913741820345,"Peripheral"
"pax3b",20,0,20,0,0,0.05249343832021,0,0.05249343832021,0,4.06895571358367,0.29654827729201,0.00167287999861148,0.104015734065541,0.017913829858747,3,0,-0.124133798230091,0.565,"Peripheral"
"hoxa2b",49,0,49,0.0204081632653061,0.0211311259797433,0.128608923884514,0,0.128608923884514,0,1.07584892535629,0.860429640495888,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,1.64132466548678,0.562265722615577,"Peripheral"
"msx3",33,0,33,0.0303030303030303,0.0292863034308966,0.0866141732283465,0,0.0866141732283465,0,1.39987859692856,0.488718236654784,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.537913125663736,0.565656565656566,"Peripheral"
"foxf2b",45,0,45,0.0212121212121212,0.0204099894092318,0.118110236220472,0,0.118110236220472,0,1.0856180397755,0.66340634564599,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,1.53098351150448,0.583703703703704,"Peripheral"
"meis3",20,0,20,0.0263157894736842,0.0349175640208491,0.05249343832021,0,0.05249343832021,0,0.573367356627366,0.253254015153387,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,1.26540563249679,0.615,"Peripheral"
"zic2b",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,34.3243842546992,0.0265724366389572,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.76583667537882,0.5,"Peripheral"
"sp8a",13,0,13,0.0256410256410256,0.018959989678869,0.0341207349081365,0,0.0341207349081365,0,1.16731642825915,0.14589858314879,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.58832486320492,0.627218934911243,"Connector"
"tp53",6,0,6,0,0,0.015748031496063,0,0.015748031496063,0,12.8329956069602,0.0972441767763798,0.00167287999861148,0.104015734065541,0.017913829858747,5,4,-0.218006130952505,0.722222222222222,"Connector"
"nkx2.1",18,0,18,0,0,0.047244094488189,0,0.047244094488189,0,4.4084054652616,0.222412632971444,0.00167287999861148,0.104015734065541,0.017913829858747,3,0,-0.124133798230091,0.5,"Peripheral"
"hoxd11a",19,0,19,0,0,0.0498687664041995,0,0.0498687664041995,0,4.90454732476751,0.285783235100799,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.206889663716822,0.349030470914127,"Peripheral"
"ptf1a",5,0,5,0.2,0.20175903974726,0.0131233595800525,0,0.0131233595800525,0,0.417903350726896,0.0208424544472,0.00167287999861148,0.104015734065541,0.017913829858747,4,5,0.136937683677007,0,"Ultra peripheral"
"msx1b",8,0,8,0,0,0.020997375328084,0,0.020997375328084,0,11.5862484855904,0.110225070804963,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.00411696973768424,0.21875,"Peripheral"
"sox11b",21,0,21,0.0333333333333333,0.0272333942305796,0.0551181102362205,0,0.0551181102362205,0,1.33320515845611,0.316452654573898,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.168795759245083,0.689342403628118,"Connector"
"zic2a",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,35.6418229604857,0.0205111167758147,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.540143085614863,0,"Ultra peripheral"
"twist1a",4,0,4,0,0,0.010498687664042,0,0.010498687664042,0,21.2616153985583,0.0242704341095139,0.00167287999861148,0.104015734065541,0.017913829858747,3,6,-0.819276977799311,0.625,"Connector"
"sox6",5,2,3,0,0,0.0131233595800525,0.005249343832021,0.0078740157480315,6,26.0697180906717,0.00618241128604918,0.00335144160174964,0.104015734065541,0.017913829858747,3,5,0.136937683677007,0,"Ultra peripheral"
"rarga",11,0,11,0.0909090909090909,0.0736671916032546,0.0288713910761155,0,0.0288713910761155,0,0.911232932748407,0.184069434399242,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,-0.325240609277114,0.677685950413223,"Connector"
"foxa",33,0,33,0.0511363636363636,0.0461292267393618,0.0866141732283465,0,0.0866141732283465,0,1.2249723742852,0.472042927109224,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.758595433628345,0.587695133149678,"Peripheral"
"dbx1a",7,0,7,0,0,0.0183727034120735,0,0.0183727034120735,0,14.1951381509882,0.0897122071118184,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-0.896521876106223,0.448979591836735,"Peripheral"
"lin28a",6,0,6,0.2,0.158634105883162,0.015748031496063,0,0.015748031496063,0,1.450650966696,0.116649012297493,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-1.00686303008853,0.5,"Peripheral"
"atoh1a",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,16.997035496048,0.0511814667075328,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.08875590608695,0.32,"Peripheral"
"otpb",9,0,9,0,0,0.0236220472440945,0,0.0236220472440945,0,4.99276296511823,0.140627746033505,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.00411696973768424,0.345679012345679,"Peripheral"
"hoxd9a",21,0,21,0.0666666666666667,0.0581188474202005,0.0551181102362205,0,0.0551181102362205,0,1.59357705936032,0.315981965335595,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.0965485097345176,0.494331065759637,"Peripheral"
"twist1b",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,19.1531965746577,0.0332010926585533,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.56,"Peripheral"
"tfap2b",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,37.5478265440606,0.0128976452239382,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.540143085614863,0,"Ultra peripheral"
"cdx4",20,0,20,0.0736842105263158,0.0691029528685425,0.05249343832021,0,0.05249343832021,0,1.51846831469414,0.361005749747492,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.317230817699127,0.32,"Peripheral"
"otpa",28,0,28,0.037037037037037,0.0336342069301397,0.073490813648294,0,0.073490813648294,0,1.53687950614483,0.429663292104973,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,1.15686849628948,0.561224489795918,"Peripheral"
"nr2f1b",10,0,10,0.0888888888888889,0.0781658402359124,0.026246719160105,0,0.026246719160105,0,0.86843507148184,0.0799949581042621,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.814018452968877,0.32,"Peripheral"
"foxa2",29,0,29,0.0492610837438424,0.0486323347813943,0.0761154855643045,0,0.0761154855643045,0,1.36345967382686,0.502430321787304,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.86893658761065,0.447086801426873,"Peripheral"
"en1b",33,0,33,0,0,0.0866141732283465,0,0.0866141732283465,0,2.96930214590961,0.500709785178107,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,1.15686849628948,0.550964187327824,"Peripheral"
"shox2",32,0,32,0.0524193548387097,0.0506995939180685,0.083989501312336,0,0.083989501312336,0,1.2952449890895,0.497553658105798,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,1.15686849628948,0.556640625,"Peripheral"
"six1b",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,25.3321199247889,0.0156641922990766,0.00167287999861148,0.104015734065541,0.017913829858747,16,5,-0.540143085614863,0.444444444444445,"Peripheral"
"mafba",9,0,9,0,0,0.0236220472440945,0,0.0236220472440945,0,10.777097428598,0.106859411427632,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,-0.325240609277114,0.592592592592593,"Peripheral"
"lhx5",29,0,29,0.0344827586206897,0.0310649040463096,0.0761154855643045,0,0.0761154855643045,0,1.30879576182573,0.462952806445958,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.537913125663736,0.535077288941736,"Peripheral"
"dbx1b",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,29.5997325841759,0.0582147240606877,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-1.22754533805314,0.444444444444445,"Peripheral"
"lbx1b",6,0,6,0,0,0.015748031496063,0,0.015748031496063,0,15.9576254829874,0.0887193584464627,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,-0.325240609277114,0.277777777777778,"Peripheral"
"rx3",39,0,39,0,0,0.102362204724409,0,0.102362204724409,0,2.44512452866405,0.547559156000011,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,1.48622607530428,0.590401051939513,"Peripheral"
"zic1",5,0,5,0.1,0.0810835277674367,0.0131233595800525,0,0.0131233595800525,0,0.887925939915823,0.0590952509072292,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.56,"Peripheral"
"phox2a",21,0,21,0,0,0.0551181102362205,0,0.0551181102362205,0,4.73430476832714,0.359037643117847,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.992189706782079,0.526077097505669,"Peripheral"
"gata6",24,0,24,0.0615942028985507,0.0565795142783869,0.062992125984252,0,0.062992125984252,0,1.5117016813586,0.406829942772021,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.537913125663736,0.413194444444444,"Peripheral"
"sox12",4,0,4,0,0,0.010498687664042,0,0.010498687664042,0,19.0479263541642,0.0691592747126605,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.375,"Peripheral"
"nkx2.4b",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,17.7186271728154,0.0435712044492221,0.00167287999861148,0.104015734065541,0.017913829858747,3,4,-0.218006130952505,0.64,"Connector"
"nkx1.2lb",26,0,26,0,0,0.068241469816273,0,0.068241469816273,0,3.83524717025109,0.370968938648435,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.82751091727468,0.624260355029586,"Connector"
"myod1",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,27.4434765923062,0.0338221892523442,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0,"Ultra peripheral"
"meis1a",17,2,15,0.102941176470588,0.0994177090845514,0.0446194225721785,0.005249343832021,0.0393700787401575,50,0.674846422112297,0.167707656491367,0.00206172922317795,0.104015734065541,0.017913829858747,3,5,1.49109922226075,0.519031141868512,"Peripheral"
"fosab",8,0,8,0,0,0.020997375328084,0,0.020997375328084,0,11.2340675434943,0.143735532613821,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.65625,"Connector"
"hoxa9a",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,18.1717355117707,0.105561116249805,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,-0.325240609277114,0,"Ultra peripheral"
"rorb",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,17.119788081676,0.0494521269955883,0.00167287999861148,0.104015734065541,0.017913829858747,4,5,-0.314449495850907,0.56,"Peripheral"
"foxn3",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,27.0790532069006,0.0148779303360054,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0,"Ultra peripheral"
"lmx1al",24,0,24,0,0,0.062992125984252,0,0.062992125984252,0,3.71774858677596,0.369424685664894,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.0965485097345176,0.545138888888889,"Peripheral"
"foxf2a",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,0.61356507606902,0.0324841077508328,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.136937683677007,0,"Ultra peripheral"
"esr1",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,12.499911828747,0.0342392822045245,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.136937683677007,0,"Ultra peripheral"
"tcf21",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,34.4876106707426,0.00656045704428825,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.540143085614863,0,"Ultra peripheral"
"lmx1bb",28,4,24,0.100529100529101,0.102694716935414,0.073490813648294,0.010498687664042,0.062992125984252,303,1.42130331791633,0.423379375501598,0.00219055942137376,0.104015734065541,0.017913829858747,5,0,0.537913125663736,0.5,"Peripheral"
"vsx1",21,0,21,0,0,0.0551181102362205,0,0.0551181102362205,0,4.80411707452677,0.321302707544775,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,1.32154728579688,0.448979591836735,"Peripheral"
"lhx9",17,0,17,0,0,0.0446194225721785,0,0.0446194225721785,0,5.5514459126705,0.32612428061664,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.662832127767281,0.45674740484429,"Peripheral"
"pax6a",13,5,8,0.256410256410256,0.268303585661706,0.0341207349081365,0.0131233595800525,0.020997375328084,159,0.859427898760736,0.131727838685519,0.00237545470583372,0.104015734065541,0.017913829858747,3,5,1.03971204273283,0.485207100591716,"Peripheral"
"hoxb1b",44,0,44,0.025369978858351,0.0261595091485245,0.115485564304462,0,0.115485564304462,0,1.36289228212545,0.633146327794898,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,1.53098351150448,0.551652892561983,"Peripheral"
"im:7142702",1,0,1,0,0,0.0026246719160105,0,0.0026246719160105,0,64.2795553860286,0.0110693955981911,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.76583667537882,0,"Ultra peripheral"
"barhl1a",19,0,19,0,0,0.0498687664041995,0,0.0498687664041995,0,5.22145063442207,0.23557064986138,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.00411696973768424,0.659279778393352,"Connector"
"gli3",8,7,1,0,0,0.020997375328084,0.0183727034120735,0.0026246719160105,12,64.7613321483738,0.0306119440345926,0.00268106127759182,0.104015734065541,0.017913829858747,3,5,0.136937683677007,0.53125,"Peripheral"
"olig2",4,0,4,0,0,0.010498687664042,0,0.010498687664042,0,20.4461850327199,0.0194962777019946,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.375,"Peripheral"
"rfx4",7,0,7,0,0,0.0183727034120735,0,0.0183727034120735,0,14.5653462534557,0.0141015406615444,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.58832486320492,0,"Ultra peripheral"
"tbx16",7,0,7,0,0,0.0183727034120735,0,0.0183727034120735,0,15.0070055328053,0.059627784939377,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.362631273440963,0.244897959183674,"Peripheral"
"tbr1b",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,40.7840854625617,0.0341767624285002,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,-0.819276977799311,0,"Ultra peripheral"
"zbtb18",6,0,6,0,0,0.015748031496063,0,0.015748031496063,0,14.2547230922394,0.0657606219015082,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.08875590608695,0.444444444444445,"Peripheral"
"barhl1b",6,0,6,0,0,0.015748031496063,0,0.015748031496063,0,11.7976241684902,0.0189464563550711,0.00167287999861148,0.104015734065541,0.017913829858747,8,5,0.136937683677007,0.277777777777778,"Peripheral"
"tfap2a",8,0,8,0,0,0.020997375328084,0,0.020997375328084,0,12.5628848549479,0.0869670739702398,0.00167287999861148,0.104015734065541,0.017913829858747,5,4,0.342581062925364,0.71875,"Connector"
"dmrt1",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,19.4332351384917,0.0218639176763654,0.00167287999861148,0.104015734065541,0.017913829858747,18,5,-0.540143085614863,0,"Ultra peripheral"
"tcf7l2",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,40.6045151489964,0.0155129748639065,0.00167287999861148,0.104015734065541,0.017913829858747,6,5,-0.540143085614863,0,"Ultra peripheral"
"gsx2",33,0,33,0.0359848484848485,0.0387427813452749,0.0866141732283465,0,0.0866141732283465,0,1.42926514098805,0.514383572338204,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.537913125663736,0.565656565656566,"Peripheral"
"hoxb8a",16,2,14,0,0,0.041994750656168,0.005249343832021,0.036745406824147,27,7.47463242429918,0.228695264032281,0.00209824439825568,0.104015734065541,0.017913829858747,3,6,0.00411696973768424,0.6328125,"Connector"
"fli1a",15,0,15,0.0476190476190476,0.0438306775822048,0.0393700787401575,0,0.0393700787401575,0,0.869901325326769,0.18645575589479,0.00167287999861148,0.104015734065541,0.017913829858747,3,6,0.168795759245083,0.551111111111111,"Peripheral"
"spi1b",13,0,13,0.141025641025641,0.129854005253144,0.0341207349081365,0,0.0341207349081365,0,1.16933432177242,0.226239965200097,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-0.786180722123919,0.674556213017752,"Connector"
"sox5",15,0,15,0,0,0.0393700787401575,0,0.0393700787401575,0,6.76153717267506,0.181166402955913,0.00167287999861148,0.104015734065541,0.017913829858747,5,4,0.903168256803233,0.728888888888889,"Connector"
"six2b",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,40.5888385158855,0.00184113126054829,0.00167287999861148,0.104015734065541,0.017913829858747,16,5,-0.540143085614863,0,"Ultra peripheral"
"sox11a",33,17,16,0.160984848484848,0.159917643373839,0.0866141732283465,0.0446194225721785,0.041994750656168,623,1.34180527176318,0.356898271579989,0.00571828697906529,0.104015734065541,0.017913829858747,3,5,2.61956717108053,0.639118457300275,"Connector Hub"
"tbx5b",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,18.6238845247643,0.0363600682586519,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.08875590608695,0.32,"Peripheral"
"tfap2c",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,30.0613181749737,0.00225601669972152,0.00167287999861148,0.104015734065541,0.017913829858747,2,5,-0.314449495850907,0,"Ultra peripheral"
"irf10",6,0,6,0,0,0.015748031496063,0,0.015748031496063,0,16.2805014217306,0.0347627679889015,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-1.00686303008853,0.5,"Peripheral"
"eomesa",1,0,1,0,0,0.0026246719160105,0,0.0026246719160105,0,72.4090677875593,0.00522221009389162,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.76583667537882,0,"Ultra peripheral"
"hoxb2a",25,0,25,0.0433333333333333,0.0400573026405939,0.0656167979002625,0,0.0656167979002625,0,1.51167476511527,0.384925076504618,0.00167287999861148,0.104015734065541,0.017913829858747,5,6,0.82751091727468,0.5376,"Peripheral"
"rxrgb",6,0,6,0,0,0.015748031496063,0,0.015748031496063,0,0.924206157118529,0.0240603478554106,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.136937683677007,0.277777777777778,"Peripheral"
"sox14",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,30.0941821505748,0.00640957697830971,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0,"Ultra peripheral"
"tbx2a",4,0,4,0,0,0.010498687664042,0,0.010498687664042,0,25.0040425285759,0.0564044289088585,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.375,"Peripheral"
"foxn4",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,46.2458219790206,0.0316421251096424,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.540143085614863,0,"Ultra peripheral"
"nkx6.2",5,0,5,0,0,0.0131233595800525,0,0.0131233595800525,0,19.2306250010818,0.0926483498715756,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-1.11720418407083,0.48,"Peripheral"
"nkx2.5",7,0,7,0,0,0.0183727034120735,0,0.0183727034120735,0,0.396160612764983,0.0546855529908579,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0.612244897959184,"Peripheral"
"foxp1b",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,45.218821791945,0.00175050025320744,0.00167287999861148,0.104015734065541,0.017913829858747,1,3,-0.707106781186547,0.5,"Peripheral"
"sox1b",10,0,10,0,0,0.026246719160105,0,0.026246719160105,0,9.8892271081476,0.100850608199206,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.362631273440963,0.54,"Peripheral"
"prox1a",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,0.870586459594763,0.0165112551198685,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0,"Ultra peripheral"
"si:ch211-153j24.3",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,34.1362789209806,0.0290046316315693,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.314449495850907,0,"Ultra peripheral"
"otx5",10,0,10,0,0,0.026246719160105,0,0.026246719160105,0,9.44166278633995,0.118993232135082,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-0.786180722123919,0.54,"Peripheral"
"zic3",2,0,2,0,0,0.005249343832021,0,0.005249343832021,0,46.6144333295439,0.000651108462127145,0.00167287999861148,0.104015734065541,0.017913829858747,4,5,-0.540143085614863,0,"Ultra peripheral"
"hoxa5a",16,0,16,0.0416666666666667,0.043304535958371,0.041994750656168,0,0.041994750656168,0,1.29538371065834,0.211794239857778,0.00167287999861148,0.104015734065541,0.017913829858747,5,4,0.342581062925364,0.6328125,"Connector"
"foxf1",5,0,5,0.1,0.0845016246796299,0.0131233595800525,0,0.0131233595800525,0,0.815158504962779,0.0331456180849161,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,0.136937683677007,0,"Ultra peripheral"
"wt1a",3,0,3,0,0,0.0078740157480315,0,0.0078740157480315,0,31.7649041327253,0.00999643509270084,0.00167287999861148,0.104015734065541,0.017913829858747,2,5,-0.540143085614863,0.444444444444445,"Peripheral"
"nr5a1b",1,0,1,0,0,0.0026246719160105,0,0.0026246719160105,0,20.2404930859386,0.00561790218369605,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.76583667537882,0,"Ultra peripheral"
"hoxa4a",31,0,31,0.0387096774193548,0.0392261728696588,0.0813648293963255,0,0.0813648293963255,0,1.54228849935126,0.452885348986211,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,0.427571971681431,0.588969823100936,"Peripheral"
"her6",8,0,8,0,0,0.020997375328084,0,0.020997375328084,0,12.2234297748497,0.126885509168917,0.00167287999861148,0.104015734065541,0.017913829858747,5,0,-0.896521876106223,0.53125,"Peripheral"
"klf7b",1,0,1,0,0,0.0026246719160105,0,0.0026246719160105,0,30.5504460528569,0.000313059539712547,0.00167287999861148,0.104015734065541,0.017913829858747,13,5,-0.76583667537882,0,"Ultra peripheral"
"cebpd",1,0,1,0,0,0.0026246719160105,0,0.0026246719160105,0,80.6539909510255,0.00882207835041723,0.00167287999861148,0.104015734065541,0.017913829858747,3,5,-0.76583667537882,0,"Ultra peripheral"
