source,target,coef_abs
ptf1a,boc,0.014220936
six2b,col1a1a,0.014212814
sox11a,mdka,0.014211844
foxa2,hsp90ab1,0.014202176
mafba,lig1,0.01419133
otpa,hmgb2b,0.014169516
lhx9,rps20,0.0141570605
phox2bb,prmt1,0.014132079
sox12,mdka,0.014110125
sox11a,nucks1a,0.014107404
etv4,nme2b.1,0.014106959
nr2f6b,serbp1a,0.014093285
gata6,rplp0,0.014087252
foxf2b,mibp2,0.014064235
tbx5b,tenm4,0.014045697
rx3,tuba1a,0.014037117
pax3b,id1,0.014034146
hoxa2b,rpl7a,0.014025257
spi1b,id1,0.014018953
irx1b,mcm2,0.014013262
foxa,eef2b,0.013983784
tfap2c,fgfr2,0.013962456
irf10,banf1,0.013955441
nr2f1b,kirrel3l,0.013930292
hoxa2b,hmga1a,0.013887212
nkx2.1,pax3a,0.0138739
barhl1a,serbp1a,0.013864233
tbx5b,mibp2,0.013855943
vsx1,cirbpa,0.013851082
hoxb1b,rps20,0.013834666
foxa2,mcm2,0.013812823
eomesa,apoc1,0.013810425
foxa2,rpl7a,0.01380232
pax3b,rps20,0.013800427
foxa2,hmgb2a,0.013800244
hoxb1b,rpsa,0.0137898605
hoxb2a,stmn1a,0.0137855215
zbtb18,si:ch73-21g5.7,0.013783359
rxrgb,si:ch73-21g5.7,0.013782388
sox14,col18a1a,0.013778597
hoxb8a,rpl3,0.013764731
raraa,tenm4,0.013755741
phox2bb,rpsa,0.013736665
pbx1b,mcm2,0.013725343
hoxa2b,mdkb,0.013706929
en1b,rps20,0.0137007935
lhx5,rpsa,0.013689397
foxf2b,seta,0.013656574
hoxa2b,eef1a1l1,0.013638629
raraa,hoxc3a,0.013637194
hoxa2b,dkc1,0.013630584
phox2bb,marcksl1a,0.013616569
tbx2a,nucks1a,0.013615833
nr2f6b,hspa8,0.013607289
hoxa2b,rps6,0.0135991005
rxraa,bcam,0.013598924
pax3b,hsp90ab1,0.013597408
hmga1a,hsp90ab1,0.013592146
foxf2b,hmgb1b,0.0135832755
olig2,id1,0.0135604525
foxn4,nucks1a,0.013558796
hoxd9a,rplp0,0.013527584
nkx6.2,rpsa,0.013521454
nkx2.5,rbm28,0.013517706
sox11b,nucks1a,0.01349872
etv4,rpsa,0.013476254
rxraa,hs6st1a,0.0134697445
sox21a,rps20,0.013448354
hoxb1b,hspa8,0.013435059
phox2bb,hsp90ab1,0.013424692
hoxa2b,tuba1a,0.013414049
foxp1b,pmp22a,0.013409853
sox1b,mdka,0.01340395
phox2bb,hmgb1b,0.013395607
prox1a,lrrn1,0.013388638
si:ch211-153j24.3,mdka,0.013378104
hoxb1b,cirbpa,0.013374263
foxf2b,pcna,0.0133455945
irx3a,rbm28,0.013344201
lhx9,tpt1,0.013327248
lmx1al,hspa8,0.013299319
irx1b,actc1b,0.01328894
hand2,rpl7a,0.013263127
foxa,rplp1,0.013205654
otx5,dkc1,0.013204258
mitfa,rplp1,0.0131988
meis2a,lrrn1,0.013188989
foxa,serbp1a,0.013188688
nfixa,epha4b,0.013187919
atoh1a,mcm2,0.013156952
tbx20,ncl,0.013133196
zic3,boc,0.013091866
foxa2,hmgb1b,0.013088691
barhl1a,marcksl1a,0.013076976
irx3a,tpt1,0.013066297
phox2bb,mki67,0.013050412
irx3a,rps20,0.013037935
nkx2.1,rpsa,0.013032405
rx3,tenm4,0.013030771
gata6,cirbpa,0.013012719
lmx1al,hspe1,0.013007662
nr2f6b,cirbpa,0.013002596
hoxa5a,mki67,0.01299723
lhx5,hspe1,0.012985089
phox2bb,hmgb2a,0.012955743
phox2bb,ptmab,0.012942866
tcf21,pleca,0.012927232
foxa2,cfl1,0.012918904
nr2f6b,stmn1a,0.012886404
tbx20,setb,0.012884799
hoxa2b,abcf1,0.01285785
pbx1b,rplp0,0.012855452
etv4,ncl,0.0128519675
lmx1al,hmgb2b,0.012851314
hmga1a,rpl12,0.012844384
lhx5,rpl12,0.01283549
foxf2b,hsp90ab1,0.012815825
irf10,nop58,0.012809457
rx3,hspa8,0.012804132
foxf1,mcm2,0.012800493
sox5,id1,0.012788246
lbx1b,si:ch73-21g5.7,0.012787378
lhx9,hspa8,0.012778464
pbx1b,hmgb1b,0.012767068
dmrt1,mef2cb,0.012766928
phox2bb,rps6,0.012753398
fosab,nucks1a,0.012731276
lmx1al,rpsa,0.012731195
wt1a,mdkb,0.012729365
fli1a,rpl3,0.012715176
lhx5,ppiaa,0.012707097
hoxb1b,mibp2,0.012701787
foxa2,si:ch73-281n10.2,0.012701043
gsx2,rps20,0.012700966
mitfa,serbp1a,0.012699478
foxa2,banf1,0.012699068
lhx9,rplp1,0.012691102
rx3,rplp1,0.012682674
sox21a,tuba1a,0.012655724
tbx5a,nucks1a,0.01264598
foxf2b,rplp0,0.012641172
irx1b,banf1,0.012640828
rarga,hmgb2b,0.012632621
mitfa,hmgb2b,0.012627814
meis3,banf1,0.012617421
phox2bb,cfl1,0.012597907
pax6a,id1,0.012577566
pbx1b,serbp1a,0.012572457
phox2bb,hmgn2,0.0125671765
nr5a1b,pax3a,0.012558987
rx3,nme2b.1,0.012556193
hoxa4a,tuba8l,0.012550596
hoxa2b,setb,0.01254189
nkx1.2lb,serbp1a,0.012524644
hmga1a,eef2b,0.012519583
foxf2b,rpl24,0.01250365
her6,tpt1,0.012483697
klf7b,mef2d,0.012476771
nr2f1b,fgfr2,0.012476529
hoxa2b,rps2,0.012469464
spi1b,hspa8,0.012452848
nr2f6b,hsp90ab1,0.012444598
zbtb18,pmp22a,0.012440421
phox2bb,eef1a1l1,0.012431812
esr1,mef2d,0.012415415
phox2bb,rpl12,0.012411884
nkx2.4b,id1,0.012407092
pax3b,tuba8l4,0.0124043245
cebpd,tenm4,0.0123986425
hmga1a,prmt1,0.012393378
foxf2b,hmgn2,0.012389708
hoxa2b,cfl1,0.012380918
foxa2,h3f3b.1,0.012373668
pax2a,ncl,0.012372454
phox2bb,eef2b,0.012370962
msx3,prmt1,0.0123686595
hoxb1b,tuba8l4,0.012366117
foxa,rps6,0.012359005
pknox2,nexn,0.012349061
uncx,tuba1a,0.012323822
etv4,stmn1a,0.01232049
rxraa,mibp2,0.012316116
barhl1a,mki67,0.012310813
six1b,fgfr2,0.012310584
hoxb3a,tenm4,0.012307471
foxa1,banf1,0.012304292
egr2b,nucks1a,0.0123016825
foxf2b,ncl,0.012301341
lmx1ba,hmgb2b,0.012296942
sox7,stmn1a,0.012266829
nr2f1b,pax6a,0.012265592
foxf2a,si:ch73-21g5.7,0.012254752
arxa,hmgb2b,0.012251449
nr2f6b,ppiaa,0.012236316
sp8a,gfap,0.012219959
hoxa2b,ptmab,0.012216404
pax2a,bcam,0.012201475
phox2bb,tenm4,0.012201154
sox12,id1,0.012198345
sox21a,banf1,0.012192573
dlx3b,ube2c,0.012162638
foxa,banf1,0.012154644
egr2a,pax3a,0.012148984
her6,rplp0,0.01214479
meis1a,tenm4,0.012127827
irx7,fgfr2,0.012126798
myog,nexn,0.012117778
rx3,rpl3,0.012113857
spi1b,rpl3,0.012112191
fosaa,tenm4,0.012096874
bcl11ab,tenm4,0.012080869
foxa2,hmga1a,0.012071739
hoxb1b,ppiaa,0.012071256
rxraa,fgfr2,0.012067825
nr2f6b,tuba8l4,0.012050373
rx3,lig1,0.012049632
tbx2b,nucks1a,0.012030992
etv4,eef1a1l1,0.01201382
otx5,rpl12,0.012007812
sox18,banf1,0.012000449
hoxa2b,hmgb2a,0.011997729
foxn3,histh1l,0.011996518
foxa2,hmgn2,0.011995685
sox5,serbp1a,0.011987791
osr1,pcna,0.0119876955
hoxa2b,rpl18a,0.011964231
rx3,hsp90ab1,0.011956134
foxa2,ptmab,0.011953927
nkx6.2,rplp1,0.011946871
phox2bb,ppiaa,0.011941945
nr2f6b,gfap,0.0119201485
vsx1,snu13b,0.011918498
irx3a,hspa8,0.01191682
tfap2a,serbp1a,0.01190851
irx1b,mdkb,0.011885513
hoxa2b,si:ch73-281n10.2,0.011879893
foxf2b,h3f3d,0.011857998
otpa,marcksl1a,0.011849215
hand2,rpl24,0.011843422
hmx2,mibp2,0.0118422825
lmx1bb,h3f3b.1,0.011842081
nkx2.1,hsp90ab1,0.011841662
hoxa4a,cirbpa,0.011839063
etv4,tuba1b,0.011829666
foxb1a,serbp1a,0.011825642
tbx5a,tenm4,0.01182209
gsx2,hmga1a,0.011820412
fli1a,marcksl1a,0.011819519
vax1,ackr3b,0.011802249
sox1b,si:ch73-21g5.7,0.011794207
FQ377628.1,nucks1a,0.011792392
foxf1,boc,0.011790841
sox5,stmn1a,0.011790628
msx1b,rpl3,0.011789661
mafbb,mdka,0.011788056
meis3,tmsb,0.011779947
nr2f6b,lmx1bb,0.011774824
hoxa2b,ncl,0.011765269
hoxb1b,rplp1,0.011755311
pknox2,id1,0.011748557
bhlhe41,serbp1a,0.011734689
phox2bb,nme2b.1,0.011725507
rx3,tpt1,0.011721903
lhx5,cirbpa,0.011718145
foxf2b,si:ch73-281n10.2,0.01171205
shox2,tpt1,0.011705188
foxa2,rpl24,0.011701921
hoxa4a,rps20,0.011695003
irx3a,apoc1,0.01169328
hoxa9a,hmgb2b,0.011689401
osr1,cirbpa,0.011674022
gata6,eef1a1l1,0.011659437
sox21a,hspa8,0.0116546815
nkx2.5,rxraa,0.011644565
her6,mibp2,0.01163562
foxb1a,sox11a,0.011635608
cdx4,rps6,0.011631451
barhl2,mibp2,0.011630272
en2b,hmgb2b,0.011626519
meis2a,stmn1a,0.011613332
hoxa2b,hspe1,0.011611945
neurod4,lrrn1,0.011611601
hoxa2b,hmgn2,0.011610225
otx5,eef2b,0.011607938
hoxd11a,prmt1,0.011605962
foxf2b,setb,0.0116037605
foxf2b,hmga1a,0.011596863
scrt2,kirrel3l,0.01159438
foxa2,mki67,0.011588008
bhlhe41,rbm28,0.011567321
phox2bb,si:ch73-281n10.2,0.011559455
meis1a,rbm28,0.011554829
hmga1a,tuba8l4,0.011545776
foxa2,h3f3d,0.011537264
rxraa,nucks1a,0.011535971
hoxd11a,pcna,0.011521205
nkx1.2lb,hsp90ab1,0.011520099
hoxa2b,h3f3b.1,0.011517603
sp9,tenm4,0.011499677
hmga1a,rps6,0.011483281
sox1b,id1,0.011473155
gsx2,tpt1,0.011468602
tbx20,nucks1a,0.011465028
fosaa,id1,0.0114628365
jun,stmn1a,0.011458544
foxf2b,lig1,0.01145693
foxa,abcf1,0.011453608
gata6,eef2b,0.011430393
pbx1b,tuba8l4,0.011423404
phox2a,hmgb2b,0.011421571
gsx2,hsp90ab1,0.011414665
bhlhe41,stmn1a,0.011414017
nr2f6b,h3f3b.1,0.011413971
lmx1bb,hmgb1b,0.011413695
meis2a,si:ch73-21g5.7,0.011409831
lmx1bb,hmgn2,0.011401314
uncx,rpl3,0.011389522
etv4,tuba1a,0.011384867
meis2a,pax3a,0.0113814585
vsx1,hmgb2b,0.011372671
phox2a,rps20,0.011368019
hoxb2a,tuba1a,0.011363823
nkx1.2lb,rplp1,0.011363464
hoxd11a,setb,0.011361007
nr2f6b,eef1a1l1,0.011360601
hoxd11a,rplp0,0.01135899
gata6,eif5a2,0.011350356
meis1a,nucks1a,0.011346402
etv4,rps6,0.011344485
shox2,hmgb1b,0.0113422265
shox2,marcksl1a,0.011340523
nr2f6b,ptmab,0.011333786
meis2a,hmgb2b,0.011328477
barhl1a,rplp0,0.011327015
hmga1a,eef1a1l1,0.011318069
irx3a,marcksl1a,0.011313534
irx3a,banf1,0.011309289
hmga1a,stmn1a,0.011296492
hoxb1b,hmga1a,0.011282181
barhl1a,rplp1,0.011281948
hoxa5a,tpt1,0.01128057
irx3a,rplp0,0.0112738805
hoxb1b,hmgb2a,0.011269288
hmga1a,tuba1b,0.011260539
tfap2c,tmem132e,0.011242871
gata6,hmgb2a,0.01122015
meis3,si:ch211-121a2.2,0.011220128
hoxb1b,h3f3b.1,0.011213218
en1b,cirbpa,0.011208375
gata6,prmt1,0.011206197
phox2bb,rsl1d1,0.011192691
barx1,marcksl1a,0.011188346
lmx1al,hmgn2,0.011182603
dlx2a,hspe1,0.01117757
shox2,cfl1,0.011173684
raraa,hmgb2b,0.011168955
lhx5,snu13b,0.011168706
sox21a,cirbpa,0.011162904
irx7,rpl3,0.011160259
lhx5,h3f3b.1,0.011153617
nr2f6b,nme2b.1,0.011152269
etv4,sox11a,0.0111510465
hoxd11a,abcf1,0.011140438
lmx1bb,cirbpa,0.011139231
phox2a,rplp0,0.01113819
hoxa2b,h3f3d,0.011137729
irx7,pleca,0.01113462
sox11a,rps20,0.01113403
foxf2b,ptmaa,0.0111324405
pax2a,stmn1a,0.011121809
foxf2b,ptmab,0.011115311
etv4,cfl1,0.011110276
lmx1bb,tubb2b,0.011095188
runx1,id1,0.011092762
nr2f6b,tuba8l,0.011092022
otpa,snu13b,0.011080567
nkx2.5,fgfr3,0.011079386
irx1b,gfap,0.011075337
sox11b,rps20,0.011074038
etv4,ptmab,0.01107146
hoxa2b,pcna,0.011061629
etv4,rpl7a,0.011060929
foxb1a,pax6a,0.011057539
otx5,rpsa,0.0110472245
foxa,ccng1,0.011046629
lhx6,hmgb2b,0.011039176
lhx5,ptmab,0.0110387895
sox11b,serbp1a,0.011038024
pax3b,prmt1,0.0110358335
pbx1b,tuba1a,0.011023528
foxa,mcm2,0.011014907
foxf2b,tuba1a,0.011013874
hmga1a,hmgn2,0.011005827
hmga1a,hmgb1b,0.011001359
phox2a,hspa8,0.0109992605
fosab,rps20,0.010998403
mef2cb,rbm28,0.010995943
lhx5,hmgn2,0.010994793
gata6,setb,0.0109851975
lmx1ba,hspa8,0.010980406
tfap2e,fgfr2,0.010972556
lmx1ba,cirbpa,0.010969128
hoxa2b,tuba8l4,0.0109669985
erfl1,marcksl1a,0.010959611
tp53,rps2,0.010937907
hoxd11a,eif5a2,0.0109302215
nr2f6b,eef2b,0.010926339
hoxb9a,hmgb2b,0.010921919
pbx1b,rps20,0.010919337
foxf2a,pmp22a,0.010919146
hmga1a,rpl7a,0.01091402
meis3,rbm28,0.010911447
en1b,tpt1,0.010909281
foxa2,rpl18a,0.010904632
hmga1a,ptmab,0.010886124
jun,rps20,0.010879474
vax1,pcdh19,0.010874238
nr2f6b,rps6,0.010870068
lmx1al,rps20,0.010864716
tp53,nop56,0.010864146
bhlhe41,snu13b,0.010861472
twist1a,nop56,0.0108598415
nfixa,rps20,0.010854613
lhx5,hsp90ab1,0.01085445
prox1a,si:ch211-121a2.2,0.01085242
msx3,marcksl1a,0.010851431
foxa2,rps2,0.010842734
lhx5,rps6,0.010842498
mitfa,cirbpa,0.010840259
phox2bb,seta,0.010834862
foxf2a,mibp2,0.010832794
fli1a,rplp1,0.010832036
rarga,cirbpa,0.010832035
etv4,banf1,0.010826213
sox18,gstp1,0.010822286
hoxb2a,rps20,0.010820731
hoxb1b,ptmab,0.010818178
foxf2b,rsl1d1,0.010813695
nkx2.1,tuba8l4,0.010805354
foxa,h3f3b.1,0.01079088
ebf3a,tmsb,0.010790555
lmx1al,rpl12,0.010789386
pax3b,hspe1,0.010785819
nkx1.2lb,hspa8,0.010768857
nkx1.2lb,eef2b,0.010764514
phox2bb,tubb2b,0.010758158
en1b,rplp0,0.010756265
hoxa4a,tpt1,0.010749813
vsx1,rplp1,0.010747865
en1b,snu13b,0.010747531
foxb1a,mcm2,0.010745872
shox2,mki67,0.010743945
sox21a,rpsa,0.010742471
vsx1,mdkb,0.010741269
pax3b,hmgn2,0.0107271755
nkx2.2b,id1,0.010725989
vsx1,rps20,0.010716171
rx3,ppiaa,0.0106964465
foxa,mki67,0.010692812
sox1b,tmsb,0.010683138
bhlhe41,cntfr,0.010677828
bhlhe41,ncl,0.010675487
gsx2,rpsa,0.010672417
lmx1al,ppiaa,0.010667243
lhx1a,tuba1a,0.010654296
otx5,slbp,0.010654141
nkx6.2,hsp90ab1,0.010650177
hoxd9a,tuba8l4,0.010649622
phox2a,tpt1,0.010644968
phox2bb,ptmaa,0.010636787
barhl1a,tubb2b,0.01063599
nr2f6b,rpl18a,0.010634542
rxrgb,fabp11a,0.010634165
nr2f1b,hmgb2b,0.010626139
sox14,lrrn1,0.010613406
klf2b,marcksl1a,0.010600101
irx3a,pax3a,0.010591703
hoxb1b,rps6,0.010589395
sox1b,cdon,0.010587038
hoxa2b,eif5a2,0.010584997
tfap2a,ccng1,0.010583135
nr2f6b,mki67,0.010581518
nkx2.2a,sox11a,0.010580987
isl2b,snu13b,0.010580046
nr1d4a,sox11a,0.010574955
fli1a,tpt1,0.010566969
lmx1al,h3f3b.1,0.010560724
hoxb2a,cirbpa,0.01055893
meis3,nucks1a,0.010554376
sox5,mibp2,0.0105516175
en1b,marcksl1a,0.010546909
her6,nme2b.1,0.01054563
pbx1a,rxraa,0.010542864
foxd1,mcm2,0.0105327265
zbtb18,zgc:153405,0.010530047
msx3,rplp0,0.010528605
sp8a,tpt1,0.010527713
hoxb2a,hspa8,0.010525866
phox2bb,rpl24,0.010525107
otpa,rps20,0.010518159
foxa,hsp90ab1,0.010509415
nkx2.1,rbm28,0.010507856
mafba,hmgb2b,0.010504604
hmga1a,hmgb2a,0.010501524
rx3,eef2b,0.010484725
rarga,tpt1,0.010481491
phox2bb,h3f3d,0.010472877
irx3a,rpsa,0.0104655605
irx3a,rplp1,0.010465435
foxa,marcksl1a,0.010461073
hoxb1b,eef1a1l1,0.010461054
sox6,nexn,0.010460661
uncx,rps20,0.0104577355
hoxb1b,hmgn2,0.010457054
gata6,ptmab,0.010455677
pax3b,tubb2b,0.010449151
hoxa2b,rpl24,0.0104416385
wt1b,fgfr2,0.010440034
fli1a,fgfr2,0.010435313
irx3a,eef2b,0.010432956
irx3a,hsp90ab1,0.010429378
six2b,fgfr2,0.010424501
nr2f6b,tuba1b,0.01041838
irx7,kirrel3l,0.010417857
pbx1b,tubb2b,0.010411873
nr2f6b,rpl7a,0.010407681
phox2bb,hmga1a,0.010393596
foxa,rsl1d1,0.010369425
myod1,apoc1,0.010365859
hoxb1b,eef2b,0.010361037
mitfa,rpl12,0.01035557
msx3,rpl12,0.010355524
foxb1a,col18a1a,0.010353223
lmx1bb,ptmab,0.010349991
irx3a,cirbpa,0.010347715
gata6,gfap,0.010342222
etv4,h3f3d,0.010331426
raraa,slc1a3a,0.010325217
hoxb1b,nme2b.1,0.010315566
tbx20,si:ch73-21g5.7,0.010313379
foxf2b,dkc1,0.010312149
alx4a,hspe1,0.010311331
nr2f6b,hmgn2,0.0103045115
gsx2,tubb2b,0.0102986945
cdx4,hmgb2a,0.010298322
hoxd9a,eef1a1l1,0.010294368
foxf2b,nop58,0.010290198
gsx2,h3f3b.1,0.010287265
lhx9,eef2b,0.010277564
en1b,hspa8,0.010271446
lmx1al,eef1a1l1,0.010267181
lhx9,cirbpa,0.010261001
rx3,abcf1,0.010249997
rfx4,boc,0.010245977
irx1b,si:ch73-21g5.7,0.010244567
phox2a,rplp1,0.010241292
lhx9,marcksl1a,0.0102371415
etv4,tuba8l4,0.010235908
hmga1a,cfl1,0.01023532
dbx1a,hmgn2,0.0102333715
sox18,tuba1a,0.010233105
etv4,si:ch73-281n10.2,0.010227522
gata6,rpl7a,0.010226559
otx5,pcna,0.010225315
etv4,hmga1a,0.010223495
lhx5,hmgb2a,0.01022274
rxraa,neo1a,0.0102167865
olig2,ntn1a,0.01021604
barhl1b,tenm4,0.010215585
sox5,hmgb1b,0.010214803
msx3,tpt1,0.010211909
hoxb5b,stmn1a,0.010210269
phox2bb,nusap1,0.01020957
sox18,her15.2,0.01019496
hoxb1b,hsp90ab1,0.010179315
nkx2.1,rpl12,0.010178082
nr1d4a,fabp11a,0.010175418
